ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall,clinical_rank_pct_dev,clinical_optionality_pct_dev,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,catalyst_days,catalyst_in_window,catalyst_mode,catalyst_strength,runway_bucket,mom_state,risk_flags,size_band,size_reasons,cost_mult,cost_bucket,cost_haircut_applied,est_cost_bps,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,dd_rel_margin_rescued,tier_dev,tier_reason,actionable_rank,target_weight_pct,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_tier1_count,de_beta_xbi_60d,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,returns_source,catalyst_source,catalyst_event_type,cat_priority,alpha_cohort_pct,clinical_score_z,clinical_score_z_tier,coinvest_score_z,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,missingness_penalty,missing_components,commercial_quality_pct,clinical_score_v2,competitive_intensity_z,sizing_multiplier_clinical,clinical_score_v2_z,de_vol_60d
ALMS,306,8.63,0.042453,-1.7229,8.63,0.039308,-1.7588,late,mid,sev2,drug_developer,96.55,49.64040000000000000000000000,82.64052743835972749136006243,42.22,23.52106927864503622079379655,5,0.8151925438106931577184953678,0.282967,0.717033,v1.3.0,96f655ee,1,,7,7,buying,61,0,specific_days,near,short,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short|high_risk,1.0,<=400bps,0,365.09,1.0,0,1.0,0,0,A,high_opt+catalyst_near,11,0.75,61,False,specific_days,3.9195,7,,-0.033208,,,-0.023106,-0.010102,morningstar,,,9,0.042453,-0.763846,0.703806,0,0,0,0,0,0,,,23.52106927864503622079379655,0,1.0,0,
PRTA,192,22.52,0.388365,-0.2836,22.57,0.400943,-0.2509,late,small,none,drug_developer,33.29,18.56160000000000000000000000,51.40488710230513813463729524,83.08,22.03958779716355473931231507,47.05944168240387456481802649,0.8529993841416474210931485758,0.266484,0.733516,v1.3.0,96f655ee,1,,2,2,neutral,24,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1349.39,1.0,0,1.0,0,0,A,high_opt+catalyst_near,12,0.32,24,True,specific_days,-0.2199,2,,-0.2784,,29.5,-0.023106,-0.255294,morningstar,CTGOV_CALENDAR,DATA_READOUT,2,0.388365,-0.827862,0.552151,0,0,0,0,0,0,,,22.03958779716355473931231507,0,1.0,0,
CRSP,158,28.78,0.529874,0.075,28.77,0.504717,0.0118,late,mid,none,drug_developer,26.41,41.92021377777777777777777778,58.54942226580643436985547873,64.79,20.09602194787379972565157750,68.450,0.8715244954844464265804437507,0.25,0.75,v1.3.0,96f655ee,1,,3,3,buying,43,1,specific_days,near,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,317.74,1.0,0,1.0,0,0,A,high_opt+catalyst_near,13,0.75,43,True,specific_days,-0.3106,3,1.4197,-0.223,,59.5411,-0.023106,-0.199894,morningstar,,,9,0.529874,-0.911846,0.353194,0,0,0,0,0,0,,,20.09602194787379972565157750,0,1.0,0,
ARTV,224,18.75,0.312893,-0.4877,18.75,0.29717,-0.5326,mid,micro,sev1,drug_developer,48.97,35.73800711111111111111111111,84.6750,90.06,20.09602194787379972565157750,22.19091030330742264898643499,0.7861721513559867081144817237,0.255495,0.744505,v1.3.0,96f655ee,1,,2,2,neutral,62,0,specific_days,near,adequate,neutral,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|cost_haircut_<=2000bps,0.7,<=2000bps,1,1533.21,1.0,0,1.0,0,0,A,high_opt+catalyst_near,14,0.53,62,False,specific_days,-0.0143,2,,-0.34127,,,-0.023106,-0.318164,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.312893,-0.911846,0.353194,0,0,0,0,0,0,,,20.09602194787379972565157750,0,1.0,0,
PEPG,293,11.49,0.143082,-1.0666,11.48,0.083333,-1.383,mid,small,none,drug_developer,96.55,49.97600177777777777777777778,79.69816391284525782703941791,68.17,5,36.66389177939646201873048907,0.7775530161520712009669267114,0.019231,0.980769,v1.3.0,96f655ee,1,,7,7,buying,0,1,blended_window,near,adequate,tailwind,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1694.53,1.0,0,1.0,0,0,A,high_opt+catalyst_window,15,0.53,0,True,blended_window,0.9484,7,,-0.276848,,,-0.023106,-0.253742,morningstar,,,9,0.143082,-1.56416,-1.192142,0,0,0,0,0,0,,,5,0,1.0,0,
NUVL,237,16.92,0.193396,-0.8654,16.92,0.256289,-0.6548,late,mid,none,drug_developer,45.05,39.64962844444444444444444444,78.95397561964549089413389502,35.51,5,49.50077160493827160493827160,0.8343184630849994415279794482,0.024725,0.975275,v1.3.0,96f655ee,1,,5,5,buying,153,0,specific_days,mid,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,403.47,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,16,0.64,153,False,specific_days,-0.0688,5,,-0.085945,,,-0.023106,-0.062839,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.193396,-1.56416,-1.192142,0,0,0,0,0,0,,,5,0,1.0,0,
KOD,297,10.48,0.051887,-1.6268,10.48,0.06761,-1.4938,late,small,sev1,drug_developer,85.01,49.11443377777777777777777778,63.27645788480646463697779019,52.65,5,9.932477743091686900219678577,0.8661971319102353585112205802,0.035714,0.964286,v1.3.0,96f655ee,1,,3,3,buying,2,1,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,702.75,1.0,0,1.0,0,0,A,high_opt+catalyst_near,17,0.64,2,True,specific_days,0.5126,3,,-0.210746,,,-0.023106,-0.18764,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.051887,-1.56416,-1.192142,0,0,0,0,0,0,,,5,0,1.0,0,
IVVD,304,8.70,0.048742,-1.6572,8.70,0.045597,-1.6891,late,small,sev1,drug_developer,73.88,67.952,46.99084380083370225926477940,65.99,5,13.11054585629681016430929716,0.8178727372462973121228743829,0.041209,0.958791,v1.3.0,96f655ee,1,,3,3,buying,31,1,specific_days,near,adequate,tailwind,high_vol|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,933.9,1.0,0,1.0,0,0,A,high_opt+catalyst_near,18,0.64,31,True,specific_days,0.3146,3,,-0.295139,,,-0.023106,-0.272033,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.048742,-1.56416,-1.192142,0,0,0,0,0,0,,,5,0,1.0,0,
DNTH,213,19.69,0.328616,-0.4437,19.69,0.331761,-0.4351,late,mid,none,drug_developer,91.42,36.65610844444444444444444444,85,34.03,5,57.40000000000000000000000000,0.8323761340782122905027932961,0.052198,0.947802,v1.3.0,96f655ee,1,,8,8,buying,152,0,specific_days,mid,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,495.67,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,19,0.64,152,False,specific_days,0.6790,8,,0.0,,,-0.023106,0.023106,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.328616,-1.56416,-1.192142,0,0,0,0,0,0,,,5,0,1.0,0,
CNTA,256,15.10,0.124214,-1.1542,15.06,0.193396,-0.8654,late,mid,sev1,drug_developer,45.85,47.38151111111111111111111111,79.52685005207454292101320761,35.05,5,9.040771604938271604938271602,0.8792836309193745148053676389,0.057692,0.942308,v1.3.0,96f655ee,1,,7,7,buying,61,0,specific_days,near,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,476.44,1.0,0,1.0,0,0,A,high_opt+catalyst_near,20,0.64,61,False,specific_days,-0.0577,7,,-0.15229,,,-0.023106,-0.129184,morningstar,,,9,0.124214,-1.56416,-1.192142,0,0,0,0,0,0,,,5,0,1.0,0,
ACLX,244,16.62,0.16195,-0.9865,16.62,0.234277,-0.7248,late,mid,none,drug_developer,24.76,46.18208177777777777777777778,85,35.19,6.263419832443401466970490537,36.51361111111111111111111111,0.8786569275362318840579710145,0.07967,0.92033,v1.3.0,96f655ee,1,,7,7,buying,123,0,specific_days,mid,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,376.67,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,21,0.75,123,False,specific_days,-0.3340,7,,-0.255386,,,-0.023106,-0.23228,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3,0.16195,-1.509567,-1.062809,0,0,0,0,0,0,,,6.263419832443401466970490537,0,1.0,0,
SION,302,9.00,0.014151,-2.1931,9.00,0.051887,-1.6268,mid,small,sev2,drug_developer,72.36,42.01132844444444444444444444,85,60.38,6.951684194482548392013412591,5,0.7476558891454965357967667436,0.090659,0.909341,v1.3.0,96f655ee,1,,6,6,buying,123,0,specific_days,mid,short,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,0.85,<=1000bps,1,882.99,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,22,0.64,123,False,specific_days,0.2942,6,,-0.022082,,,-0.023106,0.001024,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.014151,-1.479826,-0.992354,0,0,0,0,0,0,,,6.951684194482548392013412591,0,1.0,0,
FDMT,254,15.45,0.240566,-0.7045,15.44,0.20283,-0.8316,late,small,none,drug_developer,37.47,43.71873600000000000000000000,39.90118421947988513238566682,59.36,7.506830368783230736092688956,53.45161290322580645161290322,0.8096084547461368653421633554,0.096154,0.903846,v1.3.0,96f655ee,1,,1,1,neutral,2,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,S,tier_a_dev|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1085.48,1.0,0,1.0,0,0,A,high_opt+catalyst_near,23,0.16,2,True,specific_days,-0.1648,1,,-0.298289,,,-0.023106,-0.275183,morningstar,CTGOV_CALENDAR,DATA_READOUT,2,0.240566,-1.455838,-0.935525,0,0,0,0,0,0,,,7.506830368783230736092688956,0,1.0,0,
CGON,241,16.81,0.259434,-0.6451,16.81,0.243711,-0.6944,late,mid,none,drug_developer,75.34,48.68537777777777777777777778,85,36.80,8.770646986135201623417111636,53.15000000000000000000000000,0.8498720519131796822555381517,0.112637,0.887363,v1.3.0,96f655ee,1,,6,6,buying,123,0,specific_days,mid,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,420.61,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,24,0.64,123,False,specific_days,0.3354,6,,-0.04516,,,-0.023106,-0.022054,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.259434,-1.401227,-0.806152,0,0,0,0,0,0,,,8.770646986135201623417111636,0,1.0,0,
ATXS,206,20.20,0.303459,-0.5145,20.21,0.353774,-0.3752,late,small,none,drug_developer,52.30,42.96000000000000000000000000,56.46741319913713763343656445,52.07,9.196453876588556723236857916,48.13983633303785922585783842,0.8816376192042091417296941795,0.118132,0.881868,v1.3.0,96f655ee,1,,3,3,buying,2,1,specific_days,near,adequate,neutral,,L,tier_a_dev|sponsor_confirmed,0.85,<=1000bps,1,860.38,1.0,0,1.0,0,0,A,high_opt+catalyst_near,25,0.64,2,True,specific_days,0.0319,3,,-0.04697,,,-0.023106,-0.023864,morningstar,CTGOV_CALENDAR,DATA_READOUT,2,0.303459,-1.382827,-0.762563,0,0,0,0,0,0,,,9.196453876588556723236857916,0,1.0,0,
ADCT,274,14.02,0.177673,-0.9243,14.02,0.149371,-1.0391,late,small,none,drug_developer,30.83,51.296,78.37729823811690914208399589,74.52,9.624528109376594225079073563,34.67388651224932875990801762,0.8084248079034028540065861690,0.123626,0.876374,v1.3.0,96f655ee,1,,3,3,buying,3,1,specific_days,near,adequate,headwind,,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1515.11,1.0,0,1.0,0,0,A,high_opt+catalyst_near,26,0.32,3,True,specific_days,-0.2522,3,,-0.262073,,,-0.023106,-0.238967,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.177673,-1.36433,-0.718742,0,0,0,0,0,0,,,9.624528109376594225079073563,0,1.0,0,
ORKA,186,23.26,0.375786,-0.3166,23.26,0.416667,-0.2104,mid,small,none,drug_developer,81.57,44.80604444444444444444444444,85,41.54,10.05486968449931412894375857,45.98647242455775234131113424,0.8330605161998901702361339923,0.129121,0.870879,v1.3.0,96f655ee,1,,7,7,buying,123,0,specific_days,mid,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,732.36,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,27,0.64,123,False,specific_days,0.4408,7,,-0.028567,,,-0.023106,-0.005461,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.375786,-1.345734,-0.67469,0,0,0,0,0,0,,,10.05486968449931412894375857,0,1.0,0,
ERAS,298,10.41,0.070755,-1.4702,10.41,0.064465,-1.5183,late,mid,none,drug_developer,96.55,45.60917377777777777777777778,69.67090080078883899049402790,54.07,10.92235486174880114274053667,38.07456790123456790123456790,0.7994504209541627689429373246,0.14011,0.85989,v1.3.0,96f655ee,1,,3,3,buying,3,1,specific_days,near,adequate,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,450.73,1.0,0,1.0,0,0,A,high_opt+catalyst_near,28,0.64,3,True,specific_days,3.5946,3,,-0.037619,,,-0.023106,-0.014513,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3,0.070755,-1.308249,-0.585888,0,0,0,0,0,0,,,10.92235486174880114274053667,0,1.0,0,
CELC,272,14.04,0.253145,-0.6646,14.00,0.143082,-1.0666,late,mid,none,drug_developer,83.94,55.766,85,26.31,11.35949846387556825267262978,34.97049382716049382716049383,0.8083054066130473637176050045,0.145604,0.854396,v1.3.0,96f655ee,1,,6,6,buying,31,1,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,331.43,1.0,0,1.0,0,0,A,high_opt+catalyst_near,29,0.75,31,True,specific_days,0.4891,6,,-0.043753,,,-0.023106,-0.020647,morningstar,,,9,0.253145,-1.28936,-0.541139,0,0,0,0,0,0,,,11.35949846387556825267262978,0,1.0,0,
VRDN,303,8.93,0.029874,-1.8826,8.93,0.048742,-1.6572,late,mid,sev2,drug_developer,75.45,49.01898844444444444444444444,68.67621295458972010332122219,43.99,11.79890940833701776462719224,7.854444444444444444444444443,0.8842429652715939447907390917,0.151099,0.848901,v1.3.0,96f655ee,1,,4,4,buying,31,1,specific_days,near,short,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,0.85,<=1000bps,1,434.32,1.0,0,1.0,0,0,A,high_opt+catalyst_near,30,0.64,31,True,specific_days,0.3369,4,,-0.006217,,,-0.023106,0.016889,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.029874,-1.270373,-0.496157,0,0,0,0,0,0,,,11.79890940833701776462719224,0,1.0,0,
RAPP,220,18.93,0.429245,-0.1783,18.95,0.309748,-0.4966,mid,small,sev1,drug_developer,47.40,36.79875600000000000000000000,81.81122438265849765231035722,47.79,14.93827160493827160493827160,66.06451612903225806451612903,0.7298622589531680440771349862,0.178571,0.821429,v1.3.0,96f655ee,1,,5,5,neutral,62,0,specific_days,near,adequate,neutral,,L,tier_a_dev|sponsor_confirmed,0.85,<=1000bps,1,972.38,1.0,0,1.0,0,0,A,high_opt+catalyst_near,31,0.64,62,False,specific_days,-0.0361,5,,-0.177586,,,-0.023106,-0.15448,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.429245,-1.134717,-0.17479,0,0,0,0,0,0,,,14.93827160493827160493827160,0,1.0,0,
OLMA,265,14.39,0.265723,-0.6258,14.39,0.171384,-0.9487,late,mid,none,drug_developer,96.55,53.990,69.39445040540463711278170446,51.34,14.93827160493827160493827160,54.00000000000000000000000000,0.7961326897171082173327346206,0.184066,0.815934,v1.3.0,96f655ee,1,,3,3,buying,31,1,specific_days,near,adequate,tailwind,high_vol|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,1.0,<=400bps,0,325.6,1.0,0,1.0,0,0,A,high_opt+catalyst_near,32,0.75,31,True,specific_days,2.1103,3,,-0.292492,,,-0.023106,-0.269386,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.265723,-1.134717,-0.17479,0,0,0,0,0,0,,,14.93827160493827160493827160,0,1.0,0,
AURA,243,16.70,0.158805,-0.9994,16.69,0.237421,-0.7146,late,small,none,drug_developer,23.46,39.64962844444444444444444444,39.62940809723954293491402139,62.86,15.39582128807718033307258896,36.66389177939646201873048907,0.8743613773440070183134115583,0.18956,0.81044,v1.3.0,96f655ee,1,,2,2,selling,153,0,specific_days,mid,adequate,headwind,deep_drawdown_rel_xbi,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,33,0.25,153,False,specific_days,-0.3535,2,,-0.342266,,,-0.023106,-0.31916,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.158805,-1.114946,-0.127952,0,0,0,0,0,0,,,15.39582128807718033307258896,0,1.0,0,
IBRX,318,4.74,0.001572,-2.9532,4.70,0.001572,-2.9532,late,mid,sev2,drug_developer,96.55,52.616,26.41129517423963310997287998,57.48,15.85563831355077146322937569,5,0.7674471615877656583829978635,0.195055,0.804945,v1.3.0,96f655ee,1,,1,1,neutral,12,1,specific_days,near,short,tailwind,high_vol,M,tier_a_dev|momentum_tailwind|runway_short|high_risk,1.0,<=400bps,0,259.27,1.0,0,1.0,0,0,A,high_opt+catalyst_near,34,0.45,12,True,specific_days,1.3459,1,,-0.189373,,,-0.023106,-0.166267,morningstar,,,9,0.001572,-1.095077,-0.080882,0,0,0,0,0,0,,,15.85563831355077146322937569,0,1.0,0,
