ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
ELDN,"Eledon Pharmaceuticals, Inc.",18,0.16,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.898577,,0,0.917219,1,0.082781,589,0,specific_days,9,headwind,deep_drawdown,S,catalyst_far_lift|momentum_headwind|cost_haircut_>2000bps,clinical_score:-31.0;smart_money_score:+14.1;financial_score:+12.8,tier=B;reason=high_opt+catalyst_far;cat_days=589;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 48250000.0, ""cash_total"": 93401000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.229264248704663, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",mid|far_271_540|nonpos,-0.0004361818181818182,,-0.8257,283,1,-1.6248,-1.1763,1,1,neutral,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,589,False,specific_days,-0.193704,price_history,,1,0.1495,price_history,,-0.597458,,32.093,,-0.4123,-0.185158,mid,micro,sev1,drug_developer,morningstar,,,,0,0.7592705599300087489063867017,35.25,45.56250000000000000000000000,52.5,81.94,7.439999999999999999999999997,51.20000000000000000000000000,5.967,-1.5963,2.0,283,5,1.0,0.1031,0,0,0.0,0.3,0.55,metabolic,-0.4728,uncrowded,1.0,253,-0.0004361818181818182,0.101423,-1.2735,15.75,0.236655,-0.7171
RAPT,"RAPT Therapeutics, Inc.",19,0.96,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.144128,,0,0.903974,1,0.096026,,0,no_upcoming,9,tailwind,high_vol|deep_drawdown,L,sponsor_confirmed|momentum_tailwind|high_risk,clinical_score:-35.2;smart_money_score:+33.2;momentum_score:+13.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 76143000.0, ""cash_total"": 157344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.797131712698476, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|nonpos,0.1,,0.3156,0,1,-1.5522,-1.0116,5,5,buying,0.7855,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,273.59,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.19896,price_history,,5,1.3798,price_history,,-0.470164,,42.5855,1.4599,-0.4123,-0.057864,mid,small,none,drug_developer,morningstar,,,,0,0.7846415306696679797411367473,57.30,41.25000000000000000000000000,77.5,20.83,9.111111111111111111111111112,36.24000000000000000000000000,8.4071,-1.4933,2.0,581,4,1.0,0.0082,0,0,0.0,0.4,0.95,oncology,0.7029,highly_crowded,1.0,41,0.1,0.855872,1.062,15.23,0.22242,-0.764
CRSP,CRISPR Therapeutics AG,20,0.57,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.258007,,0,0.897351,1,0.102649,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,clinical_score:-36.0;financial_score:+31.4;smart_money_score:+20.4,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 345014000.0, ""cash_total"": 1975828000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 68.7216634687288, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|nonpos,0.09811690510948905,,0.0663,90,1,-1.5315,-0.9645,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,316.61,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.282569,price_history,,3,1.073,price_history,,-0.475227,,30.3781,0.5582,-0.4123,-0.062927,late,mid,none,drug_developer,morningstar,,,,0,0.8829781999041227229146692234,34.17,41.25000000000000000000000000,66.0,61.13,9.588265114946328991161365694,77.000,9.0184,-1.4675,3.0,990,7,1.0,0.1271,1,0,0.0,0.3,0.95,oncology,0.2326,moderate,1.0,73,0.09811690510948905,0.741993,0.6495,24.79,0.517794,0.0446
IMVT,"Immunovant, Inc.",21,0.81,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.286477,,0,0.890728,1,0.109272,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,clinical_score:-45.5;momentum_score:+40.8;catalyst_score:-14.5,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 312251000.0, ""cash_total"": 994525000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.220213866408756, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|none|nonpos,0.09811690510948905,,-0.3688,862,1,-1.5054,-0.9054,6,6,selling,1.1762,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,478.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.397525,price_history,,6,0.9215,price_history,,0.0,,75.8743,0.5723,-0.4123,0.4123,late,mid,none,drug_developer,morningstar,,,,0,0.8870170169572486267016957249,96.55,41.25000000000000000000000000,62.0,14.00,10.18867508651281712182327139,68.57142857142857142857142857,8.8434,-1.4749,3.0,862,6,1.0,0.0014,0,0,0.0,0.4,0.6,autoimmune,0.2326,moderate,1.0,81,0.09811690510948905,0.713523,0.5637,22.74,0.467972,-0.0804
ACLX,"Arcellx, Inc.",22,0.96,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.005338,,0,0.884106,1,0.115894,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-38.3;smart_money_score:+30.9;momentum_score:+19.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 152083000.0, ""cash_total"": 461383000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.40509458650868, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",mid|none|nonpos,0.1,,-0.8641,713,1,-1.4781,-0.8433,7,7,buying,1.5669,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,207.9,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.017384,price_history,,7,0.4544,price_history,,-0.191977,,54.9168,0.5575,-0.4123,0.220323,mid,mid,none,drug_developer,morningstar,,,,0,0.8080746794871794871794871795,68.21,41.25000000000000000000000000,80.0,10.00,10.81777777777777777777777778,45.27111111111111111111111111,9.6948,-1.439,2.0,1502,3,0.6667,0.0007,0,0,0.0,0.3,0.95,oncology,0.7029,highly_crowded,1.0,2,0.1,0.994662,2.5531,20.28,0.403915,-0.2432
LQDA,Liquidia Corporation,23,0.49,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.300712,,0,0.877483,1,0.122517,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,smart_money_score:+31.3;financial_score:-25.5;clinical_score:-22.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 79930000.0, ""cash_total"": 157496000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.645089453271613, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",late|none|nonpos,0.09811690510948905,,0.8193,0,1,-1.426,-0.7252,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,430.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.016417,price_history,,3,0.5985,price_history,,-0.415971,,37.1721,0.5778,-0.4123,-0.003671,late,mid,sev1,drug_developer,morningstar,,,,0,0.8688328621061459206900682880,43.76,41.25000000000000000000000000,65.5,22.80,12.01635477969538671780290506,8.710002519526329050138573940,10.1933,-1.418,3.0,881,4,1.0,0.0015,0,0,0.0,0.3,0.5,respiratory,0.7029,highly_crowded,1.0,85,0.09811690510948905,0.699288,0.5224,10.91,0.094306,-1.3147
CRNX,"Crinetics Pharmaceuticals, Inc.",24,0.49,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.457295,,0,0.798013,1,0.201987,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,clinical_score:-30.1;financial_score:+25.9;smart_money_score:+21.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 285021000.0, ""cash_total"": 1092291000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 45.98781142442136, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|pos,0.07398378082191781,,0.8445,0,1,-1.0913,0.0346,5,5,buying,0.7855,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,459.18,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.065286,price_history,,5,0.9323,price_history,,-0.389652,,41.4143,0.6688,-0.4123,0.022648,late,mid,none,drug_developer,morningstar,,,,0,0.8739267504488330341113105925,40.80,41.25000000000000000000000000,71.5,21.20,19.72382022967224316163018802,75.71428571428571428571428572,19.3467,-1.0318,3.0,262,5,1.0,0.2177,0,0,0.0,0.5,0.95,oncology,0.7029,highly_crowded,1.0,129,0.07398378082191781,0.542705,0.1072,21.72,0.44306,-0.1432
PRTA,Prothena Corporation plc,25,0.4,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.325623,,0,0.844371,1,0.155629,,0,no_upcoming,9,tailwind,high_beta,M,sponsor_confirmed|momentum_tailwind|high_risk|cost_haircut_<=2000bps,momentum_score:+44.5;clinical_score:-36.9;catalyst_score:-10.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 140268000.0, ""cash_total"": 330843000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.303789887928822, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|none|nonpos,0.09811690510948905,,0.8277,0,1,-1.2899,-0.4162,2,2,neutral,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1434.82,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.921051,price_history,,2,1.9429,price_history,,-0.071007,,66.2515,0.4848,-0.4123,0.341293,late,small,none,drug_developer,morningstar,,,,0,0.8474842338662621075971525265,96.55,41.25000000000000000000000000,55.0,83.60,15.15065352994335339108201636,52.14285714285714285714285714,13.7467,-1.268,3.0,894,9,1.0,0.004,0,0,0.0,0.4,0.6,cns,0.7029,highly_crowded,1.0,92,0.09811690510948905,0.674377,0.452,17.98,0.350534,-0.3839
WVE,Wave Life Sciences Ltd.,26,0.96,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.179715,,0,0.817881,1,0.182119,,0,no_upcoming,9,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,clinical_score:-42.1;momentum_score:+34.5;catalyst_score:-18.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 187493000.0, ""cash_total"": 602068000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.533790594848874, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|nonpos,0.1,,0.3299,0,1,-1.1662,-0.1353,5,5,buying,0.7855,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,327.67,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.74213,price_history,,5,0.1148,price_history,,-0.098077,,58.5029,3.1359,-0.4123,0.314223,mid,mid,none,drug_developer,morningstar,,,,0,0.7964720782959124928036845135,94.66,41.25000000000000000000000000,77.5,29.17,18.00000000000000000000000000,69.20000000000000000000000000,17.1516,-1.1244,2.0,,7,1.0,0.0334,0,0,0.0,0.4,0.75,rare_disease,0.7029,highly_crowded,1.0,51,0.1,0.820285,0.9165,22.60,0.464413,-0.0893
ABCL,AbCellera Biologics Inc.,27,0.81,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.190391,,0,0.811258,1,0.188742,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|runway_short,financial_score:-29.2;smart_money_score:+23.1;momentum_score:+21.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 131295000.0, ""cash_total"": 128513000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.74573289158003, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 2}",late|none|nonpos,0.09811690510948905,,-0.0405,123,1,-1.149,-0.0963,2,2,buying,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,821.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.038617,price_history,,2,1.1298,price_history,,-0.4185,,46.6208,0.7022,-0.4123,-0.0062,late,small,sev2,drug_developer,morningstar,,,,0,0.8628507403521044654308033112,58.58,41.25000000000000000000000000,60.5,46.80,18.39515969053759174766911327,8.211451247165532879818594108,17.2314,-1.121,3.0,,3,0.6667,0.3588,0,1,0.0,0.4,0.55,infectious_disease,0.7029,highly_crowded,1.0,54,0.09811690510948905,0.809609,0.8765,8.08,0.05516,-1.5968
URGN,UroGen Pharma Ltd.,28,0.81,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.36121,,0,0.804636,1,0.195364,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|runway_short,momentum_score:+37.0;financial_score:-33.9;smart_money_score:+26.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 124119000.0, ""cash_total"": 153829000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.872404708384696, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",late|none|nonpos,0.09811690510948905,,0.8435,0,1,-1.1203,-0.0311,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,785.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.435757,price_history,,4,1.0104,price_history,,-0.406691,,64.8111,0.7699,-0.4123,0.005609,late,small,sev2,drug_developer,morningstar,,,,0,0.8225052705551651440618411806,82.14,41.25000000000000000000000000,72.0,70.80,19.05728581189799202098349092,11.25000000000000000000000000,18.9843,-1.0471,3.0,104,12,1.0,1.3869,0,2,0.0,0.3,0.95,oncology,0.7029,highly_crowded,1.0,102,0.09811690510948905,0.63879,0.3552,3.91,0.005338,-2.5531
TRDA,"Entrada Therapeutics, Inc.",29,0.16,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.16548,,0,0.705298,1,0.294702,,0,no_upcoming,9,tailwind,deep_drawdown|overbought_rsi,S,momentum_tailwind|runway_short|cost_haircut_>2000bps,momentum_score:+52.0;financial_score:-39.5;clinical_score:-14.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 128512000.0, ""cash_total"": 90394000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.440674800796813, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 1}",early|none|pos,0.1,,-1.5356,,0,-0.6267,1.0893,1,1,selling,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.5888,price_history,,1,-0.0735,price_history,,-0.461429,,72.8143,0.5606,-0.4123,-0.049129,early,small,sev2,drug_developer,morningstar,,,,0,0.7763720452422953201203694096,96.55,41.25000000000000000000000000,49.5,50,30.42184964845862628447809627,5,28.9488,-0.6267,0.0,834,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-0.4728,uncrowded,1.0,47,0.1,0.83452,0.9722,6.57,0.030249,-1.8771
BMEA,"Biomea Fusion, Inc.",30,0.16,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.02669,,0,0.692053,1,0.307947,,0,no_upcoming,9,tailwind,,S,momentum_tailwind|runway_short|cost_haircut_>2000bps,momentum_score:+39.1;financial_score:-32.5;clinical_score:-13.4,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 56429000.0, ""cash_total"": 46642000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.918729731166598, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",early|none|pos,0.1,,-1.4169,846,1,-0.5737,1.2096,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.168485,price_history,,1,0.7577,price_history,,-0.329904,,38.4615,,-0.4123,0.082396,early,micro,sev2,drug_developer,morningstar,,,,0,0.7051857186953390266488321844,84.07,41.25000000000000000000000000,55.5,50,31.64293011237305450393606154,12.51907938224866294092903071,30.5199,-0.5604,1.0,846,1,0.0,0.0002,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,8,0.1,0.97331,1.9318,7.77,0.040925,-1.74
LYEL,"Lyell Immunopharma, Inc.",31,0.67,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.097865,,0,0.672185,1,0.327815,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,clinical_score:-20.5;financial_score:+16.9;catalyst_score:-12.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 117773000.0, ""cash_total"": 319624000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.56678525638304, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|pos,0.1,,-1.4074,768,1,-0.5201,1.3312,2,2,buying,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1990.72,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.235688,price_history,,2,1.6292,price_history,,-0.568795,,44.6603,0.9083,-0.4123,-0.156495,early,small,none,drug_developer,morningstar,,,,0,0.7112309447267447889660893913,61.51,41.25000000000000000000000000,61.0,50,32.87602908479057748933357370,70.23255813953488372093023256,31.753,-0.5084,1.0,768,2,0.3333,0.0007,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,28,0.1,0.902135,1.2938,27.48,0.567616,0.1703
TBPH,"Theravance Biopharma, Inc.",32,0.4,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.567616,,0,0.043046,1,0.956954,,0,no_upcoming,9,tailwind,,M,momentum_tailwind|cost_haircut_<=2000bps,clinical_score:+22.3;catalyst_score:-13.4;financial_score:-8.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 174773000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|pos,0.07398378082191781,,1.1359,0,1,1.3961,1.2566,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1103.1,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.123564,price_history,,1,0.292,price_history,,-0.240741,,49.3364,0.5264,-0.4123,0.171559,late,small,none,drug_developer,morningstar,,,,0,0.9,53.92,41.25000000000000000000000000,55.5,90.00,77.000,45.77097505668934240362811792,75.877,1.3531,3.0,388,43,1.0,0.0012,0,0,0.0,0.9,0.5,respiratory,0.7029,highly_crowded,1.0,160,0.07398378082191781,0.432384,-0.1703,46.16,0.898577,1.2735
ACRS,"Aclaris Therapeutics, Inc.",33,0.2,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.386121,,0,0.069536,1,0.930464,,0,no_upcoming,9,tailwind,high_vol,S,sponsor_confirmed|momentum_tailwind|runway_short|high_risk|cost_haircut_<=2000bps,financial_score:-44.9;clinical_score:+26.3;momentum_score:+13.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 33982000.0, ""cash_total"": 25256000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.918603966805955, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",late|none|pos,0.07398378082191781,,0.5444,63,1,1.3612,1.1831,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1385.71,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.101355,price_history,,3,1.0666,price_history,,-0.103299,,56.2793,1.5686,-0.4123,0.309001,late,small,sev2,drug_developer,morningstar,,,,0,0.8552912560808282399900212049,63.74,41.25000000000000000000000000,63.5,90.00,76.19718309859154929577464789,5,76.6837,1.3872,3.0,,14,1.0,0.74,1,1,0.0,0.7,0.5,dermatology,-0.4728,uncrowded,1.0,109,0.07398378082191781,0.613879,0.2894,12.25,0.129893,-1.1269
VKTX,"Viking Therapeutics, Inc.",34,0.96,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.660142,,0,0.056291,1,0.943709,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|runway_short,financial_score:-40.9;momentum_score:+27.8;clinical_score:+21.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 278685000.0, ""cash_total"": 165810000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.139673825286614, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",mid|none|pos,0.03706145833333333,,0.4162,0,1,1.3961,1.2566,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,319.17,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.337944,price_history,,3,1.1874,price_history,,-0.389881,,69.1682,,-0.4123,0.022419,mid,mid,sev2,drug_developer,morningstar,,,,0,0.7821440129449838187702265372,83.08,41.25000000000000000000000000,60.5,12.50,77.000,14.33777777777777777777777778,75.946,1.3561,2.0,206,5,1.0,0.1808,0,0,0.0,0.4,0.55,metabolic,-0.4728,uncrowded,1.0,186,0.03706145833333333,0.339858,-0.4129,16.76,0.300712,-0.5224
