ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
VNDA,Vanda Pharmaceuticals Inc.,75,0.28,C,low_quality,,,C,0.653584,0.326923,1,,0,,52,1,specific_days,9,neutral,deep_drawdown,S,runway_short,financial_score:-31.5;clinical_score:+28.4;smart_money_score:+6.0,tier=;reason=;cat_days=52;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 109442000.0, ""cash_total"": 84851000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.303667696131285, ""stage_bucket"": ""late"", ""surv_score"": ""-3.0"", ""tier1_count"": 1}",late|near_31_90|pos,0.006117508771929824,48.73748,0.9151,0,1,1.2665,1.2823,1,1,neutral,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,short,<=1000bps,634.63,0.85,1,0,1.0,0,1.0,0,52,True,specific_days,-0.094786,price_history,,1,0.488,price_history,,-0.392308,,33.1641,1.0382,-0.266684,-0.125624,late,small,sev2,commercial_biotech,morningstar,,,,0,0.8839970836435840158848349466,47.44,42.70794844444444444444444444,52.5,92.78,74.97206703910614525139664805,15.05884444444444444444444444,75.6012,1.3576,3.0,52,43,1.0,2.6579,2,3,0.0,0.6,0.6,cns,0.2102,moderate,1.0,192,0.006117508771929824,0.346416,-0.395,15.64,0.233788,-0.7264,2.331036,1.92345,0.0,0.0,0.40728,0.000306,0.0
RPRX,Royalty Pharma plc,76,1.08,C,mod_quality+no_catalyst_data,,,C,0.786689,0.711538,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,clinical_score:-27.1;momentum_score:+20.7;smart_money_score:+5.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 618696000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|nonpos,-0.003882576923076923,60.407774,-2.1451,,0,-1.2448,-1.3043,1,1,neutral,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,240.28,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.084911,price_history,,1,0.3516,price_history,,-0.020969,,57.4649,0.257,-0.266684,0.245715,early,large,sev1,commercial_biotech,morningstar,,,,0,0.7531689655172413793103448276,67.73,50,52.5,76.04,19.91669060614765871875897731,44.99505250726164256758913466,20.0917,-1.0039,,,,,,,,,,,,-1.6921,unknown,1.0,231,-0.003882576923076923,0.213311,-0.795,18.52,0.343003,-0.4043,-0.000194,0.0,0.0,0.0,0.0,-0.000194,0.0
NBIX,"Neurocrine Biosciences, Inc.",77,1.08,C,low_quality,,,C,0.336177,0.311538,1,,0,,296,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,smart_money_score:+19.6;catalyst_score:-17.8;financial_score:-9.5,tier=;reason=;cat_days=296;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 713000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",late|far_271_540|pos,0.06704435294117647,48.527637,0.9075,0,1,0.782,1.0404,8,8,buying,1.9003,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,265.05,1.0,0,0,1.0,0,1.0,0,296,False,specific_days,0.079031,price_history,,8,0.6069,price_history,,-0.245156,,60.8797,0.3467,-0.266684,0.021528,late,large,none,commercial_pharma,morningstar,,,,0,0.9,62.49,45.56250000000000000000000000,83.0,33.70,71.95530726256983240223463687,53.85474860335195530726256983,72.5766,1.2289,3.0,77,38,1.0,1.178,1,1,0.0,0.8,0.6,cns,-0.5032,uncrowded,1.0,99,0.06704435294117647,0.663823,0.4229,49.67,0.947099,1.6174,1.932622,1.5606,0.0,0.0,0.36867,0.003352,0.0
LGND,Ligand Pharmaceuticals Incorporated,78,0.92,C,mod_quality+no_catalyst_data,,,C,0.749147,0.673077,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,clinical_score:-27.0;financial_score:+15.8;momentum_score:+8.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 664522000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",early|none|nonpos,-0.003882576923076923,58.723839,-2.1451,,0,-1.2448,-1.3043,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,494.19,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.062858,price_history,,0,0.8277,price_history,,-0.195689,,46.1135,0.2960,-0.266684,0.070995,early,mid,sev1,commercial_biotech,morningstar,,,,0,0.7264388707681925542683612642,55.06,50,,55.69,19.91669060614765871875897731,62.71186440677966101694915254,20.0917,-1.0039,,,,,,,,,,,,-1.6921,unknown,1.0,220,-0.003882576923076923,0.250853,-0.6718,18.98,0.353242,-0.3766,-0.000194,0.0,0.0,0.0,0.0,-0.000194,0.0
ONC,BeOne Medicines Ltd.,79,1.08,C,mod_quality+catalyst_far,,,C,0.581911,0.65,1,,0,,447,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:-27.3;momentum_score:+14.0;financial_score:+10.7,tier=;reason=;cat_days=447;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 4547530000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",late|far_271_540|nonpos,0.01698906862745098,58.520925,0.5776,0,1,-1.0326,-1.0858,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,342.35,1.0,0,0,1.0,0,1.0,0,447,False,specific_days,0.158979,price_history,,2,0.796,price_history,,-0.166643,,43.1768,0.415,-0.266684,0.100041,late,large,none,commercial_biotech,morningstar,,,,0,0.8800418733476016618406143774,65.88,45.56250000000000000000000000,61.0,49.11,24.56772399252346819526370726,62.56983240223463687150837989,25.6986,-0.7654,3.0,52,51,1.0,1.9488,4,2,0.0,0.4,0.95,oncology,-0.5032,uncrowded,1.0,171,0.01698906862745098,0.418089,-0.2068,25.96,0.530717,0.0771,0.000849,0.0,0.0,0.0,0.0,0.000849,0.0
MIRM,"Mirum Pharmaceuticals, Inc.",80,1.08,C,low_quality+no_catalyst_data,,,C,0.124573,0.55,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+12.8;catalyst_score:-12.4;clinical_score:-2.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 383327000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|pos,0.1,55.107,0.6168,0,1,0.2039,0.1878,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,372.43,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.006215,price_history,,3,0.8016,price_history,,-0.167231,,56.4493,0.4303,-0.266684,0.099453,late,mid,none,commercial_biotech,morningstar,,,,0,0.8998543564001434205808533525,55.68,41.25000000000000000000000000,66.5,57.06,51.67597765363128491620111732,53.33333333333333333333333334,50.4908,0.2893,3.0,510,17,1.0,0.064,0,0,0.0,0.4,0.75,rare_disease,0.6858,highly_crowded,1.0,37,0.1,0.875427,1.1524,39.47,0.755973,0.6934,0.37349,0.2817,0.0,0.0,0.08679,0.005,0.0
VTRS,Viatris Inc.,81,1.08,C,mod_quality+no_catalyst_data,,,C,0.81058,0.626923,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,clinical_score:-26.0;smart_money_score:+14.6;financial_score:+4.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 975300000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 2}",early|none|nonpos,-0.003882576923076923,56.691314,-2.1451,,0,-1.5227,-1.1661,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,271.14,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.059678,price_history,,2,0.6796,price_history,,-0.335794,,57.6059,0.337,-0.266684,-0.06911,early,large,sev1,commercial_pharma,morningstar,,,,0,0.7535252171925011431184270690,48.66,50,60.5,69.23,19.91669060614765871875897731,50.50847457627118644067796610,20.0917,-1.0039,,,,,,,,,,,,-1.6921,unknown,1.0,238,-0.003882576923076923,0.18942,-0.88,21.56,0.455631,-0.1114,-0.000194,0.0,0.0,0.0,0.0,-0.000194,0.0
ACAD,ACADIA Pharmaceuticals Inc.,82,0.92,C,low_quality,,,C,0.305461,0.365385,1,,0,,602,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,financial_score:-16.5;smart_money_score:+15.3;catalyst_score:-10.2,tier=;reason=;cat_days=602;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 177695000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 7}",late|far_271_540|pos,0.06704435294117647,50.133968,0.8874,0,1,0.7467,0.7469,7,7,buying,1.5142,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,531.5,0.85,1,0,1.0,0,1.0,0,602,False,specific_days,0.03184,price_history,,7,0.787,price_history,,-0.140463,,67.7035,0.3548,-0.266684,0.126221,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,59.22,45.56250000000000000000000000,71.0,58.91,63.57541899441340782122905028,39.26992836457857033988721232,62.6372,0.806,3.0,145,22,1.0,0.4617,0,1,0.0,0.6,0.6,cns,0.6858,highly_crowded,1.0,90,0.06704435294117647,0.694539,0.5088,43.67,0.837884,0.9858,1.365502,1.12035,0.0,0.0,0.2418,0.003352,0.0
ZLAB,Zai Lab Limited,83,0.92,C,low_quality,,,C,0.547782,0.596154,1,,0,,205,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,financial_score:+25.5;clinical_score:-18.7;catalyst_score:-8.8,tier=;reason=;cat_days=205;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 150789000.0, ""cash_total"": 689573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.87718600163142, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 3}",late|near_181_270|nonpos,0.02085011764705882,56.0585,0.5945,0,1,-0.5286,-0.5666,3,3,selling,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,827.45,0.85,1,0,1.0,0,1.0,0,205,False,specific_days,0.226067,price_history,,3,1.1973,price_history,,-0.237549,,42.7126,0.3972,-0.266684,0.029135,late,mid,none,commercial_biotech,morningstar,,,,0,0.8666717678100263852242744063,62.55,45.56250000000000000000000000,48.0,21.76,35.61842639118629256265409943,79.850,36.8777,-0.2898,3.0,42,34,1.0,2.4067,2,2,0.0,0.7,0.95,oncology,0.6858,highly_crowded,1.0,161,0.02085011764705882,0.452218,-0.1201,26.43,0.540956,0.1028,0.001043,0.0,0.0,0.0,0.0,0.001043,0.0
AUPH,Aurinia Pharmaceuticals Inc,84,0.92,C,low_quality+no_catalyst_data,,,C,0.046075,0.511538,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,financial_score:-18.5;momentum_score:+13.5;smart_money_score:+8.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 80160000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|none|pos,0.1,54.796056,0.6116,0,1,0.0817,0.062,1,1,buying,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,819.87,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.12123,price_history,,1,0.6422,price_history,,-0.233716,,48.7621,0.4141,-0.266684,0.032968,late,small,none,commercial_biotech,morningstar,,,,0,0.8763930581395348837209302326,60.37,41.25000000000000000000000000,55.5,85.47,48.99753440903841952498361474,28.46123456790123456790123457,49.5568,0.2496,3.0,55,11,1.0,1.8891,2,2,0.0,0.6,0.55,ophthalmology,0.6858,highly_crowded,1.0,14,0.1,0.953925,1.6842,35.22,0.691126,0.499,0.17288,0.093,0.0,0.0,0.07488,0.005,0.0
SUPN,"Supernus Pharmaceuticals, Inc.",85,0.92,C,low_quality,,,C,0.349829,0.188462,1,,0,,510,0,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,clinical_score:+23.7;financial_score:-22.9;catalyst_score:-4.7,tier=;reason=;cat_days=510;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 151371000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|far_271_540|pos,0.06704435294117647,40.348404,0.9123,0,1,0.8711,1.1257,2,2,neutral,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,505.15,0.85,1,0,1.0,0,1.0,0,510,False,specific_days,-0.145386,price_history,,2,0.2756,price_history,,-0.2075,,47.8802,0.4534,-0.266684,0.059184,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,49.60,45.56250000000000000000000000,55.0,51.71,73.96648044692737430167597765,27.39978661789361377838744094,72.8385,1.24,3.0,206,40,1.0,0.3129,0,0,0.0,0.6,0.6,cns,0.6858,highly_crowded,1.0,103,0.06704435294117647,0.650171,0.3858,39.05,0.738908,0.64,2.063902,1.68855,0.0,0.0,0.372,0.003352,0.0
ARQT,"Arcutis Biotherapeutics, Inc.",86,0.92,C,low_quality+no_catalyst_data,,,C,0.039249,0.411538,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:-19.1;momentum_score:+17.5;catalyst_score:-13.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 5625000.0, ""cash_total"": 42907000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 89.4016, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 4}",late|none|pos,0.1,51.370895,0.6328,0,1,0.4485,0.4398,4,4,buying,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,482.23,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.217847,price_history,,4,1.2832,price_history,,-0.217467,,42.736,0.727,-0.266684,0.049217,late,mid,none,commercial_biotech,morningstar,,,,0,0.8793965971722981068775461299,71.71,41.25000000000000000000000000,66.0,60.68,57.03910614525139664804469274,35.09087791495198902606310014,55.1484,0.4875,3.0,,7,1.0,0.0,0,0,0.0,0.3,0.5,dermatology,0.6858,highly_crowded,1.0,12,0.1,0.960751,1.7595,31.24,0.62628,0.322,0.81095,0.6597,0.0,0.0,0.14625,0.005,0.0
KRYS,"Krystal Biotech, Inc.",87,0.65,C,low_quality+no_catalyst_data,,,C,0.244027,0.542308,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,clinical_score:-26.1;smart_money_score:+25.7;catalyst_score:-4.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 496304000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 4}",late|none|nonpos,0.0723424747081712,55.0805,0.5666,0,1,-1.2554,-1.3153,4,4,buying,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,347.42,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.032325,price_history,,4,1.0525,price_history,,-0.381354,,24.869,0.3475,-0.266684,-0.11467,late,mid,none,commercial_biotech,morningstar,,,,0,0.8910317052782421781705278242,46.37,41.25000000000000000000000000,71.5,66.59,19.68273288737693718811661448,50,19.4757,-1.0301,3.0,,11,1.0,0.2522,1,0,0.0,0.4,0.95,oncology,-0.5032,uncrowded,1.0,72,0.0723424747081712,0.755973,0.6934,24.14,0.510239,0.0257,0.003617,0.0,0.0,0.0,0.0,0.003617,0.0
TECH,Bio-Techne Corporation,88,0.32,C,low_quality,,,C,0.513652,0.134615,1,,0,,16,1,specific_days,9,headwind,deep_drawdown,S,momentum_headwind,financial_score:-24.6;clinical_score:+22.8;smart_money_score:+9.0,tier=;reason=;cat_days=16;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 172879000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|near_0_30|pos,0.021895363636363636,36.702807,0.9032,0,1,1.0066,1.0146,1,1,buying,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,284.71,1.0,0,0,1.0,0,1.0,0,16,True,specific_days,-0.117127,price_history,,1,0.9376,price_history,,-0.404562,,44.192,0.3925,-0.266684,-0.137878,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,43.52,42.41062400000000000000000000,55.5,51.87,69.27374301675977653631284916,21.87623837829599146471574454,71.0555,1.1642,3.0,18,878,1.0,6.129,7,11,0.0036,0.9,0.95,oncology,-0.5032,uncrowded,1.0,151,0.021895363636363636,0.486348,-0.0342,37.47,0.71843,0.5782,1.872255,1.5219,0.0,0.0,0.34926,0.001095,0.0
ANAB,"AnaptysBio, Inc.",89,0.92,C,low_quality,,,C,0.930034,0.211538,1,,0,,21,1,specific_days,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind,financial_score:-40.3;smart_money_score:+20.3;momentum_score:+18.8,tier=;reason=;cat_days=21;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 78300000.0, ""cash_total"": 109833000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.83264367816092, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",mid|near_0_30|pos,-0.027862370370370367,41.687796,0.0573,0,1,0.759,0.7596,5,5,buying,0.7419,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,634.48,0.85,1,0,1.0,0,1.0,0,21,True,specific_days,0.343689,price_history,,5,0.8661,price_history,,-0.514257,,48.9763,0.5912,-0.266684,-0.247573,mid,small,sev1,commercial_biotech,morningstar,,,,0,0.8316624621594349142280524723,70.09,39.85150044444444444444444444,71.5,65.02,63.84615384615384615384615385,10.91732412886259040105193951,63.5004,0.8428,2.0,21,9,1.0,0.9782,1,1,0.0,0.4,0.5,dermatology,0.6858,highly_crowded,1.0,273,-0.027862370370370367,0.069966,-1.476,27.79,0.568259,0.1719,1.011047,0.7596,0.0,0.0,0.25284,-0.001393,0.0
DVAX,Dynavax Technologies Corporation,90,0.55,C,low_quality+no_catalyst_data,,,C,0.056314,0.35,1,,0,,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,smart_money_score:+6.5;clinical_score:+6.2;financial_score:-5.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 160247000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|pos,0.1,49.340722,0.6168,0,1,-0.1161,0.1806,2,2,selling,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,453.41,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.154593,price_history,,2,0.5937,price_history,,-0.346528,,26.0967,0.7250,-0.266684,-0.079844,late,small,none,commercial_pharma,morningstar,,,,0,0.8860349361207897793263646922,42.56,41.25000000000000000000000000,52.0,65.31,51.67597765363128491620111732,39.93382716049382716049382716,51.0569,0.3134,3.0,,19,1.0,0.0001,0,0,0.0,0.4,0.95,oncology,-0.5032,uncrowded,1.0,17,0.1,0.943686,1.5865,39.43,0.75256,0.6826,0.36992,0.2709,0.0,0.0,0.09402,0.005,0.0
CRMD,CorMedix Inc.,91,0.92,C,low_quality+no_catalyst_data,,,C,0.213311,0.434615,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,momentum_score:+24.6;catalyst_score:-12.4;clinical_score:-10.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 55716811.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|none|nonpos,0.0723424747081712,52.522056,0.8365,0,1,-0.1867,-0.2145,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,707.46,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.212987,price_history,,2,0.3114,price_history,,-0.142016,,71.8576,0.8522,-0.266684,0.124668,late,small,none,commercial_biotech,morningstar,,,,0,0.8416931150818443083843558666,78.16,41.25000000000000000000000000,61.0,48.19,43.11382291439093661246527887,44.49679012345679012345679012,41.7947,-0.0806,3.0,602,6,1.0,0.0099,0,0,0.0,0.4,0.55,infectious_disease,-2.1676,uncrowded,1.0,63,0.0723424747081712,0.786689,0.795,31.82,0.643345,0.3674,0.003617,0.0,0.0,0.0,0.0,0.003617,0.0
INSM,Insmed Incorporated,92,1.08,C,low_quality+no_catalyst_data,,,C,0.093857,0.273077,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+24.3;financial_score:-14.4;catalyst_score:-11.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 935014000.0, ""cash_total"": 1430047000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.84374990798079, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 14}",late|none|pos,0.1,46.506159,0.6307,0,1,0.395,0.3847,14,14,buying,4.2171,elite_14,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,156.57,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.056403,price_history,,14,0.8351,price_history,,-0.223667,,35.7983,0.5709,-0.266684,0.043017,late,large,none,commercial_biotech,morningstar,,,,0,0.8952944094001236858379715523,50.97,41.25000000000000000000000000,77.0,54.48,55.86592178770949720670391062,38.32035343604895117020206750,54.7786,0.4717,3.0,196,27,1.0,0.7199,0,1,0.0,0.4,0.55,infectious_disease,0.6858,highly_crowded,1.0,28,0.1,0.906143,1.3174,34.41,0.687713,0.4894,0.72356,0.57705,0.0,0.0,0.14151,0.005,0.0
