ticker,dd_stored,dd_recomputed,dd_diff,dd_verdict,dd_source,dd_xbi_stored,dd_xbi_recomputed,dd_xbi_diff,dd_xbi_verdict,dd_rel_stored,dd_rel_recomputed,dd_rel_diff,dd_rel_verdict,rsi_stored,rsi_recomputed,rsi_diff,rsi_verdict,beta_stored,beta_recomputed,beta_missing_reason,beta_diff,beta_verdict,alpha_stored,alpha_recomputed,alpha_missing_reason,alpha_diff,alpha_verdict
TYRA,0.0,0.0,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,0.018317,0.018317,0.0,OK,66.6828,66.6828,0.0,OK,1.433,1.433,,0.0,OK,0.450011,0.450011,,0.0,OK
MAZE,-0.063469,-0.063469,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.045152,-0.045152,0.0,OK,51.3414,51.3414,0.0,OK,1.3268,1.3268,,0.0,OK,0.144502,0.144502,,0.0,OK
DSGN,-0.001883,-0.001883,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,0.016434,0.016434,0.0,OK,59.6932,59.6932,0.0,OK,1.7284,1.7284,,0.0,OK,0.009441,0.009441,,0.0,OK
DRUG,-0.071834,-0.071834,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.053517,-0.053517,0.0,OK,60.2602,60.2602,0.0,OK,1.3557,1.3557,,0.0,OK,0.267743,0.267743,,0.0,OK
ABOS,-0.017794,-0.017794,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,0.000523,0.000523,0.0,OK,64.1443,64.1443,0.0,OK,1.381,1.381,,0.0,OK,0.32918,0.32918,,0.0,OK
GPCR,-0.265273,-0.265273,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.246956,-0.246956,0.0,OK,40.9139,40.9139,0.0,OK,1.0123,1.0123,,0.0,OK,0.948144,0.948144,,0.0,OK
PGEN,-0.236084,-0.236084,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.217767,-0.217767,0.0,OK,39.5249,39.5249,0.0,OK,1.4914,1.4914,,0.0,OK,-0.016506,-0.016506,,0.0,OK
URGN,-0.294697,-0.294697,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.27638,-0.27638,0.0,OK,47.8623,47.8623,0.0,OK,0.6764,0.6764,,0.0,OK,-0.296427,-0.296427,,0.0,OK
NAMS,-0.131243,-0.131243,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.112926,-0.112926,0.0,OK,58.6859,58.6859,0.0,OK,0.9436,0.9436,,0.0,OK,-0.173431,-0.173431,,0.0,OK
MESO,-0.211832,-0.211832,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.193515,-0.193515,0.0,OK,42.958,42.958,0.0,OK,0.7382,0.7382,,0.0,OK,-0.021337,-0.021337,,0.0,OK
CRNX,-0.211058,-0.211058,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.192741,-0.192741,0.0,OK,40.3303,40.3303,0.0,OK,1.0669,1.0669,,0.0,OK,-0.076484,-0.076484,,0.0,OK
ANNX,-0.287356,-0.287356,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.269039,-0.269039,0.0,OK,38.228,38.228,0.0,OK,1.5782,1.5782,,0.0,OK,0.010266,0.010266,,0.0,OK
BNTX,-0.080098,-0.080098,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.061781,-0.061781,0.0,OK,55.9266,55.9266,0.0,OK,0.6646,0.6646,,0.0,OK,0.067079,0.067079,,0.0,OK
EYPT,-0.095491,-0.095491,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.077174,-0.077174,0.0,OK,63.9411,63.9411,0.0,OK,1.2858,1.2858,,0.0,OK,0.069662,0.069662,,0.0,OK
ALDX,-0.253582,-0.253582,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.235265,-0.235265,0.0,OK,52.7961,52.7961,0.0,OK,1.0353,1.0353,,0.0,OK,-0.0796,-0.0796,,0.0,OK
VKTX,-0.198147,-0.198147,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.17983,-0.17983,0.0,OK,58.803,58.803,0.0,OK,1.6913,1.6913,,0.0,OK,-0.162732,-0.162732,,0.0,OK
MLYS,-0.366998,-0.366998,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.348681,-0.348681,0.0,OK,47.0948,47.0948,0.0,OK,1.2736,1.2736,,0.0,OK,-0.376276,-0.376276,,0.0,OK
IMTX,-0.138163,-0.138163,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.119846,-0.119846,0.0,OK,54.9549,54.9549,0.0,OK,1.5626,1.5626,,0.0,OK,-0.173252,-0.173252,,0.0,OK
BLTE,-0.016432,-0.016432,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,0.001885,0.001885,0.0,OK,63.0943,63.0943,0.0,OK,0.1129,0.1129,,0.0,OK,0.448929,0.448929,,0.0,OK
ANRO,-0.035928,-0.035928,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.017611,-0.017611,0.0,OK,61.8702,61.8702,0.0,OK,1.3362,1.3362,,0.0,OK,0.355641,0.355641,,0.0,OK
MBX,-0.148586,-0.148586,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.130269,-0.130269,0.0,OK,49.7192,49.7192,0.0,OK,2.0166,2.0166,,0.0,OK,0.025809,0.025809,,0.0,OK
ROIV,0.0,0.0,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,0.018317,0.018317,0.0,OK,72.638,72.638,0.0,OK,1.2665,1.2665,,0.0,OK,0.268998,0.268998,,0.0,OK
GHRS,-0.215897,-0.215897,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.19758,-0.19758,0.0,OK,48.7982,48.7982,0.0,OK,1.756,1.756,,0.0,OK,-0.09237,-0.09237,,0.0,OK
VRTX,-0.05125,-0.05125,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.032933,-0.032933,0.0,OK,58.9072,58.9072,0.0,OK,0.6349,0.6349,,0.0,OK,0.091047,0.091047,,0.0,OK
VNDA,-0.073696,-0.073696,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.055379,-0.055379,0.0,OK,60.499,60.499,0.0,OK,2.1185,2.1185,,0.0,OK,0.490568,0.490568,,0.0,OK
NVAX,-0.044444,-0.044444,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.026127,-0.026127,0.0,OK,61.8698,61.8698,0.0,OK,1.1615,1.1615,,0.0,OK,0.335412,0.335412,,0.0,OK
MRNA,-0.026027,-0.026027,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.00771,-0.00771,0.0,OK,69.6464,69.6464,0.0,OK,1.4066,1.4066,,0.0,OK,0.945979,0.945979,,0.0,OK
RYTM,-0.161282,-0.161282,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.142965,-0.142965,0.0,OK,44.0298,44.0298,0.0,OK,1.1051,1.1051,,0.0,OK,-0.167694,-0.167694,,0.0,OK
TECH,-0.193051,-0.193051,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.174734,-0.174734,0.0,OK,38.7798,38.7798,0.0,OK,0.3682,0.3682,,0.0,OK,-0.150214,-0.150214,,0.0,OK
HALO,-0.133818,-0.133818,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.115501,-0.115501,0.0,OK,40.772,40.772,0.0,OK,0.4681,0.4681,,0.0,OK,-0.065474,-0.065474,,0.0,OK
MNKD,-0.107891,-0.107891,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.089574,-0.089574,0.0,OK,46.1157,46.1157,0.0,OK,0.6557,0.6557,,0.0,OK,-0.010812,-0.010812,,0.0,OK
SNY,-0.168522,-0.168522,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.150205,-0.150205,0.0,OK,50.1651,50.1651,0.0,OK,0.2064,0.2064,,0.0,OK,-0.073043,-0.073043,,0.0,OK
VCEL,-0.276254,-0.276254,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.257937,-0.257937,0.0,OK,57.3873,57.3873,0.0,OK,0.5217,0.5217,,0.0,OK,-0.136168,-0.136168,,0.0,OK
AZN,-0.013701,-0.013701,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,0.004616,0.004616,0.0,OK,80.4059,80.4059,0.0,OK,-1.1088,-1.1088,,0.0,OK,1.290965,1.290965,,0.0,OK
AXSM,-0.101269,-0.101269,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.082952,-0.082952,0.0,OK,37.5643,37.5643,0.0,OK,0.5256,0.5256,,0.0,OK,0.094702,0.094702,,0.0,OK
TARS,-0.090898,-0.090898,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.072581,-0.072581,0.0,OK,65.3335,65.3335,0.0,OK,0.8328,0.8328,,0.0,OK,-0.105446,-0.105446,,0.0,OK
ARDX,-0.178974,-0.178974,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.160657,-0.160657,0.0,OK,45.3013,45.3013,0.0,OK,0.7564,0.7564,,0.0,OK,0.095641,0.095641,,0.0,OK
ARGX,-0.096094,-0.096094,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.077777,-0.077777,0.0,OK,51.9561,51.9561,0.0,OK,0.3691,0.3691,,0.0,OK,-0.109582,-0.109582,,0.0,OK
INDV,-0.096721,-0.096721,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.078404,-0.078404,0.0,OK,40.6594,40.6594,0.0,OK,0.1341,0.1341,,0.0,OK,-0.010288,-0.010288,,0.0,OK
ESPR,-0.191176,-0.191176,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.172859,-0.172859,0.0,OK,44.5183,44.5183,0.0,OK,1.1671,1.1671,,0.0,OK,-0.184709,-0.184709,,0.0,OK
MIRM,0.0,0.0,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,0.018317,0.018317,0.0,OK,72.8901,72.8901,0.0,OK,0.9326,0.9326,,0.0,OK,0.434629,0.434629,,0.0,OK
SUPN,-0.064912,-0.064912,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.046595,-0.046595,0.0,OK,64.5722,64.5722,0.0,OK,0.5598,0.5598,,0.0,OK,0.118783,0.118783,,0.0,OK
GILD,-0.052375,-0.052375,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.034058,-0.034058,0.0,OK,55.8398,55.8398,0.0,OK,0.2651,0.2651,,0.0,OK,0.151145,0.151145,,0.0,OK
KMDA,0.0,0.0,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,0.018317,0.018317,0.0,OK,67.2258,67.2258,0.0,OK,0.2959,0.2959,,0.0,OK,0.332907,0.332907,,0.0,OK
ALKS,-0.059966,-0.059966,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.041649,-0.041649,0.0,OK,54.5788,54.5788,0.0,OK,0.7597,0.7597,,0.0,OK,0.100341,0.100341,,0.0,OK
REGN,-0.049343,-0.049343,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.031026,-0.031026,0.0,OK,49.8793,49.8793,0.0,OK,0.4926,0.4926,,0.0,OK,-0.052568,-0.052568,,0.0,OK
AMGN,-0.003773,-0.003773,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,0.014544,0.014544,0.0,OK,66.8039,66.8039,0.0,OK,0.5139,0.5139,,0.0,OK,0.087631,0.087631,,0.0,OK
INSM,-0.249704,-0.249704,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.231387,-0.231387,0.0,OK,50.8905,50.8905,0.0,OK,0.4014,0.4014,,0.0,OK,-0.268302,-0.268302,,0.0,OK
GMAB,-0.168082,-0.168082,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.149765,-0.149765,0.0,OK,39.4586,39.4586,0.0,OK,0.7705,0.7705,,0.0,OK,-0.115861,-0.115861,,0.0,OK
IRWD,-0.296846,-0.296846,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.278529,-0.278529,0.0,OK,36.7966,36.7966,0.0,OK,0.5562,0.5562,,0.0,OK,0.173205,0.173205,,0.0,OK
AMRX,-0.034891,-0.034891,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.016574,-0.016574,0.0,OK,58.8143,58.8143,0.0,OK,0.1986,0.1986,,0.0,OK,0.16501,0.16501,,0.0,OK
TVTX,-0.233366,-0.233366,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.215049,-0.215049,0.0,OK,51.1219,51.1219,0.0,OK,0.9197,0.9197,,0.0,OK,-0.204728,-0.204728,,0.0,OK
MDGL,-0.270109,-0.270109,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.251792,-0.251792,0.0,OK,34.2367,34.2367,0.0,OK,0.7528,0.7528,,0.0,OK,-0.307775,-0.307775,,0.0,OK
EBS,-0.211511,-0.211511,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.193194,-0.193194,0.0,OK,44.8504,44.8504,0.0,OK,1.3871,1.3871,,0.0,OK,-0.093,-0.093,,0.0,OK
NBIX,-0.158517,-0.158517,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.1402,-0.1402,0.0,OK,44.9279,44.9279,0.0,OK,0.7028,0.7028,,0.0,OK,-0.13516,-0.13516,,0.0,OK
ONC,-0.022439,-0.022439,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.004122,-0.004122,0.0,OK,65.7019,65.7019,0.0,OK,0.461,0.461,,0.0,OK,0.069722,0.069722,,0.0,OK
IONS,-0.012139,-0.012139,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,0.006178,0.006178,0.0,OK,59.2858,59.2858,0.0,OK,0.703,0.703,,0.0,OK,0.008254,0.008254,,0.0,OK
TGTX,-0.329598,-0.329598,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.311281,-0.311281,0.0,OK,56.597,56.597,0.0,OK,0.8381,0.8381,,0.0,OK,-0.131637,-0.131637,,0.0,OK
BMRN,-0.14019,-0.14019,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.121873,-0.121873,0.0,OK,64.325,64.325,0.0,OK,0.5942,0.5942,,0.0,OK,0.072223,0.072223,,0.0,OK
INCY,-0.086099,-0.086099,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.067782,-0.067782,0.0,OK,47.5295,47.5295,0.0,OK,0.6795,0.6795,,0.0,OK,-0.088639,-0.088639,,0.0,OK
JAZZ,-0.039082,-0.039082,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.020765,-0.020765,0.0,OK,65.5397,65.5397,0.0,OK,0.4927,0.4927,,0.0,OK,-0.067904,-0.067904,,0.0,OK
ANAB,0.0,0.0,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,0.018317,0.018317,0.0,OK,64.0301,64.0301,0.0,OK,1.0403,1.0403,,0.0,OK,0.264748,0.264748,,0.0,OK
ETON,-0.186833,-0.186833,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.168516,-0.168516,0.0,OK,74.6923,74.6923,0.0,OK,0.5093,0.5093,,0.0,OK,0.088368,0.088368,,0.0,OK
CATX,-0.040708,-0.040708,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.022391,-0.022391,0.0,OK,67.0217,67.0217,0.0,OK,2.0875,2.0875,,0.0,OK,1.333553,1.333553,,0.0,OK
APLS,-0.263561,-0.263561,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.245244,-0.245244,0.0,OK,46.6282,46.6282,0.0,OK,0.7687,0.7687,,0.0,OK,0.001765,0.001765,,0.0,OK
BEAM,-0.088111,-0.088111,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.069794,-0.069794,0.0,OK,64.1269,64.1269,0.0,OK,1.9259,1.9259,,0.0,OK,0.177425,0.177425,,0.0,OK
XERS,-0.325253,-0.325253,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.306936,-0.306936,0.0,OK,40.4173,40.4173,0.0,OK,0.4646,0.4646,,0.0,OK,-0.09061,-0.09061,,0.0,OK
VTRS,-0.00403,-0.00403,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,0.014287,0.014287,0.0,OK,78.0155,78.0155,0.0,OK,0.1685,0.1685,,0.0,OK,0.509899,0.509899,,0.0,OK
ARQT,-0.135256,-0.135256,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.116939,-0.116939,0.0,OK,52.0498,52.0498,0.0,OK,0.7329,0.7329,,0.0,OK,-0.171651,-0.171651,,0.0,OK
VCYT,-0.277238,-0.277238,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.258921,-0.258921,0.0,OK,37.5221,37.5221,0.0,OK,0.6584,0.6584,,0.0,OK,-0.321814,-0.321814,,0.0,OK
SIGA,-0.28692,-0.28692,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.268603,-0.268603,0.0,OK,53.1586,53.1586,0.0,OK,0.6307,0.6307,,0.0,OK,0.093433,0.093433,,0.0,OK
TWST,-0.116169,-0.116169,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.097852,-0.097852,0.0,OK,55.4995,55.4995,0.0,OK,1.1031,1.1031,,0.0,OK,0.485585,0.485585,,0.0,OK
RPRX,-0.001539,-0.001539,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,0.016778,0.016778,0.0,OK,72.8013,72.8013,0.0,OK,0.1715,0.1715,,0.0,OK,0.136593,0.136593,,0.0,OK
RGEN,-0.218217,-0.218217,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.1999,-0.1999,0.0,OK,33.2281,33.2281,0.0,OK,0.4947,0.4947,,0.0,OK,-0.249434,-0.249434,,0.0,OK
PSNL,-0.263111,-0.263111,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.244794,-0.244794,0.0,OK,45.1846,45.1846,0.0,OK,2.0284,2.0284,,0.0,OK,-0.397814,-0.397814,,0.0,OK
PRVA,-0.18447,-0.18447,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.166153,-0.166153,0.0,OK,40.8142,40.8142,0.0,OK,0.1504,0.1504,,0.0,OK,-0.133554,-0.133554,,0.0,OK
PAHC,-0.030337,-0.030337,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.01202,-0.01202,0.0,OK,66.0294,66.0294,0.0,OK,-0.2134,-0.2134,,0.0,OK,0.178438,0.178438,,0.0,OK
PACB,-0.378277,-0.378277,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.35996,-0.35996,0.0,OK,38.3189,38.3189,0.0,OK,1.1108,1.1108,,0.0,OK,-0.444028,-0.444028,,0.0,OK
OPCH,-0.07584,-0.07584,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.057523,-0.057523,0.0,OK,45.4603,45.4603,0.0,OK,-0.076,-0.076,,0.0,OK,0.088265,0.088265,,0.0,OK
MRVI,-0.223881,-0.223881,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.205564,-0.205564,0.0,OK,43.5003,43.5003,0.0,OK,0.5393,0.5393,,0.0,OK,-0.206726,-0.206726,,0.0,OK
MEDP,-0.287452,-0.287452,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.269135,-0.269135,0.0,OK,32.2853,32.2853,0.0,OK,0.3986,0.3986,,0.0,OK,-0.304214,-0.304214,,0.0,OK
LGND,-0.096947,-0.096947,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.07863,-0.07863,0.0,OK,48.1754,48.1754,0.0,OK,0.4861,0.4861,,0.0,OK,-0.104256,-0.104256,,0.0,OK
LFCR,-0.181406,-0.181406,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.163089,-0.163089,0.0,OK,38.9738,38.9738,0.0,OK,0.2411,0.2411,,0.0,OK,-0.1024,-0.1024,,0.0,OK
ILMN,-0.201689,-0.201689,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.183372,-0.183372,0.0,OK,42.6058,42.6058,0.0,OK,0.1323,0.1323,,0.0,OK,-0.060947,-0.060947,,0.0,OK
FLGT,-0.25154,-0.25154,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.233223,-0.233223,0.0,OK,29.3837,29.3837,0.0,OK,0.4196,0.4196,,0.0,OK,-0.279949,-0.279949,,0.0,OK
CTKB,-0.258503,-0.258503,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.240186,-0.240186,0.0,OK,38.3132,38.3132,0.0,OK,0.5449,0.5449,,0.0,OK,-0.287751,-0.287751,,0.0,OK
CSTL,-0.304368,-0.304368,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.286051,-0.286051,0.0,OK,29.6988,29.6988,0.0,OK,0.7326,0.7326,,0.0,OK,-0.299788,-0.299788,,0.0,OK
BRKR,-0.269739,-0.269739,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.251422,-0.251422,0.0,OK,40.619,40.619,0.0,OK,0.7325,0.7325,,0.0,OK,-0.24255,-0.24255,,0.0,OK
ADPT,-0.215543,-0.215543,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.197226,-0.197226,0.0,OK,45.3657,45.3657,0.0,OK,0.4759,0.4759,,0.0,OK,-0.242358,-0.242358,,0.0,OK
RIGL,-0.322802,-0.322802,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.304485,-0.304485,0.0,OK,41.5802,41.5802,0.0,OK,1.3561,1.3561,,0.0,OK,-0.395487,-0.395487,,0.0,OK
PTCT,-0.200232,-0.200232,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.181915,-0.181915,0.0,OK,36.1319,36.1319,0.0,OK,0.6754,0.6754,,0.0,OK,-0.213942,-0.213942,,0.0,OK
PBYI,0.0,0.0,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,0.018317,0.018317,0.0,OK,69.7279,69.7279,0.0,OK,0.8844,0.8844,,0.0,OK,0.453253,0.453253,,0.0,OK
EXEL,-0.031538,-0.031538,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.013221,-0.013221,0.0,OK,59.3171,59.3171,0.0,OK,0.8175,0.8175,,0.0,OK,-0.008745,-0.008745,,0.0,OK
GRFS,-0.155493,-0.155493,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.137176,-0.137176,0.0,OK,44.8181,44.8181,0.0,OK,0.5594,0.5594,,0.0,OK,0.008262,0.008262,,0.0,OK
IMCR,-0.162502,-0.162502,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.144185,-0.144185,0.0,OK,54.2546,54.2546,0.0,OK,0.9594,0.9594,,0.0,OK,-0.22021,-0.22021,,0.0,OK
IDYA,-0.152932,-0.152932,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.134615,-0.134615,0.0,OK,45.2811,45.2811,0.0,OK,1.0785,1.0785,,0.0,OK,-0.169385,-0.169385,,0.0,OK
GERN,-0.1841,-0.1841,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.165783,-0.165783,0.0,OK,71.0819,71.0819,0.0,OK,1.0936,1.0936,,0.0,OK,0.606993,0.606993,,0.0,OK
DVAX,-0.013995,-0.013995,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,0.004322,0.004322,0.0,OK,75.9954,75.9954,0.0,OK,0.4635,0.4635,,0.0,OK,0.329255,0.329255,,0.0,OK
CRL,-0.267716,-0.267716,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.249399,-0.249399,0.0,OK,35.8127,35.8127,0.0,OK,0.6351,0.6351,,0.0,OK,-0.11034,-0.11034,,0.0,OK
CERS,-0.131387,-0.131387,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.11307,-0.11307,0.0,OK,54.4409,54.4409,0.0,OK,0.7176,0.7176,,0.0,OK,0.296048,0.296048,,0.0,OK
AVIR,-0.002146,-0.002146,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,0.016171,0.016171,0.0,OK,68.7973,68.7973,0.0,OK,0.1676,0.1676,,0.0,OK,0.523306,0.523306,,0.0,OK
HROW,-0.036861,-0.036861,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.018544,-0.018544,0.0,OK,65.0608,65.0608,0.0,OK,0.6009,0.6009,,0.0,OK,0.246006,0.246006,,0.0,OK
TXG,-0.176369,-0.176369,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.158052,-0.158052,0.0,OK,49.5318,49.5318,0.0,OK,0.8976,0.8976,,0.0,OK,-0.059198,-0.059198,,0.0,OK
ACAD,-0.123664,-0.123664,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.105347,-0.105347,0.0,OK,51.412,51.412,0.0,OK,0.7541,0.7541,,0.0,OK,-0.042856,-0.042856,,0.0,OK
ALNY,-0.322401,-0.322401,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.304084,-0.304084,0.0,OK,43.4915,43.4915,0.0,OK,0.6975,0.6975,,0.0,OK,-0.272794,-0.272794,,0.0,OK
CHRS,-0.334661,-0.334661,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.316344,-0.316344,0.0,OK,43.295,43.295,0.0,OK,0.277,0.277,,0.0,OK,0.285933,0.285933,,0.0,OK
UTHR,-0.084505,-0.084505,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.066188,-0.066188,0.0,OK,46.3284,46.3284,0.0,OK,0.3254,0.3254,,0.0,OK,-0.047434,-0.047434,,0.0,OK
KNSA,-0.089387,-0.089387,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.07107,-0.07107,0.0,OK,47.2029,47.2029,0.0,OK,0.5845,0.5845,,0.0,OK,-0.021076,-0.021076,,0.0,OK
AUPH,-0.108736,-0.108736,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.090419,-0.090419,0.0,OK,48.2864,48.2864,0.0,OK,0.5183,0.5183,,0.0,OK,-0.1389,-0.1389,,0.0,OK
FOLD,-0.001391,-0.001391,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,0.016926,0.016926,0.0,OK,78.1686,78.1686,0.0,OK,0.6181,0.6181,,0.0,OK,0.413066,0.413066,,0.0,OK
ZYME,-0.144461,-0.144461,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.126144,-0.126144,0.0,OK,53.4156,53.4156,0.0,OK,0.8987,0.8987,,0.0,OK,-0.158249,-0.158249,,0.0,OK
STOK,-0.020149,-0.020149,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.001832,-0.001832,0.0,OK,63.1878,63.1878,0.0,OK,1.1858,1.1858,,0.0,OK,0.110192,0.110192,,0.0,OK
ANIP,-0.223763,-0.223763,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.205446,-0.205446,0.0,OK,41.7194,41.7194,0.0,OK,0.0888,0.0888,,0.0,OK,-0.084359,-0.084359,,0.0,OK
DAWN,-0.025932,-0.025932,0.0,OK,price_csv,-0.018317,-0.018317,0.0,OK,-0.007615,-0.007615,0.0,OK,58.6954,58.6954,0.0,OK,1.0608,1.0608,,0.0,OK,0.202834,0.202834,,0.0,OK
