ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
CRMD,CorMedix Inc.,121,0.8,C,mod_quality+no_catalyst_data,,,C,0.101423,0.811538,1,,0,,,0,no_upcoming,9,tailwind,deep_drawdown|overbought_rsi,L,sponsor_confirmed|momentum_tailwind,clinical_score:-34.0;momentum_score:+18.8;smart_money_score:+17.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 55716811.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|none|nonpos,0.1,62.376492,0.8036,0,1,-1.5519,-1.6579,2,2,buying,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,707.46,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.136866,price_history,,2,0.9594,price_history,,-0.468085,,70.0847,0.8522,-0.335548,-0.132537,late,small,none,commercial_biotech,morningstar,,,,0,0.7657334589121732987991523428,62.22,41.25000000000000000000000000,61.0,87.33,9.402827321971198308891531248,43.03776054135146350027131411,8.3497,-1.4947,3.0,,3,0.6667,0.0,0,0,0.0,0.4,0.55,infectious_disease,-2.1186,uncrowded,1.0,29,0.1,0.898577,1.2735,16.73,0.282918,-0.5742
BEAM,Beam Therapeutics Inc.,122,0.8,C,mod_quality+no_catalyst_data,,,C,0.69573,0.796154,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,L,sponsor_confirmed,financial_score:+21.4;catalyst_score:-14.3;clinical_score:-11.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 345102000.0, ""cash_total"": 1245210000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.29885077455361, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|nonpos,0.0032132440476190477,62.018,-1.4047,1901,1,-0.0208,-0.0625,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,448.95,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.086569,price_history,,4,1.7011,price_history,,-0.477427,,51.2054,0.7330,-0.335548,-0.141879,early,mid,none,commercial_biotech,morningstar,,,,0,0.7750100208768267223382045929,49.34,41.25000000000000000000000000,66.0,50,44.32009161142562216738439703,77.000,42.5015,-0.0552,1.0,1901,1,0.0,0.0,0,0,0.0,0.3,0.5,other,0.7029,highly_crowded,1.0,196,0.0032132440476190477,0.30427,-0.5122,41.44,0.827402,0.9439
AMLX,"Amylyx Pharmaceuticals, Inc.",123,0.8,C,mod_quality+no_catalyst_data,,,C,0.02669,0.734615,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+35.2;clinical_score:-33.9;smart_money_score:+23.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 95440000.0, ""cash_total"": 343990000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.251047778709136, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",late|none|nonpos,0.1,59.687576,0.843,0,1,-0.8514,-0.7755,9,9,buying,2.3483,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,684.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.40689,price_history,,9,0.9035,price_history,,-0.07605,,53.0047,0.6469,-0.335548,0.259498,late,small,none,commercial_pharma,morningstar,,,,0,0.8732384259259259259259259259,96.55,41.25000000000000000000000000,85,42.58,27.42581582771832474567314044,56.61016949152542372881355932,27.2778,-0.6969,3.0,42,4,1.0,0.7748,1,1,0.0,0.4,0.6,cns,0.7029,highly_crowded,1.0,8,0.1,0.97331,1.9318,27.71,0.571174,0.1794
TARS,"Tarsus Pharmaceuticals, Inc.",124,0.8,C,mod_quality+no_catalyst_data,,,C,0.322064,0.673077,1,,0,,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+25.3;clinical_score:-18.5;catalyst_score:-16.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 12451000.0, ""cash_total"": 417267000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 234.13466753951184, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 8}",late|none|nonpos,0.1,55.353286,0.8578,0,1,-0.2448,-0.2958,8,8,buying,1.9576,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,462.33,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.164077,price_history,,8,0.7296,price_history,,-0.393141,,45.0648,0.4256,-0.335548,-0.057593,late,mid,none,commercial_biotech,morningstar,,,,0,0.8917030814991076740035693040,58.04,41.25000000000000000000000000,83.0,38.66,39.21284185493460166468489893,67.14285714285714285714285714,38.2203,-0.2357,3.0,181,3,0.6667,0.2289,0,0,0.0,0.4,0.5,other,-0.4728,uncrowded,1.0,91,0.1,0.677936,0.4619,35.46,0.717082,0.5742
RPRX,Royalty Pharma plc,125,0.56,C,mod_quality+no_catalyst_data,,,C,0.816726,0.657692,1,,0,,,0,no_upcoming,9,neutral,,M,,clinical_score:-29.3;smart_money_score:+9.7;momentum_score:+8.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 618696000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|nonpos,0.0032132440476190477,54.427639,-1.5756,,0,-1.3723,-1.4708,1,1,neutral,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,240.28,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.017488,price_history,,1,0.3333,price_history,,-0.031437,,56.7051,0.257,-0.335548,0.304111,early,large,sev1,commercial_biotech,morningstar,,,,0,0.7531851085832471561530506722,51.48,50,52.5,66.40,13.49800809664360252253995903,46.42586409896614570732730117,13.673,-1.2703,,,,,,,,,,,,-1.6484,unknown,1.0,230,0.0032132440476190477,0.183274,-0.903,16.27,0.265125,-0.6276
BIOA,"BioAge Labs, Inc.",126,0.8,B,mod_quality+catalyst_mid,,,B,0.670819,0.626923,1,,0,,134,0,specific_days,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-44.8;financial_score:+26.6;smart_money_score:+22.2,tier=;reason=;cat_days=134;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 53376000.0, ""cash_total"": 285778000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 63.32104316546763, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|near_91_180|nonpos,0.020021833333333332,52.6435,0.2247,0,1,-1.7581,-1.0,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=1000bps,809.82,0.85,1,0,1.0,0,1.0,0,134,False,specific_days,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,1.0312,-0.335548,,mid,small,none,commercial_pharma,morningstar,,,drawdown,1,0.7916148247676631956107938641,50,45.56250000000000000000000000,72.0,23.61,5,76.40000000000000000000000000,3.781,-1.6873,2.0,134,3,0.6667,0.3274,0,1,0.0,0.4,0.55,infectious_disease,0.7029,highly_crowded,1.0,189,0.020021833333333332,0.329181,-0.4422,20.96,0.428826,-0.1794
FTRE,Fortrea Holdings Inc.,127,0.48,C,low_quality+no_catalyst_data,,,C,0.738434,0.596154,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,M,,clinical_score:-28.9;smart_money_score:+13.1;catalyst_score:+7.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 15600000.0, ""cash_total"": 131300000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.69230769230769, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|nonpos,0.0032132440476190477,50.194178,-1.5756,,0,-1.3723,-1.4708,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,770.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.8315,-0.335548,,early,small,sev1,commercial_biotech,morningstar,,,drawdown,1,0.6175386132106473874465987512,50,50,55.5,59.75,13.49800809664360252253995903,42.84817238416286601890409148,13.673,-1.2703,,,,,,,,,,,,-1.6484,unknown,1.0,208,0.0032132440476190477,0.261566,-0.6385,14.69,0.208185,-0.8127
VTRS,Viatris Inc.,128,0.94,C,low_quality+no_catalyst_data,,,C,0.848754,0.55,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,clinical_score:-32.2;smart_money_score:+14.8;momentum_score:+7.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 975300000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 2}",early|none|nonpos,0.0032132440476190477,48.819452,-1.5756,,0,-1.4145,-1.3351,2,2,buying,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,271.14,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.136719,price_history,,2,0.5891,price_history,,-0.263839,,60.4078,0.337,-0.335548,0.071709,early,large,sev1,commercial_pharma,morningstar,,,,0,0.7535252171925011431184270690,53.54,50,60.5,43.21,13.49800809664360252253995903,51.08433734939759036144578313,13.673,-1.2703,,,,,,,,,,,,-1.6484,unknown,1.0,239,0.0032132440476190477,0.151246,-1.0311,19.50,0.396797,-0.2616
ZLAB,Zai Lab Limited,129,0.8,C,low_quality,,,C,0.976868,0.526923,1,,0,,407,0,specific_days,9,neutral,deep_drawdown,L,catalyst_far_lift|sponsor_confirmed,financial_score:+27.1;clinical_score:-21.0;catalyst_score:-4.3,tier=;reason=;cat_days=407;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 150789000.0, ""cash_total"": 689573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.87718600163142, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 3}",late|far_271_540|nonpos,-0.015066758064516128,48.124,0.8448,0,1,-0.6996,-0.7698,3,3,selling,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,827.45,0.85,1,0,1.0,0,1.0,0,407,False,specific_days,-0.14393,price_history,,3,0.7701,price_history,,-0.584551,,55.481,0.3972,-0.335548,-0.249003,late,mid,none,commercial_biotech,morningstar,,,,0,0.8666968469008512168804699676,49.87,45.56250000000000000000000000,48.0,10.00,28.84000528471396485665213370,77.000,29.8697,-0.5876,3.0,407,23,1.0,1.0036,2,1,0.0,0.4,0.95,oncology,0.7029,highly_crowded,1.0,275,-0.015066758064516128,0.023132,-1.993,23.96,0.503559,0.0089
LGND,Ligand Pharmaceuticals Incorporated,130,0.8,C,low_quality+no_catalyst_data,,,C,0.759786,0.503846,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,clinical_score:-36.0;momentum_score:+23.0;financial_score:+12.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 664522000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",early|none|nonpos,0.0032132440476190477,47.74097,-1.5756,,0,-1.3723,-1.4708,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,494.19,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.250482,price_history,,0,0.7188,price_history,,-0.251165,,66.2788,0.2960,-0.335548,0.084383,early,mid,sev1,commercial_biotech,morningstar,,,,0,0.7264430596175478065241844769,72.54,50,,15.33,13.49800809664360252253995903,61.92771084337349397590361446,13.673,-1.2703,,,,,,,,,,,,-1.6484,unknown,1.0,214,0.0032132440476190477,0.240214,-0.7056,16.79,0.290036,-0.5533
ONC,BeOne Medicines Ltd.,131,0.94,C,low_quality,,,C,0.991103,0.496154,1,,0,,13,1,specific_days,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind,clinical_score:-28.3;momentum_score:+18.4;financial_score:+9.9,tier=;reason=;cat_days=13;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 4547530000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",late|near_0_30|nonpos,-0.023375351351351353,47.490603,0.676,13,1,-0.9134,-0.9926,2,2,buying,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,342.35,1.0,0,0,1.0,0,1.0,0,13,True,specific_days,0.238141,price_history,,2,0.8944,price_history,,-0.442777,,64.4214,0.415,-0.335548,-0.107229,late,large,none,commercial_biotech,morningstar,,,,0,0.8800418733476016618406143774,70.66,43.63808044444444444444444444,61.0,15.33,23.96432818073721759809750297,62.20689655172413793103448276,25.1707,-0.7857,3.0,173,24,1.0,1.592,1,2,0.0,0.4,0.95,oncology,-0.4728,uncrowded,1.0,279,-0.023375351351351353,0.008897,-2.3699,24.71,0.524911,0.0625
MIRM,"Mirum Pharmaceuticals, Inc.",132,0.56,C,low_quality+no_catalyst_data,,,C,0.596085,0.211538,1,,0,,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,smart_money_score:+18.1;momentum_score:-12.8;catalyst_score:-7.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 383327000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|pos,0.06877803448275861,34.9815,0.8646,0,1,0.174,0.1405,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,372.43,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.170095,price_history,,3,0.7214,price_history,,-0.33288,,42.612,0.4303,-0.335548,0.002668,late,mid,none,commercial_biotech,morningstar,,,,0,0.8998348834429169157202630006,35.58,41.25000000000000000000000000,66.5,15.33,48.76337693222354340071343639,50,49.4718,0.2386,3.0,237,16,1.0,1.121,1,1,0.0,0.4,0.75,rare_disease,0.7029,highly_crowded,1.0,168,0.06877803448275861,0.403915,-0.2432,35.60,0.720641,0.5847
ALNY,"Alnylam Pharmaceuticals, Inc.",133,0.94,C,low_quality,,,C,0.951957,0.488462,1,,0,,409,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:-13.2;momentum_score:+12.9;smart_money_score:+11.1,tier=;reason=;cat_days=409;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1657250000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|far_271_540|nonpos,-0.015066758064516128,47.486724,0.8579,0,1,-0.1769,-0.225,6,6,neutral,1.1762,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,144.92,1.0,0,0,1.0,0,1.0,0,409,False,specific_days,0.087024,price_history,,6,0.7584,price_history,,-0.070515,,58.9748,0.3472,-0.335548,0.265033,late,large,none,commercial_biotech,morningstar,,,,0,0.9,66.83,45.56250000000000000000000000,65.0,31.34,40.76231998943057207028669574,51.44827586206896551724137931,42.1592,-0.0696,3.0,5,44,1.0,2.9422,5,3,0.0,0.4,0.85,cardiovascular,-0.4728,uncrowded,1.0,268,-0.015066758064516128,0.048043,-1.6641,40.37,0.798932,0.8378
MDGL,"Madrigal Pharmaceuticals, Inc.",134,0.94,C,low_quality+no_catalyst_data,,,C,0.592527,0.026923,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,financial_score:-35.2;smart_money_score:+31.0;catalyst_score:-4.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 189553000.0, ""cash_total"": 198693000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 12.363577910292975, ""stage_bucket"": ""late"", ""surv_score"": ""-3.0"", ""tier1_count"": 6}",late|none|pos,0.06877803448275861,24.082566,0.8664,0,1,0.2554,0.2254,6,6,buying,1.1762,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,264.79,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.089315,price_history,,6,1.1025,price_history,,-0.285504,,56.1955,0.4350,-0.335548,0.050044,late,mid,sev1,commercial_biotech,morningstar,,,,0,0.8947121788772597526165556613,50.25,41.25000000000000000000000000,77.0,26.29,50.62068965517241379310344827,10.73570168808264046359284454,50.7518,0.2925,3.0,49,3,0.6667,0.9972,1,1,0.0,0.4,0.55,metabolic,0.7029,highly_crowded,1.0,167,0.06877803448275861,0.407473,-0.234,23.50,0.489324,-0.0268
HROW,"Harrow, Inc.",135,0.8,C,low_quality+no_catalyst_data,,,C,0.158363,0.173077,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,financial_score:-19.7;momentum_score:+15.1;catalyst_score:-8.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 74290000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 1}",early|none|pos,0.1,32.080158,-1.4842,,0,0.3974,0.4655,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,581.17,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.125397,price_history,,1,0.4201,price_history,,-0.183307,,38.509,0.6339,-0.335548,0.152241,early,mid,none,commercial_pharma,morningstar,,,,0,0.7660734286664449617559028932,65.19,41.25000000000000000000000000,55.5,15.33,58.31325301204819277108433735,30.39257431331752713665908615,56.4946,0.5346,0.0,,2,0.0,0.0,0,0,0.0,0.0,0.55,infectious_disease,0.7029,highly_crowded,1.0,45,0.1,0.841637,1.0012,35.00,0.709964,0.5533
KRYS,"Krystal Biotech, Inc.",136,0.94,C,low_quality,,,C,0.966192,0.373077,1,,0,,834,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:-33.9;smart_money_score:+25.8;momentum_score:+12.3,tier=;reason=;cat_days=834;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 496304000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 4}",late|far_271_540|nonpos,-0.015066758064516128,42.714398,0.8064,0,1,-1.4479,-1.5495,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,347.42,1.0,0,0,1.0,0,1.0,0,834,False,specific_days,0.138056,price_history,,4,0.8483,price_history,,-0.123187,,57.1424,0.3475,-0.335548,0.212361,late,mid,none,commercial_biotech,morningstar,,,,0,0.8910317052782421781705278242,58.02,45.56250000000000000000000000,71.5,35.33,11.77460694939886378649755582,41.65532879818594104308390023,10.7232,-1.3946,3.0,255,6,1.0,0.182,0,0,0.0,0.4,0.5,respiratory,-0.4728,uncrowded,1.0,272,-0.015066758064516128,0.033808,-1.8276,19.08,0.386121,-0.2894
GH,"Guardant Health, Inc.",137,0.94,C,low_quality,,,C,0.987544,0.273077,1,,0,,13,1,specific_days,9,neutral,deep_drawdown,L,sponsor_confirmed,catalyst_score:-13.4;clinical_score:+13.3;smart_money_score:+9.5,tier=;reason=;cat_days=13;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 184760000.0, ""cash_total"": 378203000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.05654706689919, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",late|near_0_30|nonpos,-0.023375351351351353,38.091138,1.1201,0,1,,0.0,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,236.1,1.0,0,0,1.0,0,1.0,0,13,True,specific_days,0.029398,price_history,,3,1.4454,price_history,,-0.550862,,49.1562,0.6981,-0.335548,-0.215314,late,large,none,platform_diagnostics,morningstar,,,,0,0.9,52.29,43.63808044444444444444444444,66.5,11.74,70.27586206896551724137931034,52.27586206896551724137931034,72.0679,1.191,3.0,13,652,1.0,5.0503,5,5,0.0021,0.8,0.95,oncology,-0.4728,uncrowded,1.0,278,-0.023375351351351353,0.012456,-2.2428,42.21,0.83452,0.9722
DVAX,Dynavax Technologies Corporation,138,0.8,C,low_quality+no_catalyst_data,,,C,0.122776,0.319231,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+10.0;financial_score:-8.0;catalyst_score:-6.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 160247000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|nonpos,0.1,40.524402,0.8632,0,1,-0.0875,-0.0164,2,2,selling,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,453.41,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.184832,price_history,,2,0.8269,price_history,,-0.261468,,59.2849,0.7250,-0.335548,0.07408,late,small,none,commercial_pharma,morningstar,,,,0,0.8860349361207897793263646922,57.25,41.25000000000000000000000000,52.0,32.67,46.31866825208085612366230677,39.19978294870567206102971688,45.9656,0.0908,3.0,634,19,1.0,0.0783,0,0,0.0,0.4,0.95,oncology,-0.4728,uncrowded,1.0,35,0.1,0.877224,1.1612,36.67,0.734875,0.6276
TEM,"Tempus AI, Inc.",139,0.94,C,low_quality,,,C,0.895018,0.511538,1,,0,,75,0,specific_days,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-12.4;clinical_score:+8.8;smart_money_score:+8.1,tier=;reason=;cat_days=75;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 218090000.0, ""cash_total"": 604787000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 25.16826017748832, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 4}",late|near_31_90|nonpos,-0.000286936170212766,47.925857,1.1139,0,1,,0.0,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,199.47,1.0,0,0,1.0,0,1.0,0,75,False,specific_days,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.5816,-0.335548,,late,mid,none,platform_services,morningstar,,,drawdown,1,0.8459278417173154015259278417,50,45.56250000000000000000000000,66.0,29.38,66.75862068965517241379310345,61.42857142857142857142857143,67.5581,1.0009,3.0,479,176,1.0,0.4665,1,0,0.0,0.8,0.95,oncology,-0.4728,uncrowded,1.0,252,-0.000286936170212766,0.104982,-1.2537,39.63,0.77758,0.764
