ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
TNGX,"Tango Therapeutics, Inc.",45,0.88,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.678947,,0,0.409677,1,0.590323,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:-44.9;momentum_score:+40.7;smart_money_score:+21.1,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 109168000.0, ""cash_total"": 152811000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.79733987981826, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",early|none|nonpos,0.007665645645645646,,-1.567,808,1,0.4176,-0.7018,5,5,buying,0.7775,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,564.69,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.582708,price_history,,5,1.1908,price_history,,0.0,,69.2264,0.8943,-0.161546,0.161546,early,small,sev1,drug_developer,morningstar,,,,0,0.7297451813132963083959490363,96.55,41.25000000000000000000000000,77.0,15.91,53.60000000000000000000000000,11.00960219478737997256515774,52.4802,0.3681,1.0,808,3,0.6667,0.0006,0,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,194,0.007665645645645646,0.321053,-0.4648,19.21,0.377193,-0.3129,0.110813,0.0,0.0,0.0,0.11043,0.000383,0.0
TYRA,"Tyra Biosciences, Inc.",46,0.26,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.692982,,0,0.383871,1,0.616129,,0,no_upcoming,9,headwind,,S,sponsor_confirmed|momentum_headwind|runway_short,financial_score:-36.4;smart_money_score:+18.7;clinical_score:+13.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 71518000.0, ""cash_total"": 61951000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.394753768282111, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 2}",early|none|nonpos,0.007665645645645646,,-1.5603,594,1,0.5031,-0.5277,2,2,buying,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,678.57,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.014023,price_history,,2,1.4708,price_history,,-0.159909,,47.6745,0.7452,-0.161546,0.001637,early,small,sev2,drug_developer,morningstar,,,,0,0.7853921532091097308488612836,46.24,41.25000000000000000000000000,60.5,50,55.60000000000000000000000000,5.401111111111111111111111112,54.4802,0.4525,1.0,594,1,0.0,0.0018,0,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,198,0.007665645645645646,0.307018,-0.5043,16.00,0.247368,-0.6828,0.136133,0.0,0.0,0.0,0.13575,0.000383,0.0
PTGX,"Protagonist Therapeutics, Inc.",47,0.62,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.170175,,0,0.519355,1,0.480645,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,smart_money_score:+24.5;momentum_score:-10.8;financial_score:-6.1,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 567364000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|nonpos,0.057520273504273495,,0.7705,0,1,0.0573,-1.4355,5,5,buying,0.7775,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,371.54,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.314967,price_history,,5,0.298,price_history,,-0.390327,,33.7926,0.6429,-0.161546,-0.228781,late,mid,none,drug_developer,morningstar,,,,0,0.8802005504367596027282517650,36.20,41.25000000000000000000000000,71.5,15.33,45.16861586874640155760364613,40.93552812071330589849108367,43.7673,0.0005,3.0,525,9,1.0,0.1198,0,0,0.0,0.4,0.6,autoimmune,0.2236,moderate,1.0,49,0.057520273504273495,0.829825,0.9535,37.56,0.724561,0.5964,0.003026,0.0,0.0,0.0,0.00015,0.002876,0.0
ROIV,Roivant Sciences Ltd.,48,1.04,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.503509,,0,0.396774,1,0.603226,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-24.4;financial_score:+13.5;smart_money_score:+11.9,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 586531000.0, ""cash_total"": 4529978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 92.68007317601287, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",mid|none|nonpos,0.014475529411764708,,0.2572,0,1,0.4721,-0.5908,5,5,buying,0.7775,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,227.11,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.355931,price_history,,5,1.4852,price_history,,-0.103968,,48.4968,0.3407,-0.161546,0.057578,mid,large,none,drug_developer,morningstar,,,,0,0.8416273883976709079145999569,75.41,41.25000000000000000000000000,77.5,50,54.87500000000000000000000000,79.12500000000000000000000000,53.4104,0.4074,2.0,,2,0.3333,0.0,0,0,0.0,0.4,0.55,infectious_disease,0.6955,highly_crowded,1.0,144,0.014475529411764708,0.496491,-0.0088,43.99,0.847368,1.0252,0.122944,0.0,0.0,0.0,0.12222,0.000724,0.0
KYTX,"Kyverna Therapeutics, Inc.",49,0.26,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.608772,,0,0.512903,1,0.487097,,0,no_upcoming,9,neutral,high_vol|drawdown_data_missing,S,high_risk,financial_score:-13.3;smart_money_score:+10.6;momentum_score:+5.1,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 120185000.0, ""cash_total"": 171138000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.08745683737571, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|nonpos,0.007665645645645646,,-1.579,1051,1,0.0949,-1.3588,1,1,buying,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,916.58,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,1.2661,-0.161546,,early,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7022076310619377520421879847,50,41.25000000000000000000000000,55.5,50,46.04938271604938271604938272,31.52709190672153635116598080,44.2296,0.02,1.0,1051,1,0.0,0.0,0,0,0.0,0.3,0.6,autoimmune,0.6955,highly_crowded,1.0,174,0.007665645645645646,0.391228,-0.2761,23.13,0.489474,-0.0264,0.006383,0.0,0.0,0.0,0.006,0.000383,0.0
ELVN,"Enliven Therapeutics, Inc.",50,0.26,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.587719,,0,0.377419,1,0.622581,,0,no_upcoming,9,headwind,high_vol|deep_drawdown,S,sponsor_confirmed|momentum_headwind|high_risk,financial_score:+18.3;momentum_score:-17.9;catalyst_score:-11.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 54463000.0, ""cash_total"": 477565000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 105.22336264987239, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",early|none|nonpos,0.007665645645645646,,-1.562,1020,1,0.5031,-0.5277,6,6,selling,1.1662,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,575.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.192392,price_history,,6,0.9306,price_history,,-0.363133,,43.6537,1.2673,-0.161546,-0.201587,early,small,none,drug_developer,morningstar,,,,0,0.7705896626655629139072847682,35.11,41.25000000000000000000000000,62.0,50,55.60000000000000000000000000,71.33333333333333333333333334,54.4802,0.4525,1.0,1020,2,0.3333,0.0001,0,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,168,0.007665645645645646,0.412281,-0.2217,44.69,0.861404,1.0866,0.136133,0.0,0.0,0.0,0.13575,0.000383,0.0
SANA,"Sana Biotechnology, Inc.",51,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.303509,,0,0.280645,1,0.719355,,0,no_upcoming,9,neutral,deep_drawdown,L,sponsor_confirmed,financial_score:-32.1;clinical_score:+16.6;smart_money_score:+15.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 111187000.0, ""cash_total"": 153054000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.51854983046579, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",early|none|pos,0.04806494736842105,,-1.5538,781,1,0.7937,0.0641,2,2,buying,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,861.68,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.125424,price_history,,2,0.9694,price_history,,-0.406375,,30.3141,1.1156,-0.161546,-0.244829,early,small,sev1,drug_developer,morningstar,,,,0,0.7112125298205580333990249974,50.56,41.25000000000000000000000000,61.0,50,62.40000000000000000000000000,13.69170096021947873799725652,61.2802,0.7394,1.0,781,2,0.0,0.0004,0,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,87,0.04806494736842105,0.696491,0.5143,25.31,0.517544,0.044,0.224223,0.0,0.0,0.0,0.22182,0.002403,0.0
LRMR,"Larimar Therapeutics, Inc.",52,0.53,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.363158,,0,0.183871,1,0.816129,,0,no_upcoming,9,tailwind,high_beta|deep_drawdown,M,sponsor_confirmed|momentum_tailwind|runway_short|high_risk,financial_score:-33.9;smart_money_score:+19.0;clinical_score:+16.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 45921000.0, ""cash_total"": 90140000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.55523616645979, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",mid|none|pos,0.030078054054054053,,0.2751,0,1,1.0651,0.6167,5,5,buying,0.7775,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,704.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.49272,price_history,,5,2.3487,price_history,,-0.365269,,61.6212,0.7621,-0.161546,-0.203723,mid,small,sev2,drug_developer,morningstar,,,,0,0.7846407657657657657657657658,62.18,41.25000000000000000000000000,71.5,59.21,68.75000000000000000000000000,18.58506944444444444444444444,68.6158,1.0489,2.0,80,2,0.0,0.5134,1,1,0.0,0.6,0.5,other,0.2236,crowded,1.0,104,0.030078054054054053,0.636842,0.35,17.08,0.285965,-0.5652,0.932874,0.6167,0.0,0.0,0.31467,0.001504,0.0
EYPT,"EyePoint, Inc.",53,0.53,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.801754,,0,0.235484,1,0.764516,,0,no_upcoming,9,tailwind,high_beta,M,sponsor_confirmed|momentum_tailwind|runway_short|high_risk,financial_score:-47.8;momentum_score:+39.9;catalyst_score:-15.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 175063000.0, ""cash_total"": 204022000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 13.985045383661882, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 4}",late|none|pos,0.007144706586826348,,1.0239,0,1,0.8847,0.2493,4,4,buying,0.3887,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,660.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.793949,price_history,,4,1.808,price_history,,-0.317708,,45.1673,0.7147,-0.161546,-0.156162,late,small,sev2,drug_developer,morningstar,,,,0,0.9,96.55,41.25000000000000000000000000,72.0,59.51,64.52830188679245283018867924,8.863129565551710880430603611,64.4458,0.873,3.0,,9,1.0,0.8218,1,2,0.0,0.4,0.55,ophthalmology,0.2236,moderate,1.0,229,0.007144706586826348,0.198246,-0.8479,13.52,0.149123,-1.0402,0.636207,0.37395,0.0,0.0,0.2619,0.000357,0.0
SPRY,"ARS Pharmaceuticals, Inc.",54,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.398246,,0,0.203226,1,0.796774,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-15.4;clinical_score:+10.9;financial_score:+6.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 127381000.0, ""cash_total"": 288209000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.150893775366814, ""stage_bucket"": ""mid"", ""surv_score"": ""0.0"", ""tier1_count"": 6}",mid|none|pos,0.030078054054054053,,0.2742,0,1,1.0117,0.5079,6,6,selling,1.1662,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,859.01,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.245929,price_history,,6,0.89,price_history,,-0.203073,,54.8049,0.7229,-0.161546,-0.041527,mid,small,none,drug_developer,morningstar,,,,0,0.7939506339055312464938853360,58.85,41.25000000000000000000000000,53.0,32.89,67.50000000000000000000000000,62.62500000000000000000000000,66.8699,0.9753,2.0,140,3,0.6667,0.5601,0,2,0.0,0.4,0.5,respiratory,-0.4844,uncrowded,1.0,114,0.030078054054054053,0.601754,0.2579,46.69,0.892982,1.2425,0.801994,0.5079,0.0,0.0,0.29259,0.001504,0.0
UPB,"Upstream Bio, Inc.",55,0.44,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.310526,,0,0.151613,1,0.848387,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-21.2;financial_score:+15.3;momentum_score:-12.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 102644000.0, ""cash_total"": 372427000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.540041307821205, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|pos,0.04806494736842105,,-1.5032,,0,1.1869,0.8647,4,4,buying,0.3887,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1072.05,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.6702,-0.161546,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7738801197357555739058629232,50,41.25000000000000000000000000,71.5,50,71.60000,77.75000000000000000000000000,70.733,1.1383,1.0,20,1,0.0,0.2116,1,0,0.0,0.4,0.5,respiratory,0.2236,moderate,1.0,89,0.04806494736842105,0.689474,0.4944,55.40,0.994737,2.558,0.343893,0.0,0.0,0.0,0.34149,0.002403,0.0
AARD,"Aardvark Therapeutics, Inc.",56,0.17,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.338596,,0,0.158065,1,0.841935,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_>2000bps,catalyst_score:-18.5;financial_score:+16.7;clinical_score:+11.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 37362000.0, ""cash_total"": 126350000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 40.581339328729726, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",mid|none|pos,0.030078054054054053,,-0.9476,375,1,1.172,0.8342,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,0.9146,-0.161546,,mid,micro,none,drug_developer,morningstar,,,drawdown,1,0.7382386050104844939852113453,50,41.25000000000000000000000000,,61.84,71.25000000000000000000000000,76.37500000000000000000000000,70.1354,1.1131,2.0,375,3,0.6667,0.0439,0,0,0.0,0.4,0.55,metabolic,-0.4844,uncrowded,1.0,97,0.030078054054054053,0.661404,0.4163,43.71,0.836842,0.9816,1.169634,0.8342,0.0,0.0,0.33393,0.001504,0.0
CGEM,"Cullinan Therapeutics, Inc.",57,0.53,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.570175,,0,0.3,1,0.7,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,clinical_score:+10.2;catalyst_score:-8.5;financial_score:+6.9,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 137641000.0, ""cash_total"": 332596000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.996825073924192, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|nonpos,0.007665645645645646,,-1.5569,869,1,0.6912,-0.1448,4,4,selling,0.3887,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,848.87,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.15893,price_history,,4,0.5826,price_history,,-0.268722,,42.681,1.1117,-0.161546,-0.107176,early,small,none,drug_developer,morningstar,,,,0,0.8225459353999566442662042055,43.39,41.25000000000000000000000000,47.5,43.18,60.00000000000000000000000000,56.66666666666666666666666667,58.8802,0.6382,1.0,869,6,1.0,0.0003,0,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,163,0.007665645645645646,0.429825,-0.1768,44.84,0.868421,1.119,0.191843,0.0,0.0,0.0,0.19146,0.000383,0.0
PCVX,"Vaxcyte, Inc.",58,1.04,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.370175,,0,0.254839,1,0.745161,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+22.4;catalyst_score:-21.3;financial_score:-1.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 655577000.0, ""cash_total"": 1560959000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.57255211821037, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|pos,0.030078054054054053,,-0.9817,710,1,0.8514,0.1815,8,8,buying,1.9437,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,341.6,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.081608,price_history,,8,0.9188,price_history,,-0.043462,,56.1101,0.4931,-0.161546,0.118084,mid,mid,none,drug_developer,morningstar,,,,0,0.7543752159391915236669353910,61.58,41.25000000000000000000000000,85,10.00,63.75000000000000000000000000,61.25000000000000000000000000,62.2802,0.7816,2.0,710,2,0.3333,0.0027,0,0,0.0,0.3,0.5,other,-3.552,uncrowded,1.0,106,0.030078054054054053,0.629825,0.3314,44.49,0.854386,1.0554,0.417484,0.1815,0.0,0.0,0.23448,0.001504,0.0
SGMT,Sagimet Biosciences Inc. - Seri,59,0.22,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.391228,,0,0.067742,1,0.932258,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,clinical_score:+17.7;catalyst_score:-17.3;financial_score:+14.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 33817000.0, ""cash_total"": 116693000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.40864062453795, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|pos,0.030078054054054053,,0.2944,0,1,1.3857,1.2693,1,1,neutral,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1650.31,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.202606,price_history,,1,0.5781,price_history,,,series_too_short,39.5917,0.6734,-0.161546,,mid,micro,none,drug_developer,morningstar,,,drawdown,1,0.7593805888767720828789531080,50,41.25000000000000000000000000,52.5,90.00,76.25000000000000000000000000,72.93750000000000000000000000,77.022,1.4036,2.0,17,5,1.0,0.9911,1,1,0.0,0.4,0.95,oncology,0.6955,highly_crowded,1.0,112,0.030078054054054053,0.608772,0.2761,47.05,0.903509,1.3018,1.691884,1.2693,0.0,0.0,0.42108,0.001504,0.0
LXEO,"Lexeo Therapeutics, Inc.",60,0.22,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.27193,,0,0.241935,1,0.758065,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,financial_score:-24.3;clinical_score:+17.5;smart_money_score:+8.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 78482000.0, ""cash_total"": 111914000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.111796335465456, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|pos,0.04806494736842105,,-1.5326,419,1,0.8621,0.2033,1,1,neutral,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1098.2,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.8592,-0.161546,,early,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7257200304314748396913378981,50,41.25000000000000000000000000,55.0,34.09,64.00000000000000000000000000,22.23593964334705075445816186,62.5302,0.7922,1.0,419,2,0.3333,0.0076,0,0,0.0,0.3,0.6,cns,-0.4844,uncrowded,1.0,78,0.04806494736842105,0.72807,0.607,26.81,0.552632,0.1323,0.240063,0.0,0.0,0.0,0.23766,0.002403,0.0
LBRX,LB Pharmaceuticals Inc,61,0.22,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.264912,,0,0.164516,1,0.835484,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,financial_score:+19.6;catalyst_score:-19.2;momentum_score:-10.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 17105000.0, ""cash_total"": 314479000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 220.6225080385852, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 0}",early|none|pos,0.04806494736842105,,-0.2619,0,1,1.1356,0.7602,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1164.84,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,,-0.161546,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7639655165267847891410216558,50,41.25000000000000000000000000,,50,70.40000000000000000000000000,80.0,68.5802,1.0474,1.0,,1,0.0,0.0,0,0,0.0,0.3,0.6,cns,0.6955,highly_crowded,1.0,76,0.04806494736842105,0.735088,0.6283,54.15,0.991228,2.3751,0.316623,0.0,0.0,0.0,0.31422,0.002403,0.0
