ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
VRTX,Vertex Pharmaceuticals Incorporated,75,1.1,C,low_quality+no_catalyst_data,,,C,0.394198,0.35,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,clinical_score:+19.2;catalyst_score:-16.6;smart_money_score:+5.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 6608100000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|pos,0.07621351479289941,47.396367,0.9529,0,1,1.3584,1.555,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,123.8,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.011862,price_history,,3,0.556,price_history,,-0.111739,,54.5707,0.2519,-0.122548,0.010809,late,large,none,commercial_biotech,morningstar,,,,0,0.9,53.46,41.25000000000000000000000000,63.0,35.01,77.000,54.33526011560693641618497110,78.2705,1.4668,3.0,74,98,1.0,1.732,3,2,0.0,0.9,0.95,oncology,0.6858,highly_crowded,1.0,116,0.07621351479289941,0.605802,0.2684,48.72,0.940273,1.5571,2.776351,2.3325,0.0,0.0,0.44004,0.003811,0.0
RYTM,"Rhythm Pharmaceuticals, Inc.",76,1.1,C,mod_quality+no_catalyst_data,,,C,0.380546,0.734615,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-19.8;smart_money_score:+15.9;clinical_score:+15.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 90286000.0, ""cash_total"": 416052000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.55942228030924, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 9}",late|none|pos,0.07621351479289941,58.5665,0.9529,0,1,1.3368,1.5327,9,9,buying,2.2865,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,378.27,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.012538,price_history,,9,0.9596,price_history,,-0.158028,,44.3774,0.4754,-0.122548,-0.03548,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,56.48,41.25000000000000000000000000,77.0,65.63,76.53179190751445086705202312,54.00000000000000000000000000,76.4056,1.3877,3.0,32,22,1.0,1.3197,1,1,0.0,0.4,0.55,metabolic,0.6858,highly_crowded,1.0,112,0.07621351479289941,0.619454,0.304,48.81,0.943686,1.5865,2.719171,2.29905,0.0,0.0,0.41631,0.003811,0.0
TARS,"Tarsus Pharmaceuticals, Inc.",77,0.93,B,high_quality+no_catalyst_data,,,B,0.387372,0.873077,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-25.9;smart_money_score:+15.8;momentum_score:+11.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 12451000.0, ""cash_total"": 417267000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 234.13466753951184, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 8}",late|none|pos,0.07621351479289941,63.3175,0.9458,0,1,1.145,1.1132,8,8,buying,1.9003,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,462.33,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.124038,price_history,,8,0.8381,price_history,,-0.118019,,45.2227,0.4256,-0.122548,0.004529,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,78.24,41.25000000000000000000000000,83.0,57.77,72.36994219653179190751445087,61.00000000000000000000000000,71.0798,1.1619,3.0,,6,1.0,0.0,0,0,0.0,0.4,0.55,ophthalmology,-0.5032,uncrowded,1.0,114,0.07621351479289941,0.612628,0.2862,51.45,0.974403,1.9498,2.022181,1.6698,0.0,0.0,0.34857,0.003811,0.0
NVCR,NovoCure Limited,78,0.93,C,low_quality,,,C,0.53413,0.280769,1,,0,,380,0,specific_days,9,tailwind,,L,catalyst_far_lift|momentum_tailwind,financial_score:-27.1;momentum_score:+19.5;clinical_score:+8.8,tier=;reason=;cat_days=380;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 49031000.0, ""cash_total"": 93548000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 15.755894902313047, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|far_271_540|nonpos,0.05373036144578314,43.450505,0.8991,0,1,,0.0,1,1,selling,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,603.49,0.85,1,0,1.0,0,1.0,0,380,False,specific_days,0.399325,price_history,,1,0.8628,price_history,,-0.327148,,36.4162,0.5194,-0.122548,-0.2046,late,small,none,platform_devices,morningstar,,,,0,0.8965769211700545364402578086,68.89,45.56250000000000000000000000,52.0,56.18,58.15028901734104046242774566,22.24334354996768207501928650,58.5447,0.6303,3.0,286,53,1.0,0.5577,1,0,0.0,0.5,0.95,oncology,0.6858,crowded,1.0,157,0.05373036144578314,0.46587,-0.0857,30.34,0.629693,0.331,0.191777,0.0,0.0,0.0,0.18909,0.002687,0.0
EBS,Emergent BioSolutions Inc.,79,0.46,C,mod_quality+no_catalyst_data,,,C,0.298635,0.834615,1,,0,,,0,no_upcoming,9,tailwind,,M,momentum_tailwind|cost_haircut_<=2000bps,catalyst_score:-18.6;clinical_score:+17.2;financial_score:+9.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 245500000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 1}",late|none|pos,0.07621351479289941,62.251781,0.9529,0,1,1.0682,1.2318,1,1,buying,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1186.43,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.264111,price_history,,1,1.1107,price_history,,-0.341909,,44.6313,1.0204,-0.122548,-0.219361,late,small,none,commercial_pharma,morningstar,,,,0,0.9,56.18,41.25000000000000000000000000,55.5,56.64,77.000,69.31506849315068493150684931,76.1705,1.3778,3.0,,48,1.0,0.0,0,0,0.0,0.6,0.55,infectious_disease,-0.5032,uncrowded,1.0,88,0.07621351479289941,0.701365,0.5283,56.50,0.998294,2.9279,2.264851,1.8477,0.0,0.0,0.41334,0.003811,0.0
ALNY,"Alnylam Pharmaceuticals, Inc.",80,1.1,C,low_quality,,,C,0.680887,0.45,1,,0,,15,1,specific_days,9,neutral,,L,sponsor_confirmed,smart_money_score:+13.3;catalyst_score:-8.9;clinical_score:-6.9,tier=;reason=;cat_days=15;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1657250000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|near_0_30|pos,0.029295749999999995,49.92809,0.6487,0,1,-0.122,0.0259,6,6,neutral,1.1281,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,144.92,1.0,0,0,1.0,0,1.0,0,15,True,specific_days,0.092621,price_history,,6,0.8674,price_history,,-0.146731,,42.858,0.3472,-0.122548,-0.024183,late,large,none,commercial_biotech,morningstar,,,,0,0.9,53.00,42.84537777777777777777777778,65.0,44.29,44.88121888469377526813458518,52.94797687861271676300578035,46.0411,0.1001,3.0,129,56,1.0,2.5563,3,3,0.0,0.4,0.85,cardiovascular,-0.5032,uncrowded,1.0,200,0.029295749999999995,0.319113,-0.4702,42.25,0.820819,0.9185,0.070345,0.03885,0.0,0.0,0.03003,0.001465,0.0
XERS,"Xeris Biopharma Holdings, Inc.",81,0.93,C,low_quality+no_catalyst_data,,,C,0.677474,0.234615,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-23.7;smart_money_score:+23.6;financial_score:-14.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 91598000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",early|none|nonpos,0.052597628865979386,42.018002,-2.0648,,0,-1.3042,-1.1952,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,895.88,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.6845,-0.122548,,early,small,sev1,commercial_biotech,morningstar,,,drawdown,1,0.7038885059978189749182115594,50,50,66.5,54.40,19.23168801696079309624055660,28.84000528471396485665213370,19.4067,-1.0293,,,,,,,,,,,,-1.6921,unknown,1.0,199,0.052597628865979386,0.322526,-0.4606,16.97,0.305461,-0.5088,0.00263,0.0,0.0,0.0,0.0,0.00263,0.0
VTRS,Viatris Inc.,82,0.66,C,low_quality+no_catalyst_data,,,C,0.674061,0.542308,1,,0,,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,clinical_score:-25.7;smart_money_score:+15.6;financial_score:+5.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 975300000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 2}",early|none|nonpos,0.052597628865979386,53.223811,-2.0648,,0,-1.4931,-1.0532,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,271.14,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.149219,price_history,,2,0.2886,price_history,,-0.192221,,35.7119,0.337,-0.122548,-0.069673,early,large,sev1,commercial_pharma,morningstar,,,,0,0.7535252171925011431184270690,44.24,50,60.5,61.87,19.23168801696079309624055660,50.49180327868852459016393443,19.4067,-1.0293,,,,,,,,,,,,-1.6921,unknown,1.0,198,0.052597628865979386,0.325939,-0.4512,22.12,0.476109,-0.0599,0.00263,0.0,0.0,0.0,0.0,0.00263,0.0
VCYT,"Veracyte, Inc.",83,0.93,C,low_quality+no_catalyst_data,,,C,0.670648,0.519231,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-29.8;smart_money_score:+11.9;momentum_score:+11.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 315573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",early|none|nonpos,0.052597628865979386,52.725803,-2.0648,,0,,0.0,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,583.25,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.149474,price_history,,2,1.2382,price_history,,-0.109016,,45.4813,0.6453,-0.122548,0.013532,early,mid,sev1,platform_diagnostics,morningstar,,,,0,0.6976690923317683881064162754,60.67,50,61.0,46.00,19.23168801696079309624055660,54.42622950819672131147540983,19.4067,-1.0293,,,,,,,,,,,,-1.6921,unknown,1.0,197,0.052597628865979386,0.329352,-0.4417,19.07,0.383959,-0.2951,0.00263,0.0,0.0,0.0,0.0,0.00263,0.0
INCY,Incyte Corporation,84,1.1,A,high_quality+catalyst_near,,,A,0.40785,0.880769,1,,0,,76,0,specific_days,9,tailwind,,L,tier_a_commercial|sponsor_confirmed|momentum_tailwind,catalyst_score:-12.4;financial_score:+9.5;clinical_score:+4.3,tier=;reason=;cat_days=76;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 3097817000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|near_31_90|nonpos,0.06720647457627119,64.327003,0.9143,0,1,0.6814,-1.0,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,225.9,1.0,0,0,1.0,0,1.0,0,76,False,specific_days,-0.068623,price_history,,3,0.7069,price_history,,-0.155433,,45.6684,0.3319,-0.122548,-0.032885,late,large,none,commercial_biotech,morningstar,,,,0,0.9,54.07,45.56250000000000000000000000,60.5,66.09,62.31213872832369942196531792,67.51445086705202312138728324,64.048,0.8637,3.0,20,280,1.0,4.4607,11,13,0.0023,0.7,0.95,oncology,-0.5032,uncrowded,1.0,120,0.06720647457627119,0.59215,0.2331,50.52,0.97099,1.8955,0.26247,0.0,0.0,0.0,0.25911,0.00336,0.0
ALKS,Alkermes plc,85,0.93,C,mod_quality+no_catalyst_data,,,C,0.24744,0.680769,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-22.4;clinical_score:+13.3;momentum_score:+9.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 388570000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 6}",late|none|pos,0.07621351479289941,56.261088,0.9529,0,1,1.0682,1.2318,6,6,buying,1.1281,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,422.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.275864,price_history,,6,0.5984,price_history,,-0.003056,,78.0938,0.3674,-0.122548,0.119492,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,73.37,41.25000000000000000000000000,68.0,43.19,77.000,58.82352941176470588235294117,76.4795,1.3909,3.0,125,53,1.0,0.4818,0,1,0.0,0.5,0.5,respiratory,-0.5032,uncrowded,1.0,73,0.07621351479289941,0.75256,0.6826,52.21,0.984642,2.1607,2.268781,1.8477,0.0,0.0,0.41727,0.003811,0.0
TKNO,"Alpha Teknova, Inc.",86,0.36,C,low_quality+no_catalyst_data,,,C,0.66041,0.088462,1,,0,,,0,no_upcoming,9,tailwind,,M,momentum_tailwind|cost_haircut_>2000bps,momentum_score:+28.3;clinical_score:-23.2;financial_score:-12.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 8184000.0, ""cash_total"": 22116000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.42815249266862, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.052597628865979386,33.704521,-2.0648,,0,-1.4931,-1.0532,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.406818,price_history,,0,1.2778,price_history,,-0.151639,,46.043,0.5979,-0.122548,-0.029091,early,micro,sev1,commercial_pharma,morningstar,,,,0,0.6804914634146341463414634146,70.80,50,,17.41,19.23168801696079309624055660,29.89115829078204783660306369,19.4067,-1.0293,,,,,,,,,,,,-1.6921,unknown,1.0,194,0.052597628865979386,0.33959,-0.4136,10.82,0.090444,-1.338,0.00263,0.0,0.0,0.0,0.0,0.00263,0.0
RPRX,Royalty Pharma plc,87,1.1,C,mod_quality+no_catalyst_data,,,C,0.650171,0.788462,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,L,momentum_tailwind,clinical_score:-27.3;momentum_score:+19.4;smart_money_score:+5.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 618696000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|nonpos,0.052597628865979386,60.386478,-2.0648,,0,-1.3042,-1.1952,1,1,neutral,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,240.28,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.258565,price_history,,1,-0.1275,price_history,,-0.003081,,75.2024,0.257,-0.122548,0.119467,early,large,sev1,commercial_biotech,morningstar,,,,0,0.7531689655172413793103448276,66.00,50,52.5,76.76,19.23168801696079309624055660,45.15661859117919316790587954,19.4067,-1.0293,,,,,,,,,,,,-1.6921,unknown,1.0,191,0.052597628865979386,0.349829,-0.3858,17.61,0.329352,-0.4417,0.00263,0.0,0.0,0.0,0.0,0.00263,0.0
RGEN,Repligen Corporation,88,1.1,C,low_quality+no_catalyst_data,,,C,0.646758,0.25,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,clinical_score:-25.3;smart_money_score:+16.0;momentum_score:+8.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 748747000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",early|none|nonpos,0.052597628865979386,42.753238,-2.0648,,0,,0.0,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,336.3,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.181848,price_history,,3,0.8684,price_history,,-0.295077,,36.2207,0.4218,-0.122548,-0.172529,early,mid,sev1,platform_devices,morningstar,,,,0,0.7119082823790994997220678155,53.45,50,60.5,40.77,19.23168801696079309624055660,39.54164053868434411299232584,19.4067,-1.0293,,,,,,,,,,,,-1.6921,unknown,1.0,190,0.052597628865979386,0.353242,-0.3766,19.35,0.401024,-0.2507,0.00263,0.0,0.0,0.0,0.0,0.00263,0.0
RARE,Ultragenyx Pharmaceutical Inc.,89,0.14,C,low_quality+no_catalyst_data,,,C,0.377133,0.011538,1,,0,,,0,no_upcoming,9,headwind,high_vol,XS,sponsor_confirmed|momentum_headwind|runway_short|high_risk,financial_score:-33.8;clinical_score:+22.2;smart_money_score:+8.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 466000000.0, ""cash_total"": 421000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.841201716738198, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 5}",late|none|pos,0.07621351479289941,26.001722,0.9219,0,1,0.7454,0.9218,5,5,selling,0.7419,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,402.93,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.045662,price_history,,5,1.0659,price_history,,-0.284198,,43.8723,1.2539,-0.122548,-0.16165,late,mid,sev2,commercial_biotech,morningstar,,,,0,0.8980125498264112125498264112,45.01,41.25000000000000000000000000,50.0,38.65,63.69942196531791907514450867,7.716049382716049382716049384,64.8704,0.8986,3.0,32,58,1.0,1.5699,1,1,0.0,0.8,0.75,rare_disease,-0.5032,uncrowded,1.0,111,0.07621351479289941,0.622867,0.313,14.18,0.192833,-0.8675,1.656091,1.3827,0.0,0.0,0.26958,0.003811,0.0
PSNL,"Personalis, Inc.",90,0.56,C,mod_quality+no_catalyst_data,,,C,0.643345,0.796154,1,,0,,,0,no_upcoming,9,tailwind,high_beta,M,momentum_tailwind|high_risk,momentum_score:+29.2;clinical_score:-26.8;financial_score:-6.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 52700000.0, ""cash_total"": 150515000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.18205904617714, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",early|none|nonpos,0.052597628865979386,60.897882,-2.0648,,0,,0.0,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,905.17,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.42608,price_history,,0,2.1201,price_history,,-0.170181,,54.5412,1.0777,-0.122548,-0.047633,early,small,sev1,platform_diagnostics,morningstar,,,,0,0.6179161438728565453785027185,75.27,50,,80.07,19.23168801696079309624055660,39.59862597436913727044523715,19.4067,-1.0293,,,,,,,,,,,,-1.6921,unknown,1.0,189,0.052597628865979386,0.356655,-0.3674,12.34,0.131399,-1.1198,0.00263,0.0,0.0,0.0,0.0,0.00263,0.0
PRVA,"Privia Health Group, Inc.",91,0.93,C,low_quality+no_catalyst_data,,,C,0.639932,0.380769,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,L,momentum_tailwind,clinical_score:-29.7;momentum_score:+18.7;smart_money_score:+6.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 441352000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|nonpos,0.052597628865979386,48.463557,-2.0648,,0,,0.0,1,1,buying,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,754.69,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.192836,price_history,,1,0.4998,price_history,,0.0,,75.6019,0.2771,-0.122548,0.122548,early,mid,sev1,platform_services,morningstar,,,,0,0.7247679982146842222718143272,67.69,50,55.5,32.34,19.23168801696079309624055660,52.45901639344262295081967213,19.4067,-1.0293,,,,,,,,,,,,-1.6921,unknown,1.0,188,0.052597628865979386,0.360068,-0.3583,18.56,0.363481,-0.3492,0.00263,0.0,0.0,0.0,0.0,0.00263,0.0
PCRX,"Pacira BioSciences, Inc.",92,0.93,B,high_quality+no_catalyst_data,,,B,0.636519,0.896154,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,momentum_score:+34.4;clinical_score:-32.9;catalyst_score:-10.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 246334000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.052597628865979386,65.87269,-2.0648,,0,-1.4931,-1.4068,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,713.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.534377,price_history,,0,0.4068,price_history,,-0.192637,,56.9069,0.3370,-0.122548,-0.070089,early,small,sev1,commercial_pharma,morningstar,,,,0,0.7293044343691252902797744111,86.54,41.25000000000000000000000000,,59.84,19.23168801696079309624055660,61.37931034482758620689655173,17.8317,-1.0961,,,,,0.0,0,0,,0.0,0.5,other,-3.5944,uncrowded,1.0,187,0.052597628865979386,0.363481,-0.3492,20.49,0.428328,-0.1806,0.00263,0.0,0.0,0.0,0.0,0.00263,0.0
