ticker,dd_stored,dd_recomputed,dd_diff,dd_verdict,dd_source,dd_xbi_stored,dd_xbi_recomputed,dd_xbi_diff,dd_xbi_verdict,dd_rel_stored,dd_rel_recomputed,dd_rel_diff,dd_rel_verdict,rsi_stored,rsi_recomputed,rsi_diff,rsi_verdict,beta_stored,beta_recomputed,beta_missing_reason,beta_diff,beta_verdict,alpha_stored,alpha_recomputed,alpha_missing_reason,alpha_diff,alpha_verdict
ALDX,-0.27937,-0.27937,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.228598,-0.228598,0.0,OK,46.7727,46.7727,0.0,OK,1.0832,1.0832,,0.0,OK,-0.045753,-0.045753,,0.0,OK
NAMS,-0.169843,-0.169843,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.119071,-0.119071,0.0,OK,52.1299,52.1299,0.0,OK,0.9792,0.9792,,0.0,OK,-0.186206,-0.186206,,0.0,OK
URGN,-0.25153,-0.25153,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.200758,-0.200758,0.0,OK,55.5652,55.5652,0.0,OK,0.8015,0.8015,,0.0,OK,-0.194311,-0.194311,,0.0,OK
CRNX,-0.234007,-0.234007,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.183235,-0.183235,0.0,OK,34.2853,34.2853,0.0,OK,1.0717,1.0717,,0.0,OK,-0.078117,-0.078117,,0.0,OK
ANNX,-0.266523,-0.266523,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.215751,-0.215751,0.0,OK,39.5939,39.5939,0.0,OK,1.5478,1.5478,,0.0,OK,0.039544,0.039544,,0.0,OK
TENX,-0.322277,-0.322277,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.271505,-0.271505,0.0,OK,43.6208,43.6208,0.0,OK,0.9836,0.9836,,0.0,OK,0.507869,0.507869,,0.0,OK
MESO,-0.196565,-0.196565,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.145793,-0.145793,0.0,OK,45.2359,45.2359,0.0,OK,0.8738,0.8738,,0.0,OK,0.087905,0.087905,,0.0,OK
MBX,-0.134678,-0.134678,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.083906,-0.083906,0.0,OK,50.7665,50.7665,0.0,OK,2.0813,2.0813,,0.0,OK,0.171279,0.171279,,0.0,OK
VKTX,-0.281302,-0.281302,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.23053,-0.23053,0.0,OK,48.1914,48.1914,0.0,OK,1.5609,1.5609,,0.0,OK,-0.27463,-0.27463,,0.0,OK
SVRA,-0.167291,-0.167291,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.116519,-0.116519,0.0,OK,52.8204,52.8204,0.0,OK,1.2768,1.2768,,0.0,OK,0.108782,0.108782,,0.0,OK
IMTX,-0.160067,-0.160067,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.109295,-0.109295,0.0,OK,51.7617,51.7617,0.0,OK,1.573,1.573,,0.0,OK,-0.171417,-0.171417,,0.0,OK
CVAC,-0.167857,-0.167857,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.117085,-0.117085,0.0,OK,47.9642,47.9642,0.0,OK,0.3146,0.3146,,0.0,OK,-0.18581,-0.18581,,0.0,OK
BLTE,-0.051634,-0.051634,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.000862,-0.000862,0.0,OK,58.517,58.517,0.0,OK,0.3535,0.3535,,0.0,OK,0.596171,0.596171,,0.0,OK
PGEN,-0.105566,-0.105566,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.054794,-0.054794,0.0,OK,50.9092,50.9092,0.0,OK,1.4344,1.4344,,0.0,OK,0.050295,0.050295,,0.0,OK
ANRO,-0.07485,-0.07485,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.024078,-0.024078,0.0,OK,60.0827,60.0827,0.0,OK,1.0767,1.0767,,0.0,OK,0.201725,0.201725,,0.0,OK
ROIV,-0.014998,-0.014998,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,0.035774,0.035774,0.0,OK,69.0481,69.0481,0.0,OK,1.1798,1.1798,,0.0,OK,0.225683,0.225683,,0.0,OK
NRIX,-0.276199,-0.276199,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.225427,-0.225427,0.0,OK,36.7363,36.7363,0.0,OK,1.4197,1.4197,,0.0,OK,-0.129396,-0.129396,,0.0,OK
GHRS,-0.189744,-0.189744,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.138972,-0.138972,0.0,OK,52.8418,52.8418,0.0,OK,1.7639,1.7639,,0.0,OK,-0.048409,-0.048409,,0.0,OK
VNDA,-0.314059,-0.314059,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.263287,-0.263287,0.0,OK,34.5152,34.5152,0.0,OK,1.6119,1.6119,,0.0,OK,0.087533,0.087533,,0.0,OK
NVAX,-0.120707,-0.120707,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.069935,-0.069935,0.0,OK,53.2351,53.2351,0.0,OK,1.1758,1.1758,,0.0,OK,0.281006,0.281006,,0.0,OK
VRTX,-0.089653,-0.089653,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.038881,-0.038881,0.0,OK,50.3948,50.3948,0.0,OK,0.5989,0.5989,,0.0,OK,0.04709,0.04709,,0.0,OK
REGN,-0.037118,-0.037118,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,0.013654,0.013654,0.0,OK,53.9003,53.9003,0.0,OK,0.553,0.553,,0.0,OK,0.005483,0.005483,,0.0,OK
RYTM,-0.146574,-0.146574,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.095802,-0.095802,0.0,OK,45.3388,45.3388,0.0,OK,1.1653,1.1653,,0.0,OK,-0.120235,-0.120235,,0.0,OK
SNY,-0.183461,-0.183461,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.132689,-0.132689,0.0,OK,44.4226,44.4226,0.0,OK,0.2143,0.2143,,0.0,OK,-0.071303,-0.071303,,0.0,OK
TECH,-0.188848,-0.188848,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.138076,-0.138076,0.0,OK,34.814,34.814,0.0,OK,0.4954,0.4954,,0.0,OK,-0.064065,-0.064065,,0.0,OK
AZN,-0.013175,-0.013175,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,0.037597,0.037597,0.0,OK,82.7928,82.7928,0.0,OK,-1.0429,-1.0429,,0.0,OK,1.436194,1.436194,,0.0,OK
HALO,-0.122615,-0.122615,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.071843,-0.071843,0.0,OK,42.4824,42.4824,0.0,OK,0.545,0.545,,0.0,OK,-0.021584,-0.021584,,0.0,OK
MNKD,-0.120773,-0.120773,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.070001,-0.070001,0.0,OK,43.5335,43.5335,0.0,OK,0.7078,0.7078,,0.0,OK,0.027251,0.027251,,0.0,OK
ARDX,-0.151564,-0.151564,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.100792,-0.100792,0.0,OK,42.952,42.952,0.0,OK,0.5697,0.5697,,0.0,OK,0.16402,0.16402,,0.0,OK
VCEL,-0.346833,-0.346833,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.296061,-0.296061,0.0,OK,55.2613,55.2613,0.0,OK,0.614,0.614,,0.0,OK,-0.064793,-0.064793,,0.0,OK
TARS,-0.234941,-0.234941,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.184169,-0.184169,0.0,OK,36.8446,36.8446,0.0,OK,0.7461,0.7461,,0.0,OK,-0.255183,-0.255183,,0.0,OK
ALKS,-0.104074,-0.104074,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.053302,-0.053302,0.0,OK,45.0586,45.0586,0.0,OK,0.6964,0.6964,,0.0,OK,0.068865,0.068865,,0.0,OK
AXSM,-0.03358,-0.03358,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,0.017192,0.017192,0.0,OK,54.222,54.222,0.0,OK,0.6445,0.6445,,0.0,OK,0.210247,0.210247,,0.0,OK
INCY,-0.089536,-0.089536,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.038764,-0.038764,0.0,OK,46.6472,46.6472,0.0,OK,0.7099,0.7099,,0.0,OK,-0.082264,-0.082264,,0.0,OK
NBIX,-0.172782,-0.172782,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.12201,-0.12201,0.0,OK,39.8676,39.8676,0.0,OK,0.6907,0.6907,,0.0,OK,-0.143297,-0.143297,,0.0,OK
JAZZ,-0.066418,-0.066418,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.015646,-0.015646,0.0,OK,55.8567,55.8567,0.0,OK,0.5023,0.5023,,0.0,OK,-0.089634,-0.089634,,0.0,OK
ARGX,-0.103129,-0.103129,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.052357,-0.052357,0.0,OK,49.9401,49.9401,0.0,OK,0.3524,0.3524,,0.0,OK,-0.1278,-0.1278,,0.0,OK
INDV,-0.06694,-0.06694,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.016168,-0.016168,0.0,OK,48.4658,48.4658,0.0,OK,0.2077,0.2077,,0.0,OK,0.053979,0.053979,,0.0,OK
ESPR,-0.134804,-0.134804,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.084032,-0.084032,0.0,OK,53.4112,53.4112,0.0,OK,1.4025,1.4025,,0.0,OK,0.055249,0.055249,,0.0,OK
SUPN,-0.112018,-0.112018,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.061246,-0.061246,0.0,OK,52.9404,52.9404,0.0,OK,0.5109,0.5109,,0.0,OK,0.078557,0.078557,,0.0,OK
GILD,-0.02792,-0.02792,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,0.022852,0.022852,0.0,OK,63.2004,63.2004,0.0,OK,0.2867,0.2867,,0.0,OK,0.190803,0.190803,,0.0,OK
KMDA,-0.050661,-0.050661,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,0.000111,0.000111,0.0,OK,57.9472,57.9472,0.0,OK,0.2598,0.2598,,0.0,OK,0.264233,0.264233,,0.0,OK
MIRM,-0.005121,-0.005121,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,0.045651,0.045651,0.0,OK,68.9095,68.9095,0.0,OK,0.911,0.911,,0.0,OK,0.425096,0.425096,,0.0,OK
EXEL,-0.051598,-0.051598,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.000826,-0.000826,0.0,OK,54.4802,54.4802,0.0,OK,0.7743,0.7743,,0.0,OK,-0.020001,-0.020001,,0.0,OK
ACAD,-0.159658,-0.159658,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.108886,-0.108886,0.0,OK,43.5825,43.5825,0.0,OK,0.7744,0.7744,,0.0,OK,-0.048359,-0.048359,,0.0,OK
BMRN,-0.158177,-0.158177,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.107405,-0.107405,0.0,OK,64.7378,64.7378,0.0,OK,0.6848,0.6848,,0.0,OK,0.099232,0.099232,,0.0,OK
IRWD,-0.134508,-0.134508,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.083736,-0.083736,0.0,OK,52.4372,52.4372,0.0,OK,0.5588,0.5588,,0.0,OK,0.415286,0.415286,,0.0,OK
CHRS,-0.360558,-0.360558,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.309786,-0.309786,0.0,OK,39.7912,39.7912,0.0,OK,0.4584,0.4584,,0.0,OK,0.412888,0.412888,,0.0,OK
ONC,-0.053408,-0.053408,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.002636,-0.002636,0.0,OK,59.9638,59.9638,0.0,OK,0.3558,0.3558,,0.0,OK,-0.012901,-0.012901,,0.0,OK
EBS,-0.232374,-0.232374,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.181602,-0.181602,0.0,OK,39.7539,39.7539,0.0,OK,1.5942,1.5942,,0.0,OK,0.014427,0.014427,,0.0,OK
INSM,-0.263185,-0.263185,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.212413,-0.212413,0.0,OK,47.8667,47.8667,0.0,OK,0.4988,0.4988,,0.0,OK,-0.270021,-0.270021,,0.0,OK
AMGN,-0.019359,-0.019359,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,0.031413,0.031413,0.0,OK,64.5478,64.5478,0.0,OK,0.4826,0.4826,,0.0,OK,0.080789,0.080789,,0.0,OK
AMRX,-0.030283,-0.030283,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,0.020489,0.020489,0.0,OK,61.5867,61.5867,0.0,OK,0.2684,0.2684,,0.0,OK,0.252148,0.252148,,0.0,OK
TVTX,-0.293446,-0.293446,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.242674,-0.242674,0.0,OK,40.9123,40.9123,0.0,OK,0.9238,0.9238,,0.0,OK,-0.273647,-0.273647,,0.0,OK
BIIB,-0.044786,-0.044786,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,0.005986,0.005986,0.0,OK,58.1838,58.1838,0.0,OK,0.4926,0.4926,,0.0,OK,0.092995,0.092995,,0.0,OK
MDGL,-0.238085,-0.238085,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.187313,-0.187313,0.0,OK,37.5751,37.5751,0.0,OK,0.833,0.833,,0.0,OK,-0.236721,-0.236721,,0.0,OK
GMAB,-0.199491,-0.199491,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.148719,-0.148719,0.0,OK,30.6983,30.6983,0.0,OK,0.79,0.79,,0.0,OK,-0.137881,-0.137881,,0.0,OK
CATX,-0.007288,-0.007288,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,0.043484,0.043484,0.0,OK,67.5276,67.5276,0.0,OK,2.0478,2.0478,,0.0,OK,1.228551,1.228551,,0.0,OK
TWST,-0.035506,-0.035506,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,0.015266,0.015266,0.0,OK,67.509,67.509,0.0,OK,1.2479,1.2479,,0.0,OK,0.906059,0.906059,,0.0,OK
SERA,-0.391204,-0.391204,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.340432,-0.340432,0.0,OK,40.5789,40.5789,0.0,OK,1.3267,1.3267,,0.0,OK,-0.293465,-0.293465,,0.0,OK
MEDP,-0.309238,-0.309238,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.258466,-0.258466,0.0,OK,25.1957,25.1957,0.0,OK,0.494,0.494,,0.0,OK,-0.318455,-0.318455,,0.0,OK
IMCR,-0.207758,-0.207758,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.156986,-0.156986,0.0,OK,42.2812,42.2812,0.0,OK,0.9062,0.9062,,0.0,OK,-0.274624,-0.274624,,0.0,OK
PTCT,-0.204174,-0.204174,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.153402,-0.153402,0.0,OK,31.1082,31.1082,0.0,OK,0.771,0.771,,0.0,OK,-0.179986,-0.179986,,0.0,OK
IDYA,-0.158479,-0.158479,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.107707,-0.107707,0.0,OK,44.0503,44.0503,0.0,OK,1.1116,1.1116,,0.0,OK,-0.151244,-0.151244,,0.0,OK
FOLD,-0.002434,-0.002434,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,0.048338,0.048338,0.0,OK,77.9918,77.9918,0.0,OK,0.6389,0.6389,,0.0,OK,0.453593,0.453593,,0.0,OK
IONS,-0.060867,-0.060867,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.010095,-0.010095,0.0,OK,47.6043,47.6043,0.0,OK,0.774,0.774,,0.0,OK,0.032969,0.032969,,0.0,OK
RIGL,-0.293564,-0.293564,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.242792,-0.242792,0.0,OK,47.457,47.457,0.0,OK,1.5115,1.5115,,0.0,OK,-0.331179,-0.331179,,0.0,OK
PBYI,-0.060563,-0.060563,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.009791,-0.009791,0.0,OK,52.9298,52.9298,0.0,OK,0.7768,0.7768,,0.0,OK,0.299804,0.299804,,0.0,OK
TGTX,-0.362338,-0.362338,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.311566,-0.311566,0.0,OK,46.2579,46.2579,0.0,OK,0.8686,0.8686,,0.0,OK,-0.13451,-0.13451,,0.0,OK
ANAB,-0.028416,-0.028416,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,0.022356,0.022356,0.0,OK,60.0799,60.0799,0.0,OK,1.1111,1.1111,,0.0,OK,0.313395,0.313395,,0.0,OK
GERN,-0.281369,-0.281369,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.230597,-0.230597,0.0,OK,75.7181,75.7181,0.0,OK,1.0596,1.0596,,0.0,OK,0.611382,0.611382,,0.0,OK
DVAX,-0.013995,-0.013995,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,0.036777,0.036777,0.0,OK,75.9954,75.9954,0.0,OK,0.4569,0.4569,,0.0,OK,0.332365,0.332365,,0.0,OK
CRL,-0.30467,-0.30467,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.253898,-0.253898,0.0,OK,23.6305,23.6305,0.0,OK,0.7443,0.7443,,0.0,OK,-0.102167,-0.102167,,0.0,OK
CERS,-0.127737,-0.127737,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.076965,-0.076965,0.0,OK,55.3511,55.3511,0.0,OK,0.9121,0.9121,,0.0,OK,0.512094,0.512094,,0.0,OK
AVIR,0.0,0.0,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,0.050772,0.050772,0.0,OK,70.9151,70.9151,0.0,OK,0.149,0.149,,0.0,OK,0.538315,0.538315,,0.0,OK
TXG,-0.19448,-0.19448,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.143708,-0.143708,0.0,OK,46.8529,46.8529,0.0,OK,1.1058,1.1058,,0.0,OK,0.023417,0.023417,,0.0,OK
ZYME,-0.15677,-0.15677,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.105998,-0.105998,0.0,OK,50.1973,50.1973,0.0,OK,0.9257,0.9257,,0.0,OK,-0.115553,-0.115553,,0.0,OK
APLS,-0.255241,-0.255241,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.204469,-0.204469,0.0,OK,48.4812,48.4812,0.0,OK,0.8136,0.8136,,0.0,OK,0.063338,0.063338,,0.0,OK
SIGA,-0.301688,-0.301688,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.250916,-0.250916,0.0,OK,48.3174,48.3174,0.0,OK,0.6415,0.6415,,0.0,OK,0.082656,0.082656,,0.0,OK
STOK,-0.104916,-0.104916,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.054144,-0.054144,0.0,OK,52.5043,52.5043,0.0,OK,1.2057,1.2057,,0.0,OK,0.019363,0.019363,,0.0,OK
ARQT,-0.12468,-0.12468,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.073908,-0.073908,0.0,OK,54.6205,54.6205,0.0,OK,0.8058,0.8058,,0.0,OK,-0.08195,-0.08195,,0.0,OK
HRMY,-0.129844,-0.129844,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.079072,-0.079072,0.0,OK,41.1836,41.1836,0.0,OK,0.5607,0.5607,,0.0,OK,-0.000809,-0.000809,,0.0,OK
ASND,-0.049979,-0.049979,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,0.000793,0.000793,0.0,OK,56.3432,56.3432,0.0,OK,0.6044,0.6044,,0.0,OK,0.021711,0.021711,,0.0,OK
KNSA,0.0,0.0,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,0.050772,0.050772,0.0,OK,62.8716,62.8716,0.0,OK,0.6803,0.6803,,0.0,OK,0.036517,0.036517,,0.0,OK
AMLX,-0.17169,-0.17169,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.120918,-0.120918,0.0,OK,49.1748,49.1748,0.0,OK,1.5162,1.5162,,0.0,OK,-0.120028,-0.120028,,0.0,OK
DAWN,-0.081255,-0.081255,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.030483,-0.030483,0.0,OK,53.5967,53.5967,0.0,OK,1.1365,1.1365,,0.0,OK,0.263013,0.263013,,0.0,OK
HROW,-0.097263,-0.097263,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.046491,-0.046491,0.0,OK,57.6583,57.6583,0.0,OK,0.65,0.65,,0.0,OK,0.24808,0.24808,,0.0,OK
RCUS,-0.266092,-0.266092,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.21532,-0.21532,0.0,OK,38.9133,38.9133,0.0,OK,1.5878,1.5878,,0.0,OK,-0.257777,-0.257777,,0.0,OK
ALNY,-0.327267,-0.327267,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.276495,-0.276495,0.0,OK,40.8332,40.8332,0.0,OK,0.6385,0.6385,,0.0,OK,-0.323065,-0.323065,,0.0,OK
KRYS,-0.100675,-0.100675,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.049903,-0.049903,0.0,OK,43.9199,43.9199,0.0,OK,0.5849,0.5849,,0.0,OK,0.22659,0.22659,,0.0,OK
LAB,-0.330357,-0.330357,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.279585,-0.279585,0.0,OK,30.7737,30.7737,0.0,OK,0.5294,0.5294,,0.0,OK,-0.174453,-0.174453,,0.0,OK
ARVN,-0.340615,-0.340615,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.289843,-0.289843,0.0,OK,46.3705,46.3705,0.0,OK,1.2193,1.2193,,0.0,OK,-0.013549,-0.013549,,0.0,OK
UTHR,-0.079013,-0.079013,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.028241,-0.028241,0.0,OK,48.5891,48.5891,0.0,OK,0.3318,0.3318,,0.0,OK,-0.030178,-0.030178,,0.0,OK
GH,-0.082282,-0.082282,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.03151,-0.03151,0.0,OK,50.4865,50.4865,0.0,OK,0.9069,0.9069,,0.0,OK,-0.018328,-0.018328,,0.0,OK
CDNA,-0.212551,-0.212551,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.161779,-0.161779,0.0,OK,47.9285,47.9285,0.0,OK,0.9542,0.9542,,0.0,OK,0.137961,0.137961,,0.0,OK
ARWR,-0.127397,-0.127397,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.076625,-0.076625,0.0,OK,46.0813,46.0813,0.0,OK,1.0288,1.0288,,0.0,OK,0.56866,0.56866,,0.0,OK
NTRA,-0.152162,-0.152162,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.10139,-0.10139,0.0,OK,45.0775,45.0775,0.0,OK,0.8064,0.8064,,0.0,OK,-0.124994,-0.124994,,0.0,OK
ANIP,-0.216425,-0.216425,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.165653,-0.165653,0.0,OK,41.1773,41.1773,0.0,OK,0.1682,0.1682,,0.0,OK,-0.030899,-0.030899,,0.0,OK
PCRX,-0.157237,-0.157237,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.106465,-0.106465,0.0,OK,59.0779,59.0779,0.0,OK,0.5402,0.5402,,0.0,OK,-0.048308,-0.048308,,0.0,OK
OPK,-0.381443,-0.381443,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.330671,-0.330671,0.0,OK,37.2703,37.2703,0.0,OK,0.4085,0.4085,,0.0,OK,-0.118097,-0.118097,,0.0,OK
KROS,-0.247711,-0.247711,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.196939,-0.196939,0.0,OK,33.5527,33.5527,0.0,OK,0.953,0.953,,0.0,OK,-0.119242,-0.119242,,0.0,OK
INVA,-0.017191,-0.017191,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,0.033581,0.033581,0.0,OK,76.6567,76.6567,0.0,OK,0.2035,0.2035,,0.0,OK,0.087239,0.087239,,0.0,OK
AUPH,-0.125229,-0.125229,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.074457,-0.074457,0.0,OK,41.1241,41.1241,0.0,OK,0.5834,0.5834,,0.0,OK,-0.112963,-0.112963,,0.0,OK
CMPS,-0.05503,-0.05503,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.004258,-0.004258,0.0,OK,61.9211,61.9211,0.0,OK,1.724,1.724,,0.0,OK,0.361811,0.361811,,0.0,OK
COLL,-0.098014,-0.098014,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.047242,-0.047242,0.0,OK,43.3538,43.3538,0.0,OK,0.2464,0.2464,,0.0,OK,-0.001968,-0.001968,,0.0,OK
BBIO,-0.100363,-0.100363,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.049591,-0.049591,0.0,OK,44.6703,44.6703,0.0,OK,1.1771,1.1771,,0.0,OK,-0.006139,-0.006139,,0.0,OK
BIOA,-0.129145,-0.129145,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.078373,-0.078373,0.0,OK,58.2035,58.2035,0.0,OK,1.1419,1.1419,,0.0,OK,1.208537,1.208537,,0.0,OK
BCRX,-0.349231,-0.349231,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.298459,-0.298459,0.0,OK,60.9463,60.9463,0.0,OK,0.6443,0.6443,,0.0,OK,-0.02908,-0.02908,,0.0,OK
AMPH,-0.115206,-0.115206,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.064434,-0.064434,0.0,OK,57.3083,57.3083,0.0,OK,0.3781,0.3781,,0.0,OK,0.088468,0.088468,,0.0,OK
ADMA,-0.337005,-0.337005,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.286233,-0.286233,0.0,OK,43.495,43.495,0.0,OK,0.9758,0.9758,,0.0,OK,-0.105077,-0.105077,,0.0,OK
AKRO,-0.050556,-0.050556,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,0.000216,0.000216,0.0,OK,69.1502,69.1502,0.0,OK,0.4253,0.4253,,0.0,OK,0.148858,0.148858,,0.0,OK
ALT,-0.434501,-0.434501,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.383729,-0.383729,0.0,OK,40.6054,40.6054,0.0,OK,0.8327,0.8327,,0.0,OK,-0.108538,-0.108538,,0.0,OK
ALVO,-0.662052,-0.662052,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.61128,-0.61128,0.0,OK,26.387,26.387,0.0,OK,0.7799,0.7799,,0.0,OK,-0.25845,-0.25845,,0.0,OK
AQST,-0.493324,-0.493324,0.0,OK,price_csv,-0.050772,-0.050772,0.0,OK,-0.442552,-0.442552,0.0,OK,45.0148,45.0148,0.0,OK,1.3711,1.3711,,0.0,OK,-0.462929,-0.462929,,0.0,OK
