ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
CNTA,Centessa Pharmaceuticals plc,19,0.82,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.163043,,0,0.935,1,0.065,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+41.4;clinical_score:-30.6;financial_score:-30.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 138010000.0, ""cash_total"": 246214000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.408361712919355, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 7}",late|none|nonpos,0.1,,-0.3444,854,1,-1.69,-0.3444,7,7,buying,1.6971,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,533.65,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,7,,,series_too_short,,no_price_series,,0.5724,,,late,mid,sev1,drug_developer,morningstar,,,drawdown,1,0.8501031050011851149561507466,50,41.25000000000000000000000000,77.0,10.22,5,5,4.6731,-1.6826,3.0,854,2,0.3333,0.0024,0,0,0.0,0.4,0.75,rare_disease,0.7568,highly_crowded,1.0,38,0.1,0.836957,0.982,12.28,0.08913,-1.3461
REPL,"Replimune Group, Inc.",20,0.82,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.419565,,0,0.805,1,0.195,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-26.9;financial_score:+11.2;smart_money_score:+10.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 224183000.0, ""cash_total"": 269137000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.12718492467587, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",mid|none|nonpos,0.1,,-0.7692,1984,1,-1.2404,-0.7692,5,5,selling,0.8939,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,964.73,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.105627,price_history,,5,1.109,price_history,,,series_too_short,38.9379,0.5897,,,mid,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7588255033557046979865771812,50,41.25000000000000000000000000,53.0,50,15.94787379972565157750342936,54.00000000000000000000000000,15.2656,-1.2297,2.0,1984,2,0.3333,0.0,0,0,0.0,0.3,0.95,oncology,0.7568,highly_crowded,1.0,97,0.1,0.580435,0.203,16.54,0.25,-0.6745
CELC,Celcuity Inc.,21,0.97,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.91087,,0,0.745,1,0.255,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+33.5;clinical_score:-25.1;catalyst_score:-8.3,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 116881000.0, ""cash_total"": 454978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.71192067145216, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 6}",mid|none|pos,-0.03778526984126984,,-0.7494,663,1,-0.8924,-0.7494,6,6,buying,1.2955,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,347.34,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.313881,price_history,,6,0.6642,price_history,,,series_too_short,38.0881,,,,mid,mid,none,drug_developer,morningstar,,,drawdown,1,0.7815456943011122577686045178,50,41.25000000000000000000000000,83.0,18.97,24.41975308641975308641975309,48.93684499314128943758573388,24.0875,-0.8525,2.0,1312,5,1.0,0.001,0,0,0.0,0.3,0.95,oncology,-0.4099,uncrowded,1.0,210,-0.03778526984126984,0.08913,-1.3461,19.84,0.38913,-0.2816
ABSI,Absci Corporation,22,0.41,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.006522,,0,0.735,1,0.265,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,clinical_score:-21.9;smart_money_score:+20.0;catalyst_score:-5.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 63743000.0, ""cash_total"": 152475000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.70432831840359, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|pos,0.1,,-0.2445,,0,-0.8834,-0.2445,3,3,buying,0.0908,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1036.19,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.9218,,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8089663629992992291520672740,50,41.25000000000000000000000000,66.5,69.35,24.63846366836754875202721411,50.07692307692307692307692307,24.393,-0.8395,3.0,,6,1.0,0.1256,0,0,0.0,0.4,0.95,oncology,0.7568,highly_crowded,1.0,2,0.1,0.993478,2.4826,18.44,0.332609,-0.4327
RCKT,"Rocket Pharmaceuticals, Inc.",23,0.82,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.963043,,0,0.725,1,0.275,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-20.7;smart_money_score:+18.6;catalyst_score:-6.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 155174000.0, ""cash_total"": 222758000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.070450597731686, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",mid|none|pos,-0.03778526984126984,,-0.672,249,1,-0.8009,-0.672,3,3,buying,0.0908,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,956.37,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.096354,price_history,,3,1.5262,price_history,,,series_too_short,41.9706,0.6262,,,mid,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7990011210762331838565022422,50,41.25000000000000000000000000,66.0,70.69,26.64746227709190672153635117,52.86666666666666666666666666,25.6152,-0.7872,2.0,249,5,1.0,0.0339,0,0,0.0,0.3,0.5,other,-1.5765,uncrowded,1.0,222,-0.03778526984126984,0.036957,-1.7872,22.10,0.463043,-0.0928
EYPT,"EyePoint, Inc.",24,0.49,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.219565,,0,0.685,1,0.315,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|runway_short,financial_score:-35.3;smart_money_score:+31.7;momentum_score:+9.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 175063000.0, ""cash_total"": 204022000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 13.985045383661882, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 4}",late|none|pos,0.1,,-0.2343,,0,-0.5235,-0.2343,4,4,buying,0.4924,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,660.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.123217,price_history,,4,1.2941,price_history,,,series_too_short,39.746,0.7147,,,late,small,sev2,drug_developer,morningstar,,,drawdown,1,0.8716017145505097312326227989,50,41.25000000000000000000000000,72.0,38.17,33.40314860962778371108737787,5,32.4062,-0.4969,3.0,,4,1.0,0.0,0,0,0.0,0.4,0.55,ophthalmology,0.2901,moderate,1.0,51,0.1,0.780435,0.7737,11.71,0.080435,-1.4022
VERA,"Vera Therapeutics, Inc.",25,0.82,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.980435,,0,0.625,1,0.375,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+19.1;clinical_score:-12.7;catalyst_score:-11.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 171110000.0, ""cash_total"": 497389000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.88205248086027, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",mid|none|pos,-0.03778526984126984,,-0.7155,685,1,-0.2655,-0.7155,5,5,buying,0.8939,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,439.3,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,5,,,series_too_short,,no_price_series,,0.7858,,,mid,mid,none,drug_developer,morningstar,,,drawdown,1,0.7463214247853281034665535885,50,41.25000000000000000000000000,71.5,50,39.68449931412894375857338820,59.66666666666666666666666667,38.6576,-0.2296,2.0,685,1,0.0,0.0033,0,0,0.0,0.4,0.55,infectious_disease,0.7568,highly_crowded,1.0,226,-0.03778526984126984,0.019565,-2.0628,33.19,0.667391,0.4327
PVLA,"Palvella Therapeutics, Inc.",26,0.82,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.958696,,0,0.615,1,0.385,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+25.4;financial_score:-16.6;clinical_score:-6.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 20080000.0, ""cash_total"": 63567000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 37.98824701195219, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|pos,-0.03778526984126984,,-0.5515,176,1,-0.2655,-0.5515,4,4,buying,0.4924,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,491.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.073171,price_history,,4,1.7299,price_history,,,series_too_short,37.9782,,,,mid,small,none,drug_developer,morningstar,,,drawdown,1,0.7772841994970662196144174350,50,41.25000000000000000000000000,72.0,50,39.68449931412894375857338820,29.95561042524005486968449931,39.2423,-0.2046,2.0,176,1,0.0,0.2307,0,1,0.0,0.4,0.5,other,-3.4432,uncrowded,1.0,221,-0.03778526984126984,0.041304,-1.7357,25.28,0.532609,0.0818
OCUL,"Ocular Therapeutix, Inc.",27,0.82,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.384783,,0,0.145,1,0.855,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-19.9;smart_money_score:+13.3;clinical_score:+13.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 204883000.0, ""cash_total"": 737060000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.169613877188446, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|pos,0.1,,1.1925,0,1,1.1578,1.1925,5,5,buying,0.8939,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,442.9,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.514447,price_history,,5,1.3599,price_history,,,series_too_short,48.9389,0.7517,,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.9,50,41.25000000000000000000000000,74.5,62.90,74.33962264150943396226415095,65.76923076923076923076923077,74.0532,1.2837,3.0,179,16,1.0,0.3375,0,1,0.0,0.4,0.55,ophthalmology,-0.4099,uncrowded,1.0,89,0.1,0.615217,0.2929,51.13,0.95,1.6449
ALT,"Altimmune, Inc.",28,0.49,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.036957,,0,0.355,1,0.645,,0,no_upcoming,9,neutral,drawdown_data_missing,M,,catalyst_score:-11.8;financial_score:+11.4;clinical_score:+7.7,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 48087000.0, ""cash_total"": 210776000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 52.5986649198328, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",late|none|nonpos,0.1,,1.1711,0,1,0.5999,1.1711,1,1,selling,-0.7124,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,696.34,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.480419,price_history,,1,-0.0161,price_history,,,series_too_short,50.6539,0.8891,,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8417795138888888888888888889,50,41.25000000000000000000000000,49.0,59.68,60.75471698113207547169811321,64.46153846153846153846153846,59.7278,0.6713,2.0,,5,1.0,0.0,0,0,0.0,0.4,0.55,infectious_disease,0.7568,highly_crowded,1.0,9,0.1,0.963043,1.7872,36.54,0.736957,0.634
HRTX,"Heron Therapeutics, Inc.",29,0.32,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.258696,,0,0.185,1,0.815,,0,no_upcoming,9,neutral,,M,sponsor_confirmed|cost_haircut_>2000bps,financial_score:-32.4;clinical_score:+23.6;smart_money_score:+11.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 27591000.0, ""cash_total"": 28647000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 12.459280200065239, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",late|none|pos,0.1,,1.186,0,1,0.9951,1.186,2,2,buying,-0.3108,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.289385,price_history,,2,1.1285,price_history,,-0.2429,,34.8068,0.4900,,,late,micro,sev1,drug_developer,morningstar,,,,0,0.8826655059593362935265248890,50,41.25000000000000000000000000,58.0,90.00,70.37735849056603773584905660,14.37166251334994660021359914,70.6868,1.1398,3.0,255,11,1.0,0.5061,0,1,0.0,0.4,0.95,oncology,0.7568,highly_crowded,1.0,60,0.1,0.741304,0.6474,25.47,0.536957,0.0928
TBPH,"Theravance Biopharma, Inc.",30,0.2,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.467391,,0,0.045,1,0.955,,0,no_upcoming,9,neutral,,S,cost_haircut_<=2000bps,clinical_score:+23.8;catalyst_score:-12.0;financial_score:-10.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 174773000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|pos,0.1,,1.1925,0,1,1.2671,1.1925,1,1,buying,-0.7124,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1103.1,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.051041,price_history,,1,0.9839,price_history,,-0.3281,,42.7468,0.5264,,,late,small,none,drug_developer,morningstar,,,,0,0.9,50,41.25000000000000000000000000,55.5,90.00,77.000,42.49032069544890057710570531,76.5238,1.3894,3.0,481,38,1.0,0.4474,0,1,0.0,0.9,0.5,respiratory,0.7568,highly_crowded,1.0,108,0.1,0.532609,0.0818,45.14,0.880435,1.1772
CRNX,"Crinetics Pharmaceuticals, Inc.",31,0.82,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.180435,,0,0.465,1,0.535,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,catalyst_score:-15.3;smart_money_score:+15.0;financial_score:+8.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 285021000.0, ""cash_total"": 1092291000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 45.98781142442136, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|nonpos,0.1,,0.4501,0,1,0.3498,0.4501,5,5,buying,0.8939,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,459.18,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.206503,price_history,,5,1.126,price_history,,-0.3321,,42.4613,0.6688,,,mid,mid,none,drug_developer,morningstar,,,,0,0.8428836181362497151970836181,50,41.25000000000000000000000000,71.5,22.41,54.66666666666666666666666667,65.33333333333333333333333334,54.6188,0.4528,2.0,110,4,1.0,0.7411,0,2,0.0,0.4,0.5,other,0.7568,highly_crowded,1.0,42,0.1,0.819565,0.9137,38.73,0.776087,0.759
SGMT,Sagimet Biosciences Inc. - Seri,32,0.2,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.436957,,0,0.325,1,0.675,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,catalyst_score:-12.6;financial_score:+9.2;clinical_score:+8.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 33817000.0, ""cash_total"": 116693000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.40864062453795, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|nonpos,0.1,,0.4607,0,1,0.6784,0.4607,1,1,neutral,-0.7124,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1650.31,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.6734,,,mid,micro,none,drug_developer,morningstar,,,drawdown,1,0.7593805888767720828789531080,50,41.25000000000000000000000000,52.5,84.48,62.66666666666666666666666667,63.06666666666666666666666666,62.3398,0.7829,2.0,554,4,1.0,0.0099,0,0,0.0,0.4,0.95,oncology,0.7568,highly_crowded,1.0,101,0.1,0.563043,0.1587,41.37,0.832609,0.9645
VKTX,"Viking Therapeutics, Inc.",33,0.58,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.502174,,0,0.305,1,0.695,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|runway_short,financial_score:-31.0;clinical_score:+17.8;smart_money_score:+14.3,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 278685000.0, ""cash_total"": 165810000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.139673825286614, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",mid|none|nonpos,0.1,,0.4654,0,1,0.7332,0.4654,3,3,buying,0.0908,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,319.17,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.185156,price_history,,3,1.2393,price_history,,,series_too_short,42.4193,,,,mid,mid,sev2,drug_developer,morningstar,,,drawdown,1,0.7376531671858774662512980270,50,41.25000000000000000000000000,60.5,10.00,64.00000000000000000000000000,15.24000000000000000000000000,63.3231,0.825,2.0,1144,3,0.6667,0.0001,0,0,0.0,0.4,0.55,metabolic,-0.4099,uncrowded,1.0,116,0.1,0.497826,-0.0054,16.18,0.241304,-0.7021
KALV,"KalVista Pharmaceuticals, Inc.",34,0.82,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.31087,,0,0.345,1,0.655,,0,no_upcoming,9,neutral,deep_drawdown,L,sponsor_confirmed,clinical_score:+12.3;financial_score:-11.0;catalyst_score:-7.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 126985000.0, ""cash_total"": 243497000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.010308304130408, ""stage_bucket"": ""mid"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",mid|none|nonpos,0.1,,0.4604,0,1,0.6236,0.4604,2,2,selling,-0.3108,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,753.69,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.449372,price_history,,2,0.7484,price_history,,-0.3637,,32.0665,0.6376,,,mid,small,sev1,drug_developer,morningstar,,,,0,0.8044265621500559910414333707,50,41.25000000000000000000000000,54.5,43.10,61.33333333333333333333333333,38.07456790123456790123456790,60.3774,0.699,2.0,256,2,0.3333,0.1184,0,0,0.0,0.4,0.55,ophthalmology,0.7568,highly_crowded,1.0,72,0.1,0.68913,0.4934,33.98,0.68913,0.4934
TRVI,"Trevi Therapeutics, Inc.",35,0.82,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.976087,,0,0.135,1,0.865,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:+16.8;catalyst_score:-16.6;smart_money_score:+13.7,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 34458000.0, ""cash_total"": 194927000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 67.88333623541703, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|pos,-0.03778526984126984,,0.4808,0,1,1.1713,0.4808,4,4,buying,0.4924,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,718.24,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.466921,price_history,,4,-0.4059,price_history,,,series_too_short,35.8692,0.6685,,,mid,small,none,drug_developer,morningstar,,,drawdown,1,0.8441538976246236199397791904,50,41.25000000000000000000000000,71.5,56.90,74.66666666666666666666666667,51.73333333333333333333333333,74.8366,1.3172,2.0,774,5,1.0,0.1863,1,0,0.0,0.4,0.5,respiratory,-0.4099,uncrowded,1.0,225,-0.03778526984126984,0.023913,-1.9789,50.34,0.936957,1.5297
GOSS,"Gossamer Bio, Inc.",36,0.41,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.932609,,0,0.205,1,0.795,,0,no_upcoming,9,neutral,,M,sponsor_confirmed|cost_haircut_<=2000bps,smart_money_score:+27.5;financial_score:-21.6;catalyst_score:-14.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 122952000.0, ""cash_total"": 180224000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.589693538942026, ""stage_bucket"": ""mid"", ""surv_score"": ""0.0"", ""tier1_count"": 6}",mid|none|pos,-0.03778526984126984,,0.4725,0,1,0.9522,0.4725,6,6,buying,1.2955,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1384.72,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.167732,price_history,,6,0.9547,price_history,,-0.303,,39.7502,0.8648,,,mid,micro,sev1,drug_developer,morningstar,,,,0,0.7865941713788603740756850805,50,41.25000000000000000000000000,83.0,90.00,69.33333333333333333333333333,33.95165980795610425240054870,69.3564,1.0829,2.0,104,6,1.0,0.8035,0,2,0.0,0.4,0.5,respiratory,0.7568,highly_crowded,1.0,215,-0.03778526984126984,0.067391,-1.4955,32.78,0.654348,0.3971
