ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
VYGR,"Voyager Therapeutics, Inc.",68,0.59,C,low_opt,C,low_opt,,0.875,,0,0.100649,1,0.899351,556,0,specific_days,9,tailwind,,L,catalyst_far_lift|momentum_tailwind|cost_haircut_>2000bps,momentum_score:+21.8;catalyst_score:-17.2;smart_money_score:-13.3,tier=C;reason=low_opt;cat_days=556;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 102204000.0, ""cash_total"": 208930000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.530938123752495, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",early|far_271_540|pos,0.01598278787878788,,-0.2131,0,1,1.303,-0.2131,1,1,selling,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,556,False,specific_days,0.567115,price_history,,1,0.8893,price_history,,-0.147248,,48.8752,0.56,-0.103025,-0.044223,early,micro,none,drug_developer,morningstar,,,,0,0.8078255776807581727185603237,84.55,45.56250000000000000000000000,49.5,76.09,74.61538461538461538461538462,59.57692307692307692307692308,73.1728,1.239,1.0,495,5,1.0,0.0065,0,0,0.0,0.4,0.6,cns,0.6973,highly_crowded,1.0,249,0.01598278787878788,0.125,-1.1503,52.91,0.987676,2.2469,0.372499,0.0,0.0,0.0,0.3717,0.000799,0.0
MAZE,"Maze Therapeutics, Inc.",69,0.91,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.058099,,0,0.068182,1,0.931818,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-18.3;clinical_score:+16.7;momentum_score:-9.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 84210000.0, ""cash_total"": 383935000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.71107944424653, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|pos,0.09013935532994924,,-0.207,0,1,1.3697,-0.207,3,3,buying,-0.0027,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,700.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.5761,-0.103025,,early,mid,none,drug_developer,morningstar,,,drawdown,1,0.7230626691651051426191963356,50,41.25000000000000000000000000,66.5,50,76.15384615384615384615384615,63.61538461538461538461538461,75.3905,1.3325,1.0,,1,0.0,0.0,0,0,0.0,0.6,0.5,other,-0.4815,uncrowded,1.0,17,0.09013935532994924,0.941901,1.5709,48.84,0.941901,1.5709,0.404257,0.0,0.0,0.0,0.39975,0.004507,0.0
CTNM,"Contineum Therapeutics, Inc.",70,0.45,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.015845,,0,0.055195,1,0.944805,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-19.9;smart_money_score:+18.9;clinical_score:+15.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 42270000.0, ""cash_total"": 182407000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 51.783392476934, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",early|none|pos,0.09013935532994924,,-0.2049,0,1,1.4031,-0.2049,7,7,buying,1.5511,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1652.63,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,7,,,series_too_short,,no_price_series,,0.783,-0.103025,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7312015209125475285171102662,50,41.25000000000000000000000000,80.0,41.30,76.92307692307692307692307692,57.45945945945945945945945946,75.4805,1.3363,1.0,,2,0.3333,0.0,0,0,0.0,0.4,0.6,autoimmune,0.6973,highly_crowded,1.0,5,0.09013935532994924,0.984155,2.1483,46.52,0.896127,1.2598,0.405397,0.0,0.0,0.0,0.40089,0.004507,0.0
GPCR,Structure Therapeutics Inc.,71,1.07,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.02993,,0,0.016234,1,0.983766,,0,no_upcoming,9,tailwind,high_vol|drawdown_data_missing,L,sponsor_confirmed|momentum_tailwind|high_risk,catalyst_score:-23.5;smart_money_score:+18.2;clinical_score:+12.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 157783000.0, ""cash_total"": 799043000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 60.77027309659469, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",early|none|pos,0.09013935532994924,,-0.2689,5,1,1.4064,-0.2689,9,9,buying,2.328,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,330.68,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.301241,price_history,,9,0.5659,price_history,,,series_too_short,46.2272,2.1948,-0.103025,,early,mid,none,drug_developer,morningstar,,,drawdown,1,0.7329786124152321335419926969,57.28,41.25000000000000000000000000,83.0,50,77.000,65.23076923076923076923076923,76.1247,1.3635,1.0,5,1,0.0,0.2616,1,0,0.0,0.4,0.55,metabolic,0.6973,highly_crowded,1.0,9,0.09013935532994924,0.97007,1.8818,48.66,0.934859,1.513,0.413557,0.0,0.0,0.0,0.40905,0.004507,0.0
BCYC,Bicycle Therapeutics plc,72,0.18,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.005282,,0,0.003247,1,0.996753,,0,no_upcoming,9,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,clinical_score:+22.2;catalyst_score:-13.6;momentum_score:-8.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 230329000.0, ""cash_total"": 648325000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 33.777335897781, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|pos,0.09013935532994924,,-1.1955,150,1,1.4064,-1.1955,2,2,neutral,-0.3912,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.026623,price_history,,2,1.0888,price_history,,-0.231003,,49.4447,0.6162,-0.103025,-0.127978,early,small,none,drug_developer,morningstar,,,,0,0.7868349891338093759701955914,45.92,41.25000000000000000000000000,57.5,50,77.000,52.35135135135135135135135135,75.8867,1.3534,1.0,150,1,0.0,0.0716,0,0,0.0,0.3,0.85,oncology,0.6973,highly_crowded,1.0,2,0.09013935532994924,0.994718,2.5568,52.11,0.984155,2.1483,0.410527,0.0,0.0,0.0,0.40602,0.004507,0.0
ALKS,Alkermes plc,73,0.91,B,high_quality+no_catalyst_data,,,B,0.677817,0.85,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-19.2;clinical_score:+16.6;smart_money_score:+7.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 388570000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 6}",late|none|pos,0.016933170731707317,66.721929,1.0756,0,1,1.1062,1.0756,6,6,buying,1.1627,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,422.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.185954,price_history,,6,0.2493,price_history,,-0.008623,,73.7355,0.3674,-0.103025,0.094402,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,60.08,41.25000000000000000000000000,68.0,84.67,77.000,55.71428571428571428571428571,77.9867,1.4419,3.0,75,53,1.0,1.1728,2,1,0.0,0.5,0.5,respiratory,-0.4815,uncrowded,1.0,193,0.016933170731707317,0.322183,-0.4616,51.00,0.973592,1.9364,1.933417,1.5,0.0,0.0,0.43257,0.000847,0.0
SRPT,"Sarepta Therapeutics, Inc.",74,0.54,B,high_quality+no_catalyst_data,,,B,0.832746,0.911538,1,,0,,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,momentum_score:-21.6;financial_score:+20.2;catalyst_score:-14.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 336685000.0, ""cash_total"": 850993000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.848768719225042, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",late|none|pos,0.016933170731707317,72.672923,1.0456,0,1,0.8027,1.0456,3,3,neutral,-0.0027,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,463.86,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.264209,price_history,,3,0.811,price_history,,-0.274191,,31.2303,1.0694,-0.103025,-0.171166,late,small,none,commercial_biotech,morningstar,,,,0,0.8614184485330681253107906514,34.38,41.25000000000000000000000000,65.0,90.00,63.02631578947368421052631579,76.21538461538461538461538461,64.1943,0.8606,3.0,33,22,1.0,2.8584,3,4,0.0,0.8,0.75,rare_disease,0.6973,highly_crowded,1.0,237,0.016933170731707317,0.167254,-0.9651,38.31,0.751761,0.68,1.367677,1.10865,0.0,0.0,0.25818,0.000847,0.0
BMRN,BioMarin Pharmaceutical Inc.,75,0.64,C,mod_quality+no_catalyst_data,,,C,0.723592,0.803846,1,,0,,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,clinical_score:+13.9;catalyst_score:-12.6;momentum_score:-10.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1311679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|pos,0.016933170731707317,62.336526,1.0615,0,1,1.0069,1.0615,3,3,neutral,-0.0027,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,260.52,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.056977,price_history,,3,0.5546,price_history,,-0.202695,,49.8327,0.4294,-0.103025,-0.09967,late,large,none,commercial_biotech,morningstar,,,,0,0.9,43.62,41.25000000000000000000000000,57.5,77.22,67.76315789473684210526315790,59.07894736842105263157894737,67.1811,0.9865,3.0,411,101,1.0,0.0813,0,0,0.0,0.6,0.75,rare_disease,0.6973,highly_crowded,1.0,206,0.016933170731707317,0.276408,-0.5935,46.18,0.882042,1.1853,1.912297,1.6155,0.0,0.0,0.29595,0.000847,0.0
NBIX,"Neurocrine Biosciences, Inc.",76,0.64,C,mod_quality+no_catalyst_data,,,C,0.808099,0.680769,1,,0,,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,smart_money_score:+24.9;catalyst_score:-16.9;momentum_score:-16.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 713000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",late|none|pos,0.016933170731707317,54.394553,1.0695,0,1,0.8907,1.0695,8,8,buying,1.9396,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,265.05,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.031531,price_history,,8,0.2185,price_history,,-0.241382,,52.2355,0.3467,-0.103025,-0.138357,late,large,none,commercial_pharma,morningstar,,,,0,0.9,41.54,41.25000000000000000000000000,83.0,63.33,71.71052631578947368421052632,53.15789473684210526315789473,72.6972,1.219,3.0,26,36,1.0,3.5707,3,4,0.0,0.8,0.6,cns,-0.4815,uncrowded,1.0,230,0.016933170731707317,0.191901,-0.8709,49.30,0.955986,1.7059,1.889197,1.52265,0.0,0.0,0.3657,0.000847,0.0
JAZZ,Jazz Pharmaceuticals plc,77,1.07,C,mod_quality+catalyst_far,,,C,0.653169,0.75,1,,0,,617,0,specific_days,9,headwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_headwind,momentum_score:-21.4;smart_money_score:+17.7;catalyst_score:-10.7,tier=;reason=;cat_days=617;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1391899000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 6}",late|far_271_540|pos,0.020268193548387096,58.987421,1.0581,0,1,0.9643,1.0581,6,6,buying,1.1627,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,227.35,1.0,0,0,1.0,0,1.0,0,617,False,specific_days,-0.165834,price_history,,6,0.289,price_history,,-0.225338,,34.9166,0.4687,-0.103025,-0.122313,late,large,none,commercial_biotech,morningstar,,,,0,0.9,34.92,45.56250000000000000000000000,74.0,71.10,66.77631578947368421052631579,60.26315789473684210526315790,68.113,1.0257,3.0,26,172,1.0,3.6299,5,8,0.0,0.6,0.95,oncology,0.6973,highly_crowded,1.0,186,0.020268193548387096,0.346831,-0.3939,45.49,0.875,1.1503,1.857773,1.54905,0.0,0.0,0.30771,0.001013,0.0
REGN,"Regeneron Pharmaceuticals, Inc.",78,0.64,B,mod_quality+catalyst_near,,,B,0.927817,0.673077,1,,0,,39,1,specific_days,9,headwind,,M,sponsor_confirmed|momentum_headwind,catalyst_score:-17.9;clinical_score:+15.1;smart_money_score:+10.2,tier=;reason=;cat_days=39;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 8605200000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 4}",late|near_31_90|pos,0.002993576923076923,53.814132,1.068,0,1,1.143,1.068,4,4,buying,0.3857,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,128.53,1.0,0,0,1.0,0,1.0,0,39,True,specific_days,-0.085193,price_history,,4,0.1958,price_history,,-0.060962,,60.8543,0.388,-0.103025,0.042063,late,large,none,commercial_biotech,morningstar,,,,0,0.9,46.25,37.92320400000000000000000000,66.0,52.89,70.92105263157894736842105263,57.89473684210526315789473684,72.3603,1.2048,3.0,3,296,1.0,4.3608,5,8,0.0018,0.6,0.95,oncology,0.6973,highly_crowded,1.0,264,0.002993576923076923,0.072183,-1.4597,46.34,0.889085,1.2217,1.93824,1.57665,0.0,0.0,0.36144,0.00015,0.0
UTHR,United Therapeutics Corporation,79,0.64,C,mod_quality+no_catalyst_data,,,C,0.850352,0.780769,1,,0,,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,smart_money_score:+19.8;catalyst_score:-15.9;momentum_score:-14.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 2920300000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 7}",late|none|pos,0.016933170731707317,61.452184,1.0473,0,1,0.5689,1.0473,7,7,buying,1.5511,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,229.51,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.008098,price_history,,7,0.1661,price_history,,-0.207075,,50.3412,0.2791,-0.103025,-0.10405,late,large,none,commercial_pharma,morningstar,,,,0,0.9,42.72,41.25000000000000000000000000,77.0,72.67,63.81578947368421052631578947,61.05263157894736842105263158,63.9742,0.8513,3.0,60,81,1.0,0.2651,1,0,0.0,0.5,0.95,oncology,0.6973,highly_crowded,1.0,242,0.016933170731707317,0.149648,-1.0379,46.66,0.899648,1.2795,1.325887,1.06965,0.0,0.0,0.25539,0.000847,0.0
AMGN,Amgen Inc.,80,0.32,C,low_quality,,,C,0.353873,0.480769,1,,0,,131,0,specific_days,9,headwind,,S,momentum_headwind,clinical_score:+20.3;momentum_score:-11.5;catalyst_score:-7.4,tier=;reason=;cat_days=131;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 9129000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|near_91_180|pos,0.07750859259259259,45.742158,1.0725,0,1,0.955,1.0725,1,1,neutral,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=400bps,100.2,1.0,0,0,1.0,0,1.0,0,131,False,specific_days,-0.056052,price_history,,1,0.1211,price_history,,-0.203572,,53.0587,0.2777,-0.103025,-0.100547,late,large,none,commercial_pharma,morningstar,,,,0,0.9,41.49,45.56250000000000000000000000,52.5,40.16,73.28947368421052631578947368,51.97368421052631578947368421,74.6261,1.3003,3.0,0,550,1.0,3.4393,11,9,0.0,0.8,0.95,oncology,0.6973,highly_crowded,1.0,101,0.07750859259259259,0.646127,0.3749,44.23,0.857394,1.0687,2.007215,1.61325,0.0,0.0,0.39009,0.003875,0.0
VRTX,Vertex Pharmaceuticals Incorporated,81,1.07,C,low_quality,,,C,0.660211,0.403846,1,,0,,496,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:+18.5;catalyst_score:-12.9;financial_score:-5.7,tier=;reason=;cat_days=496;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 6608100000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|far_271_540|pos,0.020268193548387096,43.932421,1.0756,0,1,1.4051,1.0756,3,3,buying,-0.0027,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,123.8,1.0,0,0,1.0,0,1.0,0,496,False,specific_days,0.090324,price_history,,3,0.1215,price_history,,-0.009703,,59.3317,0.2519,-0.103025,0.093322,late,large,none,commercial_biotech,morningstar,,,,0,0.9,54.01,45.56250000000000000000000000,63.0,26.82,77.000,52.76315789473684210526315790,78.3367,1.4567,3.0,12,85,1.0,4.5047,7,10,0.0,0.9,0.95,oncology,0.6973,highly_crowded,1.0,188,0.020268193548387096,0.339789,-0.413,49.12,0.948944,1.6347,2.674973,2.23695,0.0,0.0,0.43701,0.001013,0.0
INDV,Indivior PLC,82,1.07,C,low_quality+no_catalyst_data,,,C,0.772887,0.419231,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,clinical_score:+18.2;catalyst_score:-17.5;smart_money_score:-6.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 445000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|pos,0.016933170731707317,44.610643,1.0756,0,1,1.1062,1.0756,1,1,neutral,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,364.37,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.394581,price_history,,1,-0.0006,price_history,,-0.072417,,68.0644,0.4169,-0.103025,0.030608,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,64.44,41.25000000000000000000000000,52.5,15.33,77.000,58.57142857142857142857142857,76.4712,1.3781,3.0,,37,1.0,0.2262,1,0,0.0,0.8,0.55,infectious_disease,0.2258,moderate,1.0,220,0.016933170731707317,0.227113,-0.7484,48.82,0.93838,1.5413,2.240527,1.82625,0.0,0.0,0.41343,0.000847,0.0
INCY,Incyte Corporation,83,0.64,B,mod_quality+catalyst_mid,,,B,0.357394,0.619231,1,,0,,160,0,specific_days,9,headwind,,M,sponsor_confirmed|momentum_headwind,momentum_score:-18.6;financial_score:+12.4;catalyst_score:-8.2,tier=;reason=;cat_days=160;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 3097817000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|near_91_180|pos,0.07750859259259259,50.474895,1.0403,0,1,0.7346,1.0403,3,3,buying,-0.0027,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=400bps,225.9,1.0,0,0,1.0,0,1.0,0,160,False,specific_days,-0.162553,price_history,,3,0.3541,price_history,,-0.273922,,44.8629,0.3319,-0.103025,-0.170897,late,large,none,commercial_biotech,morningstar,,,,0,0.9,35.14,45.56250000000000000000000000,60.5,39.04,61.44736842105263157894736842,66.18421052631578947368421053,63.2937,0.8226,3.0,19,241,1.0,5.9536,16,24,0.0028,0.7,0.95,oncology,-0.4815,uncrowded,1.0,102,0.07750859259259259,0.642606,0.3654,50.75,0.97007,1.8818,1.265705,1.01505,0.0,0.0,0.24678,0.003875,0.0
CAI,"Caris Life Sciences, Inc.",84,0.91,C,low_quality,,,C,0.917254,0.442308,1,,0,,70,0,specific_days,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-13.9;clinical_score:+10.6;momentum_score:-9.5,tier=;reason=;cat_days=70;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 755493000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",late|near_31_90|pos,0.002993576923076923,44.936929,1.0672,0,1,1.109,1.0672,3,3,buying,-0.0027,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,447.67,0.85,1,0,1.0,0,1.0,0,70,False,specific_days,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.5606,-0.103025,,late,mid,none,commercial_biotech,morningstar,,,drawdown,1,0.9,50,45.56250000000000000000000000,66.0,15.33,70.13157894736842105263157895,65.71428571428571428571428571,71.8183,1.1819,3.0,27,624,1.0,4.4481,3,9,0.0,0.5,0.95,oncology,-0.4815,uncrowded,1.0,261,0.002993576923076923,0.082746,-1.3868,52.07,0.980634,2.067,2.12952,1.7748,0.0,0.0,0.35457,0.00015,0.0
AXSM,"Axsome Therapeutics, Inc.",85,1.07,C,low_quality+no_catalyst_data,,,C,0.716549,0.380769,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-20.1;clinical_score:+12.3;smart_money_score:+9.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 93405000.0, ""cash_total"": 322933000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.761023661657504, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 7}",late|none|pos,0.016933170731707317,42.6305,1.0752,0,1,1.2621,1.0752,7,7,buying,1.5511,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,308.96,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.386246,price_history,,7,0.3223,price_history,,-0.024792,,71.0265,0.5091,-0.103025,0.078233,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,67.74,41.25000000000000000000000000,71.0,14.95,73.68421052631578947368421053,53.00000000000000000000000000,72.3549,1.2046,3.0,266,12,1.0,0.2423,0,0,0.0,0.4,0.6,cns,0.2258,moderate,1.0,204,0.016933170731707317,0.283451,-0.5726,47.81,0.924296,1.4346,2.376127,2.0139,0.0,0.0,0.36138,0.000847,0.0
