ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall,clinical_rank_pct_dev,clinical_optionality_pct_dev,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,catalyst_days,catalyst_in_window,catalyst_mode,catalyst_strength,runway_bucket,mom_state,risk_flags,size_band,size_reasons,cost_mult,cost_bucket,cost_haircut_applied,est_cost_bps,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,dd_rel_margin_rescued,tier_dev,tier_reason,actionable_rank,target_weight_pct,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_tier1_count,de_beta_xbi_60d,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,returns_source,catalyst_source,catalyst_event_type,cat_priority,alpha_cohort_pct,clinical_score_z,clinical_score_z_tier,coinvest_score_z,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,missingness_penalty,missing_components,commercial_quality_pct,clinical_score_v2,competitive_intensity_z,sizing_multiplier_clinical,clinical_score_v2_z,de_vol_60d
SRRK,219,19.44,0.262579,-0.6354,19.44,0.312893,-0.4877,late,mid,sev1,drug_developer,60.29,41.40875377777777777777777778,74.64576942674508802057565100,38.05,23.80111882716049382716049383,11.65492036132656644003957994,0.8740289089490694305137635128,0.282967,0.717033,v1.3.0,96f655ee,1,,7,7,buying,130,0,specific_days,mid,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,391.21,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,11,0.74,130,False,specific_days,0.1429,7,,0.0,,,0.0,0.0,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.262579,-0.76641,0.667527,0,0,0,0,0,0,,,23.80111882716049382716049383,0,1.0,0,
PHVS,220,19.36,0.253145,-0.6646,19.36,0.309748,-0.4966,late,small,none,drug_developer,49.61,48.41186177777777777777777778,85,38.67,23.80111882716049382716049383,5,0.8161019367545683335157019368,0.288462,0.711538,v1.3.0,96f655ee,1,,9,9,buying,10,1,specific_days,near,adequate,neutral,,L,tier_a_dev|sponsor_confirmed|cost_haircut_<=2000bps,0.7,<=2000bps,1,1059.54,1.0,0,1.0,0,0,A,high_opt+catalyst_near,12,0.52,10,True,specific_days,-0.0055,9,,-0.047165,,,0.0,-0.047165,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.253145,-0.76641,0.667527,0,0,0,0,0,0,,,23.80111882716049382716049383,0,1.0,0,
IRON,148,29.57,0.551887,0.1304,29.61,0.536164,0.0908,late,mid,none,drug_developer,33.28,41.00088177777777777777777778,85,39.44,23.80111882716049382716049383,58.89830508474576271186440678,0.8819431767586821015138023152,0.293956,0.706044,v1.3.0,96f655ee,1,,8,8,buying,9,1,specific_days,near,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,471.73,1.0,0,1.0,0,0,A,high_opt+catalyst_near,13,0.63,9,True,specific_days,-0.2201,8,,-0.169058,,,0.0,-0.169058,morningstar,CTGOV_CALENDAR,DATA_READOUT,2,0.551887,-0.76641,0.667527,0,0,0,0,0,0,,,23.80111882716049382716049383,0,1.0,0,
ALMS,307,8.29,0.029874,-1.8826,8.29,0.036164,-1.7971,late,mid,sev2,drug_developer,96.55,49.43698177777777777777777778,81.92895727244510686022671056,43.59,21.26085069444444444444444444,5,0.8151925438106931577184953678,0.255495,0.744505,v1.3.0,96f655ee,1,,7,7,buying,68,0,specific_days,near,short,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short|high_risk,1.0,<=400bps,0,365.09,1.0,0,1.0,0,0,A,high_opt+catalyst_near,14,0.74,68,False,specific_days,3.8432,7,,-0.014992,,,0.0,-0.014992,morningstar,,,9,0.029874,-0.876417,0.400485,0,0,0,0,0,0,,,21.26085069444444444444444444,0,1.0,0,
ACLX,175,25.89,0.441824,-0.1463,25.89,0.451258,-0.1225,mid,mid,none,drug_developer,22.47,51.776,85,34.91,22.77777777777777777777777778,30.44817901234567901234567901,0.8468136333259077745600356427,0.277473,0.722527,v1.3.0,96f655ee,1,,7,7,buying,6,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,376.67,1.0,0,1.0,0,0,A,high_opt+catalyst_near,15,0.74,6,True,specific_days,-0.3692,7,,-0.257118,,,0.0,-0.257118,morningstar,,,9,0.441824,-0.810726,0.55995,0,0,0,0,0,0,,,22.77777777777777777777777778,0,1.0,0,
PRTA,192,22.33,0.375786,-0.3166,22.33,0.397799,-0.259,late,small,none,drug_developer,42.86,36.80973511111111111111111111,51.66269823997425080206524415,77.90,20.26162229938271604938271605,46.20287842444135841434162352,0.8626716538882803943044906900,0.244505,0.755495,v1.3.0,96f655ee,1,,2,2,neutral,1,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1349.39,1.0,0,1.0,0,0,A,high_opt+catalyst_near,16,0.31,1,True,specific_days,-0.0992,2,,-0.2784,,29.5,0.0,-0.2784,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.375786,-0.919689,0.295442,0,0,0,0,0,0,,,20.26162229938271604938271605,0,1.0,0,
ABEO,168,26.85,0.485849,-0.0355,26.84,0.47327,-0.0671,late,micro,none,drug_developer,26.81,43.82250000000000000000000000,56.23928972988180102377867747,64.35,19.27203896604938271604938272,64.37500000000000000000000000,0.8659877960448957776590058792,0.233516,0.766484,v1.3.0,96f655ee,1,,2,2,neutral,6,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1085.03,1.0,0,1.0,0,0,A,high_opt+catalyst_near,17,0.31,6,True,specific_days,-0.3052,2,,-0.258645,,,0.0,-0.258645,morningstar,,,9,0.485849,-0.962544,0.191414,0,0,0,0,0,0,,,19.27203896604938271604938272,0,1.0,0,
ARTV,227,18.42,0.284591,-0.5693,18.42,0.287736,-0.56,mid,micro,sev1,drug_developer,51.41,37.29369600000000000000000000,84.6750,85.52,19.56790123456790123456790123,21.20062500000000000000000000,0.7861721513559867081144817237,0.239011,0.760989,v1.3.0,96f655ee,1,,2,2,neutral,69,0,specific_days,near,adequate,neutral,,L,tier_a_dev|sponsor_confirmed|cost_haircut_<=2000bps,0.7,<=2000bps,1,1533.21,1.0,0,1.0,0,0,A,high_opt+catalyst_near,18,0.52,69,False,specific_days,0.0196,2,,-0.244275,,,0.0,-0.244275,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.284591,-0.949731,0.222516,0,0,0,0,0,0,,,19.56790123456790123456790123,0,1.0,0,
CRSP,163,28.09,0.514151,0.0355,28.08,0.488994,-0.0276,late,mid,none,drug_developer,31.37,44.13422400000000000000000000,57.85093306702412096921804963,61.77,18.78086419753086419753086420,68.450,0.8715244954844464265804437507,0.228022,0.771978,v1.3.0,96f655ee,1,,3,3,buying,50,1,specific_days,near,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,317.74,1.0,0,1.0,0,0,A,high_opt+catalyst_near,19,0.74,50,True,specific_days,-0.2451,3,1.4197,-0.223,,59.5411,0.0,-0.223,morningstar,,,9,0.514151,-0.983814,0.13978,0,0,0,0,0,0,,,18.78086419753086419753086420,0,1.0,0,
PEPG,269,14.23,0.265723,-0.6258,14.22,0.15566,-1.0125,mid,small,none,drug_developer,94.61,49.03091600000000000000000000,80.28214003725075258040047686,65.10,5,39.88036281179138321995464852,0.7775530161520712009669267114,0.019231,0.980769,v1.3.0,96f655ee,1,,7,7,buying,7,1,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1694.53,1.0,0,1.0,0,0,A,high_opt+catalyst_near,20,0.52,7,True,specific_days,0.7810,7,,-0.214784,,,0.0,-0.214784,morningstar,,,9,0.265723,-1.5806,-1.308915,0,0,0,0,0,0,,,5,0,1.0,0,
NUVL,244,16.74,0.174528,-0.9364,16.74,0.234277,-0.7248,late,mid,none,drug_developer,45.56,39.72810000000000000000000000,78.24252327258946000915962045,30.63,5,48.78425739729962654409652399,0.8343184630849994415279794482,0.024725,0.975275,v1.3.0,96f655ee,1,,5,5,buying,160,0,specific_days,mid,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,403.47,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,21,0.63,160,False,specific_days,-0.0616,5,,0.0,,,0.0,0.0,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.174528,-1.5806,-1.308915,0,0,0,0,0,0,,,5,0,1.0,0,
KOD,299,10.52,0.055031,-1.5979,10.52,0.061321,-1.5438,late,small,sev1,drug_developer,96.55,51.854,63.62459952410263320916167497,50.97,5,9.539213623420162998499067173,0.8661971319102353585112205802,0.041209,0.958791,v1.3.0,96f655ee,1,,3,3,buying,9,1,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,702.75,1.0,0,1.0,0,0,A,high_opt+catalyst_near,22,0.63,9,True,specific_days,0.9151,3,,-0.097812,,,0.0,-0.097812,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.055031,-1.5806,-1.308915,0,0,0,0,0,0,,,5,0,1.0,0,
IVVD,309,7.92,0.042453,-1.7229,7.91,0.029874,-1.8826,late,small,sev1,drug_developer,74.67,39.67204444444444444444444444,47.19925147410901239545773786,56.40,5,12.84721345509124829917659106,0.8273645970937912813738441215,0.046703,0.953297,v1.3.0,96f655ee,1,,3,3,buying,160,0,specific_days,mid,adequate,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,933.9,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,23,0.63,160,False,specific_days,0.3256,3,,-0.232639,,,0.0,-0.232639,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.042453,-1.5806,-1.308915,0,0,0,0,0,0,,,5,0,1.0,0,
DNTH,214,19.66,0.328616,-0.4437,19.66,0.328616,-0.4437,late,mid,none,drug_developer,86.12,36.73290000000000000000000000,85,34.79,5,57.16949152542372881355932203,0.8323761340782122905027932961,0.057692,0.942308,v1.3.0,96f655ee,1,,8,8,buying,159,0,specific_days,mid,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,495.67,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,24,0.63,159,False,specific_days,0.5381,8,,0.0,,,0.0,0.0,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.328616,-1.5806,-1.308915,0,0,0,0,0,0,,,5,0,1.0,0,
CNTA,259,15.05,0.127358,-1.139,15.02,0.180818,-0.9123,late,mid,sev1,drug_developer,40.37,47.38151111111111111111111111,78.81192502805281876941238000,36.19,5,9.182706118931341568514794592,0.8792836309193745148053676389,0.063187,0.936813,v1.3.0,96f655ee,1,,7,7,buying,68,0,specific_days,near,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,476.44,1.0,0,1.0,0,0,A,high_opt+catalyst_near,25,0.63,68,False,specific_days,-0.1337,7,,-0.175861,,,0.0,-0.175861,morningstar,,,9,0.127358,-1.5806,-1.308915,0,0,0,0,0,0,,,5,0,1.0,0,
SION,298,10.69,0.036164,-1.7971,10.69,0.064465,-1.5183,mid,small,sev2,drug_developer,65.29,41.86329600000000000000000000,85,61.53,6.345679012345679012345679012,5,0.7461555415617128463476070529,0.074176,0.925824,v1.3.0,96f655ee,1,,6,6,buying,130,0,specific_days,mid,short,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,0.85,<=1000bps,1,882.99,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,26,0.63,130,False,specific_days,0.2011,6,,-0.05881,,,0.0,-0.05881,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.036164,-1.522325,-1.167452,0,0,0,0,0,0,,,6.345679012345679012345679012,0,1.0,0,
ORKA,193,22.32,0.350629,-0.3836,22.32,0.394654,-0.2672,mid,small,none,drug_developer,79.00,41.86329600000000000000000000,85,40.73,7.716049382716049382716049384,48.29478458049886621315192743,0.7890569069895432030820033021,0.085165,0.914835,v1.3.0,96f655ee,1,,7,7,buying,130,0,specific_days,mid,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,732.36,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,27,0.63,130,False,specific_days,0.3938,7,,0.0,,,0.0,0.0,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.350629,-1.46298,-1.023394,0,0,0,0,0,0,,,7.716049382716049382716049384,0,1.0,0,
FDMT,255,15.47,0.243711,-0.6944,15.47,0.199686,-0.8427,late,small,none,drug_developer,24.15,43.29290711111111111111111111,39.99469133157763067378689446,65.15,7.716049382716049382716049384,53.23595505617977528089887641,0.8099011699779249448123620309,0.090659,0.909341,v1.3.0,96f655ee,1,,1,1,neutral,9,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,S,tier_a_dev|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1085.48,1.0,0,1.0,0,0,A,high_opt+catalyst_near,28,0.15,9,True,specific_days,-0.3429,1,,-0.340668,,,0.0,-0.340668,morningstar,CTGOV_CALENDAR,DATA_READOUT,2,0.243711,-1.46298,-1.023394,0,0,0,0,0,0,,,7.716049382716049382716049384,0,1.0,0,
CGON,245,16.66,0.256289,-0.6548,16.66,0.231132,-0.7351,late,mid,none,drug_developer,72.45,48.64967511111111111111111111,85,34.60,8.585069444444444444444444442,52.84745762711864406779661017,0.8498720519131796822555381517,0.101648,0.898352,v1.3.0,96f655ee,1,,6,6,buying,130,0,specific_days,mid,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,420.61,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,29,0.63,130,False,specific_days,0.2953,6,,-0.022405,,,0.0,-0.022405,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.256289,-1.425347,-0.932039,0,0,0,0,0,0,,,8.585069444444444444444444442,0,1.0,0,
ATXS,210,20.13,0.300314,-0.5235,20.13,0.341195,-0.4092,late,small,none,drug_developer,51.07,50.246,56.76450286150245255893191207,53.21,9.023196373456790123456790122,47.32581464181009692940004769,0.8816376192042091417296941795,0.107143,0.892857,v1.3.0,96f655ee,1,,3,3,buying,9,1,specific_days,near,adequate,neutral,,L,tier_a_dev|sponsor_confirmed,0.85,<=1000bps,1,860.38,1.0,0,1.0,0,0,A,high_opt+catalyst_near,30,0.63,9,True,specific_days,0.0149,3,,-0.04697,,,0.0,-0.04697,morningstar,CTGOV_CALENDAR,DATA_READOUT,2,0.300314,-1.406374,-0.885982,0,0,0,0,0,0,,,9.023196373456790123456790122,0,1.0,0,
RAPP,228,17.98,0.388365,-0.2836,17.99,0.284591,-0.5693,mid,small,sev1,drug_developer,49.70,36.65610844444444444444444444,82.58852892656477467594743472,70.73,9.111111111111111111111111112,66.62857142857142857142857143,0.7281256555485630375498216908,0.112637,0.887363,v1.3.0,96f655ee,1,,5,5,neutral,69,0,specific_days,near,adequate,neutral,,L,tier_a_dev|sponsor_confirmed,0.85,<=1000bps,1,972.38,1.0,0,1.0,0,0,A,high_opt+catalyst_near,31,0.63,69,False,specific_days,-0.0041,5,,-0.124765,,,0.0,-0.124765,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.388365,-1.402567,-0.87674,0,0,0,0,0,0,,,9.111111111111111111111111112,0,1.0,0,
ERAS,301,10.25,0.06761,-1.4938,10.25,0.055031,-1.5979,late,mid,none,drug_developer,96.55,45.45753600000000000000000000,71.85795522282094307102530502,54.35,10.35204475308641975308641975,37.22573334610105652909444924,0.7994504209541627689429373246,0.123626,0.876374,v1.3.0,96f655ee,1,,3,3,buying,10,1,specific_days,near,adequate,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,450.73,1.0,0,1.0,0,0,A,high_opt+catalyst_near,32,0.63,10,True,specific_days,3.6708,3,,0.0,,,0.0,0.0,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3,0.06761,-1.348827,-0.746288,0,0,0,0,0,0,,,10.35204475308641975308641975,0,1.0,0,
CELC,278,13.69,0.227987,-0.7455,13.66,0.127358,-1.139,late,mid,none,drug_developer,85.94,53.354,85,27.31,10.79981674382716049382716049,35.64831306457276006256184366,0.8083054066130473637176050045,0.134615,0.865385,v1.3.0,96f655ee,1,,6,6,buying,38,1,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,331.43,1.0,0,1.0,0,0,A,high_opt+catalyst_near,33,0.74,38,True,specific_days,0.5339,6,,-0.032407,,,0.0,-0.032407,morningstar,,,9,0.227987,-1.329437,-0.699217,0,0,0,0,0,0,,,10.79981674382716049382716049,0,1.0,0,
VRDN,300,10.51,0.048742,-1.6572,10.51,0.058176,-1.5703,late,mid,sev2,drug_developer,64.38,51.152,67.97051568183152814267012322,47.09,11.25000000000000000000000000,7.974273037760541351463500274,0.8842429652715939447907390917,0.14011,0.85989,v1.3.0,96f655ee,1,,4,4,buying,38,1,specific_days,near,short,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,0.85,<=1000bps,1,434.32,1.0,0,1.0,0,0,A,high_opt+catalyst_near,34,0.63,38,True,specific_days,0.1892,4,,-0.047661,,,0.0,-0.047661,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.048742,-1.309941,-0.651892,0,0,0,0,0,0,,,11.25000000000000000000000000,0,1.0,0,
