as_of_date,ticker,tier,band,eligible,weight,tier_reason,risk_flags,catalyst_mode,mom_state,optionality,catalyst_days_raw,ruleset_id,fwd_ret_20d,fwd_ret_60d,fwd_max_dd_20d,fwd_max_dd_60d,fwd_dd_missing_reason
2025-05-30,IMMP,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.600559,,d3cdf5c8,-11.8279,-4.8387,-18.2796,-18.2796,
2025-05-30,OLMA,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,tailwind,0.835196,,d3cdf5c8,5.6,31.6571,-10.3158,-15.5268,
2025-05-30,NTLA,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,headwind,0.851955,,d3cdf5c8,33.5196,46.9274,-4.1667,-28.8975,
2025-05-30,CVAC,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.5,,d3cdf5c8,16.1987,17.4946,-13.4042,-13.4042,
2025-05-30,CNTA,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.935754,,d3cdf5c8,-2.088,26.8456,-11.5585,-11.5585,
2025-05-30,TRDA,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.980447,,d3cdf5c8,-15.1106,-24.57,-19.2308,-39.6635,
2025-05-30,PEPG,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.969274,90,d3cdf5c8,-20.1389,-8.3333,-27.451,-33.9869,
2025-05-30,LQDA,A,L,1,6.41,high_opt+catalyst_near,deep_drawdown,specific_days,neutral,0.790503,1,d3cdf5c8,-22.3474,59.099,-31.312,-33.8478,
2025-05-30,COGT,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown,specific_days,headwind,0.857542,94,d3cdf5c8,26.5598,116.0428,-7.2178,-13.0504,
2025-05-30,ABOS,C,S,1,0.0,mod_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.432961,,d3cdf5c8,12.0001,53.0001,-15.748,-25.0,
2025-05-30,ABVX,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.382682,25,d3cdf5c8,14.652,1117.9487,-27.1062,-27.1062,
2025-05-30,ERAS,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown,missing,tailwind,0.863128,,d3cdf5c8,-8.0702,12.2807,-22.6994,-22.6994,
2025-05-30,PRLD,C,M,1,0.0,low_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.142458,,d3cdf5c8,-13.4273,36.6994,-33.4746,-33.8983,
2025-05-30,LRMR,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.365922,,d3cdf5c8,37.415,77.3243,-21.9355,-21.9355,
2025-05-30,KOD,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,tailwind,0.958101,,d3cdf5c8,-13.5593,8.4746,-16.3507,-25.5656,
2025-05-30,ADCT,D,XS,0,0.0,ineligible,deep_drawdown|overbought_rsi,missing,tailwind,0.896648,,d3cdf5c8,-22.792,-9.4017,-26.9755,-28.0654,
2025-05-30,TNYA,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.393855,,d3cdf5c8,32.522,145.6523,-19.1027,-24.4014,
2025-05-30,NAUT,B,M,1,3.85,high_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.963687,,d3cdf5c8,-5.2064,-4.2088,-14.0025,-18.5366,
2025-05-30,RNA,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,tailwind,0.667598,98,d3cdf5c8,-12.4812,39.7347,-21.6336,-21.6336,
2025-05-30,OABI,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.405028,,d3cdf5c8,20.5673,31.2056,-10.6742,-26.8182,
2025-05-30,VRDN,B,M,1,3.85,high_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.840782,,d3cdf5c8,2.5767,37.6151,-13.1137,-13.1137,
2025-05-30,IVVD,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,neutral,0.952514,,d3cdf5c8,-21.8816,-44.0752,-29.1203,-47.4216,
2025-05-30,ALMS,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,specific_days,headwind,0.717877,112,d3cdf5c8,-8.2067,47.1125,-22.0056,-22.0056,
2025-05-30,AKRO,B,L,1,6.41,high_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.807263,,d3cdf5c8,10.7629,-2.9568,-5.1883,-16.4357,
2025-05-30,CNTX,B,M,1,3.85,high_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.756983,,d3cdf5c8,12.2789,51.8707,-19.9146,-25.7675,
2025-05-30,MRUS,A,L,1,6.41,high_opt+catalyst_near,drawdown_data_missing,specific_days,neutral,0.796089,34,d3cdf5c8,-9.4652,15.3084,-15.7482,-16.1647,
2025-05-30,PRAX,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,tailwind,0.695531,32,d3cdf5c8,7.9859,22.5012,-9.2039,-24.3583,
2025-05-30,STRO,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,specific_days,headwind,0.706704,88,d3cdf5c8,-18.877,-5.1945,-21.978,-25.2747,
2025-05-30,SMMT,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,tailwind,0.689944,,d3cdf5c8,16.22,47.8138,-11.3225,-13.5402,
2025-05-30,NMRA,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.678771,,d3cdf5c8,1.2035,116.6066,-32.7523,-38.7234,
2025-05-30,URGN,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.622905,104,d3cdf5c8,178.719,301.6528,-11.8359,-14.3581,
2025-05-30,VOR,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,headwind,0.99162,,d3cdf5c8,352.412,826.1636,-22.2222,-37.8277,
2025-05-30,IBRX,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,specific_days,neutral,0.812849,136,d3cdf5c8,1.1236,-13.4831,-23.2558,-34.8837,
2025-05-30,OCGN,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.77933,,d3cdf5c8,17.5495,20.64,-19.1667,-23.0,
2025-06-30,TBPH,C,L,1,0.0,low_opt+no_catalyst_data,,missing,tailwind,0.030387,,d3cdf5c8,1.3749,28.9643,-5.3219,-6.4378,
2025-06-30,VYGR,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.046961,,d3cdf5c8,4.8077,35.2565,-13.2394,-16.6197,
2025-06-30,XNCR,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,specific_days,headwind,0.168508,107,d3cdf5c8,11.8959,28.7485,-9.5391,-26.8548,
2025-06-30,HRTX,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.013812,124,d3cdf5c8,-14.2861,-40.0919,-17.0404,-45.7399,
2025-06-30,NKTX,C,L,1,0.0,low_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.218232,,d3cdf5c8,28.6548,22.8068,-7.6233,-19.4093,
2025-06-30,ELVN,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,neutral,0.240331,,d3cdf5c8,5.1908,1.374,-14.0103,-24.2074,
2025-06-30,EWTX,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.107735,,d3cdf5c8,11.2325,17.7847,-5.039,-13.3288,
2025-06-30,CGEM,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.174033,,d3cdf5c8,7.7225,-17.8011,-5.8899,-28.8969,
2025-06-30,NRIX,D,XS,0,0.0,ineligible,deep_drawdown,missing,neutral,0.135359,,d3cdf5c8,1.8787,-28.0103,-14.9469,-37.481,
2025-06-30,BEAM,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.279006,,d3cdf5c8,18.8249,39.247,-11.1212,-27.7527,
2025-06-30,KYMR,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,specific_days,tailwind,0.118785,101,d3cdf5c8,-0.5401,14.784,-5.8798,-18.8456,
2025-06-30,ASMB,C,M,1,0.0,low_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.207182,,d3cdf5c8,9.983,39.7631,-5.8462,-23.6911,
2025-06-30,TRVI,C,M,1,0.0,low_opt+no_catalyst_data,,missing,headwind,0.035912,,d3cdf5c8,34.0351,50.0,-4.3092,-18.359,
2025-06-30,CTNM,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.052486,14,d3cdf5c8,43.1169,192.7273,-9.8787,-16.1342,
2025-06-30,NAMS,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,neutral,0.312155,124,d3cdf5c8,28.5401,48.4632,-5.6382,-11.2594,
2025-06-30,AGIO,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,tailwind,0.096685,122,d3cdf5c8,8.2339,11.1143,-8.284,-13.7081,
2025-06-30,PCVX,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.301105,56,d3cdf5c8,8.895,1.609,-7.1983,-20.6048,
2025-06-30,SABS,C,M,1,0.0,low_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.09116,,d3cdf5c8,43.7499,40.909,-20.2465,-33.8028,
2025-06-30,BBOT,C,L,1,0.0,low_opt+no_catalyst_data,,missing,neutral,0.262431,,d3cdf5c8,0.7519,13.6278,-0.5581,-26.8212,
2025-06-30,ENTA,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.008287,,d3cdf5c8,4.2857,0.0,-17.6913,-20.6858,
2025-06-30,GLUE,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,neutral,0.10221,,d3cdf5c8,20.3905,41.6486,-11.745,-29.698,
2025-06-30,ACRS,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,headwind,0.074586,,d3cdf5c8,19.1489,36.8794,-8.8235,-15.0235,
2025-06-30,ROIV,C,L,1,0.0,mod_opt+no_catalyst_data,,missing,tailwind,0.350829,,d3cdf5c8,3.7477,36.5631,-2.5751,-4.1202,
2025-06-30,LBRX,C,M,1,0.0,low_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.229282,,d3cdf5c8,,,-13.8728,-15.5491,
2025-06-30,UPB,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,tailwind,0.31768,7,d3cdf5c8,32.9009,54.3096,-10.1351,-20.9279,
2025-06-30,SLN,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.129834,,d3cdf5c8,0.0,-14.8648,-8.7827,-30.5085,
2025-06-30,DYN,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.345304,,d3cdf5c8,7.2581,54.8387,-8.5011,-9.564,
2025-06-30,IMRX,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.124309,,d3cdf5c8,13.6628,153.779,-17.3034,-31.6854,
2025-06-30,ALT,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.085635,,d3cdf5c8,-4.7276,-6.3817,-21.8367,-31.0204,
2025-06-30,LCTX,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.019337,,d3cdf5c8,30.3331,80.4611,-12.1495,-18.8034,
2025-06-30,MBX,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,tailwind,0.273481,175,d3cdf5c8,25.323,72.2653,-15.6453,-37.0884,
2025-06-30,SPRY,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.290055,,d3cdf5c8,14.046,-39.1548,-4.1417,-48.7193,
2025-06-30,TRDA,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.389503,,d3cdf5c8,-12.3769,-25.7384,-18.8904,-33.6856,
2025-06-30,OCUL,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.162983,,d3cdf5c8,32.7473,34.0659,-3.7674,-11.0294,
2025-06-30,JANX,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,headwind,0.30663,,d3cdf5c8,10.0345,1.2489,-12.9009,-18.6306,
2025-06-30,ORKA,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.466851,,d3cdf5c8,18.7288,45.339,-10.612,-15.8065,
2025-06-30,PTGX,C,L,1,0.0,mod_opt+no_catalyst_data,,missing,tailwind,0.422652,,d3cdf5c8,12.0494,28.4804,-5.1201,-10.0282,
2025-06-30,CCCC,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.29558,,d3cdf5c8,44.3708,72.8477,-15.1261,-32.2129,
2025-06-30,DNLI,D,XS,0,0.0,ineligible,deep_drawdown,missing,neutral,0.522099,,d3cdf5c8,-2.2939,-4.5161,-11.3355,-18.5303,
2025-06-30,GPCR,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,specific_days,tailwind,0.383978,124,d3cdf5c8,-10.9215,19.2101,-13.2131,-21.0141,
2025-06-30,QURE,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown,missing,tailwind,0.185083,,d3cdf5c8,7.0765,-1.1437,-11.0533,-23.8997,
2025-06-30,GLPG,C,L,1,0.0,low_opt,,specific_days,tailwind,0.058011,100,d3cdf5c8,17.6534,20.8827,-7.3295,-7.3295,
2025-06-30,GHRS,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.157459,,d3cdf5c8,17.7673,6.3679,-26.9744,-39.4872,
2025-06-30,BNTX,C,L,1,0.0,low_opt,,specific_days,tailwind,0.234807,81,d3cdf5c8,4.9112,-8.176,-4.3978,-16.5554,
2025-06-30,ANRO,D,XS,0,0.0,ineligible,deep_drawdown,missing,neutral,0.28453,,d3cdf5c8,39.1892,79.2792,-5.2083,-15.4217,
2025-06-30,BDTX,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.505525,,d3cdf5c8,18.1452,37.9032,-13.3956,-28.972,
2025-06-30,CLYM,C,L,1,0.0,mod_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.367403,,d3cdf5c8,34.4537,94.9578,-6.6225,-18.9516,
2025-06-30,XENE,C,L,1,0.0,low_opt,deep_drawdown,specific_days,neutral,0.477901,154,d3cdf5c8,-3.4902,16.3914,-9.1999,-9.2621,
2025-06-30,AVXL,D,XS,0,0.0,ineligible,deep_drawdown,missing,neutral,0.245856,,d3cdf5c8,24.0086,-6.3237,-15.2871,-37.0619,
2025-06-30,CABA,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,tailwind,0.146409,,d3cdf5c8,8.3333,48.0769,-9.7701,-23.5632,
2025-06-30,CLDX,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.516575,,d3cdf5c8,3.7719,17.2091,-8.0436,-18.0784,
2025-06-30,VKTX,C,L,1,0.0,low_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.041436,,d3cdf5c8,24.4844,-1.5748,-4.387,-45.1414,
2025-06-30,EPRX,C,L,1,0.0,mod_opt+no_catalyst_data,overbought_rsi,missing,tailwind,0.378453,,d3cdf5c8,-2.8596,13.8699,-13.3562,-15.9398,
2025-06-30,ACIU,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.196133,,d3cdf5c8,19.697,27.7778,-3.8647,-16.7347,
2025-06-30,IRON,D,XS,0,0.0,ineligible,deep_drawdown,missing,neutral,0.68232,,d3cdf5c8,16.3309,20.2718,-3.2511,-6.3505,
2025-06-30,TCRX,C,L,1,0.0,low_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.151934,,d3cdf5c8,30.7692,24.4755,-7.8125,-17.0984,
2025-06-30,ORIC,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,tailwind,0.08011,,d3cdf5c8,10.2564,6.7061,-6.4407,-22.0339,
2025-06-30,TARA,C,M,1,0.0,low_opt,drawdown_data_missing,specific_days,neutral,0.256906,154,d3cdf5c8,19.6429,31.0714,-5.2795,-11.4035,
2025-06-30,DRUG,B,L,1,5.68,mod_opt+catalyst_near,drawdown_data_missing,specific_days,neutral,0.450276,77,d3cdf5c8,27.389,92.2874,-14.1346,-14.8189,
2025-06-30,TENX,B,M,1,3.41,high_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.638122,,d3cdf5c8,12.5,12.5,-1.598,-6.25,
2025-06-30,MLYS,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.527624,170,d3cdf5c8,-0.7299,183.0657,-11.3848,-14.3143,
2025-06-30,ALDX,C,L,1,0.0,low_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.212707,,d3cdf5c8,35.369,25.9542,-7.9566,-16.8081,
2025-06-30,DSGN,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.51105,,d3cdf5c8,14.7728,80.3977,-6.7916,-11.8976,
2025-06-30,CYTK,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.411602,271,d3cdf5c8,8.8882,43.4304,-7.6883,-14.5539,
2025-06-30,TYRA,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.555249,,d3cdf5c8,14.3004,32.6131,-7.1494,-11.7904,
2025-06-30,MAZE,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.577348,,d3cdf5c8,40.3087,103.0017,-11.4736,-26.0967,
2025-06-30,VIR,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.5,16,d3cdf5c8,7.2407,3.1311,-11.4671,-27.8246,
2025-06-30,LYEL,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.544199,,d3cdf5c8,45.6767,39.735,-10.8717,-23.0153,
2025-06-30,SGMO,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.069061,,d3cdf5c8,11.8984,2.76,-11.1111,-26.6667,
2025-06-30,FATE,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.472376,,d3cdf5c8,14.0351,-11.4035,-10.0,-29.2308,
2025-06-30,CRNX,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.549724,53,d3cdf5c8,6.5776,18.6071,-11.3568,-18.6856,
2025-06-30,ANNX,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.356354,,d3cdf5c8,0.8097,20.6478,-19.7232,-29.0657,
2025-06-30,BCYC,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.002762,,d3cdf5c8,22.4751,1.4225,-5.068,-21.24,
2025-06-30,FHTX,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.571823,,d3cdf5c8,33.4702,2.2587,-9.1538,-29.5385,
2025-06-30,AARD,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.538674,,d3cdf5c8,0.1475,-17.1829,-16.6667,-47.0068,
2025-06-30,CRSP,D,XS,0,0.0,ineligible,deep_drawdown|overbought_rsi,specific_days,tailwind,0.776243,7,d3cdf5c8,31.4162,28.0148,-13.3842,-23.9654,
2025-06-30,PYXS,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,neutral,0.328729,,d3cdf5c8,13.4259,100.9258,-14.9254,-22.3881,
2025-06-30,IMTX,C,M,1,0.0,mod_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.461326,,d3cdf5c8,20.3971,23.6462,-5.7971,-23.8024,
2025-06-30,RCKT,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.361878,,d3cdf5c8,20.0772,22.7799,-12.1875,-19.2,
2025-06-30,SGMT,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.588398,,d3cdf5c8,27.3973,-15.193,-10.8981,-39.9414,
2025-06-30,ABEO,B,L,1,5.68,high_opt+catalyst_far,drawdown_data_missing,specific_days,neutral,0.765193,92,d3cdf5c8,18.8889,-1.6049,-3.4074,-25.5878,
2025-06-30,ABCL,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.660221,,d3cdf5c8,40.9741,38.3954,-8.932,-22.5243,
2025-06-30,LXEO,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,tailwind,0.190608,,d3cdf5c8,0.9479,25.8294,-20.2174,-20.2174,
2025-06-30,CADL,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.439227,154,d3cdf5c8,41.4433,7.8351,-6.4103,-31.7664,
2025-06-30,MESO,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.334254,,d3cdf5c8,31.4356,39.0264,-13.7789,-24.1461,
2025-06-30,ABUS,C,S,1,0.0,mod_opt+no_catalyst_data,deep_drawdown,missing,headwind,0.533149,,d3cdf5c8,5.3459,39.3082,-6.2874,-13.2653,
2025-06-30,SYRE,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.848066,,d3cdf5c8,9.6191,-1.2911,-7.4924,-16.7883,
2025-06-30,CRBU,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.433702,,d3cdf5c8,83.2001,54.4001,-20.9677,-31.8548,
2025-06-30,KALV,D,XS,0,0.0,ineligible,deep_drawdown,missing,neutral,0.604972,,d3cdf5c8,17.0837,13.0284,-15.2405,-23.4853,
2025-06-30,SANA,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.201657,,d3cdf5c8,72.4381,14.841,-13.4241,-44.7471,
2025-06-30,PVLA,B,L,1,5.68,high_opt+catalyst_far,drawdown_data_missing,specific_days,neutral,0.621547,154,d3cdf5c8,75.8712,158.9766,-5.5075,-9.1231,
2025-06-30,CDTX,B,L,1,5.68,mod_opt+catalyst_near,drawdown_data_missing,specific_days,neutral,0.323204,81,d3cdf5c8,27.8401,53.9262,-6.9143,-7.9123,
2025-06-30,MCRB,D,XS,0,0.0,ineligible,deep_drawdown|overbought_rsi,missing,headwind,0.455801,,d3cdf5c8,23.681,54.3204,-18.1818,-31.3348,
2025-06-30,RVMD,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,neutral,0.726519,380,d3cdf5c8,1.003,20.3849,-5.2241,-11.1396,
2025-06-30,TNGX,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|overbought_rsi,missing,tailwind,0.251381,,d3cdf5c8,22.6103,36.9485,-6.1773,-12.2093,
2025-06-30,IMVT,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.748619,25,d3cdf5c8,3.7771,-3.4675,-10.4357,-20.979,
2025-06-30,ABSI,D,XS,0,0.0,ineligible,deep_drawdown,missing,neutral,0.582873,,d3cdf5c8,14.6719,3.861,-20.3857,-35.5372,
2025-06-30,PRTA,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.754144,,d3cdf5c8,9.7444,32.4281,-5.4711,-8.0958,
2025-06-30,APGE,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.881215,,d3cdf5c8,-10.3931,-14.2341,-23.2828,-26.9911,
2025-06-30,ELDN,A,L,1,5.68,high_opt+catalyst_near,drawdown_data_missing,specific_days,neutral,0.643646,73,d3cdf5c8,15.7837,-6.8019,-22.5064,-39.3862,
2025-06-30,PGEN,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.267956,,d3cdf5c8,8.9655,165.5173,-22.0513,-24.5798,
2025-06-30,ZVRA,B,L,1,5.68,high_opt+no_catalyst_data,,missing,tailwind,0.632597,,d3cdf5c8,20.7822,-11.1733,-15.4808,-43.4715,
2025-06-30,ATXS,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.88674,,d3cdf5c8,22.0995,38.3057,-11.8168,-11.9658,
2025-06-30,CLLS,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.444751,,d3cdf5c8,83.871,136.7742,-15.3488,-16.2252,
2025-06-30,KYTX,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,tailwind,0.428177,,d3cdf5c8,56.3177,135.3791,-13.0831,-31.2856,
2025-06-30,BCAX,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.770718,,d3cdf5c8,24.8415,13.6364,-6.1803,-16.2615,
2025-06-30,DNTH,A,L,1,5.68,high_opt+catalyst_near,drawdown_data_missing,specific_days,neutral,0.947514,28,d3cdf5c8,24.0534,110.245,-9.7202,-15.7989,
2025-06-30,WVE,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,headwind,0.616022,,d3cdf5c8,25.5564,6.0629,-5.6355,-33.6946,
2025-06-30,MRSN,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,headwind,0.69337,,d3cdf5c8,-2.0789,5.3763,-32.643,-41.1243,
2025-06-30,SRRK,D,XS,0,0.0,ineligible,deep_drawdown,missing,neutral,0.649171,,d3cdf5c8,9.8637,-3.4953,-13.4624,-29.7247,
2025-06-30,RAPT,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,headwind,0.599448,,d3cdf5c8,72.8512,174.6247,-17.2884,-31.4921,
2025-06-30,NGNE,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,tailwind,0.892265,,d3cdf5c8,12.9755,-11.5164,-9.0515,-27.0247,
2025-06-30,VERA,D,XS,0,0.0,ineligible,deep_drawdown,missing,neutral,0.914365,,d3cdf5c8,-9.2609,13.5217,-14.9076,-20.9446,
2025-06-30,TSHA,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.986188,,d3cdf5c8,14.1025,22.6495,-4.9242,-15.7738,
2025-06-30,HUMA,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.395028,,d3cdf5c8,8.3334,-22.3684,-13.1868,-48.3516,
2025-06-30,INBX,C,L,1,0.0,low_opt,deep_drawdown,specific_days,neutral,0.48895,92,d3cdf5c8,67.4847,84.8671,-9.5297,-14.7945,
2025-06-30,AURA,D,XS,0,0.0,ineligible,deep_drawdown,missing,neutral,0.825967,,d3cdf5c8,-2.8918,-21.3303,-6.0976,-17.4274,
2025-06-30,PHVS,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,tailwind,0.732044,109,d3cdf5c8,15.942,44.8696,-21.9347,-21.9347,
2025-06-30,CRVS,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.566298,,d3cdf5c8,20.4663,56.4767,-4.8421,-13.6842,
2025-06-30,ALLO,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.676796,,d3cdf5c8,24.5763,-0.8475,-15.6627,-37.9518,
2025-06-30,ACRV,B,L,1,5.68,high_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.787293,,d3cdf5c8,16.2601,34.9593,-8.2759,-15.6425,
2025-06-30,ARTV,B,L,1,5.68,high_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.737569,,d3cdf5c8,93.4641,76.4706,-19.1667,-36.8421,
2025-06-30,ACLX,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.925414,,d3cdf5c8,9.1204,20.9151,-4.7357,-7.5459,
2025-06-30,KURA,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.743094,,d3cdf5c8,10.625,44.4643,-7.1214,-16.9415,
2025-06-30,NUVB,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,neutral,0.792818,,d3cdf5c8,31.4433,68.5567,-10.1266,-19.4872,
2025-06-30,AVBP,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,tailwind,0.936464,46,d3cdf5c8,0.1915,-10.8664,-10.9155,-25.3961,
2025-06-30,FDMT,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.91989,,d3cdf5c8,11.8073,78.3133,-8.3527,-18.3801,
2025-06-30,CTMX,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,tailwind,0.709945,,d3cdf5c8,1.2712,-12.7119,-13.4615,-32.3077,
2025-06-30,CGON,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,tailwind,0.903315,,d3cdf5c8,-1.8596,40.5693,-9.1356,-15.8644,
