as_of_date,ticker,tier,band,eligible,weight,tier_reason,risk_flags,catalyst_mode,catalyst_strength,mom_state,optionality,catalyst_days_raw,ruleset_id,drawdown_abs,drawdown_xbi,drawdown_rel_xbi,fwd_ret_20d,fwd_ret_60d,fwd_max_dd_20d,fwd_max_dd_60d,fwd_dd_missing_reason,adv_dollars,est_cost_bps,participation_pct,fwd_ret_20d_net,fwd_ret_60d_net
2025-05-30,CTMX,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,missing,missing,tailwind,0.723464,,c88bd4cc,-0.7531,-0.2398,-0.5133,-10.3585,-15.5378,-29.4314,-41.1371,,19406973.04,0.0,0.0,-10.3585,-15.5378
2025-05-30,GOSS,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,tailwind,0.589385,181,c88bd4cc,-0.4922,-0.2398,-0.2524,8.2251,102.5973,-14.5833,-20.0461,,10138165.68,0.0,0.0,8.2251,102.5973
2025-05-30,ZBIO,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,tailwind,0.712291,90,c88bd4cc,-0.7496,-0.2398,-0.5098,-4.7714,69.9801,-24.1123,-24.5252,,12305427.49,0.0,0.0,-4.7714,69.9801
2025-05-30,LENZ,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.231844,,c88bd4cc,-0.5098,-0.2398,-0.27,3.4979,37.1742,-12.1402,-16.6525,,20159757.56,0.0,0.0,3.4979,37.1742
2025-05-30,RAPP,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,headwind,0.97486,59,c88bd4cc,-0.7554,-0.2398,-0.5156,21.5957,57.1277,-17.3252,-17.3252,,10707892.5,0.0,0.0,21.5957,57.1277
2025-05-30,BLTE,B,L,1,8.62,mod_opt+catalyst_near,deep_drawdown,specific_days,near,tailwind,0.567039,66,c88bd4cc,-0.366,-0.2398,-0.1262,-9.1972,-0.9536,-11.6115,-15.0144,,40466151.33,406.0,10.6509,-13.2572,-5.0136
2025-05-30,EDIT,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,neutral,0.00838,,c88bd4cc,-0.8377,-0.2398,-0.5979,28.8136,58.1922,-10.6383,-36.4162,,3598834.63,0.0,0.0,28.8136,58.1922
2025-05-30,RANI,D,XS,0,0.0,ineligible,high_vol|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.02514,,c88bd4cc,-0.9124,-0.2398,-0.6726,-0.8978,12.1004,-15.952,-41.2607,,3605253.74,0.0,0.0,-0.8978,12.1004
2025-05-30,FULC,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.946927,,c88bd4cc,-0.7423,-0.2398,-0.5025,2.0115,-1.1494,-12.2759,-20.8489,,14858124.05,0.0,0.0,2.0115,-1.1494
2025-05-30,SVRA,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,neutral,0.662011,,c88bd4cc,-0.6174,-0.2398,-0.3776,-7.9116,31.6684,-18.0723,-18.0723,,13794755.95,0.0,0.0,-7.9116,31.6684
2025-05-30,EYPT,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.187151,,c88bd4cc,-0.6592,-0.2398,-0.4194,29.9192,59.4341,-10.7211,-12.2062,,15642343.25,0.0,0.0,29.9192,59.4341
2025-05-30,IKT,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,neutral,0.824022,,c88bd4cc,-0.5819,-0.2398,-0.3421,11.3426,92.9012,-20.9756,-30.2439,,783186.68,0.0,0.0,11.3426,92.9012
2025-05-30,VTYX,D,XS,0,0.0,ineligible,high_vol|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.997207,,c88bd4cc,-0.8417,-0.2398,-0.6019,14.7059,34.3137,-19.2453,-27.8287,,44582698.0,0.0,0.0,14.7059,34.3137
2025-05-30,REPL,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,headwind,0.874302,80,c88bd4cc,-0.5365,-0.2398,-0.2967,-2.5078,-40.7523,-11.079,-77.791,,11333286.75,0.0,0.0,-2.5078,-40.7523
2025-05-30,IMMP,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.600559,,c88bd4cc,-0.5268,-0.2398,-0.287,-11.8279,-4.8387,-18.2796,-18.2796,,2097237.92,0.0,0.0,-11.8279,-4.8387
2025-05-30,OLMA,D,XS,0,0.0,ineligible,high_vol|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.835196,,c88bd4cc,-0.8141,-0.2398,-0.5743,5.6,31.6571,-10.3158,-15.5268,,97898122.69,0.0,0.0,5.6,31.6571
2025-05-30,NTLA,D,XS,0,0.0,ineligible,high_vol|deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,headwind,0.851955,306,c88bd4cc,-0.7705,-0.2398,-0.5307,33.5196,46.9274,-4.1667,-28.8975,,75377646.94,0.0,0.0,33.5196,46.9274
2025-05-30,CVAC,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.5,,c88bd4cc,-0.501,-0.2398,-0.2612,16.1987,17.4946,-13.4042,-13.4042,,5769033.21,0.0,0.0,16.1987,17.4946
2025-05-30,CNTA,B,L,1,8.62,high_opt+catalyst_far,deep_drawdown,specific_days,far,headwind,0.935754,185,c88bd4cc,-0.4372,-0.2398,-0.1974,-2.088,26.8456,-11.5585,-11.5585,,45184689.41,406.0,9.5386,-6.148,22.7856
2025-05-30,TRDA,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.980447,,c88bd4cc,-0.6526,-0.2398,-0.4128,-15.1106,-24.57,-19.2308,-39.6635,,2882844.39,0.0,0.0,-15.1106,-24.57
2025-05-30,PEPG,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,headwind,0.969274,90,c88bd4cc,-0.9461,-0.2398,-0.7063,-20.1389,-8.3333,-27.451,-33.9869,,3566266.63,0.0,0.0,-20.1389,-8.3333
2025-05-30,LQDA,A,L,1,8.62,high_opt+catalyst_near,deep_drawdown,specific_days,near,neutral,0.790503,1,c88bd4cc,-0.3862,-0.2398,-0.1464,-22.3474,59.099,-31.312,-33.8478,,83786480.79,406.0,5.144,-26.4074,55.039
2025-05-30,COGT,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,headwind,0.857542,94,c88bd4cc,-0.6732,-0.2398,-0.4334,26.5598,116.0428,-7.2178,-13.0504,,124756713.75,0.0,0.0,26.5598,116.0428
2025-05-30,ABOS,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.432961,,c88bd4cc,-0.7455,-0.2398,-0.5057,12.0001,53.0001,-15.748,-25.0,,1403357.78,0.0,0.0,12.0001,53.0001
2025-05-30,ABVX,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,headwind,0.382682,25,c88bd4cc,-0.6417,-0.2398,-0.4019,14.652,1117.9487,-27.1062,-27.1062,,182865064.14,0.0,0.0,14.652,1117.9487
2025-05-30,ERAS,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.863128,,c88bd4cc,-0.6768,-0.2398,-0.437,-8.0702,12.2807,-22.6994,-22.6994,,50559948.07,0.0,0.0,-8.0702,12.2807
2025-05-30,PRLD,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,tailwind,0.142458,238,c88bd4cc,-0.9041,-0.2398,-0.6643,-13.4273,36.6994,-33.4746,-33.8983,,1993265.09,0.0,0.0,-13.4273,36.6994
2025-05-30,LRMR,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.365922,,c88bd4cc,-0.8399,-0.2398,-0.6001,37.415,77.3243,-21.9355,-21.9355,,4857917.21,0.0,0.0,37.415,77.3243
2025-05-30,KOD,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,tailwind,0.958101,246,c88bd4cc,-0.811,-0.2398,-0.5712,-13.5593,8.4746,-16.3507,-25.5656,,20598740.67,0.0,0.0,-13.5593,8.4746
2025-05-30,ADCT,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,specific_days,far,tailwind,0.896648,247,c88bd4cc,-0.7257,-0.2398,-0.4859,-22.792,-9.4017,-26.9755,-28.0654,,4473573.11,0.0,0.0,-22.792,-9.4017
2025-05-30,TNYA,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.393855,,c88bd4cc,-0.9078,-0.2398,-0.668,32.522,145.6523,-19.1027,-24.4014,,4196112.16,0.0,0.0,32.522,145.6523
2025-05-30,NAUT,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.963687,,c88bd4cc,-0.7831,-0.2398,-0.5433,-5.2064,-4.2088,-14.0025,-18.5366,,565372.8,0.0,0.0,-5.2064,-4.2088
2025-05-30,RNA,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,tailwind,0.667598,98,c88bd4cc,-0.5413,-0.2398,-0.3015,-12.4812,39.7347,-21.6336,-21.6336,,181991764.92,0.0,0.0,-12.4812,39.7347
2025-05-30,OABI,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.405028,,c88bd4cc,-0.7417,-0.2398,-0.5019,20.5673,31.2056,-10.6742,-26.8182,,932271.36,0.0,0.0,20.5673,31.2056
2025-05-30,VRDN,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,neutral,0.840782,275,c88bd4cc,-0.5714,-0.2398,-0.3316,2.5767,37.6151,-13.1137,-13.1137,,54507130.45,0.0,0.0,2.5767,37.6151
2025-05-30,IVVD,D,XS,0,0.0,ineligible,high_vol|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,neutral,0.952514,,c88bd4cc,-0.8054,-0.2398,-0.5656,-21.8816,-44.0752,-29.1203,-47.4216,,11614435.68,0.0,0.0,-21.8816,-44.0752
2025-05-30,ALMS,D,XS,0,0.0,ineligible,high_vol|deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,headwind,0.717877,112,c88bd4cc,-0.7368,-0.2398,-0.497,-8.2067,47.1125,-22.0056,-22.0056,,77552871.92,0.0,0.0,-8.2067,47.1125
2025-05-30,AKRO,B,L,1,8.62,high_opt+catalyst_far,deep_drawdown,specific_days,far,tailwind,0.807263,306,c88bd4cc,-0.4086,-0.2398,-0.1688,10.7629,-2.9568,-5.1883,-16.4357,,150020648.24,344.99,2.8729,7.313,-6.4067
2025-05-30,CNTX,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,headwind,0.756983,215,c88bd4cc,-0.7929,-0.2398,-0.5531,12.2789,51.8707,-19.9146,-25.7675,,3003880.05,0.0,0.0,12.2789,51.8707
2025-05-30,MRUS,A,L,1,8.62,high_opt+catalyst_near,deep_drawdown,specific_days,near,tailwind,0.796089,34,c88bd4cc,-0.4204,-0.2398,-0.1806,-9.4652,15.3084,-15.7482,-16.1647,,112831650.0,396.89,3.8199,-13.4341,11.3395
2025-05-30,PRAX,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,tailwind,0.695531,32,c88bd4cc,-0.6864,-0.2398,-0.4466,7.9859,22.5012,-9.2039,-24.3583,,242469890.94,0.0,0.0,7.9859,22.5012
2025-05-30,STRO,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,headwind,0.706704,88,c88bd4cc,-0.8962,-0.2398,-0.6564,-18.877,-5.1945,-21.978,-25.2747,,1678833.14,0.0,0.0,-18.877,-5.1945
2025-05-30,SMMT,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,tailwind,0.689944,215,c88bd4cc,-0.5037,-0.2398,-0.2639,16.22,47.8138,-11.3225,-13.5402,,37531708.88,0.0,0.0,16.22,47.8138
2025-05-30,NMRA,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,headwind,0.678771,247,c88bd4cc,-0.9637,-0.2398,-0.7239,1.2035,116.6066,-32.7523,-38.7234,,2971219.71,0.0,0.0,1.2035,116.6066
2025-05-30,URGN,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,headwind,0.622905,104,c88bd4cc,-0.7953,-0.2398,-0.5555,178.719,301.6528,-11.8359,-14.3581,,18886095.23,0.0,0.0,178.719,301.6528
2025-05-30,VOR,D,XS,0,0.0,ineligible,high_vol|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.99162,,c88bd4cc,-0.9132,-0.2398,-0.6734,352.412,826.1636,-22.2222,-37.8277,,24145665.38,0.0,0.0,352.412,826.1636
2025-05-30,IBRX,D,XS,0,0.0,ineligible,high_vol|deep_drawdown|deep_drawdown_rel_xbi,specific_days,mid,neutral,0.812849,136,c88bd4cc,-0.7425,-0.2398,-0.5027,1.1236,-13.4831,-23.2558,-34.8837,,155893896.43,0.0,0.0,1.1236,-13.4831
2025-05-30,OCGN,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.77933,,c88bd4cc,-0.7354,-0.2398,-0.4956,17.5495,20.64,-19.1667,-23.0,,6461883.76,0.0,0.0,17.5495,20.64
2025-06-30,TBPH,C,L,1,0.0,low_opt,,specific_days,far,tailwind,0.030387,185,c88bd4cc,-0.2527,-0.2038,-0.0489,1.3749,28.9643,-5.3219,-6.4378,,9697801.97,0.0,0.0,1.3749,28.9643
2025-06-30,VYGR,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.046961,,c88bd4cc,-0.7055,-0.2038,-0.5017,4.8077,35.2565,-13.2394,-16.6197,,2103200.0,0.0,0.0,4.8077,35.2565
2025-06-30,XNCR,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,headwind,0.168508,107,c88bd4cc,-0.7198,-0.2038,-0.516,11.8959,28.7485,-9.5391,-26.8548,,9333503.71,0.0,0.0,11.8959,28.7485
2025-06-30,HRTX,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,mid,headwind,0.013812,124,c88bd4cc,-0.7112,-0.2038,-0.5074,-14.2861,-40.0919,-17.0404,-45.7399,,2560112.51,0.0,0.0,-14.2861,-40.0919
2025-06-30,NKTX,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.218232,,c88bd4cc,-0.8287,-0.2038,-0.6249,28.6548,22.8068,-7.6233,-19.4093,,1624343.82,0.0,0.0,28.6548,22.8068
2025-06-30,ELVN,D,XS,0,0.0,ineligible,high_vol|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,neutral,0.240331,,c88bd4cc,-0.4954,-0.2038,-0.2916,5.1908,1.374,-14.0103,-24.2074,,27777225.77,0.0,0.0,5.1908,1.374
2025-06-30,EWTX,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,headwind,0.107735,336,c88bd4cc,-0.6881,-0.2038,-0.4843,11.2325,17.7847,-5.039,-13.3288,,42566236.2,0.0,0.0,11.2325,17.7847
2025-06-30,CGEM,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.174033,,c88bd4cc,-0.6582,-0.2038,-0.4544,7.7225,-17.8011,-5.8899,-28.8969,,12956002.09,0.0,0.0,7.7225,-17.8011
2025-06-30,NRIX,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,neutral,0.135359,,c88bd4cc,-0.6869,-0.2038,-0.4831,1.8787,-28.0103,-14.9469,-37.481,,27195248.88,0.0,0.0,1.8787,-28.0103
2025-06-30,BEAM,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.279006,,c88bd4cc,-0.5735,-0.2038,-0.3697,18.8249,39.247,-11.1212,-27.7527,,54428839.59,0.0,0.0,18.8249,39.247
2025-06-30,KYMR,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,tailwind,0.118785,101,c88bd4cc,-0.5983,-0.2038,-0.3945,-0.5401,14.784,-5.8798,-18.8456,,73469596.73,0.0,0.0,-0.5401,14.784
2025-06-30,ASMB,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,missing,missing,tailwind,0.207182,,c88bd4cc,-0.5749,-0.2038,-0.3711,9.983,39.7631,-5.8462,-23.6911,,3394188.29,0.0,0.0,9.983,39.7631
2025-06-30,TRVI,C,M,1,0.0,low_opt+no_catalyst_data,,missing,missing,headwind,0.035912,,c88bd4cc,-0.2906,-0.2038,-0.0868,34.0351,50.0,-4.3092,-18.359,,19946443.83,0.0,0.0,34.0351,50.0
2025-06-30,CTNM,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,headwind,0.052486,14,c88bd4cc,-0.8437,-0.2038,-0.6399,43.1169,192.7273,-9.8787,-16.1342,,3501688.21,0.0,0.0,43.1169,192.7273
2025-06-30,NAMS,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,mid,neutral,0.312155,124,c88bd4cc,-0.4401,-0.2038,-0.2363,28.5401,48.4632,-5.6382,-11.2594,,28562073.26,0.0,0.0,28.5401,48.4632
2025-06-30,AGIO,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,mid,tailwind,0.096685,122,c88bd4cc,-0.602,-0.2038,-0.3982,8.2339,11.1143,-8.284,-13.7081,,46433643.27,0.0,0.0,8.2339,11.1143
2025-06-30,PCVX,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,headwind,0.301105,56,c88bd4cc,-0.7622,-0.2038,-0.5584,8.895,1.609,-7.1983,-20.6048,,81380172.36,0.0,0.0,8.895,1.609
2025-06-30,SABS,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.09116,,c88bd4cc,-0.7613,-0.2038,-0.5575,43.7499,40.909,-20.2465,-33.8028,,1443718.12,0.0,0.0,43.7499,40.909
2025-06-30,BBOT,C,L,1,0.0,low_opt+no_catalyst_data,,missing,missing,neutral,0.262431,,c88bd4cc,-0.0602,-0.2038,0.1436,0.7519,13.6278,-0.5581,-26.8212,,2806105.71,0.0,0.0,0.7519,13.6278
2025-06-30,ENTA,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.008287,,c88bd4cc,-0.7424,-0.2038,-0.5386,4.2857,0.0,-17.6913,-20.6858,,4151275.38,0.0,0.0,4.2857,0.0
2025-06-30,GLUE,D,XS,0,0.0,ineligible,high_vol|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,neutral,0.10221,,c88bd4cc,-0.6429,-0.2038,-0.4391,20.3905,41.6486,-11.745,-29.698,,33217322.5,0.0,0.0,20.3905,41.6486
2025-06-30,ACRS,D,XS,0,0.0,ineligible,high_vol|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.074586,,c88bd4cc,-0.7647,-0.2038,-0.5609,19.1489,36.8794,-8.8235,-15.0235,,6901424.52,0.0,0.0,19.1489,36.8794
2025-06-30,ROIV,C,L,1,0.0,mod_opt+no_catalyst_data,,missing,missing,tailwind,0.350829,,c88bd4cc,-0.2856,-0.2038,-0.0818,3.7477,36.5631,-2.5751,-4.1202,,158949467.83,0.0,0.0,3.7477,36.5631
2025-06-30,LBRX,C,M,1,0.0,low_opt+no_catalyst_data,drawdown_data_missing,missing,missing,neutral,0.229282,,c88bd4cc,,-0.2038,,,,-13.8728,-15.5491,,6568594.79,0.0,0.0,,
2025-06-30,UPB,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,tailwind,0.31768,7,c88bd4cc,-0.7784,-0.2038,-0.5746,32.9009,54.3096,-10.1351,-20.9279,,16903166.22,0.0,0.0,32.9009,54.3096
2025-06-30,SLN,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.129834,,c88bd4cc,-0.8997,-0.2038,-0.6959,0.0,-14.8648,-8.7827,-30.5085,,1439482.83,0.0,0.0,0.0,-14.8648
2025-06-30,DYN,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.345304,,c88bd4cc,-0.8552,-0.2038,-0.6514,7.2581,54.8387,-8.5011,-9.564,,49488374.08,0.0,0.0,7.2581,54.8387
2025-06-30,IMRX,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.124309,,c88bd4cc,-0.6573,-0.2038,-0.4535,13.6628,153.779,-17.3034,-31.6854,,8772246.07,0.0,0.0,13.6628,153.779
2025-06-30,ALT,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,headwind,0.085635,305,c88bd4cc,-0.6447,-0.2038,-0.4409,-4.7276,-6.3817,-21.8367,-31.0204,,27528827.9,0.0,0.0,-4.7276,-6.3817
2025-06-30,LCTX,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.019337,,c88bd4cc,-0.6518,-0.2038,-0.448,30.3331,80.4611,-12.1495,-18.8034,,2330756.06,0.0,0.0,30.3331,80.4611
2025-06-30,MBX,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,mid,tailwind,0.273481,175,c88bd4cc,-0.7771,-0.2038,-0.5733,25.323,72.2653,-15.6453,-37.0884,,29937348.2,0.0,0.0,25.323,72.2653
2025-06-30,SPRY,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,tailwind,0.290055,336,c88bd4cc,-0.418,-0.2038,-0.2142,14.046,-39.1548,-4.1417,-48.7193,,20161148.27,0.0,0.0,14.046,-39.1548
2025-06-30,TRDA,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.389503,,c88bd4cc,-0.6887,-0.2038,-0.4849,-12.3769,-25.7384,-18.8904,-33.6856,,2882844.39,0.0,0.0,-12.3769,-25.7384
2025-06-30,OCUL,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,tailwind,0.162983,303,c88bd4cc,-0.4834,-0.2038,-0.2796,32.7473,34.0659,-3.7674,-11.0294,,35585007.32,0.0,0.0,32.7473,34.0659
2025-06-30,JANX,D,XS,0,0.0,ineligible,high_vol|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.30663,,c88bd4cc,-0.6616,-0.2038,-0.4578,10.0345,1.2489,-12.9009,-18.6306,,28910446.45,0.0,0.0,10.0345,1.2489
2025-06-30,ORKA,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.466851,,c88bd4cc,-0.7776,-0.2038,-0.5738,18.7288,45.339,-10.612,-15.8065,,18953665.08,0.0,0.0,18.7288,45.339
2025-06-30,PTGX,C,L,1,0.0,low_opt,,specific_days,far,tailwind,0.422652,275,c88bd4cc,-0.3158,-0.2038,-0.112,12.0494,28.4804,-5.1201,-10.0282,,75866011.69,0.0,0.0,12.0494,28.4804
2025-06-30,CCCC,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.29558,,c88bd4cc,-0.8509,-0.2038,-0.6471,44.3708,72.8477,-15.1261,-32.2129,,3051352.79,0.0,0.0,44.3708,72.8477
2025-06-30,DNLI,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,neutral,0.522099,240,c88bd4cc,-0.6368,-0.2038,-0.433,-2.2939,-4.5161,-11.3355,-18.5303,,37141969.31,0.0,0.0,-2.2939,-4.5161
2025-06-30,GPCR,D,XS,0,0.0,ineligible,high_vol|deep_drawdown|deep_drawdown_rel_xbi,specific_days,mid,tailwind,0.383978,124,c88bd4cc,-0.6832,-0.2038,-0.4794,-10.9215,19.2101,-13.2131,-21.0141,,144115213.01,0.0,0.0,-10.9215,19.2101
2025-06-30,QURE,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.185083,,c88bd4cc,-0.5514,-0.2038,-0.3476,7.0765,-1.1437,-11.0533,-23.8997,,67098391.87,0.0,0.0,7.0765,-1.1437
2025-06-30,GLPG,C,L,1,0.0,low_opt,,specific_days,near,tailwind,0.058011,100,c88bd4cc,-0.2692,-0.2038,-0.0654,17.6534,20.8827,-7.3295,-7.3295,,4039584.94,0.0,0.0,17.6534,20.8827
2025-06-30,GHRS,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.157459,,c88bd4cc,-0.5186,-0.2038,-0.3148,17.7673,6.3679,-26.9744,-39.4872,,6863253.75,0.0,0.0,17.7673,6.3679
2025-06-30,BNTX,C,L,1,0.0,low_opt,,specific_days,near,tailwind,0.234807,81,c88bd4cc,-0.3171,-0.2038,-0.1133,4.9112,-8.176,-4.3978,-16.5554,,128794475.39,0.0,0.0,4.9112,-8.176
2025-06-30,ANRO,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,neutral,0.28453,216,c88bd4cc,-0.8895,-0.2038,-0.6857,39.1892,79.2792,-5.2083,-15.4217,,5269172.75,0.0,0.0,39.1892,79.2792
2025-06-30,BDTX,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.505525,,c88bd4cc,-0.8099,-0.2038,-0.6061,18.1452,37.9032,-13.3956,-28.972,,3124730.81,0.0,0.0,18.1452,37.9032
2025-06-30,CLYM,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,neutral,0.367403,,c88bd4cc,-0.8735,-0.2038,-0.6697,34.4537,94.9578,-6.6225,-18.9516,,5880279.26,0.0,0.0,34.4537,94.9578
2025-06-30,XENE,B,L,1,13.89,mod_opt+catalyst_mid,deep_drawdown,specific_days,mid,neutral,0.477901,154,c88bd4cc,-0.3828,-0.2038,-0.179,-3.4902,16.3914,-9.1999,-9.2621,,36177394.87,406.0,19.1971,-7.5502,12.3314
2025-06-30,AVXL,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,neutral,0.245856,,c88bd4cc,-0.4525,-0.2038,-0.2487,24.0086,-6.3237,-15.2871,-37.0619,,12251021.51,0.0,0.0,24.0086,-6.3237
