ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
MLTX,MoonLake Immunotherapeutics,39,0.85,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.364437,,0,0.211039,1,0.788961,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,momentum_score:+31.2;catalyst_score:-24.1;smart_money_score:-9.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 196007000.0, ""cash_total"": 334517000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 20.47990122801737, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 4}",mid|none|pos,0.037699931034482756,,0.2807,0,1,0.962,0.4959,4,4,selling,0.3849,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,513.23,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.703772,price_history,,4,-1.4603,price_history,,-0.007346,,71.6058,,-0.111772,0.104426,mid,small,none,drug_developer,morningstar,,,,0,0.7538429142977468940829648347,96.55,41.25000000000000000000000000,56.0,50,66.80000000000000000000000000,66.20000000000000000000000000,67.3801,0.9968,2.0,30,2,0.3333,1.5196,2,2,0.0,0.4,0.5,dermatology,-0.4076,moderate,1.0,104,0.037699931034482756,0.635563,0.3466,35.89,0.702465,0.5315
PCVX,"Vaxcyte, Inc.",40,1.0,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.371479,,0,0.224026,1,0.775974,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+24.0;catalyst_score:-19.8;momentum_score:-11.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 655577000.0, ""cash_total"": 1560959000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.57255211821037, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|pos,0.037699931034482756,,-0.958,756,1,0.91,0.3831,8,8,buying,1.9408,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,341.6,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.042617,price_history,,8,1.0544,price_history,,-0.111152,,49.4837,0.4931,-0.111772,0.00062,mid,mid,none,drug_developer,morningstar,,,,0,0.7543580886586067933218192286,49.65,41.25000000000000000000000000,85,10.00,65.60000000000000000000000000,63.56000000000000000000000000,64.2,0.8627,2.0,756,2,0.3333,0.0018,0,0,0.0,0.3,0.5,other,-3.3352,uncrowded,1.0,106,0.037699931034482756,0.628521,0.3279,45.65,0.878521,1.1676
EYPT,"EyePoint, Inc.",41,0.85,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.769366,,0,0.25,1,0.75,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|runway_short,financial_score:-48.5;momentum_score:+40.2;smart_money_score:+15.7,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 175063000.0, ""cash_total"": 204022000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 13.985045383661882, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 4}",late|none|pos,0.02151310843373494,,1.0327,0,1,0.8417,0.2353,4,4,buying,0.3849,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,660.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.563787,price_history,,4,1.4209,price_history,,0.0,,69.927,0.7147,-0.111772,0.111772,late,small,sev2,drug_developer,morningstar,,,,0,0.9,96.55,41.25000000000000000000000000,72.0,58.76,64.02597402597402597402597403,7.822485207100591715976331357,64.297,0.8668,3.0,32,9,1.0,2.8579,2,3,0.0,0.4,0.55,ophthalmology,0.268,moderate,1.0,219,0.02151310843373494,0.230634,-0.7368,13.28,0.139085,-1.0844
MLYS,"Mineralys Therapeutics, Inc.",42,0.51,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.367958,,0,0.243506,1,0.756494,,0,no_upcoming,9,headwind,drawdown_data_missing,M,sponsor_confirmed|momentum_headwind,smart_money_score:+25.5;catalyst_score:-13.2;financial_score:-11.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 104528000.0, ""cash_total"": 217597000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.9805219654064, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",mid|none|pos,0.037699931034482756,,-0.9555,534,1,0.8579,0.2704,7,7,buying,1.5518,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,521.81,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.019167,price_history,,7,1.094,price_history,,,series_too_short,38.5663,0.6287,-0.111772,,mid,mid,none,drug_developer,morningstar,,,drawdown,1,0.7539797764768493879723257052,43.68,41.25000000000000000000000000,80.0,50,64.40000000000000000000000000,42.96000000000000000000000000,63.5801,0.8366,2.0,534,2,0.3333,0.0117,0,0,0.0,0.4,0.85,cardiovascular,0.7184,highly_crowded,1.0,105,0.037699931034482756,0.632042,0.3373,39.35,0.765845,0.7252
ALDX,"Aldeyra Therapeutics, Inc.",43,0.42,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.695423,,0,0.282468,1,0.717532,,0,no_upcoming,9,neutral,,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-12.6;clinical_score:+8.6;smart_money_score:+7.1,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 28046337.0, ""cash_total"": 75297339.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 25.71376390435585, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|pos,0.02151310843373494,,0.8192,0,1,0.7741,0.0888,2,2,buying,-0.3931,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1320.43,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.214777,price_history,,2,0.9166,price_history,,-0.317494,,47.9841,,-0.111772,-0.205722,late,small,none,drug_developer,morningstar,,,,0,0.8101137162954279015240328253,48.11,41.25000000000000000000000000,61.0,90.00,62.46753246753246753246753247,56.55384615384615384615384615,61.6232,0.7542,3.0,,18,1.0,0.39,0,1,0.0,0.8,0.55,ophthalmology,0.7184,highly_crowded,1.0,198,0.02151310843373494,0.304577,-0.5113,30.68,0.614437,0.2909
GPCR,Structure Therapeutics Inc.,44,1.0,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.033451,,0,0.081169,1,0.918831,,0,no_upcoming,9,tailwind,high_vol|drawdown_data_missing,L,sponsor_confirmed|momentum_tailwind|high_risk,catalyst_score:-28.8;smart_money_score:+13.0;momentum_score:+11.7,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 157783000.0, ""cash_total"": 799043000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 60.77027309659469, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",early|none|pos,0.059747979166666666,,-0.2259,0,1,1.3657,1.37,9,9,buying,2.3298,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,330.68,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.519991,price_history,,9,-0.0944,price_history,,,series_too_short,58.5243,2.1948,-0.111772,,early,mid,none,drug_developer,morningstar,,,drawdown,1,0.7329591730186906129268038008,81.74,41.25000000000000000000000000,83.0,50,76.10389610389610389610389611,68.00000000000000000000000000,74.584,1.3004,1.0,255,1,0.0,0.0299,0,0,0.0,0.4,0.55,metabolic,0.7184,highly_crowded,1.0,10,0.059747979166666666,0.966549,1.8323,49.19,0.945423,1.602
CTNM,"Contineum Therapeutics, Inc.",45,0.42,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.022887,,0,0.087662,1,0.912338,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-20.3;smart_money_score:+18.5;clinical_score:+13.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 42270000.0, ""cash_total"": 182407000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 51.783392476934, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",early|none|pos,0.059747979166666666,,-0.2283,0,1,1.3319,1.2968,7,7,buying,1.5518,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1652.63,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,7,,,series_too_short,,no_price_series,,0.783,-0.111772,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7312015209125475285171102662,50,41.25000000000000000000000000,80.0,39.58,75.32467532467532467532467533,61.02702702702702702702702703,74.1547,1.2823,1.0,,2,0.3333,0.0,0,0,0.0,0.4,0.6,autoimmune,-0.4076,uncrowded,1.0,7,0.059747979166666666,0.977113,1.9975,48.50,0.927817,1.4597
MAZE,"Maze Therapeutics, Inc.",46,0.85,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.054577,,0,0.100649,1,0.899351,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-18.5;clinical_score:+14.8;momentum_score:-9.7,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 84210000.0, ""cash_total"": 383935000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.71107944424653, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|pos,0.059747979166666666,,-0.2323,0,1,1.298,1.2236,3,3,buying,-0.0041,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,700.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.5761,-0.111772,,early,mid,none,drug_developer,morningstar,,,drawdown,1,0.7187515618492294877134527280,50,41.25000000000000000000000000,66.5,50,74.54545454545454545454545455,66.28571428571428571428571428,73.4955,1.2545,1.0,,1,0.0,0.0,0,0,0.0,0.6,0.5,other,0.7184,highly_crowded,1.0,16,0.059747979166666666,0.945423,1.602,48.02,0.913732,1.3641
UPB,"Upstream Bio, Inc.",47,0.42,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.096831,,0,0.152597,1,0.847403,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-21.3;financial_score:+15.5;momentum_score:-12.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 102644000.0, ""cash_total"": 372427000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.540041307821205, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|pos,0.059747979166666666,,-0.4282,15,1,1.1797,0.9674,4,4,buying,0.3849,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1072.05,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.6702,-0.111772,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7738801197357555739058629232,50,41.25000000000000000000000000,71.5,50,71.81818181818181818181818182,77.97297297297297297297297297,70.7607,1.1392,1.0,15,1,0.0,0.2206,1,0,0.0,0.4,0.5,respiratory,0.7184,highly_crowded,1.0,28,0.059747979166666666,0.903169,1.2998,54.13,0.994718,2.5568
VYGR,"Voyager Therapeutics, Inc.",48,0.55,C,low_opt,C,low_opt,,0.963028,,0,0.12013,1,0.87987,518,0,specific_days,9,tailwind,,L,catalyst_far_lift|momentum_tailwind|cost_haircut_>2000bps,clinical_score:+15.5;catalyst_score:-12.0;smart_money_score:-8.0,tier=C;reason=low_opt;cat_days=518;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 102204000.0, ""cash_total"": 208930000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.530938123752495, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",early|far_271_540|pos,0.00396,,-0.2366,0,1,1.2304,1.0772,1,1,selling,-0.7821,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,518,False,specific_days,0.196848,price_history,,1,0.9199,price_history,,-0.33381,,39.9719,0.56,-0.111772,-0.222038,early,micro,none,drug_developer,morningstar,,,,0,0.8078380536626916524701873935,57.60,45.56250000000000000000000000,49.5,77.08,72.98701298701298701298701299,62.00000000000000000000000000,71.4671,1.169,1.0,457,5,1.0,0.0089,0,0,0.0,0.4,0.6,cns,0.7184,highly_crowded,1.0,274,0.00396,0.036972,-1.787,53.27,0.984155,2.1483
NUVL,"Nuvalent, Inc.",49,0.85,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.586268,,0,0.574675,1,0.425325,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-20.2;momentum_score:+20.1;clinical_score:-19.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 275209000.0, ""cash_total"": 1371952000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 59.82153199931688, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",early|none|nonpos,0.031462553571428575,,-1.5568,1584,1,-0.1287,-1.8666,5,5,buying,0.7739,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,435.14,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.3275,price_history,,5,1.131,price_history,,0.0,,73.5004,0.5143,-0.111772,0.111772,early,mid,none,drug_developer,morningstar,,,,0,0.8090419593538301198540906722,81.51,41.25000000000000000000000000,74.0,50,41.65532879818594104308390023,68.85714285714285714285714286,40.6053,-0.1316,1.0,1584,2,0.3333,0.0,0,0,0.0,0.3,0.85,oncology,0.7184,highly_crowded,1.0,167,0.031462553571428575,0.413732,-0.218,40.81,0.786972,0.796
LBRX,LB Pharmaceuticals Inc,50,0.21,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.044014,,0,0.159091,1,0.840909,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,financial_score:+19.5;catalyst_score:-19.2;momentum_score:-10.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 17105000.0, ""cash_total"": 314479000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 220.6225080385852, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 0}",early|none|pos,0.059747979166666666,,-0.2412,0,1,1.129,0.8576,0,0,neutral,-1.1711,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1164.84,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,,-0.111772,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7639655165267847891410216558,50,41.25000000000000000000000000,,50,70.64935064935064935064935065,80.0,68.8994,1.0608,1.0,,1,0.0,0.0,0,0,0.0,0.3,0.6,cns,0.7184,highly_crowded,1.0,13,0.059747979166666666,0.955986,1.7059,54.27,0.998239,2.9182
BCYC,Bicycle Therapeutics plc,51,0.33,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.005282,,0,0.00974,1,0.99026,,0,no_upcoming,9,neutral,,M,sponsor_confirmed|cost_haircut_>2000bps,clinical_score:+20.2;catalyst_score:-15.6;momentum_score:-4.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 230329000.0, ""cash_total"": 648325000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 33.777335897781, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|pos,0.059747979166666666,,-1.1031,112,1,1.4045,1.4542,2,2,neutral,-0.3931,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.118842,price_history,,2,0.6184,price_history,,-0.25228,,48.0308,0.6162,-0.111772,-0.140508,early,small,none,drug_developer,morningstar,,,,0,0.7868349891338093759701955914,52.58,41.25000000000000000000000000,57.5,50,77.000,55.67567567567567567567567568,75.95,1.3579,1.0,112,1,0.0,0.0983,0,0,0.0,0.3,0.85,oncology,0.7184,highly_crowded,1.0,2,0.059747979166666666,0.994718,2.5568,53.34,0.987676,2.2469
RCKT,"Rocket Pharmaceuticals, Inc.",52,0.85,C,mod_opt+catalyst_far,C,mod_opt+catalyst_far,,0.934859,,0,0.561688,1,0.438312,602,0,specific_days,9,headwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_headwind,smart_money_score:+15.2;momentum_score:-8.4;clinical_score:-7.8,tier=C;reason=mod_opt+catalyst_far;cat_days=602;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 155174000.0, ""cash_total"": 222758000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.070450597731686, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",mid|far_271_540|nonpos,0.007137290322580645,,0.2519,0,1,-0.0721,-1.744,3,3,buying,-0.0041,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,956.37,0.85,1,0,1.0,0,1.0,0,602,False,specific_days,-0.00511,price_history,,3,1.6474,price_history,,-0.23517,,39.4781,0.6262,-0.111772,-0.123398,mid,small,sev1,drug_developer,morningstar,,,,0,0.7990524420436641908620301598,42.43,45.56250000000000000000000000,66.0,79.73,42.96000000000000000000000000,56.96000000000000000000000000,42.7015,-0.0433,2.0,551,9,1.0,0.188,1,0,0.0,0.3,0.95,oncology,-1.5336,uncrowded,1.0,266,0.007137290322580645,0.065141,-1.513,29.00,0.579225,0.1999
MBX,"MBX Biosciences, Inc.",53,0.85,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.058099,,0,0.178571,1,0.821429,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-21.9;smart_money_score:+21.9;momentum_score:-13.1,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 61648000.0, ""cash_total"": 391673000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 76.2405268621853, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",early|none|pos,0.059747979166666666,,-0.2458,0,1,1.0783,0.7477,8,8,buying,1.9408,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,642.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,8,,,series_too_short,,no_price_series,,0.9974,-0.111772,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7345493960978631155156395169,50,41.25000000000000000000000000,85,50,69.48051948051948051948051948,69.94594594594594594594594595,67.9606,1.0212,1.0,,1,0.0,0.0,0,0,0.0,0.4,0.5,other,0.7184,highly_crowded,1.0,17,0.059747979166666666,0.941901,1.5709,45.14,0.871479,1.1334
RVMD,"Revolution Medicines, Inc.",54,1.0,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.47007,,0,0.49026,1,0.50974,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+20.5;catalyst_score:-15.2;clinical_score:-6.5,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 897741000.0, ""cash_total"": 2025679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.077016645112565, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|nonpos,0.036949147928994085,,0.2579,0,1,0.2333,-1.0825,8,8,buying,1.9408,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,174.63,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.089356,price_history,,8,0.9372,price_history,,-0.127617,,51.3657,0.4254,-0.111772,-0.015845,mid,large,none,drug_developer,morningstar,,,,0,0.8553846190250828206341694274,54.52,41.25000000000000000000000000,77.0,10.00,50,59.60000000000000000000000000,48.95,0.2201,2.0,338,6,1.0,0.1212,0,0,0.0,0.3,0.95,oncology,0.7184,highly_crowded,1.0,134,0.036949147928994085,0.52993,0.0751,36.53,0.727113,0.6041
GLUE,"Monte Rosa Therapeutics, Inc.",55,0.85,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.547535,,0,0.477273,1,0.522727,,0,no_upcoming,9,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,financial_score:-15.9;smart_money_score:+14.5;momentum_score:+13.3,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 208343000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|nonpos,0.031462553571428575,,-1.5408,1005,1,0.2671,-1.0093,3,3,buying,-0.0041,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,598.18,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.423385,price_history,,3,1.2705,price_history,,-0.295115,,53.9927,1.2054,-0.111772,-0.183343,early,small,none,drug_developer,morningstar,,,,0,0.7225755097590230073056373351,65.22,41.25000000000000000000000000,66.5,31.33,50.77922077922077922077922078,36.06281957633308984660336012,49.7292,0.2529,1.0,1005,1,0.0,0.0001,0,0,0.0,0.3,0.85,oncology,0.7184,highly_crowded,1.0,156,0.031462553571428575,0.452465,-0.1194,29.14,0.582746,0.2089
IMRX,Immuneering Corporation,56,0.7,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.554577,,0,0.496753,1,0.503247,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,momentum_score:+26.0;catalyst_score:-22.6;clinical_score:-14.6,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 35503997.0, ""cash_total"": 227563077.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 76.91407037917449, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|nonpos,0.031462553571428575,,-1.5443,1036,1,0.1995,-1.1556,2,2,buying,-0.3931,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1094.84,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.152504,price_history,,2,0.1569,price_history,,-0.322667,,53.7779,1.1957,-0.111772,-0.210895,early,small,none,drug_developer,morningstar,,,,0,0.7112309447267447889660893913,89.86,41.25000000000000000000000000,61.0,50,49.22265324862727460130057533,77.97297297297297297297297297,48.1727,0.1873,1.0,1036,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.7184,highly_crowded,1.0,158,0.031462553571428575,0.445423,-0.1372,31.04,0.621479,0.3094
