ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
ELVN,"Enliven Therapeutics, Inc.",55,0.54,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.244718,,0,0.373377,1,0.626623,,0,no_upcoming,9,neutral,high_vol,M,sponsor_confirmed|high_risk,financial_score:+13.9;catalyst_score:-13.7;momentum_score:-8.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 54463000.0, ""cash_total"": 477565000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 105.22336264987239, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",early|none|nonpos,0.07716014201183433,,-1.4497,1146,1,0.5026,-1.4497,6,6,selling,1.1627,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,575.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.093364,price_history,,6,0.474,price_history,,-0.232595,,47.2258,1.2673,-0.09979,-0.132805,early,small,none,drug_developer,morningstar,,,,0,0.7705932953957578892912571133,46.58,41.25000000000000000000000000,62.0,50,56.14457831325301204819277109,68.82500000000000000000000000,55.031,0.4733,1.0,1146,2,0.3333,0.0,0,0,0.0,0.3,0.85,oncology,0.6973,highly_crowded,1.0,70,0.07716014201183433,0.755282,0.6912,45.35,0.864437,1.1005
MLYS,"Mineralys Therapeutics, Inc.",56,0.9,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.40669,,0,0.301948,1,0.698052,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+25.7;financial_score:-13.1;catalyst_score:-13.0,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 104528000.0, ""cash_total"": 217597000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.9805219654064, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",mid|none|nonpos,0.06104967901234567,,-0.8865,614,1,0.7084,-0.8865,7,7,buying,1.5511,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,521.81,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.099668,price_history,,7,0.6287,price_history,,,series_too_short,60.6239,0.6287,-0.09979,,mid,mid,none,drug_developer,morningstar,,,drawdown,1,0.7539797764768493879723257052,47.96,41.25000000000000000000000000,80.0,50,60.85106382978723404255319149,41.18972888687691766007746089,60.1132,0.6875,2.0,614,2,0.3333,0.006,0,0,0.0,0.4,0.85,cardiovascular,0.6973,highly_crowded,1.0,116,0.06104967901234567,0.59331,0.2361,37.90,0.744718,0.658
LXEO,"Lexeo Therapeutics, Inc.",57,0.22,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.276408,,0,0.295455,1,0.704545,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,financial_score:-24.5;clinical_score:+16.0;smart_money_score:+9.1,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 78482000.0, ""cash_total"": 111914000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.111796335465456, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|nonpos,0.07716014201183433,,-1.4299,545,1,0.7555,-1.4299,1,1,neutral,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1098.2,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.8592,-0.09979,,early,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7257200304314748396913378981,50,41.25000000000000000000000000,55.0,44.23,61.92771084337349397590361446,21.44173611111111111111111111,60.4641,0.7023,1.0,545,2,0.3333,0.0027,0,0,0.0,0.3,0.6,cns,-0.4815,uncrowded,1.0,79,0.07716014201183433,0.723592,0.5935,26.24,0.536972,0.0928
TCRX,"TScan Therapeutics, Inc.",58,0.58,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.339789,,0,0.262987,1,0.737013,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_>2000bps,momentum_score:+31.9;financial_score:-27.3;catalyst_score:-15.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 103317000.0, ""cash_total"": 184453000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.003529947620134, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",early|none|nonpos,0.07716014201183433,,-1.4299,934,1,0.8187,-1.4299,2,2,buying,-0.3912,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.458034,price_history,,2,0.3386,price_history,,-0.189691,,62.956,,-0.09979,-0.089901,early,micro,sev1,drug_developer,morningstar,,,,0,0.7584115138592750533049040512,88.65,41.25000000000000000000000000,61.0,90.00,63.37349397590361445783132530,29.45218625506040225157658748,62.2599,0.7779,1.0,934,5,0.0,0.0001,0,0,0.0,0.3,0.85,oncology,0.6973,highly_crowded,1.0,97,0.07716014201183433,0.660211,0.413,28.25,0.56162,0.1551
PCVX,"Vaxcyte, Inc.",59,1.05,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.413732,,0,0.282468,1,0.717532,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+22.5;catalyst_score:-21.3;momentum_score:-1.1,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 655577000.0, ""cash_total"": 1560959000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.57255211821037, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|nonpos,0.06104967901234567,,-0.8872,836,1,0.7642,-0.8872,8,8,buying,1.9396,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,341.6,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.154638,price_history,,8,1.0847,price_history,,-0.071844,,60.6797,0.4931,-0.09979,0.027946,mid,mid,none,drug_developer,morningstar,,,,0,0.7543752159391915236669353910,61.42,41.25000000000000000000000000,85,10.00,62.12765957446808510638297872,62.89361702127659574468085107,60.664,0.7107,2.0,836,2,0.3333,0.0009,0,0,0.0,0.3,0.5,other,-3.5464,uncrowded,1.0,118,0.06104967901234567,0.586268,0.218,44.00,0.84331,1.0082
MBX,"MBX Biosciences, Inc.",60,0.9,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.153169,,0,0.185065,1,0.814935,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+22.5;catalyst_score:-21.3;momentum_score:-12.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 61648000.0, ""cash_total"": 391673000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 76.2405268621853, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",early|none|pos,0.0844585888324873,,-0.6162,39,1,1.0716,-0.6162,8,8,buying,1.9396,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,642.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,8,,,series_too_short,,no_price_series,,0.9974,-0.09979,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7385901537826401073382185984,50,41.25000000000000000000000000,85,50,69.15662650602409638554216868,67.25000000000000000000000000,68.3073,1.0327,1.0,39,1,0.0,0.1806,1,0,0.0,0.4,0.5,other,0.2258,moderate,1.0,44,0.0844585888324873,0.846831,1.0229,46.51,0.889085,1.2217
NTLA,"Intellia Therapeutics, Inc.",61,0.27,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.297535,,0,0.314935,1,0.685065,,0,no_upcoming,9,neutral,high_vol|deep_drawdown|deep_drawdown_rel_xbi,S,high_risk,financial_score:-17.3;clinical_score:+12.4;smart_money_score:+8.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 325451000.0, ""cash_total"": 511044000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.843168403231207, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|nonpos,0.07716014201183433,,-1.4124,328,1,0.629,-1.4124,1,1,neutral,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,404.59,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.047694,price_history,,1,1.4473,price_history,,-0.395676,,61.4055,1.2984,-0.09979,-0.295886,early,small,sev1,drug_developer,morningstar,,,,0,0.7699173284020450342652017840,48.62,41.25000000000000000000000000,55.0,65.60,59.03614457831325301204819277,29.32111111111111111111111111,57.9225,0.5952,1.0,328,4,1.0,0.0165,0,0,0.0,0.3,0.85,oncology,0.6973,highly_crowded,1.0,85,0.07716014201183433,0.702465,0.5315,30.50,0.625,0.3186
UPB,"Upstream Bio, Inc.",62,0.44,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.195423,,0,0.13961,1,0.86039,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-20.6;financial_score:+12.4;momentum_score:-11.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 102644000.0, ""cash_total"": 372427000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.540041307821205, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|pos,0.0844585888324873,,-0.972,95,1,1.2139,-0.972,4,4,buying,0.3857,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1072.05,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.6702,-0.09979,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7738801197357555739058629232,50,41.25000000000000000000000000,71.5,50,72.40963855421686746987951807,74.33750000000000000000000000,71.7689,1.1786,1.0,1,1,0.0,0.3612,1,0,0.0,0.4,0.5,respiratory,0.2258,moderate,1.0,56,0.0844585888324873,0.804577,0.8581,55.30,0.998239,2.9182
AARD,"Aardvark Therapeutics, Inc.",63,0.17,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.001761,,0,0.146104,1,0.853896,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_>2000bps,catalyst_score:-19.1;financial_score:+17.3;clinical_score:+12.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 37362000.0, ""cash_total"": 126350000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 40.581339328729726, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",mid|none|pos,0.0981936923076923,,-0.868,501,1,1.2108,-0.868,0,0,neutral,-1.1681,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,0.9146,-0.09979,,mid,micro,none,drug_developer,morningstar,,,drawdown,1,0.7382386050104844939852113453,50,41.25000000000000000000000000,,61.43,72.34042553191489361702127660,77.63829787234042553191489362,71.2526,1.1568,2.0,501,3,0.6667,0.0154,0,0,0.0,0.4,0.55,metabolic,-0.4815,uncrowded,1.0,1,0.0981936923076923,0.998239,2.9182,44.22,0.846831,1.0229
NGNE,Neurogene Inc.,64,0.74,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.294014,,0,0.275974,1,0.724026,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,catalyst_score:-25.2;smart_money_score:+18.5;momentum_score:+17.7,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 59744000.0, ""cash_total"": 265410000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 53.30945366898768, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",early|none|nonpos,0.07716014201183433,,-0.2235,0,1,0.7871,-0.2235,8,8,buying,1.9396,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1586.17,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.492095,price_history,,8,0.0778,price_history,,-0.338346,,60.7588,0.823,-0.09979,-0.238556,early,small,none,drug_developer,morningstar,,,,0,0.7881479071784862285838212969,84.18,41.25000000000000000000000000,85,71.15,62.65060240963855421686746988,59.37500000000000000000000000,60.8535,0.7187,1.0,461,5,1.0,0.0054,0,0,0.0,0.3,0.65,rare_disease,0.6973,highly_crowded,1.0,84,0.07716014201183433,0.705986,0.5417,42.99,0.832746,0.9651
STRO,"Sutro Biopharma, Inc.",65,0.11,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.184859,,0,0.198052,1,0.801948,,0,no_upcoming,9,headwind,,XS,sponsor_confirmed|momentum_headwind|runway_short|cost_haircut_<=2000bps,financial_score:-37.8;clinical_score:+22.6;smart_money_score:+21.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 150796000.0, ""cash_total"": 167594000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 13.336746332793973, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",early|none|pos,0.0844585888324873,,-1.3552,279,1,1.0084,-1.3552,3,3,buying,-0.0027,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1967.55,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.081038,price_history,,3,1.4684,price_history,,-0.332544,,65.3744,1.0735,-0.09979,-0.232754,early,small,sev2,drug_developer,morningstar,,,,0,0.7225784997819450501526384649,42.65,41.25000000000000000000000000,66.5,59.62,67.71084337349397590361445783,7.336736111111111111111111110,66.5972,0.9607,1.0,279,3,0.6667,0.0347,0,0,0.0,0.3,0.85,oncology,0.6973,highly_crowded,1.0,53,0.0844585888324873,0.815141,0.897,14.38,0.181338,-0.9103
OLMA,"Olema Pharmaceuticals, Inc.",66,0.9,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.167254,,0,0.230519,1,0.769481,,0,no_upcoming,9,tailwind,high_vol|overbought_rsi,L,sponsor_confirmed|momentum_tailwind|high_risk,momentum_score:+34.6;financial_score:-21.3;catalyst_score:-20.7,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 108389000.0, ""cash_total"": 328960000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.41993191190988, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|pos,0.0844585888324873,,-1.4181,445,1,0.8819,-1.4181,3,3,buying,-0.0027,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,486.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.560445,price_history,,3,1.1073,price_history,,-0.041266,,76.0659,2.891,-0.09979,0.058524,early,small,none,drug_developer,morningstar,,,,0,0.7225586214418148107754389792,96.55,41.25000000000000000000000000,66.5,17.31,64.81927710843373493975903614,40.68444444444444444444444444,63.7057,0.8388,1.0,445,3,0.6667,0.0062,0,0,0.0,0.3,0.85,oncology,0.6973,highly_crowded,1.0,48,0.0844585888324873,0.832746,0.9651,34.67,0.695423,0.5113
LCTX,"Lineage Cell Therapeutics, Inc.",67,0.09,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.146127,,0,0.152597,1,0.847403,,0,no_upcoming,9,headwind,,XS,momentum_headwind|cost_haircut_>2000bps,clinical_score:+25.6;financial_score:-21.7;catalyst_score:-4.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 14041000.0, ""cash_total"": 40486000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.60095434798091, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|pos,0.0844585888324873,,-0.1842,0,1,1.1664,-0.1842,0,0,neutral,-1.1681,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.004362,price_history,,0,0.3869,price_history,,-0.220339,,47.8261,0.5717,-0.09979,-0.120549,early,small,none,drug_developer,morningstar,,,,0,0.7569431482636722811395300478,46.29,41.25000000000000000000000000,,50,71.32530120481927710843373494,24.00694444444444444444444444,69.8617,1.0982,1.0,,2,0.3333,0.0,0,0,0.0,0.3,0.5,other,-2.3676,uncrowded,1.0,42,0.0844585888324873,0.853873,1.0532,39.75,0.769366,0.7368
CABA,"Cabaletta Bio, Inc.",68,0.9,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.096831,,0,0.243506,1,0.756494,,0,no_upcoming,9,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,momentum_score:+36.5;financial_score:-28.0;catalyst_score:-18.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 95737000.0, ""cash_total"": 159931000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.747412178708867, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 3}",early|none|pos,0.0844585888324873,,-1.4288,804,1,0.8503,-1.4288,3,3,buying,-0.0027,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,998.61,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.564664,price_history,,3,1.6213,price_history,,-0.047256,,67.5171,1.3399,-0.09979,0.052534,early,small,sev1,drug_developer,morningstar,,,,0,0.7316276176653535144101181837,96.55,41.25000000000000000000000000,66.5,50,64.09638554216867469879518072,32.07006944444444444444444444,62.2828,0.7789,1.0,804,2,0.3333,0.0003,0,0,0.0,0.3,0.6,autoimmune,0.6973,highly_crowded,1.0,28,0.0844585888324873,0.903169,1.2998,27.61,0.551056,0.1283
VYGR,"Voyager Therapeutics, Inc.",69,0.58,C,low_opt,C,low_opt,,0.892606,,0,0.107143,1,0.892857,598,0,specific_days,9,tailwind,overbought_rsi,L,catalyst_far_lift|momentum_tailwind|cost_haircut_>2000bps,momentum_score:+21.8;catalyst_score:-16.9;smart_money_score:-13.0,tier=C;reason=low_opt;cat_days=598;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 102204000.0, ""cash_total"": 208930000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.530938123752495, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",early|far_271_540|pos,0.01648871875,,-0.182,0,1,1.2929,-0.182,1,1,selling,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,598,False,specific_days,0.383799,price_history,,1,0.8866,price_history,,-0.03154,,70.8989,0.56,-0.09979,0.06825,early,micro,none,drug_developer,morningstar,,,,0,0.8078255776807581727185603237,84.27,45.56250000000000000000000000,49.5,78.85,74.21686746987951807228915663,58.71084337349397590361445783,72.779,1.2212,1.0,537,5,1.0,0.0046,0,0,0.0,0.4,0.6,cns,0.6973,highly_crowded,1.0,254,0.01648871875,0.107394,-1.2405,52.48,0.987676,2.2469
LBRX,LB Pharmaceuticals Inc,70,0.22,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.142606,,0,0.12013,1,0.87987,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,catalyst_score:-19.5;financial_score:+17.5;clinical_score:+12.7,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 17105000.0, ""cash_total"": 314479000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 220.6225080385852, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 0}",early|none|pos,0.0844585888324873,,-0.1827,0,1,1.2613,-0.1827,0,0,neutral,-1.1681,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1164.84,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,,-0.09979,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7639655165267847891410216558,50,41.25000000000000000000000000,,50,73.49397590361445783132530120,78.27500000000000000000000000,71.6804,1.1749,1.0,,1,0.0,0.0,0,0,0.0,0.3,0.6,cns,0.6973,highly_crowded,1.0,41,0.0844585888324873,0.857394,1.0687,55.26,0.994718,2.5568
GPCR,Structure Therapeutics Inc.,71,1.05,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.117958,,0,0.094156,1,0.905844,,0,no_upcoming,9,tailwind,high_vol|drawdown_data_missing,L,sponsor_confirmed|momentum_tailwind|high_risk,catalyst_score:-22.7;smart_money_score:+19.0;clinical_score:+11.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 157783000.0, ""cash_total"": 799043000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 60.77027309659469, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",early|none|pos,0.0844585888324873,,-1.3609,335,1,1.3245,-1.3609,9,9,buying,2.328,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,330.68,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.147717,price_history,,9,0.7989,price_history,,,series_too_short,61.762,2.1948,-0.09979,,early,mid,none,drug_developer,morningstar,,,drawdown,1,0.7329786124152321335419926969,56.72,41.25000000000000000000000000,83.0,50,74.93975903614457831325301205,64.02409638554216867469879518,73.5019,1.2516,1.0,335,1,0.0,0.0153,0,0,0.0,0.4,0.55,metabolic,0.6973,highly_crowded,1.0,34,0.0844585888324873,0.882042,1.1853,47.81,0.920775,1.4103
MAZE,"Maze Therapeutics, Inc.",72,0.9,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.149648,,0,0.061688,1,0.938312,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-18.1;clinical_score:+17.1;momentum_score:-9.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 84210000.0, ""cash_total"": 383935000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.71107944424653, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|pos,0.0844585888324873,,-0.174,0,1,1.3877,-0.174,3,3,buying,-0.0027,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,700.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.5761,-0.09979,,early,mid,none,drug_developer,morningstar,,,drawdown,1,0.7230626691651051426191963356,50,41.25000000000000000000000000,66.5,50,76.38554216867469879518072289,62.50602409638554216867469879,75.6219,1.341,1.0,,1,0.0,0.0,0,0,0.0,0.6,0.5,other,-0.4815,uncrowded,1.0,43,0.0844585888324873,0.850352,1.0379,48.57,0.931338,1.4858
