ticker,composite_rank,composite_score,z_score,expected_excess_return,volatility,drawdown,cluster_id,corr_xbi,beta_xbi,vol_blended,vol_63d,vol_252d,max_drawdown_blended,max_drawdown_252d,max_drawdown_2y,risk_data_state_vol,risk_data_state_drawdown,risk_data_state_beta,confidence_risk,defensive_multiplier,defensive_bucket,defensive_notes,rank_driver,fundamental_red_flag,fundamental_red_flag_reasons,severity,stage_bucket,market_cap_bucket,rankable,momentum_score,momentum_window,momentum_alpha,catalyst_score,catalyst_effective_score,catalyst_proximity_score,smart_money_score,smart_money_overlap,smart_money_tier1_holders,short_interest_score,short_interest_crowding,short_interest_squeeze,valuation_score,valuation_method,valuation_confidence,valuation_raw_metric,valuation_mcap_mm,valuation_denom_trials_total,valuation_denom_trials_p1,valuation_denom_trials_p2,valuation_denom_trials_p3,valuation_denom_trials_reg,valuation_denom_trials_other,valuation_phase_weighted_trials,valuation_metric_pw,valuation_pct_overall,valuation_pct_in_size_bucket,valuation_size_bucket,valuation_applicable,valuation_notes,partnership_score,partnership_strength,partnership_top_partners,fda_designation_score,fda_designations,competitive_intensity_score,competitive_crowding_level,pipeline_diversity_score,pipeline_risk_profile,confidence_overall,confidence_financial,confidence_clinical,confidence_catalyst,confidence_pos,pit_trials_total,pit_trials_eligible,pit_trials_filtered,pit_trials_no_date,clinical_lead_phase,clinical_lead_nct_id,clinical_recency_days,clinical_score_raw,catalyst_event_count_upcoming,catalyst_confidence_m3,catalyst_window_days_m3,catalyst_window_bucket_m3,catalyst_next_date,catalyst_top_event_type,catalyst_top_event_date
NTLA,245,26.15,-0.7069,-0.0566,1.2984,-0.7127,2,0.3471,,1.2984,1.2984,,-0.7127,-0.7127,-0.7127,live,live,missing,0.72,1.00,penalty,def_not_applied; def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_drawdown_penalty_0.92,alpha,False,,sev1,late,small,True,50.85,60,0.0117,66.62,55.72,30.29,80.00,3,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3,78.00,HIGH,HIGH,46.52,mcap_per_trial,0.8000,148.15,1481.464832,10,5,0,3,0,2,9.0,164.61,0.3828,0.2546,small,True,valuation_mcap_per_trial,48.08,exceptional,Regeneron,50,,100.0,highly_crowded,84.0,diversified,0.83000,0.95,0.95,0.45,0.80,10,10,0,0,phase 3,NCT06128629,4,63.25,2,MED,56,31_90,2026-03-31,CT_PRIMARY_COMPLETION,2026-04-01
AURA,246,25.84,-0.7479,-0.0598,0.5411,,2,0.6194,,0.5411,0.5411,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_missing_drawdown,alpha,False,,none,late,small,True,23.46,60,-0.3535,50.00,50.00,0,75.60,2,Tier1_Holder_1; Tier1_Holder_2,68.00,LOW,LOW,75.37,mcap_per_trial,0.8000,46.99,375.93936,8,2,2,1,0,3,5.75,65.38,0.6641,0.6991,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,76.0,diversified,0.83500,0.95,0.95,0.45,0.70,8,8,0,0,phase 3,NCT06007690,20,65.00,0,MED,,UNKNOWN,,,
LGND,247,25.70,-0.7688,-0.0615,0.2960,-0.2097,1,0.3493,,0.2960,0.2960,,-0.2097,-0.2097,-0.2097,live,live,missing,0.72,1.00,neutral,def_not_applied; def_mult_good_1.10; def_boost_gated_below_51_in_1,suppressed,True,single_asset_early_stage,sev1,early,mid,True,39.92,60,-0.1399,50.00,50.00,0,54.80,0,,55.00,LOW,LOW,13.64,ev_cfo,0.8000,50.00,3872.575232,0,0,0,0,0,0,,,0.1364,0.2222,mid,False,denom<2 (trial_count=0); commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,50,unknown,35,single_asset,0.74000,0.95,0.65,0.45,0.30,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
KRYS,248,25.65,-0.7583,-0.0607,0.3475,-0.4581,2,0.5000,,0.3475,0.3475,,-0.4581,-0.4581,-0.4581,live,live,missing,0.72,1.00,penalty,def_not_applied; def_corr_placeholder_0.50; def_mult_drawdown_penalty_0.92,alpha,False,,none,late,mid,True,71.61,60,0.2844,86.00,84.19,79.95,80.00,6,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6,71.00,MEDIUM,MODERATE,13.64,ev_cfo,0.8000,50.00,8051.161088,17,10,1,3,0,3,12.75,631.46,0.1364,0.2222,mid,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,71.0,BTD; ODD,75.0,uncrowded,83.0,broad_portfolio,0.87500,0.95,0.95,0.65,0.70,17,17,0,0,phase 3,NCT04917874,102,64.44,3,HIGH,25,0_30,2026-02-28,CT_PRIMARY_COMPLETION,2026-03-01
PGEN,249,25.47,-0.7375,-0.059,0.8424,-0.3633,2,0.3464,,0.8424,0.8424,,-0.3633,-0.3633,-0.3633,live,live,missing,0.72,1.00,penalty,def_not_applied; def_skip_vol_too_high; def_mult_high_vol_0.97; def_warn_drawdown_gt_30pct,alpha,False,,sev1,late,small,True,73.64,60,0.3112,50.00,36.34,4.45,72.40,1,Tier1_Holder_1,59.00,MEDIUM,MODERATE,40.55,mcap_per_trial,0.8000,207.43,1659.436928,8,6,1,0,1,0,7.0,237.06,0.3099,0.162,small,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,80.0,diversified,0.80500,0.95,0.95,0.30,0.87,8,8,0,0,approved,NCT06538480,49,71.46,1,LOW,122,91_180,2026-06-05,CT_STUDY_COMPLETION,2026-06-05
ARTV,250,25.28,-0.7794,-0.0624,,,3,,,,,,,,,missing,missing,missing,0.35,1.00,neutral,def_not_applied; def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,sev1,mid,micro,True,59.20,60,0.1278,65.90,51.31,17.27,80.00,4,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4,48.00,LOW,LOW,89.42,mcap_per_trial,0.8000,14.20,99.406864,7,5,2,0,0,0,4.5,22.09,0.9349,0.7206,micro,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,67.0,focused,0.83000,0.95,0.95,0.45,0.60,7,7,0,0,phase 2,NCT06991114,41,54.76,1,MED,57,31_90,2026-04-01,CT_PRIMARY_COMPLETION,2026-04-01
ADCT,251,25.00,-0.7901,-0.0632,0.7505,,2,0.2585,,0.7505,0.7505,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_not_elite_vol; def_missing_drawdown,alpha,False,,none,late,small,True,30.83,60,-0.2522,80.00,71.50,51.68,78.80,3,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3,71.00,LOW,LOW,90.00,mcap_per_trial,0.8000,15.75,472.5912,34,19,12,1,0,2,24.0,19.69,0.9219,0.9583,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,83.0,broad_portfolio,0.87500,0.95,0.95,0.65,0.70,34,34,0,0,phase 3,NCT04384484,8,63.09,3,HIGH,25,0_30,2026-02-28,CT_PRIMARY_COMPLETION,2026-02-28
VCYT,252,24.77,-0.8009,-0.0641,0.6453,-0.3759,1,0.2925,,0.6453,0.6453,,-0.3759,-0.3759,-0.3759,live,live,missing,0.72,1.00,neutral,def_not_applied; def_skip_not_elite_vol; def_warn_drawdown_gt_30pct,suppressed,True,single_asset_early_stage,sev1,early,mid,True,43.71,60,-0.0874,50.00,50.00,0,80.00,2,Tier1_Holder_1; Tier1_Holder_2,63.00,LOW,LOW,42.21,ev_cfo,0.8000,32.14,2960.39168,0,0,0,0,0,0,,,0.4221,0.6111,mid,False,denom<2 (trial_count=0); commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,50,unknown,35,single_asset,0.74000,0.95,0.65,0.45,0.30,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
LEGN,253,24.73,-0.8118,-0.0649,0.3634,-0.4224,3,0.5213,,0.3634,0.3634,,-0.4224,-0.4224,-0.4224,live,live,missing,0.72,1.00,penalty,def_not_applied; def_mult_drawdown_penalty_0.92,alpha,False,,none,mid,mid,True,9.97,60,-0.6388,55.90,47.64,28.35,80.00,7,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7,59.00,MEDIUM,HIGH,41.20,ev_revenue,0.8000,7.96,3056.058368,37,32,1,0,0,4,18.0,169.78,0.4714,0.625,mid,True,commercial_revenue_threshold; valuation_ev_revenue,52.15,exceptional,Janssen; Novartis,50,,100.0,highly_crowded,84.0,broad_portfolio,0.74500,0.65,0.95,0.45,0.53,37,37,0,0,phase 2,NCT03758417,25,56.04,4,MED,87,31_90,2026-05-01,CT_PRIMARY_COMPLETION,2026-05-01
VKTX,254,24.67,-0.8227,-0.0658,,,2,,,,,,,,,missing,missing,missing,0.35,1.00,neutral,def_not_applied; def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,sev1,late,mid,True,21.70,60,-0.3819,50.00,50.00,0,80.00,4,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4,74.00,MEDIUM,HIGH,25.62,mcap_per_trial,0.8000,365.36,3288.227328,9,2,5,2,0,0,10.0,328.82,0.1693,0.5444,mid,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,79.0,diversified,0.83500,0.95,0.95,0.45,0.75,9,9,0,0,phase 3,NCT07104383,36,68.98,0,MED,,UNKNOWN,,CT_RESULTS_POSTED,2025-12-29
RPRX,255,24.29,-0.8338,-0.0667,0.257,,1,0.2616,,0.257,0.257,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_mult_elite_1.40; def_boost_gated_below_51_in_1; def_missing_drawdown,suppressed,True,single_asset_early_stage,sev1,early,large,True,39.33,60,-0.1482,50.00,50.00,0,77.20,1,Tier1_Holder_1,63.00,LOW,LOW,68.18,ev_cfo,0.8000,17.63,25022.84288,0,0,0,0,0,0,,,0.6818,0.6944,large,False,denom<2 (trial_count=0); commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,50,unknown,35,single_asset,0.74000,0.95,0.65,0.45,0.30,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
CVAC,256,24.26,-0.845,-0.0676,0.3361,-0.2495,2,0.1813,,0.3361,0.3361,,-0.2495,-0.2495,-0.2495,live,live,missing,0.72,1.00,neutral,def_not_applied; def_mult_elite_1.40; def_boost_gated_below_51_in_2,alpha,False,,none,late,small,True,22.86,60,-0.3629,99.33,81.46,39.77,59.60,0,,65.00,LOW,LOW,80.35,mcap_per_trial,0.8000,40.36,1049.30496,26,18,4,4,0,0,21.0,49.97,0.7214,0.7639,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,86.0,broad_portfolio,0.78500,0.65,0.95,0.65,0.70,26,26,0,0,phase 3,NCT04838847,103,67.50,1,HIGH,1,0_30,2026-02-04,CT_PRIMARY_COMPLETION,2026-02-04
PRVA,257,23.94,-0.8563,-0.0685,0.2771,-0.1587,1,0.3531,,0.2771,0.2771,,-0.1587,-0.1587,-0.1587,live,live,missing,0.72,1.00,neutral,def_not_applied; def_mult_good_1.10; def_boost_gated_below_51_in_1,suppressed,True,single_asset_early_stage,sev1,early,mid,True,30.19,60,-0.2607,50.00,50.00,0,77.20,1,Tier1_Holder_1,68.00,LOW,LOW,13.64,ev_cfo,0.8000,50.00,2731.248896,0,0,0,0,0,0,,,0.1364,0.2222,mid,False,denom<2 (trial_count=0); commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,50,unknown,35,single_asset,0.74500,0.95,0.65,0.45,0.30,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
IKT,258,23.87,-0.8677,-0.0694,,,2,,,,,,,,,missing,missing,missing,0.35,1.00,neutral,def_not_applied; def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,none,late,micro,True,37.58,60,-0.1634,50.00,50.00,0,58.00,1,Tier1_Holder_1,49.00,LOW,LOW,66.92,mcap_per_trial,0.8000,63.46,190.389264,3,1,1,1,0,0,3.5,54.4,0.5807,0.0147,micro,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,71.0,focused,0.80500,0.95,0.85,0.45,0.72,3,3,0,0,phase 3,NCT07365332,7,61.39,0,MED,,UNKNOWN,,,
RAPT,259,23.66,-0.9025,-0.0722,1.4599,,3,0.3343,,1.4599,1.4599,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05; def_boost_gated_below_51_in_3; def_missing_drawdown,alpha,False,,none,mid,small,True,96.55,60,1.8502,50.00,50.00,0,80.00,5,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5,44.00,LOW,LOW,24.04,mcap_per_trial,0.8000,208.99,1671.894272,8,4,4,0,0,0,6.0,278.65,0.3047,0.1528,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,78.0,diversified,0.83500,0.95,0.95,0.45,0.53,8,8,0,0,phase 2,NCT05399368,36,55.62,0,MED,,UNKNOWN,,,
ADPT,260,23.54,-0.8792,-0.0703,0.7937,,1,0.3021,,0.7937,0.7937,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_vol_too_high; def_mult_momentum_bonus_1.05; def_boost_gated_below_51_in_1; def_missing_drawdown,suppressed,True,single_asset_early_stage,sev1,early,mid,True,49.60,60,-0.0056,50.00,50.00,0,77.20,1,Tier1_Holder_1,64.00,LOW,LOW,20.83,ev_revenue,0.8000,13.68,2772.399616,0,0,0,0,0,0,,,0.2714,0.125,mid,False,denom<2 (trial_count=0); commercial_revenue_threshold; valuation_ev_revenue,41.62,exceptional,Genentech,67.2,ODD; RMAT,50,unknown,35,single_asset,0.74000,0.95,0.65,0.45,0.30,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
ZVRA,261,23.31,-0.8908,-0.0713,0.4964,,2,0.2530,,0.4964,0.4964,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_not_elite_vol; def_missing_drawdown,alpha,False,,none,late,small,True,22.13,60,-0.3747,50.00,50.00,0,64.40,0,,75.00,LOW,LOW,56.47,mcap_per_trial,0.8000,102.57,512.86496,5,1,2,2,0,0,6.5,78.9,0.4766,0.4028,small,True,valuation_mcap_per_trial,50,unknown,,50,,65.0,moderate,76.0,diversified,0.83500,0.95,0.95,0.45,0.80,5,5,0,0,phase 3,NCT03292952,172,65.83,0,MED,,UNKNOWN,,,
PHVS,262,23.21,-0.9385,-0.0751,0.7535,,2,0.4207,,0.7535,0.7535,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_missing_drawdown,alpha,False,,none,late,small,True,49.60,60,-0.0056,50.00,40.17,17.22,80.00,8,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7; Tier1_Holder_8,48.00,LOW,LOW,39.05,mcap_per_trial,0.8000,218.99,1751.95648,8,0,3,5,0,0,13.0,134.77,0.2943,0.1343,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,72.0,diversified,0.74000,0.65,0.95,0.45,0.70,8,8,0,0,phase 3,NCT06343779,48,65.62,2,MED,57,31_90,2026-04-01,CT_PRIMARY_COMPLETION,2026-08-01
KURA,263,23.21,-0.9264,-0.0741,0.617,,2,0.6478,,0.617,0.617,,,,,live,missing,missing,0.53,1.00,penalty,def_not_applied; def_mult_momentum_penalty_0.95; def_missing_drawdown,alpha,False,,sev1,late,small,True,33.40,60,-0.2185,50.00,36.28,4.27,80.00,5,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5,59.00,LOW,MODERATE,85.32,mcap_per_trial,0.8000,30.74,707.017344,23,14,6,1,0,2,15.5,45.61,0.7839,0.8287,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,83.0,broad_portfolio,0.80500,0.95,0.95,0.30,0.70,23,23,0,0,phase 3,NCT07007312,5,65.65,1,LOW,179,91_180,2026-08-01,CT_PRIMARY_COMPLETION,2026-08-01
CDTX,264,22.96,-0.9144,-0.0732,,,2,,,,,,,,,missing,missing,missing,0.35,1.00,neutral,def_not_applied; def_corr_missing; def_missing_volatility; def_missing_drawdown,suppressed,True,cash_runway_lt_6m; survivability_critical,sev2,late,mid,True,50,,,55.90,43.49,14.52,80.00,7,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7,50,UNKNOWN,UNKNOWN,16.67,mcap_per_trial,0.8000,497.26,6961.583616,14,5,5,2,0,2,12.0,580.13,0.1016,0.3444,mid,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,83.0,broad_portfolio,0.51500,0.1,0.95,0.45,0.78,14,14,0,0,phase 3,NCT03667690,39,69.29,1,MED,87,31_90,2026-05-01,CT_PRIMARY_COMPLETION,2026-05-01
OPCH,265,22.96,-0.9508,-0.0761,0.3048,-0.2239,1,0.1565,,0.3048,0.3048,,-0.2239,-0.2239,-0.2239,live,live,missing,0.72,1.00,neutral,def_not_applied; def_mult_elite_1.40; def_boost_gated_below_51_in_1,suppressed,True,single_asset_early_stage,sev1,early,mid,True,50.80,60,0.0111,50.00,50.00,0,64.40,0,,68.00,LOW,LOW,46.10,ev_cfo,0.8000,29.00,5472.589312,0,0,0,0,0,0,,,0.461,0.6481,mid,False,denom<2 (trial_count=0); commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,50,unknown,35,single_asset,0.74000,0.95,0.65,0.45,0.32,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
CRVS,266,21.83,-1.0014,-0.0801,0.6118,-0.3740,2,0.6206,,0.6118,0.6118,,-0.3740,-0.3740,-0.3740,live,live,missing,0.72,1.00,neutral,def_not_applied; def_mult_rsi_oversold_1.03; def_warn_drawdown_gt_30pct; def_boost_gated_below_51_in_2,alpha,False,,none,late,small,True,96.55,60,2.3297,56.20,43.72,14.60,80.00,4,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4,53.00,MEDIUM,MODERATE,42.54,mcap_per_trial,0.8000,199.37,1794.302976,9,7,0,2,0,0,7.5,239.24,0.3255,0.1806,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,78.0,diversified,0.83500,0.95,0.95,0.45,0.70,9,9,0,0,phase 3,NCT06561048,196,65.97,1,MED,86,31_90,2026-04-30,CT_PRIMARY_COMPLETION,2026-04-30
AVTR,267,21.64,-0.9885,-0.0791,0.5928,-0.3186,1,0.2062,,0.5928,0.5928,,-0.3186,-0.3186,-0.3186,live,live,missing,0.72,1.00,neutral,def_not_applied; def_skip_not_elite_vol; def_mult_rsi_overbought_0.98; def_warn_drawdown_gt_30pct,suppressed,True,single_asset_early_stage,sev1,early,mid,True,32.23,60,-0.2338,50.00,50.00,0,80.00,1,Tier1_Holder_1,54.00,LOW,LOW,52.60,ev_cfo,0.8000,23.68,7353.373184,0,0,0,0,0,0,,,0.526,0.6852,mid,False,denom<2 (trial_count=0); commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,50,unknown,35,single_asset,0.74500,0.95,0.65,0.45,0.40,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
IVVD,268,21.54,-0.9758,-0.0781,1.2594,,2,0.2216,,1.2594,1.2594,,,,,live,missing,missing,0.53,1.00,penalty,def_not_applied; def_skip_not_elite_vol; def_mult_high_vol_0.97; def_mult_momentum_penalty_0.95; def_missing_drawdown,alpha,False,,sev1,late,small,True,73.88,60,0.3146,82.67,69.56,38.97,80.00,4,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4,75.00,LOW,LOW,63.93,mcap_per_trial,0.8000,71.91,503.346848,7,2,2,2,0,1,7.25,69.43,0.5495,0.5139,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,76.0,diversified,0.87500,0.95,0.95,0.65,0.78,7,7,0,0,phase 3,NCT06039449,8,61.31,2,HIGH,26,0_30,2026-03-01,CT_PRIMARY_COMPLETION,2026-03-01
RANI,269,21.43,-1.0145,-0.0812,1.4102,,1,0.0447,,1.4102,1.4102,,,,,live,missing,missing,0.53,1.00,penalty,def_not_applied; def_skip_not_elite_vol; def_mult_high_vol_0.97; def_missing_drawdown,alpha,False,,sev2,early,micro,True,54.17,60,0.0579,80.00,70.21,47.37,54.80,0,,61.00,LOW,MODERATE,83.93,mcap_per_trial,0.8000,29.56,147.787872,5,4,0,0,0,1,2.25,65.68,0.7943,0.3382,micro,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,67.0,focused,0.78000,0.65,0.95,0.65,0.45,5,5,0,0,phase 1,NCT05890118,316,47.92,2,HIGH,26,0_30,2026-03-01,CT_PRIMARY_COMPLETION,2026-03-01
GRFS,270,21.42,-0.9632,-0.0771,0.3193,,2,0.2877,,0.3193,0.3193,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_mult_elite_1.40; def_boost_gated_below_51_in_2; def_missing_drawdown,suppressed,True,cash_runway_lt_6m; survivability_critical,sev2,late,mid,True,27.91,60,-0.2906,50.00,65.00,100.00,59.60,0,,61.00,LOW,LOW,36.57,mcap_per_trial,0.8000,257.96,7738.90048,151,35,75,18,2,21,139.75,55.38,0.2526,0.7667,mid,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,88.0,broad_portfolio,0.58000,0.1,0.95,0.45,0.94,151,151,0,0,approved,NCT05634915,4,71.39,29,MED,4,0_30,2026-02-07,CT_PRIMARY_COMPLETION,2026-04-25
IMMP,271,21.12,-1.0277,-0.0822,0.7295,-0.4888,2,0.1759,,0.7295,0.7295,,-0.4888,-0.4888,-0.4888,live,live,missing,0.72,1.00,penalty,def_not_applied; def_skip_not_elite_vol; def_mult_drawdown_penalty_0.92,alpha,False,,none,late,small,True,73.22,60,0.3056,65.90,52.97,22.81,54.80,0,,55.00,LOW,LOW,89.30,mcap_per_trial,0.8000,24.59,418.025344,17,10,6,1,0,0,13.0,32.16,0.8516,0.8843,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,83.0,broad_portfolio,0.74500,0.65,0.95,0.45,0.70,17,17,0,0,phase 3,NCT06726265,7,67.33,3,MED,57,31_90,2026-04-01,CT_PRIMARY_COMPLETION,2026-04-01
RGEN,272,20.69,-1.0412,-0.0833,0.4218,-0.3390,1,0.4000,,0.4218,0.4218,,-0.3390,-0.3390,-0.3390,live,live,missing,0.72,1.00,neutral,def_not_applied; def_mult_rsi_overbought_0.98; def_warn_drawdown_gt_30pct,suppressed,True,single_asset_early_stage,sev1,early,mid,True,44.78,60,-0.0725,50.00,50.00,0,80.00,3,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3,61.00,LOW,LOW,13.64,ev_cfo,0.8000,50.00,8363.397632,0,0,0,0,0,0,,,0.1364,0.2222,mid,False,denom<2 (trial_count=0); commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,50,unknown,35,single_asset,0.74000,0.95,0.65,0.45,0.37,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
CELC,273,19.78,-1.0686,-0.0855,,,2,,,,,,,,,missing,missing,missing,0.35,1.00,neutral,def_not_applied; def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,none,late,mid,True,86.73,60,0.5527,50.00,36.54,5.13,80.00,6,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6,68.00,MEDIUM,HIGH,19.65,mcap_per_trial,0.8000,469.74,5167.11168,11,4,4,2,0,1,10.25,504.11,0.1172,0.4111,mid,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,79.0,diversified,0.80500,0.95,0.95,0.30,0.70,11,11,0,0,phase 3,NCT05501886,50,63.71,1,LOW,147,91_180,2026-06-30,CT_PRIMARY_COMPLETION,2026-06-30
CNTA,274,19.64,-1.0548,-0.0844,0.5724,,2,0.1797,,0.5724,0.5724,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_not_elite_vol; def_missing_drawdown,alpha,False,,sev1,late,mid,True,45.85,60,-0.0577,56.20,45.40,20.20,80.00,10,Tier1_Holder_1; Tier1_Holder_10; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7; Tier1_Holder_8; Tier1_Holder_9,55.00,LOW,LOW,37.56,mcap_per_trial,0.8000,248.52,3727.853056,15,5,5,4,0,1,15.75,236.69,0.2682,0.7889,mid,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,83.0,broad_portfolio,0.83000,0.95,0.95,0.45,0.80,15,15,0,0,phase 3,NCT05208866,41,59.83,2,MED,86,31_90,2026-04-30,CT_PRIMARY_COMPLETION,2026-04-30
COGT,275,19.12,-1.0826,-0.0866,2.489,,2,0.2140,,2.489,2.489,,,,,live,missing,missing,0.53,1.00,penalty,def_not_applied; def_skip_not_elite_vol; def_mult_high_vol_0.97; def_missing_drawdown,alpha,False,,none,late,mid,True,96.55,60,1.2828,50.00,38.77,12.57,80.00,7,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7,63.00,LOW,MODERATE,21.64,mcap_per_trial,0.8000,405.31,5674.333184,14,7,3,1,0,3,9.25,613.44,0.1432,0.4556,mid,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,79.0,diversified,0.80500,0.95,0.95,0.30,0.70,14,14,0,0,phase 3,NCT05208047,11,63.87,3,LOW,118,91_180,2026-06-01,CT_PRIMARY_COMPLETION,2026-06-01
ACLX,276,19.02,-1.1113,-0.0889,0.5575,,2,0.3925,,0.5575,0.5575,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_vol_too_high; def_missing_drawdown,alpha,False,,none,late,mid,True,24.76,60,-0.3340,50.00,36.37,4.55,80.00,8,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7; Tier1_Holder_8,74.00,MEDIUM,HIGH,10.00,mcap_per_trial,0.8000,799.57,3997.873408,5,3,1,1,0,0,4.5,888.42,0.0443,0.1222,mid,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,74.0,focused,0.80500,0.95,0.95,0.30,0.70,5,5,0,0,phase 3,NCT06413498,5,61.67,1,LOW,118,91_180,2026-06-01,CT_STUDY_COMPLETION,2026-06-01
