ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
EDIT,"Editas Medicine, Inc.",53,0.11,C,low_opt,C,low_opt,,0.956294,,0,0.169872,1,0.830128,483,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,catalyst_far_lift|momentum_headwind|runway_short|cost_haircut_<=2000bps,clinical_score:+30.2;financial_score:-27.7;momentum_score:-9.0,tier=C;reason=low_opt;cat_days=483;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 128854000.0, ""cash_total"": 165648000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.22828421495472, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",early|far_271_540|pos,-0.027232147058823528,,-1.6161,483,1,1.102,0.7742,0,0,neutral,-1.1688,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,short,<=2000bps,1626.3,0.7,1,0,1.0,0,1.0,0,483,False,specific_days,-0.472662,price_history,,0,1.7646,price_history,,-0.367736,,26.4114,0.8096,-0.057265,-0.310471,early,micro,sev2,drug_developer,morningstar,,,,0,0.7741403320835565077664702732,30.05,45.56250000000000000000000000,,73.81,69.25373134328358208955223880,11.41184624142966758248558204,67.4341,0.9994,1.0,483,3,0.6667,0.0089,0,0,0.0,0.3,0.55,ophthalmology,0.6937,highly_crowded,1.0,274,-0.027232147058823528,0.043706,-1.7092,13.76,0.187063,-0.8888,0.298458,0.0,0.0,0.0,0.29982,-0.001362,0.0
CABA,"Cabaletta Bio, Inc.",54,0.85,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.823427,,0,0.592949,1,0.407051,,0,no_upcoming,9,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,momentum_score:+24.5;financial_score:-19.9;smart_money_score:+16.0,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 95737000.0, ""cash_total"": 159931000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.747412178708867, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 3}",mid|none|nonpos,0.042964177215189865,,-1.0895,545,1,-0.1637,-2.1516,3,3,buying,-0.0054,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,998.61,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.283286,price_history,,3,0.9494,price_history,,-0.080858,,57.6155,1.3399,-0.057265,-0.023593,mid,small,sev1,drug_developer,morningstar,,,,0,0.7885266599030548979821891557,74.96,41.25000000000000000000000000,66.5,63.95,39.26992836457857033988721232,30.56213017751479289940828402,37.4503,-0.2681,2.0,1618,4,1.0,0.0027,0,0,0.0,0.3,0.6,autoimmune,0.6937,highly_crowded,1.0,236,0.042964177215189865,0.176573,-0.9285,21.64,0.45979,-0.101,0.002148,0.0,0.0,0.0,0.0,0.002148,0.0
TCRX,"TScan Therapeutics, Inc.",55,0.55,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.347902,,0,0.201923,1,0.798077,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_>2000bps,financial_score:-30.0;momentum_score:+24.2;catalyst_score:-13.1,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 103317000.0, ""cash_total"": 184453000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.003529947620134, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",early|none|pos,0.1,,-1.6299,675,1,0.9886,0.5121,2,2,buying,-0.3932,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.064076,price_history,,2,0.8842,price_history,,-0.257396,,40.6115,,-0.057265,-0.200131,early,micro,sev1,drug_developer,morningstar,,,,0,0.7584115138592750533049040512,78.57,41.25000000000000000000000000,61.0,90.00,66.56716417910447761194029851,24.39506447860201480161382145,65.4475,0.9154,1.0,675,6,1.0,0.0009,0,0,0.0,0.3,0.85,oncology,0.6937,highly_crowded,1.0,100,0.1,0.652098,0.391,27.99,0.589161,0.2254,0.27962,0.0,0.0,0.0,0.27462,0.005,0.0
RCKT,"Rocket Pharmaceuticals, Inc.",56,0.85,C,mod_opt+catalyst_far,C,mod_opt+catalyst_far,,0.295455,,0,0.567308,1,0.432692,423,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,momentum_score:+16.7;smart_money_score:+14.2;financial_score:-14.2,tier=C;reason=mod_opt+catalyst_far;cat_days=423;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 155174000.0, ""cash_total"": 222758000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.070450597731686, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",mid|far_271_540|nonpos,0.1,,0.1887,0,1,-0.0757,-1.9481,3,3,buying,-0.0054,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,956.37,0.85,1,0,1.0,0,1.0,0,423,False,specific_days,0.034746,price_history,,3,1.4125,price_history,,-0.115529,,52.912,0.6262,-0.057265,-0.058264,mid,small,sev1,drug_developer,morningstar,,,,0,0.7990352358437464820443543848,68.44,45.56250000000000000000000000,66.0,82.56,41.35497637555250723975003810,37.59237343852728468113083498,40.5854,-0.1356,2.0,372,9,1.0,0.0592,0,0,0.0,0.3,0.95,oncology,-1.6682,uncrowded,1.0,85,0.1,0.704545,0.5375,27.29,0.575175,0.1896,0.005,0.0,0.0,0.0,0.0,0.005,0.0
LXEO,"Lexeo Therapeutics, Inc.",57,0.21,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.225524,,0,0.208333,1,0.791667,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,financial_score:-27.6;clinical_score:+19.6;smart_money_score:+8.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 78482000.0, ""cash_total"": 111914000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.111796335465456, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|pos,0.1,,-1.579,286,1,0.9508,0.4247,1,1,neutral,-0.781,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1098.2,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.475053,price_history,,1,0.7137,price_history,,,series_too_short,56.897,0.8592,-0.057265,,early,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7700,50,41.25000000000000000000000000,55.0,45.24,65.67164179104477611940298507,18.48394768133174791914387633,64.202,0.8628,1.0,286,3,0.6667,0.0231,0,0,0.0,0.3,0.6,cns,-0.4872,uncrowded,1.0,65,0.1,0.774476,0.7537,27.91,0.585664,0.2164,0.26384,0.0,0.0,0.0,0.25884,0.005,0.0
XENE,Xenon Pharmaceuticals Inc.,58,0.85,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.592657,,0,0.548077,1,0.451923,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+24.9;catalyst_score:-10.9;financial_score:-10.9,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 197637000.0, ""cash_total"": 462268000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.067699874011446, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|none|nonpos,0.09312085667215815,,0.7332,0,1,-0.0014,-1.7763,8,8,buying,1.9335,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,519.29,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.273049,price_history,,8,0.497,price_history,,-0.046784,,58.0157,0.341,-0.057265,0.010481,late,mid,none,drug_developer,morningstar,,,,0,0.8874476502082093991671624033,58.02,41.25000000000000000000000000,77.0,41.72,43.11580213043404630053006825,41.25000000000000000000000000,41.9962,-0.0759,3.0,675,12,1.0,0.0059,0,0,0.0,0.6,0.6,cns,0.6937,highly_crowded,1.0,170,0.09312085667215815,0.407343,-0.2344,31.38,0.652098,0.391,0.004656,0.0,0.0,0.0,0.0,0.004656,0.0
RVMD,"Revolution Medicines, Inc.",59,1.0,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.858392,,0,0.426282,1,0.573718,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+24.4;catalyst_score:-11.3;financial_score:-7.7,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 897741000.0, ""cash_total"": 2025679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.077016645112565, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|nonpos,0.042964177215189865,,0.2032,0,1,0.383,-0.8877,8,8,buying,1.9335,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,174.63,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.174592,price_history,,8,0.9544,price_history,,-0.208274,,54.3851,0.4254,-0.057265,-0.151009,mid,large,none,drug_developer,morningstar,,,,0,0.8553846190250828206341694274,47.53,41.25000000000000000000000000,77.0,10.00,52.22222222222222222222222222,44.86194939795762841030330742,52.0794,0.3503,2.0,159,9,1.0,0.5387,1,1,0.0,0.3,0.95,oncology,0.6937,highly_crowded,1.0,246,0.042964177215189865,0.141608,-1.0731,35.39,0.715035,0.5682,0.107238,0.0,0.0,0.0,0.10509,0.002148,0.0
SANA,"Sana Biotechnology, Inc.",60,0.85,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.309441,,0,0.240385,1,0.759615,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:-39.0;momentum_score:+21.8;clinical_score:+14.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 111187000.0, ""cash_total"": 153054000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.51854983046579, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",early|none|pos,0.1,,-1.6446,648,1,0.8752,0.2499,2,2,buying,-0.3932,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,861.68,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.370091,price_history,,2,1.3507,price_history,,-0.273572,,54.649,1.1156,-0.057265,-0.216307,early,small,sev1,drug_developer,morningstar,,,,0,0.7112407926133416329494760867,71.42,41.25000000000000000000000000,61.0,50,63.88059701492537313432835821,10.58026159334126040428061831,62.761,0.8019,1.0,648,2,0.0,0.0011,0,0,0.0,0.3,0.85,oncology,0.6937,highly_crowded,1.0,89,0.1,0.690559,0.4974,22.00,0.484266,-0.0395,0.24557,0.0,0.0,0.0,0.24057,0.005,0.0
NUVL,"Nuvalent, Inc.",61,0.85,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.697552,,0,0.477564,1,0.522436,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-17.0;smart_money_score:+15.8;momentum_score:+10.5,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 275209000.0, ""cash_total"": 1371952000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 59.82153199931688, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",early|none|nonpos,0.05380050955414013,,-1.6775,1405,1,0.2515,-1.1917,5,5,buying,0.7701,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,435.14,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.293212,price_history,,5,0.6161,price_history,,-0.049576,,58.2373,0.5143,-0.057265,0.007689,early,mid,none,drug_developer,morningstar,,,,0,0.8090419593538301198540906722,68.76,41.25000000000000000000000000,74.0,50,49.10695279819806440434642707,58.05970149253731343283582089,47.9873,0.1773,1.0,1405,2,0.3333,0.0,0,0,0.0,0.3,0.85,oncology,0.6937,highly_crowded,1.0,200,0.05380050955414013,0.302448,-0.5174,42.91,0.844406,1.0127,0.05588,0.0,0.0,0.0,0.05319,0.00269,0.0
AVIR,"Atea Pharmaceuticals, Inc.",62,0.17,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.424825,,0,0.445513,1,0.554487,,0,no_upcoming,9,neutral,,S,sponsor_confirmed|runway_short|cost_haircut_>2000bps,financial_score:-31.4;momentum_score:+12.0;clinical_score:+9.7,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 103808000.0, ""cash_total"": 77344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.940813810110974, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",late|none|nonpos,0.09312085667215815,,0.7379,0,1,0.2892,-1.1046,2,2,selling,-0.3932,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.006546,price_history,,2,0.6932,price_history,,-0.241107,,66.6481,0.5268,-0.057265,-0.183842,late,small,sev2,drug_developer,morningstar,,,,0,0.8879600371747211895910780669,52.22,41.25000000000000000000000000,49.0,90.00,50,8.870204081632653061224489796,50.2557,0.2732,3.0,90,16,1.0,1.0192,2,1,0.0,0.4,0.55,infectious_disease,0.6937,highly_crowded,1.0,122,0.09312085667215815,0.575175,0.1896,12.79,0.141608,-1.0731,0.086616,0.0,0.0,0.0,0.08196,0.004656,0.0
TARA,"Protara Therapeutics, Inc.",63,0.42,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.865385,,0,0.387821,1,0.612179,,0,no_upcoming,9,tailwind,deep_drawdown_rel_xbi,M,momentum_tailwind|cost_haircut_<=2000bps,momentum_score:+25.3;catalyst_score:-18.2;smart_money_score:-4.9,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 39415000.0, ""cash_total"": 132670000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 40.39172903716859, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|nonpos,0.042964177215189865,,-0.958,221,1,0.5238,-0.5625,1,1,selling,-0.781,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1168.53,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,1.02362,price_history,,1,0.3537,price_history,,-0.335038,,68.2371,,-0.057265,-0.277773,mid,small,none,drug_developer,morningstar,,,,0,0.8194652886991687261289597843,84.74,41.25000000000000000000000000,54.5,68.60,55.55555555555555555555555556,61.19230769230769230769230769,54.7859,0.4647,2.0,221,3,0.6667,0.08,0,0,0.0,0.3,0.95,oncology,-0.4872,uncrowded,1.0,248,0.042964177215189865,0.134615,-1.1048,42.15,0.826923,0.9421,0.141558,0.0,0.0,0.0,0.13941,0.002148,0.0
GLUE,"Monte Rosa Therapeutics, Inc.",64,0.51,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.66958,,0,0.413462,1,0.586538,,0,no_upcoming,9,neutral,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi,M,sponsor_confirmed|high_risk,smart_money_score:+17.1;financial_score:-17.0;catalyst_score:-8.2,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 208343000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|nonpos,0.05380050955414013,,-1.6609,826,1,0.4405,-0.755,3,3,buying,-0.0054,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,598.18,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.106312,price_history,,3,1.8239,price_history,,-0.353571,,49.7045,1.2054,-0.057265,-0.296306,early,small,none,drug_developer,morningstar,,,,0,0.7225784997819450501526384649,53.34,41.25000000000000000000000000,66.5,31.33,53.58208955223880597014925373,32.44946492271105826397146254,52.4625,0.3665,1.0,826,1,0.0,0.0003,0,0,0.0,0.3,0.85,oncology,0.6937,highly_crowded,1.0,192,0.05380050955414013,0.33042,-0.4388,31.89,0.666084,0.4291,0.11264,0.0,0.0,0.0,0.10995,0.00269,0.0
ANRO,"Alto Neuroscience, Inc.",65,0.42,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.40035,,0,0.471154,1,0.528846,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,smart_money_score:+10.3;catalyst_score:-9.5;clinical_score:-1.5,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 40253000.0, ""cash_total"": 137816000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.08493776861352, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|none|nonpos,0.09312085667215815,,0.954,0,1,0.258,-1.1767,2,2,buying,-0.3932,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1346.61,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,2,,,series_too_short,,no_price_series,,0.9516,-0.057265,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8333573290306565719250341318,50,41.25000000000000000000000000,61.0,61.72,49.26095276804010228793036292,52.05714285714285714285714286,47.7667,0.168,2.0,223,3,0.0,0.1561,0,0,0.0,0.4,0.5,other,0.6937,highly_crowded,1.0,115,0.09312085667215815,0.59965,0.2524,30.23,0.631119,0.3348,0.055056,0.0,0.0,0.0,0.0504,0.004656,0.0
DYN,"Dyne Therapeutics, Inc.",66,0.85,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.648601,,0,0.394231,1,0.605769,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,momentum_score:+36.4;financial_score:-32.0;smart_money_score:+19.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 291375000.0, ""cash_total"": 573610000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.382986890781424, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",early|none|nonpos,0.05380050955414013,,-1.6604,1983,1,0.4972,-0.6239,8,8,buying,1.9335,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,520.7,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.287017,price_history,,8,1.7063,price_history,,0.0,,74.4581,0.7655,-0.057265,0.057265,early,mid,sev1,drug_developer,morningstar,,,,0,0.7847121111846459298477829252,96.55,41.25000000000000000000000000,80.0,16.67,54.92537313432835820895522388,28.23638028761664315239721788,53.7811,0.4223,1.0,1983,3,0.0,0.0,0,0,0.0,0.4,0.65,rare_disease,-0.4872,uncrowded,1.0,186,0.05380050955414013,0.351399,-0.3815,28.96,0.617133,0.298,0.12938,0.0,0.0,0.0,0.12669,0.00269,0.0
PTGX,"Protagonist Therapeutics, Inc.",67,1.0,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.557692,,0,0.503205,1,0.496795,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+17.3;momentum_score:+15.3;catalyst_score:-12.9,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 567364000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|nonpos,0.09312085667215815,,0.7345,0,1,0.1347,-1.4618,5,5,buying,0.7701,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,371.54,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.372749,price_history,,5,1.0544,price_history,,-0.150886,,58.7363,0.6429,-0.057265,-0.093621,late,mid,none,drug_developer,morningstar,,,,0,0.8802005504367596027282517650,69.45,41.25000000000000000000000000,71.5,15.33,46.33863401581737201307388779,42.36294896030245746691871456,45.1276,0.0565,3.0,392,9,1.0,0.3629,0,1,0.0,0.4,0.6,autoimmune,0.2213,moderate,1.0,160,0.09312085667215815,0.442308,-0.1451,38.27,0.746503,0.6635,0.021606,0.0,0.0,0.0,0.01695,0.004656,0.0
OABI,"OmniAb, Inc.",68,0.17,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.701049,,0,0.464744,1,0.535256,,0,no_upcoming,9,tailwind,,S,momentum_tailwind|runway_short|cost_haircut_>2000bps,financial_score:-32.4;momentum_score:+16.5;clinical_score:+12.1,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 30781000.0, ""cash_total"": 28537000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.125174620707579, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.05380050955414013,,-1.7814,,0,0.2704,-1.1482,0,0,neutral,-1.1688,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.104139,price_history,,0,0.7758,price_history,,-0.074738,,57.6083,0.5798,-0.057265,-0.017473,early,micro,sev2,drug_developer,morningstar,,,,0,0.7807792808572017308881104471,53.87,41.25000000000000000000000000,,50,49.55285760253459072795227841,5,48.0832,0.1814,0.0,,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-2.6129,uncrowded,1.0,201,0.05380050955414013,0.298951,-0.5274,11.37,0.089161,-1.3459,0.05711,0.0,0.0,0.0,0.05442,0.00269,0.0
ROIV,Roivant Sciences Ltd.,69,0.6,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.854895,,0,0.458333,1,0.541667,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,smart_money_score:+23.2;momentum_score:-15.8;catalyst_score:-13.1,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 586531000.0, ""cash_total"": 4529978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 92.68007317601287, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",mid|none|nonpos,0.042964177215189865,,0.2045,0,1,0.2892,-1.1046,5,5,buying,0.7701,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,227.11,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.087064,price_history,,5,0.8883,price_history,,-0.213798,,44.2517,0.3407,-0.057265,-0.156533,mid,large,none,drug_developer,morningstar,,,,0,0.8416273883976709079145999569,38.52,41.25000000000000000000000000,77.5,50,50,64.38888888888888888888888889,48.5057,0.1993,2.0,,2,0.3333,0.0,0,0,0.0,0.4,0.55,infectious_disease,0.6937,highly_crowded,1.0,245,0.042964177215189865,0.145105,-1.0577,40.01,0.781469,0.7772,0.061938,0.0,0.0,0.0,0.05979,0.002148,0.0
