ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
MIRM,"Mirum Pharmaceuticals, Inc.",169,0.84,C,mod_quality+no_catalyst_data,,,C,0.234007,0.611538,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-12.8;smart_money_score:+12.5;momentum_score:+4.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 383327000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|pos,0.1,53.318929,0.5849,0,1,0.1402,0.1296,3,3,buying,-0.0451,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,372.43,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.269158,price_history,,3,0.3226,price_history,,-0.098726,,42.8324,0.4303,-0.016157,-0.082569,late,mid,none,commercial_biotech,morningstar,,,,0,0.8998543564001434205808533525,58.54,41.25000000000000000000000000,66.5,50.47,50.65217391304347826086956522,53.21428571428571428571428572,49.3955,0.2428,3.0,342,18,1.0,0.2621,0,0,0.0,0.4,0.75,rare_disease,0.679,highly_crowded,1.0,70,0.1,0.765993,0.7257,38.12,0.752525,0.6825,0.27224,0.1944,0.0,0.0,0.07284,0.005,0.0
FOLD,"Amicus Therapeutics, Inc.",170,0.84,C,low_quality+no_catalyst_data,,,C,0.136364,0.426923,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+20.3;catalyst_score:-12.4;clinical_score:-7.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 293536000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 6}",late|none|nonpos,0.1,47.814286,0.5794,0,1,-0.0673,-0.0772,6,6,buying,1.1038,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,259.01,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.180322,price_history,,6,1.0052,price_history,,-0.262755,,62.1949,0.6001,-0.016157,-0.246598,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,54.90,41.25000000000000000000000000,74.0,38.20,46.13421550094517958412098298,52.14285714285714285714285714,45.4241,0.0745,3.0,220,29,1.0,0.2919,0,0,0.0,0.7,0.75,rare_disease,0.679,highly_crowded,1.0,41,0.1,0.863636,1.0968,39.66,0.782828,0.7818,0.02735,0.0,0.0,0.0,0.02235,0.005,0.0
AQST,"Aquestive Therapeutics, Inc.",171,0.71,C,mod_quality+no_catalyst_data,,,C,0.055556,0.757692,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+23.2;catalyst_score:-22.0;clinical_score:-9.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 43963000.0, ""cash_total"": 129063000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 35.22862407024088, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",late|none|nonpos,0.1,60.426615,0.5941,0,1,-0.0929,-0.146,4,4,buying,0.3378,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,726.16,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.496463,price_history,,4,1.0718,price_history,,-0.086782,,58.922,0.9486,-0.016157,-0.070625,late,small,none,commercial_pharma,morningstar,,,,0,0.8092302284710017574692442882,86.43,41.25000000000000000000000000,72.0,42.16,53.26086956521739130434782609,63.07692307692307692307692307,51.3718,0.3265,3.0,,5,1.0,0.0,0,0,0.0,0.3,0.6,cns,0.679,highly_crowded,1.0,17,0.1,0.944444,1.5932,31.62,0.641414,0.3622,0.10295,0.0,0.0,0.0,0.09795,0.005,0.0
BCRX,"BioCryst Pharmaceuticals, Inc.",172,0.43,C,low_quality+no_catalyst_data,,,C,0.082492,0.15,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,smart_money_score:+19.5;momentum_score:-18.6;financial_score:-9.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 212873000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|nonpos,0.1,34.69301,0.5825,0,1,-0.2801,-0.343,3,3,buying,-0.0451,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,517.78,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.357141,price_history,,3,0.9095,price_history,,-0.356568,,48.362,0.4141,-0.016157,-0.340411,late,mid,none,commercial_pharma,morningstar,,,,0,0.8953892651986596457635232169,22.36,41.25000000000000000000000000,60.5,45.38,49.02469281663516068052930057,31.86224489795918367346938776,47.8356,0.1767,3.0,465,28,1.0,0.0456,0,0,0.0,0.8,0.55,infectious_disease,0.679,highly_crowded,1.0,25,0.1,0.917508,1.3885,33.21,0.671717,0.4447,0.05801,0.0,0.0,0.0,0.05301,0.005,0.0
ADMA,ADMA Biologics Inc,173,0.43,C,low_quality+no_catalyst_data,,,C,0.02862,0.003846,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,financial_score:-17.8;momentum_score:-17.1;clinical_score:+15.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 87630000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 2}",late|none|pos,0.1,24.467755,-0.5659,,0,0.1552,0.1445,2,2,selling,-0.4281,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,517.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.419774,price_history,,2,0.8714,price_history,,-0.380661,,50.7539,0.4754,-0.016157,-0.364504,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,18.31,41.25000000000000000000000000,49.0,36.73,50.97826086956521739130434782,17.66723356009070294784580499,50.1391,0.2743,3.0,,7,1.0,0.0,0,0,0.0,0.5,0.55,infectious_disease,-0.5143,uncrowded,1.0,9,0.1,0.97138,1.9015,29.75,0.604377,0.2647,0.30404,0.21675,0.0,0.0,0.08229,0.005,0.0
CRMD,CorMedix Inc.,174,0.43,C,low_quality+no_catalyst_data,,,C,0.106061,0.303846,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,smart_money_score:+16.3;momentum_score:-10.0;catalyst_score:-3.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 55716811.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|none|nonpos,0.1,43.969366,0.8131,0,1,-0.2263,-0.2357,2,2,buying,-0.4281,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,707.46,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.420311,price_history,,2,1.4206,price_history,,-0.325483,,48.3756,0.8522,-0.016157,-0.309326,late,small,none,commercial_biotech,morningstar,,,,0,0.8416931150818443083843558666,34.76,41.25000000000000000000000000,61.0,49.24,42.67361111111111111111111111,43.96303601431806560011688216,41.288,-0.1007,3.0,434,6,1.0,0.0403,0,0,0.0,0.4,0.55,infectious_disease,-2.1848,uncrowded,1.0,32,0.1,0.893939,1.2478,31.60,0.638047,0.3532,0.005,0.0,0.0,0.0,0.0,0.005,0.0
AUPH,Aurinia Pharmaceuticals Inc,175,0.43,C,low_quality+no_catalyst_data,,,C,0.06229,0.480769,1,,0,,,0,no_upcoming,9,neutral,,M,,financial_score:-17.6;smart_money_score:+10.6;momentum_score:+7.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 80160000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|none|pos,0.1,48.666629,0.5812,0,1,0.021,0.0107,1,1,buying,-0.8111,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,819.87,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.1643,price_history,,1,0.4584,price_history,,-0.095129,,52.9112,0.4141,-0.016157,-0.078972,late,small,none,commercial_biotech,morningstar,,,,0,0.8763930581395348837209302326,52.37,41.25000000000000000000000000,55.5,74.08,48.05529300567107750472589792,27.25473007524289575571626854,46.8662,0.1356,3.0,,11,1.0,0.0,0,0,0.0,0.6,0.55,ophthalmology,0.679,highly_crowded,1.0,19,0.1,0.93771,1.5358,33.59,0.681818,0.4728,0.06173,0.01605,0.0,0.0,0.04068,0.005,0.0
SPRY,"ARS Pharmaceuticals, Inc.",,,D,ineligible,D,ineligible,,0.991582,,0,0.332335,1,0.667665,220,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-33.4;clinical_score:+11.8;financial_score:+11.8,tier=D;reason=ineligible;cat_days=220;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 127381000.0, ""cash_total"": 288209000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.150893775366814, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 6}",late|near_181_270|pos,-0.0508983125,,0.8391,0,1,0.6415,0.6011,6,6,selling,1.1038,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,859.01,0.85,1,0,1.0,0,1.0,0,220,False,specific_days,-0.563564,price_history,,6,0.2967,price_history,,-0.503542,,31.7489,0.7229,-0.016157,-0.487385,late,small,none,drug_developer,morningstar,,,,0,0.9,11.03,45.56250000000000000000000000,53.0,62.07,56.19565217391304347826086957,56.15384615384615384615384616,54.81,0.4722,2.0,220,5,1.0,0.1599,0,0,0.0,0.4,0.5,respiratory,-0.5143,uncrowded,1.0,295,-0.0508983125,0.008418,-2.3903,41.15,0.80303,0.8525,1.040765,0.90165,0.0,0.0,0.14166,-0.002545,0.0
CGEM,"Cullinan Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.786195,,0,0.134731,1,0.865269,99,0,specific_days,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+19.1;momentum_score:-18.4;financial_score:+6.7,tier=D;reason=ineligible;cat_days=99;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 137641000.0, ""cash_total"": 332596000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.996825073924192, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|near_91_180|pos,9.41311475409836e-05,,-1.5363,99,1,1.2023,1.198,4,4,selling,0.3378,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,848.87,0.85,1,0,1.0,0,1.0,0,99,False,specific_days,-0.52476,price_history,,4,1.9701,price_history,,-0.550666,,55.2858,1.1117,-0.016157,-0.534509,early,small,none,drug_developer,morningstar,,,,0,0.8225355447154471544715447154,31.86,45.56250000000000000000000000,47.5,75.10,69.28571428571428571428571428,56.92307692307692307692307692,68.0966,1.0351,1.0,99,10,1.0,0.2413,0,0,0.0,0.3,0.85,oncology,0.679,highly_crowded,1.0,234,9.41311475409836e-05,0.213805,-0.7933,49.45,0.947811,1.624,0.310535,0.0,0.0,0.0,0.31053,5e-06,0.0
TNYA,"Tenaya Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.910774,,0,0.308383,1,0.691617,189,0,specific_days,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:+43.0;financial_score:-40.8;catalyst_score:-8.0,tier=D;reason=ineligible;cat_days=189;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 54324000.0, ""cash_total"": 65308000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.426330903468081, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|near_181_270|pos,-0.012760721311475409,,-1.8554,189,1,0.6974,0.6606,1,1,buying,-0.8111,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,short,<=2000bps,1908.19,0.7,1,0,1.0,0,1.0,0,189,False,specific_days,0.995068,price_history,,1,1.7333,price_history,,-0.560847,,48.7728,1.1737,-0.016157,-0.54469,early,micro,sev2,drug_developer,morningstar,,,,0,0.7493760665529010238907849829,96.55,45.56250000000000000000000000,55.5,43.52,57.50000000000000000000000000,12.81179138321995464852607710,55.9609,0.5209,1.0,189,4,1.0,0.0529,0,0,0.0,0.3,0.5,other,-2.1848,uncrowded,1.0,271,-0.012760721311475409,0.089226,-1.3455,13.30,0.146465,-1.0517,0.155632,0.0,0.0,0.0,0.15627,-0.000638,0.0
DRUG,Bright Minds Biosciences Inc.,,,D,ineligible,D,ineligible,,0.776094,,0,0.212575,1,0.787425,37,1,specific_days,9,tailwind,,XS,ineligible,financial_score:-46.0;momentum_score:+32.0;smart_money_score:+15.5,tier=D;reason=ineligible;cat_days=37;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",mid|near_31_90|pos,0.0030475471698113207,,0.0012,0,1,0.9473,0.9266,3,3,buying,-0.0451,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=1000bps,819.19,0.85,1,0,1.0,0,1.0,0,37,True,specific_days,0.472968,price_history,,3,1.2747,price_history,,-0.118825,,54.1241,,-0.016157,-0.102668,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.6817021715526601520086862106,83.01,36.96353600000000000000000000,66.5,50,63.33333333333333333333333333,5,62.4634,0.7965,2.0,37,1,0.0,0.7347,1,1,0.0,0.4,0.6,cns,0.679,highly_crowded,1.0,231,0.0030475471698113207,0.223906,-0.7591,17.77,0.33165,-0.4354,1.165702,0.9266,0.0,0.0,0.23895,0.000152,0.0
VIR,"Vir Biotechnology, Inc.",,,D,ineligible,D,ineligible,,0.968013,,0,0.565868,1,0.434132,100,0,specific_days,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+16.5;clinical_score:-7.6;momentum_score:-6.6,tier=D;reason=ineligible;cat_days=100;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 391781000.0, ""cash_total"": 460938000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.118234421781557, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|near_91_180|nonpos,-0.046447611940298505,,0.5683,0,1,-0.1859,-0.2795,2,2,buying,-0.4281,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,599.02,0.85,1,0,1.0,0,1.0,0,100,False,specific_days,-0.370158,price_history,,2,2.0686,price_history,,-0.520833,,55.6442,0.7493,-0.016157,-0.504676,late,small,sev1,drug_developer,morningstar,,,,0,0.8609403099871809812376179932,37.86,45.56250000000000000000000000,61.0,84.39,36.88327032136105860113421551,41.03221564760026298487836949,36.0401,-0.3231,3.0,373,17,1.0,1.0333,0,2,0.0,0.4,0.55,infectious_disease,0.679,highly_crowded,1.0,288,-0.046447611940298505,0.031987,-1.8524,29.21,0.587542,0.2212,-0.002322,0.0,0.0,0.0,0.0,-0.002322,0.0
VERA,"Vera Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.964646,,0,0.92515,1,0.07485,142,0,specific_days,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-42.7;smart_money_score:+23.0;financial_score:+20.8,tier=D;reason=ineligible;cat_days=142;strength=mid;decay_w=0.7,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 171110000.0, ""cash_total"": 497389000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.88205248086027, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",late|near_91_180|nonpos,-0.046447611940298505,,0.5009,0,1,-1.5182,-1.6975,5,5,buying,0.7208,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=1000bps,439.3,0.85,1,0,1.0,0,1.0,0,142,False,specific_days,0.082249,price_history,,5,1.2165,price_history,,-0.412663,,52.713,0.7858,-0.016157,-0.396506,late,mid,none,drug_developer,morningstar,,,,0,0.8240540540540540540540540541,50.49,45.56250000000000000000000000,71.5,55.58,5.786862003780718336483931954,69.28571428571428571428571428,4.3101,-1.6674,3.0,142,4,1.0,0.5366,0,1,0.0,0.4,0.55,infectious_disease,0.679,highly_crowded,1.0,287,-0.046447611940298505,0.035354,-1.8074,17.76,0.324916,-0.454,-0.002322,0.0,0.0,0.0,0.0,-0.002322,0.0
FATE,"Fate Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.893939,,0,0.44012,1,0.55988,189,0,specific_days,9,tailwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:+10.0;catalyst_score:-9.0;smart_money_score:+5.9,tier=D;reason=ineligible;cat_days=189;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 106084000.0, ""cash_total"": 203657000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.037253497228612, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 2}",mid|near_181_270|pos,-0.006629686274509805,,-0.0202,0,1,0.376,0.3186,2,2,buying,-0.4281,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,189,False,specific_days,-0.013695,price_history,,2,1.9333,price_history,,-0.479495,,66.6346,0.8890,-0.016157,-0.463338,mid,micro,none,drug_developer,morningstar,,,,0,0.7794034090909090909090909091,64.60,45.56250000000000000000000000,60.5,78.19,50,52.22222222222222222222222222,49.1609,0.2328,2.0,,21,1.0,0.0528,0,0,0.0,0.3,0.95,oncology,-0.5143,uncrowded,1.0,266,-0.006629686274509805,0.106061,-1.2478,30.94,0.627946,0.3264,0.388109,0.3186,0.0,0.0,0.06984,-0.000331,0.0
REPL,"Replimune Group, Inc.",,,D,ineligible,D,ineligible,,0.954545,,0,0.871257,1,0.128743,128,0,specific_days,9,neutral,high_beta|deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,XS,ineligible,clinical_score:-31.4;smart_money_score:+11.7;momentum_score:+11.1,tier=D;reason=ineligible;cat_days=128;strength=mid;decay_w=0.7,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 224183000.0, ""cash_total"": 269137000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.12718492467587, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",late|near_91_180|nonpos,-0.046447611940298505,,0.5134,0,1,-1.3442,-1.5123,5,5,selling,0.7208,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=1000bps,964.73,0.85,1,0,1.0,0,1.0,0,128,False,specific_days,-0.253839,price_history,,5,1.9029,price_history,,-0.410583,,73.308,0.5897,-0.016157,-0.394426,late,small,sev1,drug_developer,morningstar,,,,0,0.8335079753172662708115030853,52.39,45.56250000000000000000000000,53.0,58.17,9.848771266540642722117202270,45.45036160420775805391190006,9.473,-1.4487,3.0,1165,15,1.0,0.4225,0,1,0.0,0.5,0.95,oncology,0.679,highly_crowded,1.0,284,-0.046447611940298505,0.045455,-1.6906,11.21,0.099327,-1.2854,-0.002322,0.0,0.0,0.0,0.0,-0.002322,0.0
PRTA,Prothena Corporation plc,,,D,ineligible,D,ineligible,,0.951178,,0,0.745509,1,0.254491,91,0,specific_days,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-25.0;smart_money_score:+9.8;financial_score:+7.9,tier=D;reason=ineligible;cat_days=91;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 140268000.0, ""cash_total"": 330843000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.303789887928822, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|near_91_180|nonpos,-0.046447611940298505,,0.5369,0,1,-0.9027,-1.0424,2,2,neutral,-0.4281,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=2000bps,1434.82,0.7,1,0,1.0,0,1.0,0,91,False,specific_days,0.159549,price_history,,2,1.0156,price_history,,-0.46485,,52.4072,0.4848,-0.016157,-0.448693,late,small,none,drug_developer,morningstar,,,,0,0.8475046085637615214094038035,52.12,45.56250000000000000000000000,55.0,79.73,20.15359168241965973534971644,53.07692307692307692307692308,18.418,-1.0697,3.0,1345,11,1.0,0.1445,0,0,0.0,0.4,0.6,cns,0.679,highly_crowded,1.0,283,-0.046447611940298505,0.048822,-1.6564,20.10,0.415825,-0.2126,-0.002322,0.0,0.0,0.0,0.0,-0.002322,0.0
PHVS,Pharvaris N.V.,,,D,ineligible,D,ineligible,,0.947811,,0,0.733533,1,0.266467,100,0,specific_days,9,headwind,,XS,ineligible,smart_money_score:+45.0;financial_score:-35.0;clinical_score:-18.8,tier=D;reason=ineligible;cat_days=100;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 9}",late|near_91_180|nonpos,-0.046447611940298505,,0.5393,0,1,-0.858,-0.9949,9,9,buying,2.2528,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=2000bps,1159.38,0.7,1,0,1.0,0,1.0,0,100,False,specific_days,-0.043401,price_history,,9,0.7521,price_history,,-0.093454,,50.181,0.7535,-0.016157,-0.077297,late,unknown,sev2,drug_developer,morningstar,,,,0,0.7979917534914653070272666814,43.31,45.56250000000000000000000000,85,50,21.19538962402856542743121193,5,20.0596,-1.0002,3.0,100,2,0.3333,0.8039,0,1,0.0,0.4,0.5,other,0.679,highly_crowded,1.0,282,-0.046447611940298505,0.052189,-1.624,9.20,0.069024,-1.4831,-0.002322,0.0,0.0,0.0,0.0,-0.002322,0.0
