ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
BEAM,Beam Therapeutics Inc.,136,0.81,C,mod_quality+no_catalyst_data,,,C,0.702847,0.842308,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,L,sponsor_confirmed,financial_score:+20.8;catalyst_score:-14.9;clinical_score:-11.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 345102000.0, ""cash_total"": 1245210000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.29885077455361, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|nonpos,0.0032132440476190477,62.628,-1.3978,1908,1,-0.0321,-1.3978,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,448.95,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.032871,price_history,,4,1.7865,price_history,,-0.447074,,58.8452,0.7330,-0.330172,-0.116902,early,mid,none,commercial_biotech,morningstar,,,,0,0.7750100208768267223382045929,52.39,41.25000000000000000000000000,66.0,50,44.32009161142562216738439703,77.000,42.5015,-0.0549,1.0,1908,1,0.0,0.0,0,0,0.0,0.3,0.5,other,0.7029,highly_crowded,1.0,198,0.0032132440476190477,0.297153,-0.5326,41.44,0.830961,0.958
ANIP,"ANI Pharmaceuticals, Inc.",137,0.81,C,mod_quality+no_catalyst_data,,,C,0.485765,0.696154,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-9.4;smart_money_score:+7.4;financial_score:-4.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 262610000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|none|pos,0.06877803448275861,56.075712,-0.1152,1328,1,0.2039,-0.1152,2,2,buying,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,562.25,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.082229,price_history,,2,0.7162,price_history,,-0.261297,,55.3936,0.3545,-0.330172,0.068875,late,small,none,commercial_pharma,morningstar,,,,0,0.9,54.57,41.25000000000000000000000000,58.0,70.00,53.33333333333333333333333334,45.91491610516580790064737746,51.8647,0.3398,3.0,1328,9,1.0,0.0,0,0,0.0,0.3,0.55,ophthalmology,-0.4728,uncrowded,1.0,137,0.06877803448275861,0.514235,0.0357,40.47,0.80605,0.8634
IOVA,"Iovance Biotherapeutics, Inc.",138,0.24,C,low_quality,,,C,0.656584,0.157692,1,,0,,171,0,specific_days,9,headwind,deep_drawdown,S,sponsor_confirmed|momentum_headwind|runway_short,financial_score:-17.8;momentum_score:-16.2;clinical_score:+15.4,tier=;reason=;cat_days=171;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 302408000.0, ""cash_total"": 296980000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.784608872781144, ""stage_bucket"": ""mid"", ""surv_score"": ""-1.0"", ""tier1_count"": 2}",mid|near_91_180|pos,0.048718235294117646,32.221167,0.3758,0,1,0.5075,0.3758,2,2,neutral,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,short,<=1000bps,449.86,0.85,1,0,1.0,0,1.0,0,171,False,specific_days,-0.219244,price_history,,2,1.3724,price_history,,-0.578548,,47.2402,0.9724,-0.330172,-0.248376,mid,small,sev2,commercial_biotech,morningstar,,,,0,0.7639043959769465476325008476,24.88,45.56250000000000000000000000,55.0,47.94,56.47058823529411764705882353,23.25814857533427314280832158,56.7186,0.5444,2.0,80,18,1.0,0.8863,1,2,0.0,0.3,0.95,oncology,0.7029,highly_crowded,1.0,185,0.048718235294117646,0.343416,-0.4032,11.60,0.090747,-1.3362
RPRX,Royalty Pharma plc,139,0.57,C,mod_quality+no_catalyst_data,,,C,0.820285,0.665385,1,,0,,,0,no_upcoming,9,neutral,,M,,clinical_score:-28.8;smart_money_score:+10.2;catalyst_score:+7.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 618696000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|nonpos,0.0032132440476190477,53.963639,-1.5684,,0,-1.401,-1.5684,1,1,neutral,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,240.28,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.00962,price_history,,1,0.3304,price_history,,-0.012146,,67.8328,0.257,-0.330172,0.318026,early,large,sev1,commercial_biotech,morningstar,,,,0,0.7531851085832471561530506722,49.16,50,52.5,66.40,13.49800809664360252253995903,46.42586409896614570732730117,13.673,-1.2703,,,,,,,,,,,,-1.6484,unknown,1.0,231,0.0032132440476190477,0.179715,-0.9165,16.27,0.268683,-0.6168
FTRE,Fortrea Holdings Inc.,140,0.49,C,mod_quality+no_catalyst_data,,,C,0.745552,0.619231,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,M,,clinical_score:-28.9;smart_money_score:+13.1;catalyst_score:+7.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 15600000.0, ""cash_total"": 131300000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.69230769230769, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|nonpos,0.0032132440476190477,50.194178,-1.5684,,0,-1.401,-1.5684,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,770.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.8315,-0.330172,,early,small,sev1,commercial_biotech,morningstar,,,drawdown,1,0.6175386132106473874465987512,50,50,55.5,59.75,13.49800809664360252253995903,42.84817238416286601890409148,13.673,-1.2703,,,,,,,,,,,,-1.6484,unknown,1.0,210,0.0032132440476190477,0.254448,-0.6606,14.69,0.201068,-0.8378
ANAB,"AnaptysBio, Inc.",141,0.81,C,low_quality,,,C,0.382562,0.242308,1,,0,,69,0,specific_days,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:-30.9;smart_money_score:+15.4;clinical_score:+14.5,tier=;reason=;cat_days=69;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 78300000.0, ""cash_total"": 109833000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.83264367816092, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",mid|near_31_90|pos,0.0896402027027027,36.691446,-0.2461,69,1,1.1345,-0.2461,5,5,buying,0.7855,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,634.48,0.85,1,0,1.0,0,1.0,0,69,False,specific_days,0.290254,price_history,,5,0.9509,price_history,,-0.164554,,67.0505,0.5912,-0.330172,0.165618,mid,small,sev1,commercial_biotech,morningstar,,,,0,0.8316624621594349142280524723,67.64,45.56250000000000000000000000,71.5,33.78,70.58823529411764705882352941,25.20099107180998761160237516,70.157,1.111,2.0,69,6,1.0,0.5627,1,1,0.0,0.4,0.5,dermatology,0.7029,highly_crowded,1.0,108,0.0896402027027027,0.617438,0.2988,34.90,0.709964,0.5533
VTRS,Viatris Inc.,142,0.95,C,low_quality+no_catalyst_data,,,C,0.852313,0.55,1,,0,,,0,no_upcoming,9,neutral,overbought_rsi,L,sponsor_confirmed,clinical_score:-31.8;smart_money_score:+15.2;momentum_score:+6.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 975300000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 2}",early|none|nonpos,0.0032132440476190477,48.437452,-1.5684,,0,-1.4012,-1.5684,2,2,buying,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,271.14,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.119131,price_history,,2,0.5664,price_history,,-0.234393,,71.4132,0.337,-0.330172,0.095779,early,large,sev1,commercial_pharma,morningstar,,,,0,0.7535252171925011431184270690,51.63,50,60.5,43.21,13.49800809664360252253995903,51.08433734939759036144578313,13.673,-1.2703,,,,,,,,,,,,-1.6484,unknown,1.0,240,0.0032132440476190477,0.147687,-1.0464,19.50,0.400356,-0.2524
LGND,Ligand Pharmaceuticals Incorporated,143,0.81,C,low_quality+no_catalyst_data,,,C,0.763345,0.542308,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,L,momentum_tailwind,clinical_score:-36.5;momentum_score:+24.7;financial_score:+11.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 664522000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",early|none|nonpos,0.0032132440476190477,48.18497,-1.5684,,0,-1.401,-1.5684,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,494.19,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.286913,price_history,,0,0.7273,price_history,,-0.211763,,75.3531,0.2960,-0.330172,0.118409,early,mid,sev1,commercial_biotech,morningstar,,,,0,0.7264430596175478065241844769,74.76,50,,15.33,13.49800809664360252253995903,61.92771084337349397590361446,13.673,-1.2703,,,,,,,,,,,,-1.6484,unknown,1.0,215,0.0032132440476190477,0.236655,-0.7171,16.79,0.297153,-0.5326
HROW,"Harrow, Inc.",144,0.81,C,low_quality+no_catalyst_data,,,C,0.154804,0.196154,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,momentum_score:+27.5;financial_score:-22.9;catalyst_score:-12.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 74290000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 1}",early|none|pos,0.1,35.202158,-1.4772,,0,0.4046,-1.4772,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,581.17,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.384837,price_history,,1,0.328,price_history,,-0.098284,,50.8717,0.6339,-0.330172,0.231888,early,mid,none,commercial_pharma,morningstar,,,,0,0.7660734286664449617559028932,80.80,41.25000000000000000000000000,55.5,15.33,58.31325301204819277108433735,30.39257431331752713665908615,56.4946,0.535,0.0,,2,0.0,0.0,0,0,0.0,0.0,0.55,infectious_disease,0.7029,highly_crowded,1.0,44,0.1,0.845196,1.016,31.13,0.628114,0.3269
CATX,"Perspective Therapeutics, Inc.",145,0.49,C,mod_quality+no_catalyst_data,,,C,0.709964,0.626923,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,momentum_score:-21.2;clinical_score:+15.5;catalyst_score:-10.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 57827000.0, ""cash_total"": 174137000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.13613018140315, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|nonpos,0.0032132440476190477,50.993024,-0.1455,0,1,,-0.1455,2,2,buying,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,741.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.300316,price_history,,2,0.5463,price_history,,-0.516667,,40.5805,0.7923,-0.330172,-0.186495,early,small,none,platform_devices,morningstar,,,,0,0.7112592054766103101338035473,30.27,41.25000000000000000000000000,58.0,50,66.98795180722891566265060241,60.97560975609756097560975610,65.8693,0.9302,1.0,,2,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,200,0.0032132440476190477,0.290036,-0.5533,41.68,0.83452,0.9722
MEDP,"Medpace Holdings, Inc.",146,0.95,C,low_quality+no_catalyst_data,,,C,0.774021,0.573077,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,momentum_score:+18.3;catalyst_score:-17.2;financial_score:-8.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 497049000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",early|none|nonpos,0.0032132440476190477,48.982151,-1.4508,,0,,-1.4508,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,270.97,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.31606,price_history,,0,1.0491,price_history,,-0.029794,,66.188,0.2643,-0.330172,0.300378,early,large,none,platform_diagnostics,morningstar,,,,0,0.8532027413038470398525685326,76.77,41.25000000000000000000000000,,31.33,65.54216867469879518072289157,50.36144578313253012048192771,64.0735,0.8545,0.0,,6,0.0,0.0,0,0,0.0,0.0,0.5,dermatology,-3.5294,uncrowded,1.0,218,0.0032132440476190477,0.225979,-0.7522,37.97,0.745552,0.6606
ADMA,ADMA Biologics Inc,147,0.81,C,low_quality+no_catalyst_data,,,C,0.467972,0.057692,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:-34.6;momentum_score:+28.6;clinical_score:+10.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 87630000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 2}",late|none|pos,0.06877803448275861,26.332806,-0.1066,,0,0.5717,-0.1066,2,2,selling,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,517.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.369376,price_history,,2,1.4398,price_history,,0.0,,68.7182,0.4754,-0.330172,0.330172,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,76.01,41.25000000000000000000000000,49.0,15.33,57.91666666666666666666666666,12.81179138321995464852607710,57.148,0.5625,3.0,,7,1.0,0.0,0,0,0.0,0.5,0.55,infectious_disease,-0.4728,uncrowded,1.0,132,0.06877803448275861,0.532028,0.0804,24.32,0.507117,0.0178
ETON,"Eton Pharmaceuticals, Inc.",148,0.67,C,low_quality+no_catalyst_data,,,C,0.734875,0.219231,1,,0,,,0,no_upcoming,9,tailwind,deep_drawdown|overbought_rsi,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,clinical_score:-26.2;financial_score:-24.4;smart_money_score:+21.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 37121000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 2}",early|none|nonpos,0.0032132440476190477,35.650364,-1.5684,,0,-1.4012,-1.5684,2,2,buying,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1543.73,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.282872,price_history,,2,0.6207,price_history,,-0.410959,,72.7845,0.4387,-0.330172,-0.080787,early,small,sev1,commercial_pharma,morningstar,,,,0,0.7060876286402452375738997153,58.64,50,61.0,48.67,13.49800809664360252253995903,15.30636525877453896490184414,13.673,-1.2703,,,,,,,,,,,,-1.6484,unknown,1.0,207,0.0032132440476190477,0.265125,-0.6276,12.09,0.119217,-1.1789
XERS,"Xeris Biopharma Holdings, Inc.",149,0.81,C,low_quality+no_catalyst_data,,,C,0.855872,0.065385,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-27.4;smart_money_score:+25.6;financial_score:-16.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 91598000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",early|none|nonpos,0.0032132440476190477,26.42707,-1.5684,,0,-1.401,-1.5684,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,895.88,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.6845,-0.330172,,early,small,sev1,commercial_biotech,morningstar,,,drawdown,1,0.7038885059978189749182115594,50,50,66.5,15.33,13.49800809664360252253995903,24.58126776389715116663361756,13.673,-1.2703,,,,,,,,,,,,-1.6484,unknown,1.0,241,0.0032132440476190477,0.144128,-1.062,14.20,0.183274,-0.903
PAHC,Phibro Animal Health Corporatio,150,0.24,C,low_quality+no_catalyst_data,,,C,0.802491,0.034615,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,S,momentum_headwind,catalyst_score:+18.8;clinical_score:-17.7;financial_score:-2.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 74508000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",early|none|nonpos,0.0032132440476190477,24.882651,-1.5684,,0,-1.4012,-1.5684,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,831.95,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.21404,price_history,,0,0.3434,price_history,,-0.369027,,46.0304,0.4021,-0.330172,-0.038855,early,mid,sev1,commercial_pharma,morningstar,,,,0,0.6964531922080846751491949105,32.02,50,,15.33,13.49800809664360252253995903,29.14033644618635183303495105,13.673,-1.2703,,,,,,,,,,,,-1.6484,unknown,1.0,226,0.0032132440476190477,0.197509,-0.8506,11.83,0.101423,-1.2735
LFCR,"Lifecore Biomedical, Inc.",151,0.08,C,low_quality+no_catalyst_data,,,C,0.759786,0.019231,1,,0,,,0,no_upcoming,9,headwind,,XS,momentum_headwind|cost_haircut_>2000bps,catalyst_score:+18.7;clinical_score:-17.8;financial_score:-10.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 18856000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",early|none|nonpos,0.0032132440476190477,22.88868,-1.5684,,0,-1.4012,-1.5684,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.156537,price_history,,0,0.6453,price_history,,-0.238894,,52.4614,0.4595,-0.330172,0.091278,early,micro,sev1,commercial_pharma,morningstar,,,,0,0.7115283586921333764972483004,40.96,50,,15.33,13.49800809664360252253995903,20.73595587167948904049934679,13.673,-1.2703,,,,,,,,,,,,-1.6484,unknown,1.0,214,0.0032132440476190477,0.240214,-0.7056,10.28,0.069395,-1.4803
RGEN,Repligen Corporation,152,0.57,C,low_quality+no_catalyst_data,,,C,0.816726,0.388462,1,,0,,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,clinical_score:-28.6;smart_money_score:+18.4;catalyst_score:+7.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 748747000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",early|none|nonpos,0.0032132440476190477,43.752744,-1.5684,,0,,-1.5684,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,336.3,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.126498,price_history,,3,1.0226,price_history,,-0.315578,,58.6532,0.4218,-0.330172,0.014594,early,mid,sev1,platform_devices,morningstar,,,,0,0.7119082823790994997220678155,45.77,50,60.5,46.30,13.49800809664360252253995903,40.87498588732439799358074870,13.673,-1.2703,,,,,,,,,,,,-1.6484,unknown,1.0,230,0.0032132440476190477,0.183274,-0.903,17.05,0.311388,-0.4919
ILMN,"Illumina, Inc.",153,0.95,C,mod_quality+no_catalyst_data,,,C,0.74911,0.603846,1,,0,,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind,clinical_score:-13.6;momentum_score:+10.3;smart_money_score:+8.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 215000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 2}",early|none|nonpos,0.0032132440476190477,49.989508,-1.5582,,0,,-1.5582,2,2,selling,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,196.98,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.203257,price_history,,2,0.9115,price_history,,-0.42723,,64.5093,0.6123,-0.330172,-0.097058,early,large,none,platform_diagnostics,morningstar,,,,0,0.6753394815792631705268210728,54.31,41.25000000000000000000000000,52.0,57.48,30.39257431331752713665908615,42.24335091369494040418702924,28.924,-0.6274,0.0,781,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-2.824,uncrowded,1.0,211,0.0032132440476190477,0.25089,-0.6717,19.96,0.407473,-0.234
VCYT,"Veracyte, Inc.",154,0.81,C,mod_quality+no_catalyst_data,,,C,0.848754,0.688462,1,,0,,,0,no_upcoming,9,tailwind,deep_drawdown|overbought_rsi,L,sponsor_confirmed|momentum_tailwind,clinical_score:-39.1;momentum_score:+31.1;smart_money_score:+8.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 315573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",early|none|nonpos,0.0032132440476190477,56.046458,-1.5684,,0,,-1.5684,2,2,buying,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,583.25,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.380448,price_history,,2,1.4799,price_history,,-0.392698,,77.0119,0.6453,-0.330172,-0.062526,early,mid,sev1,platform_diagnostics,morningstar,,,,0,0.6976459637745974955277280859,83.66,50,61.0,42.00,13.49800809664360252253995903,54.69879518072289156626506024,13.673,-1.2703,,,,,,,,,,,,-1.6484,unknown,1.0,239,0.0032132440476190477,0.151246,-1.0311,16.70,0.286477,-0.5637
