ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
XENE,Xenon Pharmaceuticals Inc.,67,0.8,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.380357,,0,0.503333,1,0.496667,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+23.5;catalyst_score:-12.3;financial_score:-9.1,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 197637000.0, ""cash_total"": 462268000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.067699874011446, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|none|nonpos,0.09811690510948905,,0.8762,0,1,0.182,-1.3765,8,8,buying,1.9533,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,519.29,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.055773,price_history,,8,0.8343,price_history,,-0.129332,,41.9824,0.341,-0.419903,0.290571,late,mid,none,drug_developer,morningstar,,,,0,0.8874476502082093991671624033,55.79,41.25000000000000000000000000,77.0,37.20,49.15713372567171416606052591,44.38649533887629125724363820,48.0233,0.1778,3.0,214,10,1.0,0.3654,0,0,0.0,0.4,0.6,cns,0.7047,highly_crowded,1.0,107,0.09811690510948905,0.619643,0.3045,33.59,0.673214,0.4488
CTNM,"Contineum Therapeutics, Inc.",68,0.39,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.041071,,0,0.103333,1,0.896667,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-19.6;smart_money_score:+19.2;clinical_score:+14.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 42270000.0, ""cash_total"": 182407000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 51.783392476934, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",early|none|pos,0.1,,-0.0977,0,1,1.3112,1.0852,7,7,buying,1.5632,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1652.63,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,7,,,series_too_short,,no_price_series,,0.783,-0.419903,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7312015209125475285171102662,50,41.25000000000000000000000000,80.0,45.24,75.11627906976744186046511628,57.67441860465116279069767442,73.7203,1.2619,1.0,,2,0.3333,0.0,0,0,0.0,0.4,0.6,autoimmune,0.7047,highly_crowded,1.0,12,0.1,0.958929,1.7384,46.15,0.898214,1.2714
BCYC,Bicycle Therapeutics plc,69,0.31,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.016071,,0,0.063333,1,0.936667,,0,no_upcoming,9,neutral,deep_drawdown,M,sponsor_confirmed|cost_haircut_>2000bps,clinical_score:+20.7;catalyst_score:-14.6;momentum_score:-4.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 230329000.0, ""cash_total"": 648325000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 33.777335897781, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|pos,0.1,,-1.2632,402,1,1.3719,1.2175,2,2,neutral,-0.3873,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.074409,price_history,,2,0.8172,price_history,,-0.641969,,43.8124,0.6162,-0.419903,-0.222066,early,small,none,drug_developer,morningstar,,,,0,0.7868349891338093759701955914,51.87,41.25000000000000000000000000,57.5,50,76.51162790697674418604651163,52.09302325581395348837209302,75.3885,1.3323,1.0,402,1,0.0,0.0088,0,0,0.0,0.3,0.85,oncology,0.7047,highly_crowded,1.0,5,0.1,0.983929,2.1426,51.88,0.983929,2.1426
MAZE,"Maze Therapeutics, Inc.",70,0.8,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.105357,,0,0.19,1,0.81,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-16.2;clinical_score:+11.0;smart_money_score:+9.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 84210000.0, ""cash_total"": 383935000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.71107944424653, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|pos,0.1,,-0.7427,68,1,1.0229,0.4567,3,3,buying,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,700.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.5761,-0.419903,,early,mid,none,drug_developer,morningstar,,,drawdown,1,0.7230626691651051426191963356,50,41.25000000000000000000000000,66.5,50,68.48837209302325581395348837,61.16279069767441860465116279,68.231,1.0303,1.0,68,1,0.0,0.1419,1,0,0.0,0.6,0.5,other,-0.4698,uncrowded,1.0,30,0.1,0.894643,1.2516,46.09,0.891071,1.2322
NAMS,NewAmsterdam Pharma Company N.V,71,0.8,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.319643,,0,0.463333,1,0.536667,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+19.9;catalyst_score:-16.3;clinical_score:-6.3,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 147783000.0, ""cash_total"": 636241000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 51.66285702685695, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|nonpos,0.09811690510948905,,-0.1085,161,1,0.2738,-1.1763,5,5,buying,0.783,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,596.34,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.0095,price_history,,5,0.0054,price_history,,0.0,,68.0548,0.4954,-0.419903,0.419903,late,mid,none,drug_developer,morningstar,,,,0,0.8821962108534544585225914415,55.04,41.25000000000000000000000000,77.5,19.60,51.26760563380281690140845071,62.85714285714285714285714286,50.535,0.2838,3.0,161,4,1.0,0.4543,0,1,0.0,0.6,0.55,metabolic,0.7047,highly_crowded,1.0,90,0.09811690510948905,0.680357,0.4687,38.62,0.769643,0.7377
MBX,"MBX Biosciences, Inc.",72,0.8,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.108929,,0,0.196667,1,0.803333,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+22.6;catalyst_score:-21.2;momentum_score:-12.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 61648000.0, ""cash_total"": 391673000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 76.2405268621853, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",early|none|pos,0.1,,-1.2248,249,1,1.0229,0.4567,8,8,buying,1.9533,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,642.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,8,,,series_too_short,,no_price_series,,0.9974,-0.419903,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7385901537826401073382185984,50,41.25000000000000000000000000,85,50,68.48837209302325581395348837,67.44186046511627906976744186,67.1499,0.9847,1.0,249,1,0.0,0.0314,0,0,0.0,0.4,0.5,other,0.2349,moderate,1.0,31,0.1,0.891071,1.2322,46.33,0.908929,1.3342
DSGN,"Design Therapeutics, Inc.",73,0.2,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.048214,,0,0.136667,1,0.863333,,0,no_upcoming,9,headwind,deep_drawdown,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,catalyst_score:-16.7;clinical_score:+14.3;smart_money_score:+14.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 42392000.0, ""cash_total"": 205970000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 58.30439705604831, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|pos,0.1,,-0.723,66,1,1.1898,0.8206,4,4,buying,0.3929,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1688.6,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.136642,price_history,,4,1.3091,price_history,,-0.382871,,39.8445,0.7359,-0.419903,0.037032,early,small,none,drug_developer,morningstar,,,,0,0.7264455958549222797927461140,45.33,41.25000000000000000000000000,72.0,50,72.32558139534883720930232558,59.06976744186046511627906977,71.7953,1.1807,1.0,66,1,0.0,0.1623,1,0,0.0,0.4,0.5,other,-1.1746,uncrowded,1.0,14,0.1,0.951786,1.6624,48.91,0.948214,1.6278
RNA,"Avidity Biosciences, Inc.",74,0.56,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.155357,,0,0.27,1,0.73,,0,no_upcoming,9,neutral,deep_drawdown,M,sponsor_confirmed|runway_short,smart_money_score:+34.6;financial_score:-34.0;clinical_score:+12.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 650441000.0, ""cash_total"": 382517000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.0570643609489565, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 11}",mid|none|nonpos,0.1,,-0.4924,123,1,0.7779,-0.0773,11,11,buying,3.1236,elite_11,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,298.2,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.024204,price_history,,11,0.9851,price_history,,-0.427425,,40.6944,0.7513,-0.419903,-0.007522,mid,mid,sev2,drug_developer,morningstar,,,,0,0.8005952626158599382080329557,46.63,41.25000000000000000000000000,85,15.71,62.85714285714285714285714286,16.48803739182747929103614235,61.8111,0.7595,2.0,1057,3,0.6667,0.0898,0,0,0.0,0.4,0.5,other,-0.4698,uncrowded,1.0,44,0.1,0.844643,1.0137,19.33,0.3875,-0.2858
ALMS,Alumis Inc.,75,0.28,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.0125,,0,0.123333,1,0.876667,,0,no_upcoming,9,neutral,high_vol|drawdown_data_missing,S,sponsor_confirmed|runway_short|high_risk,financial_score:-41.6;smart_money_score:+26.9;clinical_score:+23.6,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 297616000.0, ""cash_total"": 377724000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 15.229987635073384, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 7}",early|none|pos,0.1,,-0.105,0,1,1.2505,0.9529,7,7,buying,1.5632,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,343.6,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,7,,,series_too_short,,no_price_series,,2.1586,-0.419903,,early,mid,sev2,drug_developer,morningstar,,,drawdown,1,0.7339197338323975878561031399,50,41.25000000000000000000000000,77.0,50,73.72093023255813953488372093,8.524127155819962742623640413,72.8407,1.2248,1.0,48,2,0.3333,0.1676,1,0,0.0,0.4,0.5,other,0.7047,highly_crowded,1.0,4,0.1,0.9875,2.2414,16.11,0.255357,-0.6577
CHRS,"Coherus Oncology, Inc.",76,0.2,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.248214,,0,0.456667,1,0.543333,,0,no_upcoming,9,neutral,deep_drawdown,S,cost_haircut_<=2000bps,financial_score:+13.6;catalyst_score:-12.0;smart_money_score:+2.2,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 118797000.0, ""cash_total"": 191663000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.31919011700611, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",late|none|nonpos,0.09811690510948905,,0.8793,0,1,0.2922,-1.1363,1,1,buying,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1725.6,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.158297,price_history,,1,1.4192,price_history,,-0.563981,,35.2008,0.9928,-0.419903,-0.144078,late,micro,none,drug_developer,morningstar,,,,0,0.7863141857578151450174923823,51.08,41.25000000000000000000000000,55.5,90.00,51.69014084507042253521126761,66.90140845070422535211267606,51.447,0.3223,3.0,,11,1.0,0.255,0,1,0.0,0.4,0.95,oncology,-0.4698,uncrowded,1.0,70,0.09811690510948905,0.751786,0.6801,29.42,0.605357,0.2672
ABOS,"Acumen Pharmaceuticals, Inc.",77,0.08,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.001786,,0,0.156667,1,0.843333,,0,no_upcoming,9,tailwind,high_beta|deep_drawdown,XS,momentum_tailwind|runway_short|high_risk|cost_haircut_>2000bps,financial_score:-37.1;momentum_score:+33.9;clinical_score:+16.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 96442000.0, ""cash_total"": 126609000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 15.753592832998072, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|pos,0.1,,-1.2149,241,1,1.1443,0.7213,1,1,buying,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.432642,price_history,,1,1.9605,price_history,,-0.48063,,51.5873,,-0.419903,-0.060727,early,micro,sev2,drug_developer,morningstar,,,,0,0.7056526662548898497014618077,88.81,41.25000000000000000000000000,55.5,50,71.27906976744186046511627907,17.78318610660417042245057388,69.8831,1.1,1.0,241,1,0.0,0.0336,0,0,0.0,0.4,0.6,cns,0.7047,highly_crowded,1.0,1,0.1,0.998214,2.9137,15.99,0.248214,-0.6801
QURE,uniQure N.V.,78,0.48,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.148214,,0,0.35,1,0.65,,0,no_upcoming,9,neutral,high_vol|deep_drawdown,M,sponsor_confirmed|high_risk,smart_money_score:+21.3;catalyst_score:-20.4;financial_score:+15.3,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 100394000.0, ""cash_total"": 597056000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 71.36553977329322, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",mid|none|nonpos,0.1,,0.3865,0,1,0.5649,-0.5418,9,9,buying,2.3434,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,501.73,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.187744,price_history,,9,0.7833,price_history,,-0.477923,,47.0832,1.3016,-0.419903,-0.05802,mid,small,none,drug_developer,morningstar,,,,0,0.8014128605094826618785770396,49.08,41.25000000000000000000000000,83.0,50.00,57.95918367346938775510204081,77.000,57.0473,0.5585,2.0,,8,1.0,0.0,0,0,0.0,0.3,0.75,rare_disease,-0.4698,uncrowded,1.0,42,0.1,0.851786,1.0441,34.33,0.694643,0.5091
GOSS,"Gossamer Bio, Inc.",79,0.66,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.069643,,0,0.323333,1,0.676667,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,smart_money_score:+25.7;financial_score:-17.9;catalyst_score:-16.0,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 122952000.0, ""cash_total"": 180224000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.589693538942026, ""stage_bucket"": ""mid"", ""surv_score"": ""0.0"", ""tier1_count"": 6}",mid|none|nonpos,0.1,,0.3887,0,1,0.6714,-0.3095,6,6,buying,1.1731,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1384.72,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.07412,price_history,,6,0.8135,price_history,,-0.182124,,46.2538,0.8648,-0.419903,0.237779,mid,micro,sev1,drug_developer,morningstar,,,,0,0.7866597600872410032715376227,62.34,41.25000000000000000000000000,83.0,90.00,60.40816326530612244897959184,39.35443565181174510620574760,61.2779,0.737,2.0,3,7,1.0,1.0191,1,1,0.0,0.4,0.95,oncology,0.7047,highly_crowded,1.0,20,0.1,0.930357,1.4785,28.67,0.5875,0.2211
PCVX,"Vaxcyte, Inc.",80,0.94,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.133929,,0,0.403333,1,0.596667,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+25.8;catalyst_score:-18.0;momentum_score:-6.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 655577000.0, ""cash_total"": 1560959000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.57255211821037, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|nonpos,0.1,,-0.3539,88,1,0.4583,-0.774,8,8,buying,1.9533,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,341.6,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.028468,price_history,,8,0.5976,price_history,,-0.139152,,46.4099,0.4931,-0.419903,0.280751,mid,mid,none,drug_developer,morningstar,,,,0,0.7523605789697743720732226479,52.81,41.25000000000000000000000000,85,50,55.51020408163265306122448980,61.63265306122448979591836734,54.9745,0.4711,2.0,88,1,0.0,0.4759,1,1,0.0,0.3,0.5,other,-3.5237,uncrowded,1.0,38,0.1,0.866071,1.108,42.98,0.841071,0.9989
NMRA,"Neumora Therapeutics, Inc.",81,0.1,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.123214,,0,0.443333,1,0.556667,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,runway_short|cost_haircut_<=2000bps,financial_score:-25.2;smart_money_score:+11.5;clinical_score:+9.5,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 158485000.0, ""cash_total"": 171525000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.473010064043915, ""stage_bucket"": ""mid"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",mid|none|nonpos,0.1,,-0.8015,,0,0.3518,-1.0062,1,1,neutral,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1324.22,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.9459,-0.419903,,mid,small,sev2,drug_developer,morningstar,,,drawdown,1,0.7153062296459712154638092237,50,41.25000000000000000000000000,55.0,50,53.06122448979591836734693878,18.38169281317969364616594938,51.6652,0.3315,2.0,,1,0.0,0.0,0,0,0.0,0.4,0.5,other,0.7047,highly_crowded,1.0,35,0.1,0.876786,1.1591,13.68,0.158929,-0.9989
IRON,"Disc Medicine, Inc.",82,0.8,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.080357,,0,0.396667,1,0.603333,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-21.9;smart_money_score:+16.8;financial_score:+13.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 180393000.0, ""cash_total"": 791152000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 52.62856097520414, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|nonpos,0.1,,0.3853,0,1,0.4583,-0.774,8,8,buying,1.9533,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,463.13,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.085475,price_history,,8,0.3763,price_history,,-0.57398,,59.3178,0.4392,-0.419903,-0.154077,mid,mid,none,drug_developer,morningstar,,,,0,0.8180503198537811286269134110,62.20,41.25000000000000000000000000,80.0,10.00,55.51020408163265306122448980,77.000,54.4642,0.4495,2.0,494,3,0.6667,0.0163,0,0,0.0,0.4,0.5,other,-0.4698,uncrowded,1.0,23,0.1,0.919643,1.4027,48.74,0.941071,1.5638
MLYS,"Mineralys Therapeutics, Inc.",83,0.8,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.116071,,0,0.523333,1,0.476667,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+28.8;financial_score:-14.1;catalyst_score:-9.9,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 104528000.0, ""cash_total"": 217597000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.9805219654064, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",mid|none|nonpos,0.1,,-0.8038,,0,0.1129,-1.527,7,7,buying,1.5632,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,521.81,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,7,,,series_too_short,,no_price_series,,0.6287,-0.419903,,mid,mid,none,drug_developer,morningstar,,,drawdown,1,0.7538642380599385788414698719,50,41.25000000000000000000000000,80.0,50,47.56953121384608265074737378,37.09056411680318385857744459,46.8735,0.1293,2.0,,1,0.0,0.0,0,0,0.0,0.4,0.85,cardiovascular,0.7047,highly_crowded,1.0,33,0.1,0.883929,1.1949,33.66,0.676786,0.4587
MLTX,MoonLake Immunotherapeutics,84,0.8,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.1125,,0,0.516667,1,0.483333,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+27.0;catalyst_score:-17.7;clinical_score:-11.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 196007000.0, ""cash_total"": 334517000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 20.47990122801737, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 4}",mid|none|nonpos,0.1,,-0.685,207,1,0.1129,-1.527,4,4,selling,0.3929,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,513.23,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.268834,price_history,,4,-0.0618,price_history,,-0.335849,,62.6199,,-0.419903,0.084054,mid,small,none,drug_developer,morningstar,,,,0,0.7538429142977468940829648347,85.98,41.25000000000000000000000000,56.0,50,47.56953121384608265074737378,64.08163265306122448979591837,46.1735,0.0998,2.0,207,1,0.0,0.1782,0,0,0.0,0.4,0.5,dermatology,0.7047,crowded,1.0,32,0.1,0.8875,1.2133,28.62,0.583929,0.212
