ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
KYMR,"Kymera Therapeutics, Inc.",50,0.62,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.135563,,0,0.022727,1,0.977273,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,financial_score:-28.3;clinical_score:+25.6;smart_money_score:+19.6,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 232891000.0, ""cash_total"": 357011000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.39543820929104, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",early|none|pos,0.0844585888324873,,-0.1401,0,1,1.4133,-0.1401,5,5,buying,0.7742,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,334.94,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.133364,price_history,,5,1.2087,price_history,,-0.234839,,47.9129,0.8541,-0.100422,-0.134417,early,mid,none,drug_developer,morningstar,,,,0,0.8132792814635221512012342958,44.73,41.25000000000000000000000000,71.0,10.00,77.000,23.07269237592942049321785132,76.7781,1.3903,1.0,70,5,1.0,0.1426,1,0,0.0,0.4,0.85,oncology,0.6973,crowded,1.0,39,0.0844585888324873,0.864437,1.1005,44.29,0.853873,1.0532
MAZE,"Maze Therapeutics, Inc.",51,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.146127,,0,0.061688,1,0.938312,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-18.1;clinical_score:+17.1;momentum_score:-9.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 84210000.0, ""cash_total"": 383935000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.71107944424653, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|pos,0.0844585888324873,,-0.1765,0,1,1.3864,-0.1765,3,3,buying,-0.0027,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,700.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.5761,-0.100422,,early,mid,none,drug_developer,morningstar,,,drawdown,1,0.7230626691651051426191963356,50,41.25000000000000000000000000,66.5,50,76.38554216867469879518072289,62.50602409638554216867469879,75.6219,1.3416,1.0,,1,0.0,0.0,0,0,0.0,0.6,0.5,other,-0.4815,uncrowded,1.0,42,0.0844585888324873,0.853873,1.0532,48.57,0.931338,1.4858
UPB,"Upstream Bio, Inc.",52,0.43,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.195423,,0,0.13961,1,0.86039,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-20.6;financial_score:+12.4;momentum_score:-11.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 102644000.0, ""cash_total"": 372427000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.540041307821205, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|pos,0.0844585888324873,,-0.9406,88,1,1.2127,-0.9406,4,4,buying,0.3857,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1072.05,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.6702,-0.100422,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7738801197357555739058629232,50,41.25000000000000000000000000,71.5,50,72.40963855421686746987951807,74.33750000000000000000000000,71.5498,1.17,1.0,88,1,0.0,0.1201,1,0,0.0,0.4,0.5,respiratory,0.2258,moderate,1.0,56,0.0844585888324873,0.804577,0.8581,55.30,0.998239,2.9182
NMRA,"Neumora Therapeutics, Inc.",53,0.11,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.410211,,0,0.386364,1,0.613636,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,runway_short|cost_haircut_<=2000bps,financial_score:-22.5;clinical_score:+10.9;smart_money_score:+10.1,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 158485000.0, ""cash_total"": 171525000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.473010064043915, ""stage_bucket"": ""mid"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",mid|none|nonpos,0.06104967901234567,,-0.8948,,0,0.4846,-0.8948,1,1,neutral,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1324.22,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.9459,-0.100422,,mid,small,sev2,drug_developer,morningstar,,,drawdown,1,0.7153062296459712154638092237,50,41.25000000000000000000000000,55.0,50,55.74468085106382978723404256,22.36250691615109903928373825,54.3068,0.4434,2.0,,1,0.0,0.0,0,0,0.0,0.4,0.5,other,0.6973,highly_crowded,1.0,117,0.06104967901234567,0.589789,0.227,15.59,0.227113,-0.7484
NGNE,Neurogene Inc.,54,0.72,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.297535,,0,0.275974,1,0.724026,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,catalyst_score:-26.2;momentum_score:+21.3;smart_money_score:+17.6,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 59744000.0, ""cash_total"": 265410000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 53.30945366898768, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",early|none|nonpos,0.07716014201183433,,-0.2257,0,1,0.7863,-0.2257,8,8,buying,1.9396,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1586.17,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.58429,price_history,,8,-0.1086,price_history,,-0.345865,,56.3713,0.823,-0.100422,-0.245443,early,small,none,drug_developer,morningstar,,,,0,0.7881479071784862285838212969,88.75,41.25000000000000000000000000,85,71.15,62.65060240963855421686746988,59.37500000000000000000000000,60.8535,0.7193,1.0,454,5,1.0,0.0057,0,0,0.0,0.3,0.65,rare_disease,0.6973,highly_crowded,1.0,85,0.07716014201183433,0.702465,0.5315,42.99,0.832746,0.9651
CTNM,"Contineum Therapeutics, Inc.",55,0.43,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.107394,,0,0.00974,1,0.99026,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-19.6;smart_money_score:+19.1;clinical_score:+16.1,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 42270000.0, ""cash_total"": 182407000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 51.783392476934, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",early|none|pos,0.0844585888324873,,-0.1761,0,1,1.4133,-0.1761,7,7,buying,1.5511,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1652.63,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,7,,,series_too_short,,no_price_series,,0.783,-0.100422,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7312015209125475285171102662,50,41.25000000000000000000000000,80.0,40.38,77.000,56.22500000000000000000000000,75.5621,1.3391,1.0,,2,0.3333,0.0,0,0,0.0,0.4,0.6,autoimmune,0.6973,highly_crowded,1.0,31,0.0844585888324873,0.892606,1.2405,46.17,0.882042,1.1853
BCYC,Bicycle Therapeutics plc,56,0.34,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.09331,,0,0.003247,1,0.996753,,0,no_upcoming,9,neutral,,M,sponsor_confirmed|cost_haircut_>2000bps,clinical_score:+21.8;catalyst_score:-14.0;momentum_score:-6.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 230329000.0, ""cash_total"": 648325000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 33.777335897781, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|pos,0.0844585888324873,,-1.2252,185,1,1.4133,-1.2252,2,2,neutral,-0.3912,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.024335,price_history,,2,0.921,price_history,,-0.256535,,63.9988,0.6162,-0.100422,-0.156113,early,small,none,drug_developer,morningstar,,,,0,0.7868349891338093759701955914,48.79,41.25000000000000000000000000,57.5,50,77.000,51.5000,75.8864,1.3528,1.0,185,1,0.0,0.0535,0,0,0.0,0.3,0.85,oncology,0.6973,highly_crowded,1.0,27,0.0844585888324873,0.90669,1.3206,51.81,0.980634,2.067
GPCR,Structure Therapeutics Inc.,57,0.62,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.121479,,0,0.094156,1,0.905844,,0,no_upcoming,9,neutral,high_vol|drawdown_data_missing,M,sponsor_confirmed|high_risk,catalyst_score:-21.3;smart_money_score:+20.5;momentum_score:-13.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 157783000.0, ""cash_total"": 799043000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 60.77027309659469, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",early|none|pos,0.0844585888324873,,-1.3614,328,1,1.3233,-1.3614,9,9,buying,2.328,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,330.68,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.020184,price_history,,9,0.7602,price_history,,,series_too_short,50.071,2.1948,-0.100422,,early,mid,none,drug_developer,morningstar,,,drawdown,1,0.7329786124152321335419926969,49.30,41.25000000000000000000000000,83.0,50,74.93975903614457831325301205,64.02409638554216867469879518,73.5019,1.2523,1.0,328,1,0.0,0.0163,0,0,0.0,0.4,0.55,metabolic,0.6973,highly_crowded,1.0,35,0.0844585888324873,0.878521,1.1676,47.81,0.920775,1.4103
LBRX,LB Pharmaceuticals Inc,58,0.22,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.139085,,0,0.12013,1,0.87987,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,catalyst_score:-19.5;financial_score:+17.5;clinical_score:+12.7,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 17105000.0, ""cash_total"": 314479000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 220.6225080385852, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 0}",early|none|pos,0.0844585888324873,,-0.1854,0,1,1.2601,-0.1854,0,0,neutral,-1.1681,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1164.84,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,,-0.100422,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7639655165267847891410216558,50,41.25000000000000000000000000,,50,73.49397590361445783132530120,78.27500000000000000000000000,71.6804,1.1755,1.0,,1,0.0,0.0,0,0,0.0,0.3,0.6,cns,0.6973,highly_crowded,1.0,40,0.0844585888324873,0.860915,1.0844,55.26,0.994718,2.5568
LXEO,"Lexeo Therapeutics, Inc.",59,0.22,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.27993,,0,0.295455,1,0.704545,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,financial_score:-24.5;clinical_score:+16.0;smart_money_score:+9.1,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 78482000.0, ""cash_total"": 111914000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.111796335465456, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|nonpos,0.07716014201183433,,-1.4326,538,1,0.7547,-1.4326,1,1,neutral,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1098.2,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.8592,-0.100422,,early,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7257200304314748396913378981,50,41.25000000000000000000000000,55.0,44.23,61.92771084337349397590361446,21.44173611111111111111111111,60.4641,0.7029,1.0,538,2,0.3333,0.0028,0,0,0.0,0.3,0.6,cns,-0.4815,uncrowded,1.0,80,0.07716014201183433,0.72007,0.5831,26.24,0.536972,0.0928
LCTX,"Lineage Cell Therapeutics, Inc.",60,0.17,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.142606,,0,0.159091,1,0.840909,,0,no_upcoming,9,neutral,,S,cost_haircut_>2000bps,clinical_score:+25.0;financial_score:-22.4;catalyst_score:-5.1,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 14041000.0, ""cash_total"": 40486000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.60095434798091, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|pos,0.0844585888324873,,-0.1867,0,1,1.1653,-0.1867,0,0,neutral,-1.1681,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.057823,price_history,,0,0.2271,price_history,,-0.237288,,45.471,0.5717,-0.100422,-0.136866,early,small,none,drug_developer,morningstar,,,,0,0.7569431482636722811395300478,48.87,41.25000000000000000000000000,,50,71.32530120481927710843373494,24.00694444444444444444444444,69.8617,1.0989,1.0,,2,0.3333,0.0,0,0,0.0,0.3,0.5,other,-2.3676,uncrowded,1.0,41,0.0844585888324873,0.857394,1.0687,39.75,0.772887,0.7484
TYRA,"Tyra Biosciences, Inc.",61,0.88,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.357394,,0,0.412338,1,0.587662,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|runway_short,financial_score:-43.4;momentum_score:+33.4;smart_money_score:+11.9,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 71518000.0, ""cash_total"": 61951000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.394753768282111, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 2}",early|none|nonpos,0.07716014201183433,,-1.4578,1262,1,0.4073,-1.4578,2,2,buying,-0.3912,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,678.57,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.378526,price_history,,2,1.3116,price_history,,-0.109125,,56.1961,0.7452,-0.100422,-0.008703,early,small,sev2,drug_developer,morningstar,,,,0,0.7853712776972458065852143301,82.02,41.25000000000000000000000000,60.5,50,53.97590361445783132530120482,5.200277777777777777777777778,52.8623,0.3825,1.0,1262,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.6973,highly_crowded,1.0,102,0.07716014201183433,0.642606,0.3654,12.59,0.139085,-1.0844
STRO,"Sutro Biopharma, Inc.",62,0.11,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.181338,,0,0.198052,1,0.801948,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,sponsor_confirmed|momentum_headwind|runway_short|cost_haircut_<=2000bps,financial_score:-37.2;clinical_score:+23.2;smart_money_score:+22.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 150796000.0, ""cash_total"": 167594000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 13.336746332793973, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",early|none|pos,0.0844585888324873,,-1.3537,272,1,1.0074,-1.3537,3,3,buying,-0.0027,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1967.55,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.117853,price_history,,3,1.5973,price_history,,-0.359763,,54.7059,1.0735,-0.100422,-0.259341,early,small,sev2,drug_developer,morningstar,,,,0,0.7225784997819450501526384649,39.69,41.25000000000000000000000000,66.5,59.62,67.71084337349397590361445783,7.336736111111111111111111110,66.5972,0.9613,1.0,272,3,0.6667,0.0368,0,0,0.0,0.3,0.85,oncology,0.6973,highly_crowded,1.0,52,0.0844585888324873,0.818662,0.9103,14.38,0.18838,-0.8839
MBX,"MBX Biosciences, Inc.",63,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.149648,,0,0.185065,1,0.814935,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+22.5;catalyst_score:-21.3;momentum_score:-12.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 61648000.0, ""cash_total"": 391673000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 76.2405268621853, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",early|none|pos,0.0844585888324873,,-0.5552,32,1,1.0706,-0.5552,8,8,buying,1.9396,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,642.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,8,,,series_too_short,,no_price_series,,0.9974,-0.100422,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7385901537826401073382185984,50,41.25000000000000000000000000,85,50,69.15662650602409638554216868,67.25000000000000000000000000,68.2968,1.0329,1.0,32,1,0.0,0.1915,1,0,0.0,0.4,0.5,other,0.2258,moderate,1.0,43,0.0844585888324873,0.850352,1.0379,46.51,0.889085,1.2217
TCRX,"TScan Therapeutics, Inc.",64,0.57,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.18838,,0,0.262987,1,0.737013,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_>2000bps,financial_score:-22.7;momentum_score:+13.3;clinical_score:+11.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 103317000.0, ""cash_total"": 184453000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.003529947620134, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",early|none|pos,0.0844585888324873,,-1.4328,927,1,0.8179,-1.4328,2,2,buying,-0.3912,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.078334,price_history,,2,0.2817,price_history,,-0.340206,,52.2824,,-0.100422,-0.239784,early,micro,sev1,drug_developer,morningstar,,,,0,0.7584115138592750533049040512,65.44,41.25000000000000000000000000,61.0,90.00,63.37349397590361445783132530,29.45218625506040225157658748,62.2599,0.7785,1.0,927,5,0.0,0.0001,0,0,0.0,0.3,0.85,oncology,0.6973,highly_crowded,1.0,54,0.0844585888324873,0.81162,0.8839,31.40,0.639085,0.356
OLMA,"Olema Pharmaceuticals, Inc.",65,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.167254,,0,0.230519,1,0.769481,,0,no_upcoming,9,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,momentum_score:+31.0;financial_score:-20.4;catalyst_score:-19.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 108389000.0, ""cash_total"": 328960000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.41993191190988, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|pos,0.0844585888324873,,-1.4203,438,1,0.8811,-1.4203,3,3,buying,-0.0027,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,486.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.561072,price_history,,3,0.9188,price_history,,-0.057772,,65.8984,2.891,-0.100422,0.04265,early,small,none,drug_developer,morningstar,,,,0,0.7225586214418148107754389792,92.11,41.25000000000000000000000000,66.5,17.31,64.81927710843373493975903614,40.68444444444444444444444444,63.7057,0.8395,1.0,438,3,0.6667,0.0066,0,0,0.0,0.3,0.85,oncology,0.6973,highly_crowded,1.0,48,0.0844585888324873,0.832746,0.9651,34.67,0.698944,0.5214
JANX,"Janux Therapeutics, Inc.",66,0.26,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.265845,,0,0.36039,1,0.63961,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,S,sponsor_confirmed|momentum_headwind|high_risk,financial_score:+24.6;momentum_score:-19.0;catalyst_score:-14.0,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 53693000.0, ""cash_total"": 988993000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 221.0328348201814, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",early|none|nonpos,0.07716014201183433,,-1.4518,958,1,0.5336,-1.4518,7,7,selling,1.5511,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,600.15,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.252782,price_history,,7,1.2773,price_history,,-0.398469,,47.9479,1.2694,-0.100422,-0.298047,early,small,none,drug_developer,morningstar,,,,0,0.7309393123446561723280861640,36.18,41.25000000000000000000000000,62.0,50,56.86746987951807228915662650,79.850,55.7539,0.5044,1.0,958,2,0.3333,0.0001,0,0,0.0,0.3,0.85,oncology,0.6973,highly_crowded,1.0,76,0.07716014201183433,0.734155,0.6254,41.71,0.815141,0.897
ELVN,"Enliven Therapeutics, Inc.",67,0.53,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.241197,,0,0.373377,1,0.626623,,0,no_upcoming,9,neutral,high_vol,M,sponsor_confirmed|high_risk,catalyst_score:-14.1;financial_score:+13.5;momentum_score:-7.0,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 54463000.0, ""cash_total"": 477565000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 105.22336264987239, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",early|none|nonpos,0.07716014201183433,,-1.4526,1139,1,0.5021,-1.4526,6,6,selling,1.1627,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,575.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.212735,price_history,,6,0.5004,price_history,,-0.201345,,52.9539,1.2673,-0.100422,-0.100923,early,small,none,drug_developer,morningstar,,,,0,0.7705932953957578892912571133,48.29,41.25000000000000000000000000,62.0,50,56.14457831325301204819277109,68.82500000000000000000000000,55.031,0.4739,1.0,1139,2,0.3333,0.0,0,0,0.0,0.3,0.85,oncology,0.6973,highly_crowded,1.0,69,0.07716014201183433,0.758803,0.7025,45.35,0.864437,1.1005
