ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
VKTX,"Viking Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.503413,,0,0.039877,1,0.960123,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-34.4;clinical_score:+34.2;smart_money_score:+17.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 278685000.0, ""cash_total"": 165810000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.139673825286614, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",mid|none|pos,0.06229207594936709,,0.1498,0,1,1.4737,1.4667,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,319.17,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.306734,price_history,,3,1.7539,price_history,,-0.65545,,38.2092,,-0.124179,-0.531271,mid,mid,sev2,drug_developer,morningstar,,,,0,0.7821440129449838187702265372,26.70,41.25000000000000000000000000,60.5,34.99,77.000,8.360685941043083900226757365,75.7099,1.3585,2.0,,5,1.0,0.0,0,0,0.0,0.4,0.55,metabolic,-0.5032,uncrowded,1.0,148,0.06229207594936709,0.496587,-0.0086,18.12,0.343003,-0.4043,1.877365,1.4667,0.0,0.0,0.40755,0.003115,0.0
SABS,"SAB Biotherapeutics, Inc.",,,D,ineligible,D,ineligible,,0.479522,,0,0.052147,1,0.947853,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+24.8;momentum_score:-21.9;catalyst_score:-10.8,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 27998784.0, ""cash_total"": 110880633.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 47.52233511283919, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|pos,0.06229207594936709,,0.1474,0,1,1.4647,1.4575,1,1,buying,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.358976,price_history,,1,0.4359,price_history,,-0.656667,,33.4581,,-0.124179,-0.532488,mid,micro,none,drug_developer,morningstar,,,,0,0.7639888500218627022299956275,30.08,41.25000000000000000000000000,55.5,90.34,76.78571428571428571428571428,56.42857142857142857142857143,75.1456,1.3345,2.0,,5,1.0,0.0,0,0,0.0,0.4,0.55,infectious_disease,0.6858,highly_crowded,1.0,141,0.06229207594936709,0.520478,0.0514,45.16,0.875427,1.1524,1.860965,1.4575,0.0,0.0,0.40035,0.003115,0.0
ENTA,"Enanta Pharmaceuticals, Inc.",,,D,ineligible,D,ineligible,,0.438567,,0,0.009202,1,0.990798,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+35.2;financial_score:-27.7;momentum_score:-20.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 11699000.0, ""cash_total"": 37437000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.40020514573895, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|pos,0.06229207594936709,,0.1673,0,1,1.4737,1.4667,1,1,buying,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1593.49,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.467295,price_history,,1,0.7253,price_history,,-0.719359,,33.9614,0.5086,-0.124179,-0.59518,mid,small,none,drug_developer,morningstar,,,,0,0.7644078130292424071355989613,21.09,41.25000000000000000000000000,55.5,92.62,77.000,14.10531931108062795305593659,77.0507,1.4153,2.0,136,21,1.0,0.5371,1,1,0.0,0.8,0.55,infectious_disease,-0.5032,uncrowded,1.0,129,0.06229207594936709,0.561433,0.1546,34.28,0.691126,0.499,1.894405,1.4667,0.0,0.0,0.42459,0.003115,0.0
EYPT,"EyePoint, Inc.",,,D,ineligible,D,ineligible,,0.308874,,0,0.223926,1,0.776074,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-36.7;smart_money_score:+28.7;clinical_score:+21.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 175063000.0, ""cash_total"": 204022000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 13.985045383661882, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 4}",late|none|pos,0.07621351479289941,,0.9269,0,1,0.9592,0.9407,4,4,buying,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,660.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.17029,price_history,,4,2.1808,price_history,,-0.781218,,37.8915,0.7147,-0.124179,-0.657039,late,small,sev2,drug_developer,morningstar,,,,0,0.9,32.03,41.25000000000000000000000000,72.0,79.99,64.73988439306358381502890173,6.606576176476720668876795732,63.1697,0.8266,3.0,540,10,1.0,0.0267,0,0,0.0,0.4,0.55,ophthalmology,0.2102,moderate,1.0,91,0.07621351479289941,0.691126,0.499,13.95,0.186007,-0.8927,1.662841,1.41105,0.0,0.0,0.24798,0.003811,0.0
CTNM,"Contineum Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.435154,,0,0.070552,1,0.929448,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-35.1;smart_money_score:+26.5;clinical_score:+22.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 42270000.0, ""cash_total"": 182407000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 51.783392476934, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",mid|none|pos,0.06229207594936709,,0.1459,0,1,1.4197,1.4115,7,7,buying,1.5142,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1652.63,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.495585,price_history,,7,0.3813,price_history,,-0.613333,,14.7918,0.783,-0.124179,-0.489154,mid,small,none,drug_developer,morningstar,,,,0,0.7822332171370741032272573935,18.37,41.25000000000000000000000000,80.0,75.53,75.71428571428571428571428572,52.11111111111111111111111111,74.2702,1.2974,2.0,157,5,1.0,0.3833,0,1,0.0,0.4,0.5,respiratory,0.6858,highly_crowded,1.0,128,0.06229207594936709,0.564846,0.1633,44.93,0.872014,1.136,1.803835,1.4115,0.0,0.0,0.38922,0.003115,0.0
SLN,Silence Therapeutics Plc - Amer,,,D,ineligible,D,ineligible,,0.482935,,0,0.113497,1,0.886503,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-30.2;clinical_score:+28.4;smart_money_score:+4.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 44984000.0, ""cash_total"": 102192000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.26089276187089, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",mid|none|pos,0.06229207594936709,,0.1338,0,1,1.3298,1.3196,1,1,selling,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.547293,price_history,,1,1.3428,price_history,,-0.809143,,37.8089,0.6409,-0.124179,-0.684964,mid,micro,none,drug_developer,morningstar,,,,0,0.7518393697341065762118393697,14.98,41.25000000000000000000000000,49.5,73.33,73.57142857142857142857142857,46.50286989795918367346938776,72.6313,1.2279,2.0,,7,1.0,0.0021,0,0,0.0,0.4,0.95,oncology,0.6858,highly_crowded,1.0,142,0.06229207594936709,0.517065,0.0428,41.22,0.786689,0.795,1.691085,1.3196,0.0,0.0,0.36837,0.003115,0.0
BNTX,BioNTech SE,,,D,ineligible,D,ineligible,,0.001706,,0,0.260736,1,0.739264,521,0,specific_days,9,tailwind,,XS,ineligible,financial_score:-42.0;momentum_score:+17.7;clinical_score:+15.7,tier=D;reason=ineligible;cat_days=521;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 4}",late|far_271_540|pos,0.1,,0.9182,0,1,0.8719,0.8514,4,4,selling,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=400bps,298.62,1.0,0,0,1.0,0,1.0,0,521,False,specific_days,0.176187,price_history,,4,0.9115,price_history,,-0.073061,,48.926,0.3086,-0.124179,0.051118,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8557407477520113582584003786,64.66,45.56250000000000000000000000,57.0,50,62.65895953757225433526011561,5,63.9483,0.8596,3.0,34,76,1.0,1.3918,2,1,0.0112,0.4,0.95,oncology,0.6858,highly_crowded,1.0,1,0.1,0.998294,2.9279,20.66,0.431741,-0.1719,1.53998,1.2771,0.0,0.0,0.25788,0.005,0.0
PRLD,Prelude Therapeutics Incorporated,,,D,ineligible,D,ineligible,,0.46587,,0,0.119632,1,0.880368,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-34.0;clinical_score:+28.9;smart_money_score:+17.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 79421000.0, ""cash_total"": 54957000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.303647649865905, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",mid|none|pos,0.06229207594936709,,0.1299,0,1,1.2848,1.2736,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.066699,price_history,,2,1.7552,price_history,,-0.841444,,42.0361,,-0.124179,-0.717265,mid,micro,sev2,drug_developer,morningstar,,,,0,0.7645960424182792172296927955,33.65,41.25000000000000000000000000,61.0,91.86,72.50000000000000000000000000,9.640625000000000000000000000,71.3205,1.1723,2.0,350,11,1.0,0.1903,0,0,0.0,0.3,0.95,oncology,0.6858,highly_crowded,1.0,137,0.06229207594936709,0.53413,0.0857,12.89,0.151877,-1.0284,1.628405,1.2736,0.0,0.0,0.35169,0.003115,0.0
LENZ,"LENZ Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.346416,,0,0.303681,1,0.696319,,0,no_upcoming,9,neutral,,XS,ineligible,financial_score:-40.3;smart_money_score:+28.7;clinical_score:+13.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,survivability_critical,"{""burn_ttm"": 36145000.0, ""cash_total"": 25399000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.432369622354406, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 6}",late|none|pos,0.07621351479289941,,0.675,0,1,0.7264,0.7026,6,6,buying,1.1281,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,831.52,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.101008,price_history,,6,1.4346,price_history,,-0.323522,,44.5159,1.0281,-0.124179,-0.199343,late,small,sev2,drug_developer,morningstar,,,,0,0.8295300839552238805970149254,47.03,41.25000000000000000000000000,74.0,48.00,59.19075144508670520231213873,5,57.9006,0.6031,3.0,,4,1.0,0.0,0,0,0.0,0.4,0.55,ophthalmology,-2.881,uncrowded,1.0,102,0.07621351479289941,0.653584,0.395,15.03,0.223549,-0.7603,1.238641,1.0539,0.0,0.0,0.18093,0.003811,0.0
ACIU,AC Immune SA,,,D,ineligible,D,ineligible,,0.424915,,0,0.156442,1,0.843558,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-34.8;clinical_score:+28.4;momentum_score:+4.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",mid|none|pos,0.06229207594936709,,0.1154,0,1,1.105,1.0898,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.0837,price_history,,0,0.6094,price_history,,-0.447639,,45.1482,0.7916,-0.124179,-0.32346,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7305621314697532212273422145,44.73,41.25000000000000000000000000,,50,68.21428571428571428571428572,5,66.5742,0.971,2.0,1058,6,1.0,0.0048,0,0,0.0,0.4,0.6,cns,0.6858,highly_crowded,1.0,125,0.06229207594936709,0.575085,0.1893,21.10,0.448805,-0.1287,1.384215,1.0898,0.0,0.0,0.2913,0.003115,0.0
ANRO,"Alto Neuroscience, Inc.",,,D,ineligible,D,ineligible,,0.267918,,0,0.315951,1,0.684049,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-17.9;smart_money_score:+12.3;clinical_score:+9.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 40253000.0, ""cash_total"": 137816000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.08493776861352, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|none|pos,0.07621351479289941,,0.9,0,1,0.6682,0.6431,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1346.61,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.051666,price_history,,2,0.7853,price_history,,-0.807692,,36.6796,0.9516,-0.124179,-0.683513,late,small,none,drug_developer,morningstar,,,,0,0.8332774580935701776332249187,30.81,41.25000000000000000000000000,61.0,83.97,57.80346820809248554913294797,52.83561643835616438356164383,57.1925,0.573,2.0,66,4,1.0,0.6423,1,1,0.0,0.4,0.6,cns,0.6858,highly_crowded,1.0,79,0.07621351479289941,0.732082,0.6191,32.24,0.653584,0.395,1.140361,0.96465,0.0,0.0,0.1719,0.003811,0.0
RAPP,"Rapport Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.476109,,0,0.236196,1,0.763804,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,catalyst_score:-14.7;momentum_score:-14.7;financial_score:+12.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 62772000.0, ""cash_total"": 513026000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 98.07417319824125, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|pos,0.06229207594936709,,-1.1186,231,1,0.9252,0.9059,5,5,neutral,0.7419,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,987.83,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.193341,price_history,,5,1.6292,price_history,,-0.44817,,48.9357,0.613,-0.124179,-0.323991,mid,small,none,drug_developer,morningstar,,,,0,0.7382455216016859852476290832,41.31,41.25000000000000000000000000,65.0,87.50,63.92857142857142857142857143,68.450,62.3991,0.7939,2.0,231,1,0.0,0.1459,0,0,0.0,0.3,0.6,cns,-0.5032,uncrowded,1.0,140,0.06229207594936709,0.523891,0.0599,40.60,0.776451,0.7603,1.147185,0.9059,0.0,0.0,0.23817,0.003115,0.0
GMAB,Genmab A/S,,,D,ineligible,D,ineligible,,0.745734,,0,0.365031,1,0.634969,53,1,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-36.1;smart_money_score:+19.4;clinical_score:+14.3,tier=D;reason=ineligible;cat_days=53;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",late|near_31_90|pos,0.0006145714285714285,,0.8943,0,1,0.5663,0.539,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=1000bps,453.45,0.85,1,0,1.0,0,1.0,0,53,True,specific_days,-0.137511,price_history,,3,0.3162,price_history,,-0.400253,,35.8696,0.3342,-0.124179,-0.276074,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8430982962612399432087079981,41.46,42.98293511111111111111111111,60.5,50,55.37572254335260115606936416,5,56.8748,0.5596,3.0,53,57,1.0,0.8094,2,0,0.0267,0.5,0.95,oncology,0.6858,highly_crowded,1.0,219,0.0006145714285714285,0.254266,-0.6611,17.48,0.319113,-0.4702,0.976411,0.8085,0.0,0.0,0.16788,3.1e-05,0.0
ANNX,"Annexon, Inc.",,,D,ineligible,D,ineligible,,0.264505,,0,0.346626,1,0.653374,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+31.1;financial_score:-29.9;momentum_score:-17.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 140430000.0, ""cash_total"": 139419000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.913608203375347, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",late|none|pos,0.07621351479289941,,0.6703,0,1,0.5954,0.5687,4,4,buying,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,834.55,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.411028,price_history,,4,0.9114,price_history,,-0.559539,,28.5233,0.9497,-0.124179,-0.43536,late,small,sev2,drug_developer,morningstar,,,,0,0.8266156363211405866542012388,22.67,41.25000000000000000000000000,71.5,83.40,56.06936416184971098265895954,10.51124872292070640728925585,54.4292,0.4558,3.0,631,12,1.0,0.0078,0,0,0.0,0.4,0.6,autoimmune,0.6858,highly_crowded,1.0,78,0.07621351479289941,0.735495,0.6295,13.67,0.168942,-0.9584,0.993601,0.85305,0.0,0.0,0.13674,0.003811,0.0
MESO,Mesoblast Limited,,,D,ineligible,D,ineligible,,0.353242,,0,0.352761,1,0.647239,,0,no_upcoming,9,tailwind,,XS,ineligible,momentum_score:+46.9;financial_score:-44.6;catalyst_score:-8.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|pos,0.07621351479289941,,0.6699,0,1,0.5809,0.5538,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=2000bps,1723.07,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,1.160534,price_history,,0,0.3015,price_history,,-0.073669,,59.0075,0.5347,-0.124179,0.05051,late,unknown,sev2,drug_developer,morningstar,,,,0,0.7992575876798561151079136691,96.55,41.25000000000000000000000000,,50,55.72254335260115606936416185,5,54.4324,0.456,3.0,601,32,1.0,0.01,0,0,0.0,0.4,0.6,autoimmune,-0.5032,uncrowded,1.0,104,0.07621351479289941,0.646758,0.3766,15.48,0.237201,-0.7153,0.971311,0.8307,0.0,0.0,0.1368,0.003811,0.0
AVXL,Anavex Life Sciences Corp.,,,D,ineligible,D,ineligible,,0.288396,,0,0.383436,1,0.616564,,0,no_upcoming,9,tailwind,high_beta|deep_drawdown,XS,ineligible,catalyst_score:-11.6;momentum_score:+5.0;financial_score:+4.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 7151000.0, ""cash_total"": 131749000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 221.0862816389316, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",late|none|pos,0.07621351479289941,,0.6667,0,1,0.5299,0.5018,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1131.52,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.168833,price_history,,0,1.9958,price_history,,-0.367756,,39.1877,1.1868,-0.124179,-0.243577,late,small,none,drug_developer,morningstar,,,,0,0.7970878661087866108786610879,57.86,41.25000000000000000000000000,,71.53,54.50867052023121387283236994,57.72602739726027397260273972,52.952,0.3932,3.0,,8,1.0,0.3037,0,1,0.0,0.4,0.6,cns,0.6858,highly_crowded,1.0,85,0.07621351479289941,0.711604,0.5581,30.32,0.629693,0.331,0.874471,0.7527,0.0,0.0,0.11796,0.003811,0.0
ABVX,Abivax SA,,,D,ineligible,D,ineligible,,0.233788,,0,0.41411,1,0.58589,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+42.2;financial_score:-37.8;momentum_score:-12.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 8}",late|none|pos,0.07621351479289941,,0.6603,0,1,0.4499,0.4199,8,8,buying,1.9003,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=400bps,240.42,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.301793,price_history,,8,0.777,price_history,,-0.603524,,45.6417,0.7549,-0.124179,-0.479345,late,unknown,sev2,drug_developer,morningstar,,,,0,0.7757443257676902536715620828,30.31,41.25000000000000000000000000,85,50,52.60115606936416184971098266,5,52.011,0.3533,3.0,137,10,1.0,1.0477,0,2,0.0,0.4,0.55,infectious_disease,0.6858,highly_crowded,1.0,69,0.07621351479289941,0.766212,0.7264,13.90,0.175768,-0.9316,0.739651,0.62985,0.0,0.0,0.10599,0.003811,0.0
