ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
RAPT,"RAPT Therapeutics, Inc.",19,0.95,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.151786,,0,0.896667,1,0.103333,,0,no_upcoming,9,tailwind,high_vol|deep_drawdown,L,sponsor_confirmed|momentum_tailwind|high_risk,clinical_score:-35.0;smart_money_score:+33.2;momentum_score:+14.4,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 76143000.0, ""cash_total"": 157344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.797131712698476, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|nonpos,0.1,,0.3155,0,1,-1.5537,-1.0095,5,5,buying,0.783,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,273.59,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.160721,price_history,,5,1.3199,price_history,,-0.439334,,41.6827,1.4599,-0.410362,-0.028972,mid,small,none,drug_developer,morningstar,,,,0,0.7846415306696679797411367473,58.73,41.25000000000000000000000000,77.5,21.43,9.283631820074968763015410244,34.86371419316025730019899116,8.5876,-1.4855,2.0,595,4,1.0,0.0073,0,0,0.0,0.4,0.95,oncology,0.7047,highly_crowded,1.0,43,0.1,0.848214,1.0288,15.11,0.219643,-0.7734
CRSP,CRISPR Therapeutics AG,20,0.57,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.273214,,0,0.89,1,0.11,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,clinical_score:-37.8;financial_score:+29.0;smart_money_score:+18.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 345014000.0, ""cash_total"": 1975828000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 68.7216634687288, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|nonpos,0.09811690510948905,,0.0039,104,1,-1.5143,-0.9266,3,3,buying,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,316.61,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.216876,price_history,,3,1.1161,price_history,,-0.399064,,41.529,0.5582,-0.410362,0.011298,late,mid,none,drug_developer,morningstar,,,,0,0.8829993291806420699568758984,45.55,41.25000000000000000000000000,66.0,61.13,10.18867508651281712182327139,77.000,9.1231,-1.4629,3.0,1004,7,1.0,0.1131,0,0,0.0,0.3,0.95,oncology,0.2349,moderate,1.0,77,0.09811690510948905,0.726786,0.6031,25.13,0.523214,0.0582
ACLX,"Arcellx, Inc.",21,0.95,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.005357,,0,0.883333,1,0.116667,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-35.6;smart_money_score:+33.3;momentum_score:+10.4,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 152083000.0, ""cash_total"": 461383000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.40509458650868, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",mid|none|nonpos,0.1,,-0.8629,727,1,-1.4778,-0.8496,7,7,buying,1.5632,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,207.9,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.0017,price_history,,7,0.5462,price_history,,-0.296766,,39.9295,0.5575,-0.410362,0.113596,mid,mid,none,drug_developer,morningstar,,,,0,0.8080658198878590227714841515,57.12,41.25000000000000000000000000,80.0,10.00,11.02920079596464436114581887,43.99324355592577166921190245,9.9061,-1.4299,2.0,1516,3,0.6667,0.0006,0,0,0.0,0.3,0.95,oncology,0.7047,highly_crowded,1.0,2,0.1,0.994643,2.5519,20.16,0.405357,-0.2395
LQDA,Liquidia Corporation,22,0.81,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.319643,,0,0.876667,1,0.123333,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind,financial_score:-30.7;momentum_score:+30.2;clinical_score:-27.4,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 79930000.0, ""cash_total"": 157496000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.645089453271613, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",late|none|nonpos,0.09811690510948905,,0.8186,0,1,-1.4348,-0.7592,3,3,buying,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,430.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.467591,price_history,,3,1.0417,price_history,,-0.351609,,44.9688,0.5778,-0.410362,0.058753,late,mid,sev1,drug_developer,morningstar,,,,0,0.8688101869606903163950143816,69.62,41.25000000000000000000000000,65.5,22.80,12.01635477969538671780290506,8.710002519526329050138573940,10.1932,-1.4178,3.0,895,4,1.0,0.0013,0,0,0.0,0.3,0.5,respiratory,0.7047,highly_crowded,1.0,90,0.09811690510948905,0.680357,0.4687,10.97,0.091071,-1.3342
PRTA,Prothena Corporation plc,23,0.4,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.344643,,0,0.843333,1,0.156667,,0,no_upcoming,9,tailwind,high_beta|overbought_rsi,M,sponsor_confirmed|momentum_tailwind|high_risk|cost_haircut_<=2000bps,momentum_score:+44.5;clinical_score:-36.9;catalyst_score:-10.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 140268000.0, ""cash_total"": 330843000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.303789887928822, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|none|nonpos,0.09811690510948905,,0.827,0,1,-1.2984,-0.4723,2,2,neutral,-0.3873,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1434.82,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.897193,price_history,,2,1.9509,price_history,,-0.209557,,71.9942,0.4848,-0.410362,0.200805,late,small,none,drug_developer,morningstar,,,,0,0.8474842338662621075971525265,96.55,41.25000000000000000000000000,55.0,83.60,15.15065352994335339108201636,52.14285714285714285714285714,13.7546,-1.2676,3.0,908,9,1.0,0.0036,0,0,0.0,0.4,0.6,cns,0.7047,highly_crowded,1.0,97,0.09811690510948905,0.655357,0.3998,18.01,0.3375,-0.4193
WVE,Wave Life Sciences Ltd.,24,0.95,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.191071,,0,0.823333,1,0.176667,,0,no_upcoming,9,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,clinical_score:-38.6;momentum_score:+22.0;smart_money_score:+20.5,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 187493000.0, ""cash_total"": 602068000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.533790594848874, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|nonpos,0.1,,0.3298,0,1,-1.1578,-0.1764,5,5,buying,0.783,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,327.67,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.003779,price_history,,5,0.4058,price_history,,-0.207767,,64.0964,3.1359,-0.410362,0.202595,mid,mid,none,drug_developer,morningstar,,,,0,0.7964720782959124928036845135,79.01,41.25000000000000000000000000,77.5,30.00,18.38169281317969364616594938,68.97959183673469387755102041,17.552,-1.1074,2.0,,7,1.0,0.0297,0,0,0.0,0.4,0.75,rare_disease,0.7047,highly_crowded,1.0,54,0.1,0.808929,0.874,22.72,0.466071,-0.0851
ABCL,AbCellera Biologics Inc.,25,0.81,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.201786,,0,0.81,1,0.19,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|runway_short,financial_score:-29.0;smart_money_score:+23.3;momentum_score:+20.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 131295000.0, ""cash_total"": 128513000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.74573289158003, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 2}",late|none|nonpos,0.09811690510948905,,-0.0836,137,1,-1.1284,-0.1146,2,2,buying,-0.3873,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,821.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.001543,price_history,,2,1.0985,price_history,,-0.393683,,51.8636,0.7022,-0.410362,0.016679,late,small,sev2,drug_developer,morningstar,,,,0,0.8628507403521044654308033112,57.22,41.25000000000000000000000000,60.5,46.80,19.05728581189799202098349092,8.211451247165532879818594108,17.8586,-1.0945,3.0,,3,0.6667,0.3193,0,1,0.0,0.4,0.55,infectious_disease,0.7047,highly_crowded,1.0,57,0.09811690510948905,0.798214,0.8353,8.22,0.051786,-1.6278
TRDA,"Entrada Therapeutics, Inc.",26,0.16,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.176786,,0,0.716667,1,0.283333,,0,no_upcoming,9,tailwind,deep_drawdown,S,momentum_tailwind|runway_short|cost_haircut_>2000bps,momentum_score:+43.9;financial_score:-37.5;clinical_score:-12.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 128512000.0, ""cash_total"": 90394000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.440674800796813, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 1}",early|none|pos,0.1,,-1.5329,,0,-0.6339,0.9259,1,1,selling,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.384688,price_history,,1,0.1157,price_history,,-0.576857,,53.4579,0.5606,-0.410362,-0.166495,early,small,sev2,drug_developer,morningstar,,,,0,0.7763720452422953201203694096,86.41,41.25000000000000000000000000,49.5,50,30.42184964845862628447809627,5,28.9487,-0.6267,0.0,848,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-0.4698,uncrowded,1.0,50,0.1,0.823214,0.9277,6.57,0.030357,-1.8756
URGN,UroGen Pharma Ltd.,27,0.81,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.380357,,0,0.803333,1,0.196667,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|runway_short,financial_score:-31.1;smart_money_score:+29.7;momentum_score:+25.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 124119000.0, ""cash_total"": 153829000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.872404708384696, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",late|none|nonpos,0.09811690510948905,,0.8428,0,1,-1.0994,-0.0536,4,4,buying,0.3929,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,785.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.09606,price_history,,4,0.9631,price_history,,-0.495034,,65.9589,0.7699,-0.410362,-0.084672,late,small,sev2,drug_developer,morningstar,,,,0,0.8225052705551651440618411806,67.48,41.25000000000000000000000000,72.0,70.80,19.72382022967224316163018802,11.25000000000000000000000000,19.6507,-1.0189,3.0,118,12,1.0,1.2342,0,2,0.0,0.3,0.95,oncology,0.7047,highly_crowded,1.0,107,0.09811690510948905,0.619643,0.3045,5.30,0.016071,-2.1426
CRNX,"Crinetics Pharmaceuticals, Inc.",28,0.49,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.476786,,0,0.79,1,0.21,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,clinical_score:-29.0;financial_score:+26.4;smart_money_score:+22.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 285021000.0, ""cash_total"": 1092291000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 45.98781142442136, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|pos,0.07398378082191781,,0.8438,0,1,-1.0702,0.0079,5,5,buying,0.783,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,459.18,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.140847,price_history,,5,0.9604,price_history,,-0.38754,,34.889,0.6688,-0.410362,0.022822,late,mid,none,drug_developer,morningstar,,,,0,0.8739125269461077844311377246,37.87,41.25000000000000000000000000,71.5,22.00,20.39476294386034516960920452,75.71428571428571428571428572,19.994,-1.0044,3.0,276,5,1.0,0.1937,0,0,0.0,0.5,0.95,oncology,0.7047,highly_crowded,1.0,134,0.07398378082191781,0.523214,0.0582,21.93,0.451786,-0.1212
BMEA,"Biomea Fusion, Inc.",29,0.16,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.026786,,0,0.696667,1,0.303333,,0,no_upcoming,9,tailwind,,S,momentum_tailwind|runway_short|cost_haircut_>2000bps,financial_score:-29.7;momentum_score:+27.9;smart_money_score:+13.3,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 56429000.0, ""cash_total"": 46642000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.918729731166598, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",early|none|pos,0.1,,-1.415,860,1,-0.5808,1.0377,1,1,buying,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.175655,price_history,,1,0.7737,price_history,,-0.304188,,35.0525,,-0.410362,0.106174,early,micro,sev2,drug_developer,morningstar,,,,0,0.7051857186953390266488321844,70.05,41.25000000000000000000000000,55.5,50,31.64293011237305450393606154,12.51907938224866294092903071,30.5198,-0.5605,1.0,860,1,0.0,0.0002,0,0,0.0,0.3,0.85,oncology,0.7047,highly_crowded,1.0,8,0.1,0.973214,1.9303,7.77,0.0375,-1.7805
LYEL,"Lyell Immunopharma, Inc.",30,0.67,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.105357,,0,0.67,1,0.33,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,clinical_score:-22.3;financial_score:+16.4;momentum_score:+14.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 117773000.0, ""cash_total"": 319624000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.56678525638304, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|pos,0.1,,-1.4098,782,1,-0.5271,1.1506,2,2,buying,-0.3873,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1990.72,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.285309,price_history,,2,1.567,price_history,,-0.534562,,47.1022,0.9083,-0.410362,-0.1242,early,small,none,drug_developer,morningstar,,,,0,0.7112309447267447889660893913,69.20,41.25000000000000000000000000,61.0,50,32.87602908479057748933357370,71.62790697674418604651162791,31.7529,-0.5085,1.0,782,1,0.0,0.0004,0,0,0.0,0.3,0.85,oncology,0.7047,highly_crowded,1.0,30,0.1,0.894643,1.2516,27.59,0.5625,0.1573
FHTX,Foghorn Therapeutics Inc.,31,0.08,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.0625,,0,0.61,1,0.39,,0,no_upcoming,9,headwind,deep_drawdown,XS,momentum_headwind|cost_haircut_>2000bps,smart_money_score:+17.2;financial_score:-16.4;momentum_score:-10.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 63828000.0, ""cash_total"": 89334000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.795262267343485, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|pos,0.1,,-1.3801,419,1,-0.2792,1.6723,1,1,neutral,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.413273,price_history,,1,0.9001,price_history,,-0.644075,,37.0519,0.9327,-0.410362,-0.233713,early,small,sev1,drug_developer,morningstar,,,,0,0.7395278509966234614965690012,25.06,41.25000000000000000000000000,52.5,69.05,38.57370350339522865212427138,18.87206297698455621657352323,37.4506,-0.2682,1.0,419,3,0.6667,0.015,0,0,0.0,0.3,0.85,oncology,0.7047,highly_crowded,1.0,18,0.1,0.9375,1.5341,19.29,0.380357,-0.3045
TBPH,"Theravance Biopharma, Inc.",32,0.4,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.583929,,0,0.043333,1,0.956667,,0,no_upcoming,9,tailwind,,M,momentum_tailwind|cost_haircut_<=2000bps,clinical_score:+20.6;catalyst_score:-15.2;financial_score:-10.6,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 174773000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|pos,0.07398378082191781,,1.1356,0,1,1.3928,1.2588,1,1,buying,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1103.1,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.186609,price_history,,1,0.1993,price_history,,-0.23534,,52.5799,0.5264,-0.410362,0.175022,late,small,none,drug_developer,morningstar,,,,0,0.9,62.50,41.25000000000000000000000000,55.5,90.00,77.000,45.77097505668934240362811792,75.8769,1.3526,3.0,402,43,1.0,0.0011,0,0,0.0,0.9,0.5,respiratory,0.7047,highly_crowded,1.0,164,0.07398378082191781,0.416071,-0.212,46.14,0.901786,1.2918
ACRS,"Aclaris Therapeutics, Inc.",33,0.1,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.405357,,0,0.07,1,0.93,,0,no_upcoming,9,neutral,high_vol,XS,sponsor_confirmed|runway_short|high_risk|cost_haircut_<=2000bps,financial_score:-42.9;clinical_score:+28.3;smart_money_score:+15.6,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 33982000.0, ""cash_total"": 25256000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.918603966805955, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",late|none|pos,0.07398378082191781,,0.4595,77,1,1.3579,1.1826,3,3,buying,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1385.71,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.070382,price_history,,3,1.1341,price_history,,-0.144402,,52.6321,1.5686,-0.410362,0.26596,late,small,sev2,drug_developer,morningstar,,,,0,0.8552182044887780548628428928,53.44,41.25000000000000000000000000,63.5,90.00,76.19718309859154929577464789,5,76.6053,1.3833,3.0,,14,1.0,0.6585,1,1,0.0,0.7,0.5,dermatology,-0.4698,uncrowded,1.0,114,0.07398378082191781,0.594643,0.2395,12.25,0.126786,-1.1417
VKTX,"Viking Therapeutics, Inc.",34,0.57,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.673214,,0,0.056667,1,0.943333,,0,no_upcoming,9,neutral,deep_drawdown,M,sponsor_confirmed|runway_short,financial_score:-33.6;clinical_score:+28.8;smart_money_score:+12.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 278685000.0, ""cash_total"": 165810000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.139673825286614, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",mid|none|pos,0.03706145833333333,,0.4159,0,1,1.3928,1.2588,3,3,buying,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,319.17,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.17513,price_history,,3,0.9314,price_history,,-0.572917,,45.2699,,-0.410362,-0.162555,mid,mid,sev2,drug_developer,morningstar,,,,0,0.7821596949387566443263230876,47.58,41.25000000000000000000000000,60.5,12.86,77.000,14.63140358184089962515618492,75.954,1.3558,2.0,220,5,1.0,0.1609,0,0,0.0,0.4,0.55,metabolic,-0.4698,uncrowded,1.0,189,0.03706145833333333,0.326786,-0.4488,18.59,0.3625,-0.3518
TRVI,"Trevi Therapeutics, Inc.",35,0.49,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.669643,,0,0.05,1,0.95,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,momentum_score:-31.4;clinical_score:+23.8;smart_money_score:+18.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 34458000.0, ""cash_total"": 194927000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 67.88333623541703, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|pos,0.03706145833333333,,0.4142,0,1,1.3928,1.2588,4,4,buying,0.3929,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,718.24,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.427162,price_history,,4,0.9443,price_history,,-0.565421,,33.6987,0.6685,-0.410362,-0.155059,mid,small,none,drug_developer,morningstar,,,,0,0.8441542319749216300940438871,21.76,41.25000000000000000000000000,71.5,41.43,77.000,54.28571428571428571428571428,76.1404,1.3637,2.0,140,5,1.0,0.3114,0,1,0.0,0.4,0.5,respiratory,-0.4698,uncrowded,1.0,188,0.03706145833333333,0.330357,-0.4389,51.63,0.973214,1.9303
ENTA,"Enanta Pharmaceuticals, Inc.",36,0.1,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.616071,,0,0.003333,1,0.996667,,0,no_upcoming,9,headwind,deep_drawdown,XS,momentum_headwind|cost_haircut_<=2000bps,clinical_score:+27.3;financial_score:-17.0;catalyst_score:-8.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 11699000.0, ""cash_total"": 37437000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.40020514573895, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|pos,0.03706145833333333,,0.4307,0,1,1.3928,1.2588,1,1,buying,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1593.49,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.017589,price_history,,1,0.7909,price_history,,-0.503851,,33.1611,0.5086,-0.410362,-0.093489,mid,small,none,drug_developer,morningstar,,,,0,0.7644271362456259171464047861,41.96,41.25000000000000000000000000,55.5,90.00,77.000,32.67388588088296543107038733,76.2269,1.3673,2.0,236,18,1.0,0.1436,0,0,0.0,0.8,0.55,infectious_disease,-0.4698,uncrowded,1.0,173,0.03706145833333333,0.383929,-0.2952,37.99,0.755357,0.6914
