ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
ANAB,"AnaptysBio, Inc.",107,0.82,C,low_quality+no_catalyst_data,,,C,0.568584,0.196154,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,financial_score:-26.4;smart_money_score:+20.4;clinical_score:+17.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 78300000.0, ""cash_total"": 109833000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.83264367816092, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",mid|none|pos,0.08701244092219021,34.727651,-0.6082,243,1,1.1142,1.0784,5,5,buying,0.8852,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,634.48,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,5,,,insufficient_overlap,,series_too_short,,0.5912,,,mid,small,sev1,commercial_biotech,morningstar,,,drawdown,1,0.8315747152110788474424838061,50,41.25000000000000000000000000,71.5,38.89,68.29268292682926829268292683,24.70255800118976799524092802,67.4135,0.9968,2.0,243,4,1.0,0.132,0,0,0.0,0.4,0.5,respiratory,0.7557,highly_crowded,1.0,129,0.08701244092219021,0.431416,-0.1728,34.25,0.679204,0.4655
TECH,Bio-Techne Corporation,108,0.97,C,low_quality,,,C,0.449115,0.173077,1,,0,,211,0,specific_days,9,neutral,overbought_rsi,L,catalyst_far_lift,financial_score:-28.1;clinical_score:+19.5;smart_money_score:+8.0,tier=;reason=;cat_days=211;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 172879000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|near_181_270|pos,0.1,32.977082,1.1784,0,1,1.0548,1.0194,1,1,buying,-0.7152,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,284.71,1.0,0,0,1.0,0,1.0,0,211,False,specific_days,,,beta_missing:insufficient_overlap,1,,,insufficient_overlap,-0.2358,,75.4,0.3925,,,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,50,45.56250000000000000000000000,55.5,40.78,66.98113207547169811320754717,19.34240362811791383219954649,68.7311,1.053,3.0,14,533,1.0,4.4005,3,7,0.0,0.7,0.95,oncology,-0.4045,uncrowded,1.0,102,0.1,0.550885,0.1279,35.21,0.705752,0.541
MRVI,"Maravai LifeSciences Holdings, Inc.",109,0.2,C,low_quality+no_catalyst_data,,,C,0.75885,0.465385,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,S,cost_haircut_<=2000bps,clinical_score:-18.5;catalyst_score:+10.0;momentum_score:+10.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 34805000.0, ""cash_total"": 243574000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 82.10337595173107, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 0}",early|none|nonpos,0.06969944897959185,44.8,-1.4363,,0,-1.0055,-1.0287,0,0,neutral,-1.1153,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1558.12,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,-0.3562,,56.6,0.6854,,,early,small,sev1,commercial_biotech,morningstar,,,,0,0.6673151029748283752860411899,50,50,,50,21.49892274546014158202523854,38.44444444444444444444444444,21.6739,-0.9539,,,,,,,,,,,,-1.5648,unknown,1.0,172,0.06969944897959185,0.24115,-0.7026,13.67,0.126106,-1.145
ACAD,ACADIA Pharmaceuticals Inc.,110,0.82,C,low_quality+no_catalyst_data,,,C,0.011062,0.442308,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+22.6;clinical_score:-14.5;catalyst_score:-7.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 177695000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 7}",late|none|nonpos,0.1,44.547939,0.9243,0,1,-0.4433,-0.4698,7,7,buying,1.6854,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,531.5,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,7,0.9418,,insufficient_overlap,-0.0517,,43.2990,0.3548,,,late,mid,none,commercial_biotech,morningstar,,,,0,0.8852608128925228107595686693,50,41.25000000000000000000000000,71.0,39.86,33.90886436454254182983268067,45.77097505668934240362811792,33.9269,-0.4313,3.0,118,12,1.0,0.7241,0,1,0.0,0.6,0.6,cns,0.7557,highly_crowded,1.0,3,0.1,0.988938,2.2882,29.20,0.608407,0.2752
ALNY,"Alnylam Pharmaceuticals, Inc.",111,0.97,C,low_quality+no_catalyst_data,,,C,0.033186,0.396154,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+14.4;catalyst_score:-9.3;clinical_score:-5.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1657250000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|none|pos,0.1,44.009934,0.933,0,1,0.0833,0.0537,6,6,neutral,1.2853,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,144.92,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,6,0.4081,,insufficient_overlap,-0.2136,,44.5898,0.3472,,,late,large,none,commercial_biotech,morningstar,,,,0,0.9,50,41.25000000000000000000000000,65.0,31.43,45.53498674894189312131640362,51.13207547169811320754716981,45.8846,0.0786,3.0,178,33,1.0,0.7369,0,1,0.0,0.4,0.55,infectious_disease,-0.4045,uncrowded,1.0,8,0.1,0.966814,1.8359,42.25,0.84292,1.0065
ZLAB,Zai Lab Limited,112,0.82,C,low_quality+no_catalyst_data,,,C,0.493363,0.419231,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-32.0;financial_score:+24.5;momentum_score:+6.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 150789000.0, ""cash_total"": 689573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.87718600163142, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 3}",late|none|nonpos,0.1,44.3025,0.8915,0,1,-1.4419,-1.4624,3,3,selling,0.085,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,827.45,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,3,,,insufficient_overlap,,series_too_short,,0.3972,,,late,mid,none,commercial_biotech,morningstar,,,drawdown,1,0.8667241206629307261237629665,50,41.25000000000000000000000000,48.0,10.00,11.86543253826984692061231755,68.450,13.2654,-1.3125,3.0,29,11,1.0,2.2892,2,2,0.0,0.4,0.95,oncology,0.7557,highly_crowded,1.0,112,0.1,0.506637,0.0166,17.19,0.272124,-0.6064
AXSM,"Axsome Therapeutics, Inc.",113,0.97,C,low_quality,,,C,0.502212,0.288462,1,,0,,333,0,specific_days,9,neutral,deep_drawdown,L,catalyst_far_lift|sponsor_confirmed,smart_money_score:+16.5;catalyst_score:-9.0;momentum_score:-4.5,tier=;reason=;cat_days=333;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 93405000.0, ""cash_total"": 322933000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.761023661657504, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 7}",late|far_271_540|pos,0.0961064745762712,38.986071,0.9425,0,1,0.4394,0.4077,7,7,buying,1.6854,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,308.96,1.0,0,0,1.0,0,1.0,0,333,False,specific_days,,,beta_missing:insufficient_overlap,7,,,insufficient_overlap,-0.3753,,68.4,0.5091,,,late,mid,none,commercial_biotech,morningstar,,,,0,0.8867331597633136094674556213,50,45.56250000000000000000000000,71.0,14.95,53.39622641509433962264150944,52.78571428571428571428571429,54.1624,0.4316,3.0,73,10,1.0,2.4134,2,3,0.0,0.4,0.6,cns,0.2916,moderate,1.0,114,0.0961064745762712,0.497788,-0.0055,37.14,0.732301,0.6198
MIRM,"Mirum Pharmaceuticals, Inc.",114,0.97,C,low_quality,,,C,0.329646,0.319231,1,,0,,164,0,specific_days,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+12.5;catalyst_score:-8.4;momentum_score:-4.0,tier=;reason=;cat_days=164;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 383327000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|near_91_180|pos,0.1,40.831857,0.9389,0,1,0.3497,0.3184,3,3,buying,0.085,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=400bps,372.43,1.0,0,0,1.0,0,1.0,0,164,False,specific_days,,,beta_missing:insufficient_overlap,3,,,insufficient_overlap,,series_too_short,,0.4303,,,late,mid,none,commercial_biotech,morningstar,,,drawdown,1,0.8998398217468805704099821747,50,45.56250000000000000000000000,66.5,15.54,51.41509433962264150943396226,56.42857142857142857142857143,51.4726,0.3169,3.0,126,9,1.0,1.5663,0,5,0.0,0.4,0.55,infectious_disease,0.7557,highly_crowded,1.0,75,0.1,0.670354,0.4409,37.17,0.736726,0.6333
NTRA,"Natera, Inc.",115,0.97,C,low_quality+no_catalyst_data,,,C,0.34292,0.211538,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,clinical_score:+22.8;catalyst_score:-12.0;financial_score:-7.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",late|none|nonpos,0.1,35.929744,1.188,0,1,,0.0,5,5,selling,0.8852,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,210.15,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,5,,,insufficient_overlap,-0.3449,,58.1,0.3255,,,late,large,none,platform_diagnostics,morningstar,,,,0,0.8244384822987775837434513415,50,41.25000000000000000000000000,53.5,15.54,76.03773584905660377358490566,45.53498674894189312131640362,76.0031,1.3631,3.0,313,50,1.0,0.2114,0,0,0.0,0.8,0.95,oncology,0.2916,moderate,1.0,78,0.1,0.65708,0.4045,33.92,0.665929,0.4287
ONC,BeOne Medicines Ltd.,116,0.97,C,low_quality+no_catalyst_data,,,C,0.365044,0.403846,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-26.8;financial_score:+16.3;smart_money_score:+13.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 4547530000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",late|none|nonpos,0.1,44.052208,-0.2499,644,1,-1.0509,-1.0738,2,2,buying,-0.3151,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,342.35,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,2,,,insufficient_overlap,,series_too_short,,0.415,,,late,large,none,commercial_biotech,morningstar,,,drawdown,1,0.8801451737934483620905226307,50,41.25000000000000000000000000,61.0,15.54,20.49642023654127605711799376,63.58490566037735849056603774,20.5539,-1.0016,3.0,1223,8,1.0,0.0047,0,0,0.0,0.4,0.95,oncology,-0.4045,uncrowded,1.0,83,0.1,0.634956,0.345,23.74,0.506637,0.0166
LGND,Ligand Pharmaceuticals Incorporated,117,0.49,C,low_quality+no_catalyst_data,,,C,0.75,0.365385,1,,0,,,0,no_upcoming,9,neutral,,M,,clinical_score:-24.3;financial_score:+16.0;catalyst_score:+4.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 664522000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",early|none|nonpos,0.06969944897959185,43.267947,-1.4363,,0,-1.0055,-1.0287,0,0,neutral,-1.1153,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,494.19,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,0,,,insufficient_overlap,-0.2097,,54.9,0.2960,,,early,mid,sev1,commercial_biotech,morningstar,,,,0,0.7264208310001119946242580356,50,50,,15.54,21.49892274546014158202523854,61.84210526315789473684210527,21.6739,-0.9539,,,,,,,,,,,,-1.5648,unknown,1.0,170,0.06969944897959185,0.25,-0.6745,19.20,0.360619,-0.3568
SUPN,"Supernus Pharmaceuticals, Inc.",118,0.82,C,low_quality,,,C,0.435841,0.065385,1,,0,,242,0,specific_days,9,neutral,drawdown_data_missing,L,catalyst_far_lift|sponsor_confirmed,financial_score:-22.3;clinical_score:+17.8;smart_money_score:+6.3,tier=;reason=;cat_days=242;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 151371000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|near_181_270|pos,0.1,27.285939,1.1779,0,1,0.8467,0.9287,2,2,neutral,-0.3151,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,505.15,0.85,1,0,1.0,0,1.0,0,242,False,specific_days,,,beta_missing:insufficient_overlap,2,,,insufficient_overlap,,series_too_short,,0.4534,,,late,mid,none,commercial_pharma,morningstar,,,drawdown,1,0.9,50,45.56250000000000000000000000,55.0,15.54,66.41509433962264150943396226,26.32653061224489795918367346,67.1521,0.9856,3.0,19,28,1.0,2.7767,2,2,0.0,0.4,0.6,cns,0.7557,highly_crowded,1.0,99,0.1,0.564159,0.1615,35.12,0.701327,0.5282
GH,"Guardant Health, Inc.",119,0.97,C,low_quality,,,C,0.227876,0.188462,1,,0,,88,0,specific_days,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:+14.9;smart_money_score:+11.0;financial_score:-10.5,tier=;reason=;cat_days=88;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 184760000.0, ""cash_total"": 378203000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.05654706689919, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",late|near_31_90|nonpos,0.1,34.327926,1.1822,0,1,,0.0,3,3,buying,0.085,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,236.1,1.0,0,0,1.0,0,1.0,0,88,False,specific_days,,,beta_missing:insufficient_overlap,3,,,insufficient_overlap,,series_too_short,,0.6981,,,late,large,none,platform_diagnostics,morningstar,,,drawdown,1,0.9,50,45.56250000000000000000000000,66.5,11.74,70.37735849056603773584905660,44.93094616510422847197500099,72.1274,1.1978,3.0,28,490,1.0,4.9861,6,8,0.0,0.8,0.95,oncology,-0.4045,uncrowded,1.0,52,0.1,0.772124,0.7459,40.23,0.807522,0.8688
LAB,Standard BioTools Inc.,120,0.32,C,mod_quality+catalyst_far,,,C,0.537611,0.673077,1,,0,,333,0,specific_days,9,neutral,drawdown_data_missing,M,catalyst_far_lift|cost_haircut_>2000bps,financial_score:-23.2;clinical_score:+20.0;smart_money_score:+6.2,tier=;reason=;cat_days=333;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 73153000.0, ""cash_total"": 129418000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.229696663158037, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",late|far_271_540|nonpos,0.0930939801980198,53.238889,1.1801,0,1,,0.0,1,1,buying,-0.7152,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,333,False,specific_days,,,beta_missing:insufficient_overlap,1,,,insufficient_overlap,,series_too_short,,0.7324,,,late,small,sev1,platform_devices,morningstar,,,drawdown,1,0.8247638578175490927168779518,50,45.56250000000000000000000000,55.5,90.00,69.24528301886792452830188679,26.08641975308641975308641975,70.6453,1.1346,3.0,74,572,1.0,2.4023,2,3,0.0,0.8,0.95,oncology,0.7557,highly_crowded,1.0,122,0.0930939801980198,0.462389,-0.0944,21.99,0.45354,-0.1167
ESPR,"Esperion Therapeutics, Inc.",121,0.49,C,low_quality+no_catalyst_data,,,C,0.201327,0.165385,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,M,,financial_score:-30.1;clinical_score:+14.7;smart_money_score:+11.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 58336000.0, ""cash_total"": 92447000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.01679923203511, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|none|pos,0.1,31.850196,0.9563,0,1,0.5028,0.5562,1,1,buying,-0.7152,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,798.17,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,1,,,insufficient_overlap,,series_too_short,,0.7805,,,late,small,sev1,commercial_pharma,morningstar,,,drawdown,1,0.7887445887445887445887445887,50,41.25000000000000000000000000,55.5,44.85,58.49056603773584905660377358,13.67265687778508291328804149,57.4981,0.5739,3.0,1039,8,1.0,0.0003,0,0,0.0,0.4,0.55,metabolic,0.7557,highly_crowded,1.0,46,0.1,0.798673,0.8369,18.83,0.338496,-0.4166
TKNO,"Alpha Teknova, Inc.",122,0.16,C,low_quality+no_catalyst_data,,,C,0.838496,0.334615,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_>2000bps,clinical_score:-16.4;catalyst_score:+12.1;momentum_score:+12.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 8184000.0, ""cash_total"": 22116000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.42815249266862, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.06969944897959185,41.131588,-1.4363,,0,-1.1023,-1.1825,0,0,neutral,-1.1153,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,0.5979,,,early,micro,sev1,commercial_pharma,morningstar,,,drawdown,1,0.6804534095591264936135146271,50,50,,50,21.49892274546014158202523854,30.29241689750692520775623270,21.6739,-0.9539,,,,,,,,,,,,-1.5648,unknown,1.0,190,0.06969944897959185,0.161504,-0.9883,13.31,0.117257,-1.1888
FOLD,"Amicus Therapeutics, Inc.",123,0.97,C,low_quality+no_catalyst_data,,,C,0.219027,0.311538,1,,0,,,0,no_upcoming,9,neutral,overbought_rsi,L,sponsor_confirmed,smart_money_score:+23.7;clinical_score:-18.4;catalyst_score:-9.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 293536000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 6}",late|none|nonpos,0.1,39.867571,0.9236,0,1,-0.5344,-0.5604,6,6,buying,1.2853,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,259.01,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,6,1.0869,,insufficient_overlap,0.0,,96.1905,0.6001,,,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,50,41.25000000000000000000000000,74.0,15.54,31.89786796408369922075867252,54.28571428571428571428571428,31.7283,-0.5251,3.0,347,22,1.0,0.1386,0,0,0.0,0.7,0.75,rare_disease,0.7557,highly_crowded,1.0,50,0.1,0.780973,0.7755,30.19,0.612832,0.2867
IOVA,"Iovance Biotherapeutics, Inc.",124,0.82,C,low_quality,,,C,0.869469,0.226923,1,,0,,698,0,specific_days,9,neutral,drawdown_data_missing,L,catalyst_far_lift|sponsor_confirmed|runway_short,financial_score:-22.1;smart_money_score:+10.2;clinical_score:+5.9,tier=;reason=;cat_days=698;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 302408000.0, ""cash_total"": 296980000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.784608872781144, ""stage_bucket"": ""mid"", ""surv_score"": ""-1.0"", ""tier1_count"": 2}",mid|far_271_540|pos,0.05133853608247423,36.975371,0.4549,0,1,0.3187,0.2877,2,2,neutral,-0.3151,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,short,<=1000bps,449.86,0.85,1,0,1.0,0,1.0,0,698,False,specific_days,,,beta_missing:insufficient_overlap,2,,,insufficient_overlap,,series_too_short,,0.9724,,,mid,small,sev2,commercial_biotech,morningstar,,,drawdown,1,0.7639376547377897816790456898,50,45.56250000000000000000000000,55.0,47.94,50.73170731707317073170731707,22.65860268358781148787097627,50.1051,0.2586,2.0,698,14,1.0,0.0262,0,0,0.0,0.3,0.95,oncology,0.7557,highly_crowded,1.0,197,0.05133853608247423,0.130531,-1.1239,10.64,0.068584,-1.4864
STOK,"Stoke Therapeutics, Inc.",125,0.82,C,low_quality+no_catalyst_data,,,C,0.825221,0.303846,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+35.0;clinical_score:-23.5;financial_score:-12.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 83394000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",early|none|nonpos,0.06969944897959185,39.844299,-1.4363,,0,-1.0055,-1.0287,6,6,buying,1.2853,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,603.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,6,,,insufficient_overlap,,series_too_short,,0.7422,,,early,mid,sev1,commercial_biotech,morningstar,,,drawdown,1,0.6916629498000888494002665482,50,41.25000000000000000000000000,80.0,43.92,21.49892274546014158202523854,32.16066481994459833795013850,20.1564,-1.0186,,,,,0.0,0,0,,0.0,0.5,other,-3.1891,uncrowded,1.0,187,0.06969944897959185,0.174779,-0.9354,19.06,0.35177,-0.3805
