ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
CADL,"Candel Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.065836,,0,0.619205,1,0.380795,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+28.2;momentum_score:-25.5;clinical_score:-4.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 27743000.0, ""cash_total"": 86963000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.903184982071295, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",late|none|nonpos,0.1,,0.8616,0,1,-0.3885,-0.269,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1387.28,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.432159,price_history,,0,0.7628,price_history,,-0.8651,,26.3034,0.6596,-0.391106,-0.473994,late,micro,none,drug_developer,morningstar,,,,0,0.8410967125469229894209987487,14.49,41.25000000000000000000000000,,86.80,35.88628799400471687716282043,68.16901408450704225352112676,35.4677,-0.3517,3.0,636,11,1.0,0.0631,0,0,0.0,0.6,0.95,oncology,0.7029,highly_crowded,1.0,19,0.1,0.934164,1.5075,24.01,0.507117,0.0178
PVLA,"Palvella Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.286477,,0,0.612583,1,0.387417,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+30.9;financial_score:-14.8;momentum_score:-13.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 20080000.0, ""cash_total"": 63567000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 37.98824701195219, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|none|nonpos,0.1,,0.863,0,1,-0.3046,-0.1803,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,491.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.271148,price_history,,4,0.6293,price_history,,-0.760563,,39.695,,-0.391106,-0.369457,late,small,none,drug_developer,morningstar,,,,0,0.8521463044998834227092562369,28.00,41.25000000000000000000000000,72.0,30.80,37.81987700853005356080142828,26.32653061224489795918367346,38.8013,-0.2111,3.0,41,4,1.0,2.526,2,3,0.0,0.7,0.5,other,-3.5294,uncrowded,1.0,81,0.1,0.713523,0.5637,23.89,0.5,0.0
CCCC,"C4 Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.706406,,0,0.599338,1,0.400662,,0,no_upcoming,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-30.7;smart_money_score:+25.2;momentum_score:+7.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 98694000.0, ""cash_total"": 74603000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.070824974162564, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",early|none|nonpos,0.0032132440476190477,,-1.3835,410,1,-0.249,-0.1217,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1461.59,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.071313,price_history,,3,1.325,price_history,,-0.807059,,47.3147,0.7106,-0.391106,-0.415953,early,micro,sev2,drug_developer,morningstar,,,,0,0.7246493933785728973884433477,49.28,41.25000000000000000000000000,66.5,50,39.09957708573625528642829680,10.61514801999231064975009612,37.981,-0.2457,1.0,410,2,0.3333,0.0082,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,199,0.0032132440476190477,0.293594,-0.5429,10.89,0.087189,-1.3583
PRAX,"Praxis Precision Medicines, Inc",,,D,ineligible,D,ineligible,,0.428826,,0,0.586093,1,0.413907,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-29.5;smart_money_score:+26.3;financial_score:+9.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 249068000.0, ""cash_total"": 599331000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.875535998201293, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|pos,0.0896402027027027,,0.3752,0,1,-0.1242,0.0101,8,8,buying,1.9576,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,221.16,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.347994,price_history,,8,1.3347,price_history,,-0.905601,,50.3574,0.9863,-0.391106,-0.514495,mid,mid,none,drug_developer,morningstar,,,,0,0.7792174913693901035673187572,15.16,41.25000000000000000000000000,71.0,10.00,41.97402708360032466145499595,54.11764705882352941176470588,40.9158,-0.1219,2.0,97,5,1.0,0.4456,0,1,0.0,0.4,0.6,cns,0.7029,highly_crowded,1.0,121,0.0896402027027027,0.571174,0.1794,25.57,0.52847,0.0714
BDTX,"Black Diamond Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.051601,,0,0.566225,1,0.433775,,0,no_upcoming,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+7.4;catalyst_score:-6.8;financial_score:+4.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 30864000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",early|none|pos,0.1,,-1.3817,1095,1,-0.0462,0.0925,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1969.35,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.348945,price_history,,1,0.7682,price_history,,-0.735646,,61.058,0.7908,-0.391106,-0.34454,early,micro,none,drug_developer,morningstar,,,,0,0.7487466695086859213471171267,47.44,41.25000000000000000000000000,55.5,90.00,43.77162629757785467128027681,52.47058823529411764705882353,42.653,-0.0487,1.0,1095,2,0.3333,0.0,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,15,0.1,0.948399,1.6295,32.57,0.653025,0.3935
CLLS,Cellectis S.A.,,,D,ineligible,D,ineligible,,0.713523,,0,0.592715,1,0.407285,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-24.5;catalyst_score:+11.7;clinical_score:+11.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""early"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",early|none|nonpos,0.0032132440476190477,,-0.2048,0,1,-0.1629,-0.0307,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2050.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.272135,price_history,,0,0.8992,price_history,,-0.808667,,41.391,0.8122,-0.391106,-0.417561,early,unknown,sev2,drug_developer,morningstar,,,,0,0.6775471095496646438837432130,30.85,41.25000000000000000000000000,,50,41.08342945021145713187235679,5,39.9648,-0.1621,1.0,226,5,1.0,0.0384,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,201,0.0032132440476190477,0.286477,-0.5637,10.50,0.08363,-1.3811
PYXS,"Pyxis Oncology, Inc.",,,D,ineligible,D,ineligible,,0.290036,,0,0.57947,1,0.42053,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+25.2;momentum_score:-15.6;financial_score:-10.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 53075000.0, ""cash_total"": 76256000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.24111163447951, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 3}",early|none|pos,0.1,,-1.3556,330,1,-0.1048,0.0306,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.435264,price_history,,3,0.3269,price_history,,-0.883473,,31.8318,1.6279,-0.391106,-0.492367,early,micro,sev1,drug_developer,morningstar,,,,0,0.7246236116824352118469765529,25.74,41.25000000000000000000000000,66.5,50,42.42137639369473279507881584,30.82276047673971549404075356,41.3028,-0.1056,1.0,330,2,0.3333,0.0162,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,82,0.1,0.709964,0.5533,21.63,0.435943,-0.1613
ARDX,"Ardelyx, Inc.",,,D,ineligible,,,D,0.507117,0.557692,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-35.0;momentum_score:+34.5;clinical_score:+19.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,survivability_critical,"{""burn_ttm"": 42483000.0, ""cash_total"": 67999000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.207400607301743, ""stage_bucket"": ""late"", ""surv_score"": ""-4.0"", ""tier1_count"": 1}",late|none|pos,0.06877803448275861,48.739,1.131,0,1,1.4257,1.3828,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,582.84,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.743502,price_history,,1,0.7385,price_history,,-0.129412,,55.4359,0.8641,-0.391106,0.261694,late,small,none,commercial_biotech,morningstar,,,,0,0.8854993666956413758847634422,92.31,41.25000000000000000000000000,55.5,57.22,77.000,22.77777777777777777777777778,76.2314,1.3677,3.0,,13,1.0,0.0,0,0,0.0,0.6,0.55,metabolic,-0.4728,uncrowded,1.0,143,0.06877803448275861,0.492883,-0.0178,29.33,0.603203,0.2616
IRWD,"Ironwood Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.578292,0.726923,1,,0,,,0,no_upcoming,9,neutral,high_vol,XS,ineligible,clinical_score:+18.8;catalyst_score:-16.9;momentum_score:-6.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 140407000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",late|none|pos,0.06877803448275861,58.428214,1.131,0,1,1.1618,1.2651,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,819.43,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.047502,price_history,,0,0.5293,price_history,,-0.138636,,64.2722,1.2561,-0.391106,0.25247,late,small,none,commercial_pharma,morningstar,,,,0,0.8509832103790384126176545408,51.54,41.25000000000000000000000000,,56.67,77.000,62.85714285714285714285714286,76.2314,1.3677,3.0,563,18,1.0,0.0143,0,0,0.0,0.9,0.55,metabolic,-0.4728,uncrowded,1.0,163,0.06877803448275861,0.421708,-0.1975,38.79,0.766904,0.7287
DNA,"Ginkgo Bioworks Holdings, Inc.",,,D,ineligible,,,D,0.905694,0.957692,1,,0,,27,1,specific_days,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+20.8;catalyst_score:-18.7;momentum_score:-14.1,tier=;reason=;cat_days=27;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 123381000.0, ""cash_total"": 495484000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 48.19062902715977, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",late|near_0_30|pos,-0.0008885882352941176,73.384357,1.1148,0,1,0.9349,0.8914,1,1,neutral,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=2000bps,1199.57,0.7,1,0,1.0,0,1.0,0,27,True,specific_days,-0.047627,price_history,,1,1.8213,price_history,,-0.83244,,41.0533,0.7795,-0.391106,-0.441334,late,small,none,commercial_biotech,morningstar,,,,0,0.8332774580935701776332249187,40.27,35.66178177777777777777777778,55.0,90.00,65.84507042253521126760563380,75.17857142857142857142857143,67.5951,1.0034,3.0,26,743,1.0,4.312,7,7,0.0303,0.8,0.95,oncology,0.7029,highly_crowded,1.0,255,-0.0008885882352941176,0.094306,-1.3147,40.51,0.80605,0.8634
HALO,"Halozyme Therapeutics, Inc.",,,D,ineligible,,,D,0.909253,0.480769,1,,0,,7,1,specific_days,9,tailwind,,XS,ineligible,financial_score:-22.1;clinical_score:+19.6;momentum_score:+7.8,tier=;reason=;cat_days=7;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 133820000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",late|near_0_30|pos,-0.0008885882352941176,46.371909,1.1233,0,1,1.1394,1.0962,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,268.65,1.0,0,0,1.0,0,1.0,0,7,True,specific_days,0.138783,price_history,,0,0.5394,price_history,,-0.100232,,59.2869,0.2835,-0.391106,0.290874,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,58.66,45.53916844444444444444444444,,62.00,70.49295774647887323943661972,28.75535399344923154446963970,71.5567,1.1705,3.0,,29,1.0,0.9548,1,1,0.0,0.7,0.95,oncology,0.7029,highly_crowded,1.0,256,-0.0008885882352941176,0.090747,-1.3362,33.66,0.677936,0.4619
MNKD,MannKind Corporation,,,D,ineligible,,,D,0.596085,0.242308,1,,0,,,0,no_upcoming,9,neutral,,XS,ineligible,clinical_score:+19.8;catalyst_score:-12.6;financial_score:-3.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 171346000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|none|pos,0.06877803448275861,37.9355,1.131,0,1,1.2788,1.2357,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,820.88,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.002697,price_history,,0,1.1358,price_history,,-0.292585,,57.0531,0.4616,-0.391106,0.098521,late,small,none,commercial_biotech,morningstar,,,,0,0.9,50.35,41.25000000000000000000000000,,15.33,73.66197183098591549295774648,50,72.5434,1.2121,3.0,699,19,1.0,0.0044,0,0,0.0,0.8,0.5,respiratory,0.7029,highly_crowded,1.0,168,0.06877803448275861,0.403915,-0.2432,44.62,0.866548,1.1102
BIIB,Biogen Inc.,,,D,ineligible,,,D,0.870107,0.619231,1,,0,,1519,0,specific_days,9,tailwind,,XS,ineligible,financial_score:-26.9;momentum_score:+15.8;catalyst_score:-11.6,tier=;reason=;cat_days=1519;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 5}",late|far_271_540|pos,0.0006644444444444445,50.066374,1.1223,0,1,0.8252,0.8944,5,5,buying,0.7855,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=400bps,177.15,1.0,0,0,1.0,0,1.0,0,1519,False,specific_days,0.423999,price_history,,5,1.1121,price_history,,-0.008688,,65.4931,0.3103,-0.391106,0.382418,late,large,none,commercial_pharma,morningstar,,,,0,0.8254976815327644501690549026,72.98,45.56250000000000000000000000,68.5,62.45,68.59154929577464788732394366,30.25083206594811435120897528,69.7056,1.0924,3.0,88,343,1.0,1.9054,1,2,0.0,0.8,0.95,oncology,0.7029,highly_crowded,1.0,245,0.0006644444444444445,0.129893,-1.1269,27.24,0.55694,0.1432
SNY,Sanofi,,,D,ineligible,,,D,0.884342,0.134615,1,,0,,299,0,specific_days,9,neutral,,XS,ineligible,financial_score:-39.6;clinical_score:+29.7;smart_money_score:+4.9,tier=;reason=;cat_days=299;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",late|far_271_540|pos,0.0006644444444444445,29.484,1.131,0,1,1.0536,1.1459,1,1,selling,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=400bps,241.86,1.0,0,0,1.0,0,1.0,0,299,False,specific_days,0.045667,price_history,,1,0.3445,price_history,,-0.220941,,68.6542,0.194,-0.391106,0.170165,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8561843971631205673758865248,48.67,45.56250000000000000000000000,49.5,50,74.29577464788732394366197183,5,75.6272,1.3422,3.0,18,630,1.0,6.3678,8,8,0.0,0.8,0.95,oncology,0.7029,highly_crowded,1.0,249,0.0006644444444444445,0.115658,-1.197,21.64,0.439502,-0.1522
SNDX,"Syndax Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.453737,0.803846,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,catalyst_score:-16.8;clinical_score:+11.4;smart_money_score:+7.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 253492000.0, ""cash_total"": 435979000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 5.155381629400534, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",mid|none|pos,0.0896402027027027,62.131529,0.3937,0,1,1.0918,1.0485,3,3,neutral,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=1000bps,584.59,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.046106,price_history,,3,0.823,price_history,,-0.145198,,43.2849,0.5965,-0.391106,0.245908,mid,small,sev1,commercial_biotech,morningstar,,,,0,0.8340389741292417963937730989,61.48,41.25000000000000000000000000,65.0,74.32,69.41176470588235294117647059,52.94117647058823529411764706,70.7431,1.1362,2.0,0,32,1.0,3.2247,4,6,0.0,0.6,0.95,oncology,0.7029,highly_crowded,1.0,128,0.0896402027027027,0.546263,0.1162,39.08,0.770463,0.7404
AZN,Astrazeneca PLC,,,D,ineligible,,,D,0.934164,0.15,1,,0,,88,0,specific_days,9,neutral,,XS,ineligible,financial_score:-43.5;clinical_score:+24.7;smart_money_score:+20.5,tier=;reason=;cat_days=88;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 4}",late|near_31_90|pos,-0.01301201886792453,29.706,1.1309,0,1,1.0113,1.0993,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=400bps,263.76,1.0,0,0,1.0,0,1.0,0,88,False,specific_days,-0.008126,price_history,,4,0.4068,price_history,,-0.136621,,67.9302,0.2344,-0.391106,0.254485,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8534510452344395889925593481,49.78,45.56250000000000000000000000,69.0,50,73.23943661971830985915492958,5,74.5708,1.2976,3.0,6,660,1.0,5.0664,9,12,0.0,0.9,0.95,oncology,0.7029,highly_crowded,1.0,263,-0.01301201886792453,0.065836,-1.5075,21.83,0.450178,-0.1252
AMPH,"Amphastar Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.489324,0.880769,1,,0,,,0,no_upcoming,9,headwind,,XS,ineligible,catalyst_score:-12.8;financial_score:+11.0;clinical_score:+9.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 276209000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",late|none|pos,0.06877803448275861,66.2015,1.1072,0,1,0.6391,0.6895,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1139.42,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.011763,price_history,,0,0.3192,price_history,,-0.296288,,49.648,0.4149,-0.391106,0.094818,late,small,none,commercial_pharma,morningstar,,,,0,0.9,45.93,41.25000000000000000000000000,,79.33,63.94366197183098591549295775,65.00000000000000000000000000,63.7044,0.8393,3.0,,11,1.0,0.4884,1,1,0.0,0.6,0.5,respiratory,0.7029,highly_crowded,1.0,138,0.06877803448275861,0.510676,0.0268,48.07,0.934164,1.5075
NVAX,"Novavax, Inc.",,,D,ineligible,,,D,0.606762,0.911538,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-29.9;financial_score:+26.1;clinical_score:+9.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 244635000.0, ""cash_total"": 735084000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.435271429798334, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",late|none|pos,0.06877803448275861,70.352,0.8924,0,1,0.7024,0.6588,1,1,selling,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,459.51,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.352795,price_history,,1,1.3952,price_history,,-0.910997,,41.4093,0.4814,-0.391106,-0.519891,late,small,none,commercial_biotech,morningstar,,,,0,0.8632435867537313432835820896,21.01,41.25000000000000000000000000,54.5,90.00,60.56338028169014084507042254,77.000,61.0361,0.7267,3.0,26,19,1.0,1.8041,1,2,0.0,0.6,0.55,infectious_disease,0.2326,moderate,1.0,171,0.06877803448275861,0.393238,-0.2709,44.82,0.870107,1.1269
VCEL,Vericel Corporation,,,D,ineligible,,,D,0.63879,0.265385,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,XS,ineligible,clinical_score:+20.8;financial_score:-12.5;catalyst_score:-7.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 137499000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|none|pos,0.06877803448275861,38.299,1.1226,0,1,1.0743,1.031,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,731.33,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.035444,price_history,,0,0.9542,price_history,,-0.45798,,47.2402,0.4807,-0.391106,-0.066874,late,small,none,commercial_biotech,morningstar,,,,0,0.9,47.01,41.25000000000000000000000000,,36.67,69.01408450704225352112676057,35.69444444444444444444444444,67.9645,1.019,3.0,1670,10,1.0,0.0,0,0,0.0,0.4,0.5,other,-1.1781,uncrowded,1.0,180,0.06877803448275861,0.36121,-0.3552,40.00,0.784698,0.7882
