ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
VYGR,"Voyager Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.998288,,0,0.040123,1,0.959877,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+26.6;momentum_score:-18.9;catalyst_score:-9.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 102204000.0, ""cash_total"": 208930000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.530938123752495, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",early|none|pos,-0.1,,-0.4391,0,1,1.483,1.4656,1,1,selling,-0.8072,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.242342,price_history,,1,1.4879,price_history,,-0.612903,,30.3375,0.56,-0.148465,-0.464438,early,micro,none,drug_developer,morningstar,,,,0,0.8078255776807581727185603237,31.57,41.25000000000000000000000000,49.5,69.21,77.000,52.84745762711864406779661017,75.4348,1.346,1.0,,5,1.0,0.0,0,0,0.0,0.4,0.6,cns,0.7042,highly_crowded,1.0,292,-0.1,0.001712,-2.9268,52.18,0.988014,2.2576
ERAS,"Erasca, Inc.",,,D,ineligible,D,ineligible,,0.183219,,0,0.87963,1,0.12037,1,1,specific_days,9,headwind,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+30.7;clinical_score:-27.4;momentum_score:-15.7,tier=D;reason=ineligible;cat_days=1;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 73744000.0, ""cash_total"": 288400000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.92991972228249, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|near_0_30|nonpos,0.07316953448275862,,0.5699,0,1,-1.4033,-1.4768,3,3,buying,-0.0344,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,374.33,1.0,0,0,1.0,0,1.0,0,1,True,specific_days,-0.31003,price_history,,3,1.9267,price_history,,-0.582317,,29.5749,1.2457,-0.148465,-0.433852,late,mid,none,drug_developer,morningstar,,,,0,0.8063941375968992248062015504,20.15,45.56250000000000000000000000,66.5,59.95,8.390566893424036281179138322,38.44444444444444444444444444,8.5331,-1.4967,3.0,123,6,1.0,0.6423,2,0,0.0,0.3,0.95,oncology,0.7042,highly_crowded,1.0,54,0.07316953448275862,0.816781,0.9032,11.89,0.114726,-1.2018
LCTX,"Lineage Cell Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.957192,,0,0.108025,1,0.891975,,0,no_upcoming,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+27.7;financial_score:-27.1;catalyst_score:-5.0,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 14041000.0, ""cash_total"": 40486000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.60095434798091, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|pos,-0.1,,-0.4857,0,1,1.3526,1.3326,0,0,neutral,-1.1936,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.092031,price_history,,0,1.0008,price_history,,-0.621622,,37.495,0.5717,-0.148465,-0.473157,early,small,none,drug_developer,morningstar,,,,0,0.8074176380368098159509202454,50.64,41.25000000000000000000000000,,81.48,73.89830508474576271186440678,19.17361111111111111111111111,72.4983,1.2213,1.0,893,3,0.6667,0.0001,0,0,0.0,0.3,0.5,other,-2.4042,uncrowded,1.0,280,-0.1,0.042808,-1.719,40.24,0.77226,0.7463
CGON,"CG Oncology, Inc.",,,D,ineligible,D,ineligible,,0.077055,,0,0.873457,1,0.126543,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+37.3;clinical_score:-36.8;financial_score:+13.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 96130000.0, ""cash_total"": 680263000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 84.91788203474462, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",late|none|nonpos,0.08036317367458867,,0.5708,0,1,-1.3831,-1.4562,6,6,buying,1.1248,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,407.78,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.104494,price_history,,6,1.3822,price_history,,-0.421606,,37.8203,0.7795,-0.148465,-0.273141,late,mid,none,drug_developer,morningstar,,,,0,0.8570052032130439995204411941,36.30,41.25000000000000000000000000,83.0,59.11,8.870204081632653061224489788,59.00000000000000000000000000,7.8202,-1.527,3.0,458,8,1.0,0.0544,0,0,0.0,0.3,0.95,oncology,0.7042,highly_crowded,1.0,23,0.08036317367458867,0.922945,1.4252,16.90,0.285959,-0.5652
NGNE,Neurogene Inc.,,,D,ineligible,D,ineligible,,0.505137,,0,0.867284,1,0.132716,1342,0,specific_days,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-38.5;smart_money_score:+37.2;financial_score:+11.5,tier=D;reason=ineligible;cat_days=1342;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 59744000.0, ""cash_total"": 265410000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 53.30945366898768, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|far_271_540|nonpos,0.04223288135593221,,0.571,0,1,-1.3628,-1.4355,8,8,buying,1.8976,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=2000bps,1586.17,0.7,1,0,1.0,0,1.0,0,1342,False,specific_days,-0.103807,price_history,,8,1.8318,price_history,,-0.752691,,47.4312,0.823,-0.148465,-0.604226,late,small,none,drug_developer,morningstar,,,,0,0.8335079753172662708115030853,39.94,45.56250000000000000000000000,85,70.63,9.352743764172335600907029485,59.28378378378378378378378379,8.0723,-1.5162,3.0,1737,6,1.0,0.0,0,0,0.0,0.3,0.75,rare_disease,0.7042,highly_crowded,1.0,148,0.04223288135593221,0.494863,-0.0129,18.95,0.368151,-0.3368
NTLA,"Intellia Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.508562,,0,0.854938,1,0.145062,396,0,specific_days,9,headwind,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-25.4;smart_money_score:+18.8;catalyst_score:+9.4,tier=D;reason=ineligible;cat_days=396;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 325451000.0, ""cash_total"": 511044000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.843168403231207, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|far_271_540|nonpos,0.04223288135593221,,0.5751,0,1,-1.3012,-1.3727,1,1,neutral,-0.8072,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,404.59,0.85,1,0,1.0,0,1.0,0,396,False,specific_days,-0.124384,price_history,,1,2.0975,price_history,,-0.692378,,43.2916,1.2984,-0.148465,-0.543913,late,small,sev1,drug_developer,morningstar,,,,0,0.8136997067448680351906158358,33.35,45.56250000000000000000000000,55.0,73.45,10.81777777777777777777777778,36.13661634607580553526499472,9.2526,-1.4661,3.0,196,8,1.0,0.1145,0,0,0.0,0.4,0.5,respiratory,0.7042,highly_crowded,1.0,149,0.04223288135593221,0.491438,-0.0215,14.76,0.224315,-0.7577
BCYC,Bicycle Therapeutics plc,,,D,ineligible,D,ineligible,,0.912671,,0,0.003086,1,0.996914,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+27.7;momentum_score:-23.1;smart_money_score:+8.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 230329000.0, ""cash_total"": 648325000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 33.777335897781, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|pos,-0.1,,-0.4266,0,1,1.483,1.4656,2,2,neutral,-0.4208,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.352089,price_history,,2,1.0062,price_history,,-0.601236,,31.318,0.6162,-0.148465,-0.452771,early,small,none,drug_developer,morningstar,,,,0,0.7868656521739130434782608696,26.20,41.25000000000000000000000000,57.5,42.92,77.000,44.73143424036281179138321995,75.95,1.3679,1.0,,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.7042,highly_crowded,1.0,267,-0.1,0.087329,-1.3574,51.59,0.981164,2.0784
CELC,Celcuity Inc.,,,D,ineligible,D,ineligible,,0.669521,,0,0.848765,1,0.151235,123,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+37.9;clinical_score:-33.8;momentum_score:-10.3,tier=D;reason=ineligible;cat_days=123;strength=mid;decay_w=0.7,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 116881000.0, ""cash_total"": 454978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.71192067145216, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 6}",late|near_91_180|nonpos,0.03476938888888889,,0.5766,0,1,-1.2804,-1.3515,6,6,buying,1.1248,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=400bps,347.34,1.0,0,0,1.0,0,1.0,0,123,False,specific_days,-0.124101,price_history,,6,1.2712,price_history,,-0.563426,,27.5968,,-0.148465,-0.414961,late,mid,none,drug_developer,morningstar,,,,0,0.8112489512165887570418314755,34.83,45.56250000000000000000000000,83.0,60.52,11.31192743764172335600907029,51.00000000000000000000000000,10.8101,-1.3999,3.0,487,8,1.0,0.4172,0,1,0.0,0.3,0.95,oncology,-0.4913,uncrowded,1.0,196,0.03476938888888889,0.330479,-0.4386,16.31,0.27226,-0.606
BMEA,"Biomea Fusion, Inc.",,,D,ineligible,D,ineligible,,0.857877,,0,0.842593,1,0.157407,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+27.7;clinical_score:-16.4;financial_score:-15.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 56429000.0, ""cash_total"": 46642000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.918729731166598, ""stage_bucket"": ""mid"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",mid|none|nonpos,-0.08185119298245615,,0.0228,0,1,-1.2747,-1.3457,1,1,buying,-0.8072,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.385555,price_history,,1,1.9662,price_history,,-0.843868,,28.1882,,-0.148465,-0.695403,mid,micro,sev2,drug_developer,morningstar,,,,0,0.7518178833315092481120717960,18.48,41.25000000000000000000000000,55.5,45.00,11.44719926538108356290174472,12.48003673094582185491276400,11.7449,-1.3602,2.0,81,4,1.0,0.761,2,1,0.0,0.3,0.95,oncology,0.7042,highly_crowded,1.0,251,-0.08185119298245615,0.142123,-1.0708,6.18,0.02226,-2.0092
CABA,"Cabaletta Bio, Inc.",,,D,ineligible,D,ineligible,,0.405822,,0,0.441358,1,0.558642,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+24.4;momentum_score:-20.4;financial_score:-11.6,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 95737000.0, ""cash_total"": 159931000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.747412178708867, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 3}",mid|none|pos,0.05054912499999999,,-1.0064,146,1,0.3701,0.3311,3,3,buying,-0.0344,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,998.61,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.362567,price_history,,3,1.5063,price_history,,-0.924698,,32.6856,1.3399,-0.148465,-0.776233,mid,small,sev1,drug_developer,morningstar,,,,0,0.7885266599030548979821891557,21.75,41.25000000000000000000000000,66.5,79.58,50.54545454545454545454545455,30.56213017751479289940828402,48.7955,0.2141,2.0,1219,6,1.0,0.0741,0,0,0.0,0.3,0.6,autoimmune,0.7042,highly_crowded,1.0,119,0.05054912499999999,0.594178,0.2383,27.25,0.566781,0.1682
OLMA,"Olema Pharmaceuticals, Inc.",,,D,ineligible,D,ineligible,,0.135274,,0,0.83642,1,0.16358,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+29.9;clinical_score:-24.8;momentum_score:-18.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 108389000.0, ""cash_total"": 328960000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.41993191190988, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|nonpos,0.08036317367458867,,0.5798,0,1,-1.2595,-1.3302,3,3,buying,-0.0344,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,486.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.38605,price_history,,3,1.6635,price_history,,-0.734508,,31.3602,2.891,-0.148465,-0.586043,late,small,none,drug_developer,morningstar,,,,0,0.8089114369501466275659824047,18.17,41.25000000000000000000000000,66.5,63.89,11.80897959183673469387755102,45.20818115412710007304601899,10.759,-1.4021,3.0,487,5,1.0,0.0381,0,0,0.0,0.3,0.95,oncology,0.7042,highly_crowded,1.0,40,0.08036317367458867,0.864726,1.1018,13.43,0.162671,-0.9835
IKT,"Inhibikase Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.868151,,0,0.824074,1,0.175926,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:+29.1;clinical_score:-24.7;financial_score:-19.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 20270491.0, ""cash_total"": 39052511.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.118834763301983, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",mid|none|nonpos,-0.08185119298245615,,0.0246,0,1,-1.2076,-1.2773,1,1,selling,-0.8072,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1865.77,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.087098,price_history,,1,1.1438,price_history,,-0.420655,,44.071,,-0.148465,-0.27219,mid,micro,sev1,drug_developer,morningstar,,,,0,0.6292395316949688851386984495,66.80,41.25000000000000000000000000,49.5,87.50,13.04132231404958677685950413,18.08488521579430670339761249,11.4762,-1.3716,2.0,852,2,0.3333,0.0008,0,0,0.0,0.4,0.5,respiratory,0.7042,highly_crowded,1.0,254,-0.08185119298245615,0.131849,-1.1177,8.41,0.053082,-1.6157
EDIT,"Editas Medicine, Inc.",,,D,ineligible,D,ineligible,,0.77226,,0,0.126543,1,0.873457,84,0,specific_days,9,neutral,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-34.2;clinical_score:+26.3;momentum_score:+6.9,tier=D;reason=ineligible;cat_days=84;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 128854000.0, ""cash_total"": 165648000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.22828421495472, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",early|near_31_90|pos,-0.011946444444444444,,-1.3027,84,1,1.2242,1.2018,0,0,neutral,-1.1936,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,short,<=2000bps,1626.3,0.7,1,0,1.0,0,1.0,0,84,False,specific_days,0.195053,price_history,,0,3.0863,price_history,,-0.826558,,55.249,0.8096,-0.148465,-0.678093,early,micro,sev2,drug_developer,morningstar,,,,0,0.7741647033626044120796744485,51.42,45.56250000000000000000000000,,81.79,70.84745762711864406779661017,10.40958856012001659804015448,69.5945,1.0979,1.0,84,4,1.0,0.2469,1,0,0.0,0.3,0.55,ophthalmology,0.7042,highly_crowded,1.0,226,-0.011946444444444444,0.22774,-0.7463,14.19,0.200342,-0.8404
OCGN,"Ocugen, Inc.",,,D,ineligible,D,ineligible,,0.131849,,0,0.811728,1,0.188272,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-18.9;catalyst_score:+17.3;momentum_score:+11.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 43003000.0, ""cash_total"": 37800000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.2385842945173, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",late|none|nonpos,0.08036317367458867,,0.5859,0,1,-1.1531,-1.2217,0,0,neutral,-1.1936,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1069.58,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.17795,price_history,,0,1.444,price_history,,-0.670707,,42.0835,0.7585,-0.148465,-0.522242,late,small,sev2,drug_developer,morningstar,,,,0,0.8569526884272997032640949555,35.10,41.25000000000000000000000000,,86.68,14.33777777777777777777777778,5,12.7726,-1.3165,3.0,671,11,1.0,0.0307,0,0,0.0,0.4,0.55,ophthalmology,0.7042,highly_crowded,1.0,39,0.08036317367458867,0.868151,1.1177,4.22,0.005137,-2.5665
NUVB,Nuvation Bio Inc.,,,D,ineligible,D,ineligible,,0.690068,,0,0.805556,1,0.194444,93,0,specific_days,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-28.4;financial_score:+22.8;smart_money_score:+9.8,tier=D;reason=ineligible;cat_days=93;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 143694000.0, ""cash_total"": 549045000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 44.273359540368915, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|near_91_180|nonpos,0.03476938888888889,,0.5866,0,1,-1.1314,-1.1997,6,6,selling,1.1248,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,551.15,0.85,1,0,1.0,0,1.0,0,93,False,specific_days,-0.165864,price_history,,6,1.4141,price_history,,-0.503778,,28.4499,1.2485,-0.148465,-0.355313,late,mid,none,drug_developer,morningstar,,,,0,0.8124607582709490461241246076,36.65,45.56250000000000000000000000,53.0,76.83,14.85224489795918367346938775,66.00000000000000000000000000,14.3524,-1.2494,3.0,103,12,1.0,0.545,0,1,0.0,0.4,0.95,oncology,0.7042,highly_crowded,1.0,202,0.03476938888888889,0.309932,-0.496,16.84,0.282534,-0.5753
TCRX,"TScan Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.988014,,0,0.138889,1,0.861111,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+26.9;momentum_score:-22.5;financial_score:-20.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 103317000.0, ""cash_total"": 184453000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.003529947620134, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",early|none|pos,-0.1,,-1.7706,276,1,1.1814,1.1582,2,2,buying,-0.4208,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.408076,price_history,,2,1.3853,price_history,,-0.77918,,40.4503,,-0.148465,-0.630715,early,micro,sev1,drug_developer,morningstar,,,,0,0.7584115138592750533049040512,20.45,41.25000000000000000000000000,61.0,53.75,69.83050847457627118644067797,22.28175173162245842510134380,68.7805,1.0633,1.0,276,7,1.0,0.026,0,0,0.0,0.3,0.85,oncology,0.7042,highly_crowded,1.0,289,-0.1,0.011986,-2.2576,31.72,0.652397,0.3918
ALMS,Alumis Inc.,,,D,ineligible,D,ineligible,,0.049658,,0,0.799383,1,0.200617,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+45.0;financial_score:-27.0;clinical_score:-16.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 297616000.0, ""cash_total"": 377724000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 15.229987635073384, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 7}",late|none|nonpos,0.08036317367458867,,0.5889,0,1,-1.1097,-1.1775,7,7,buying,1.5112,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,343.6,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.450005,price_history,,7,0.4369,price_history,,-0.650376,,29.9464,2.1586,-0.148465,-0.501911,late,mid,sev2,drug_developer,morningstar,,,,0,0.8257666426339822158135063687,21.56,41.25000000000000000000000000,77.0,62.48,15.36961451247165532879818594,5,14.1966,-1.256,3.0,203,5,1.0,0.5655,0,0,0.0,0.4,0.6,autoimmune,0.7042,highly_crowded,1.0,15,0.08036317367458867,0.950342,1.6482,8.01,0.046233,-1.6825
ARTV,"Artiva Biotherapeutics, Inc.",,,D,ineligible,D,ineligible,,0.905822,,0,0.79321,1,0.20679,853,0,specific_days,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+25.8;clinical_score:-18.7;momentum_score:-18.0,tier=D;reason=ineligible;cat_days=853;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 62025000.0, ""cash_total"": 122968000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.790665054413545, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 2}",mid|far_271_540|nonpos,-0.1,,0.025,0,1,-1.1047,-1.1724,2,2,neutral,-0.4208,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=2000bps,1301.68,0.7,1,0,1.0,0,1.0,0,853,False,specific_days,-0.457898,price_history,,2,1.9854,price_history,,-0.73784,,37.5118,,-0.148465,-0.589375,mid,micro,sev1,drug_developer,morningstar,,,,0,0.7855298483029575466550256466,16.19,45.56250000000000000000000000,60.0,88.39,15.48760330578512396694214876,33.58314049586776859504132232,14.6739,-1.2357,2.0,105,6,1.0,0.4463,0,1,0.0,0.3,0.95,oncology,0.7042,highly_crowded,1.0,265,-0.1,0.094178,-1.3155,12.48,0.125,-1.1503
