ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
CMPS,COMPASS Pathways Plc - American,123,0.49,C,mod_quality+no_catalyst_data,,,C,0.202703,0.642308,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,smart_money_score:+24.2;catalyst_score:-12.1;momentum_score:-11.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 119452000.0, ""cash_total"": 185937000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.924559632728812, ""stage_bucket"": ""mid"", ""surv_score"": ""1.0"", ""tier1_count"": 5}",mid|none|nonpos,0.04810235294117647,53.663816,0.0095,41,1,,-0.0,5,5,buying,0.8087,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,762.54,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.149263,price_history,,5,0.5073,price_history,,-0.438513,,51.784,0.7735,-0.228536,-0.209977,mid,small,sev1,platform_services,morningstar,,,,0,0.7722203820249530749696367451,41.51,41.25000000000000000000000000,77.5,64.06,55.51020408163265306122448980,50.97959183673469387755102040,55.594,0.4938,2.0,24,4,1.0,1.7827,2,2,0.0,0.3,0.6,cns,0.7214,highly_crowded,1.0,53,0.04810235294117647,0.797297,0.832,33.43,0.650579,0.3869
CERS,Cerus Corporation,124,0.4,C,mod_quality+no_catalyst_data,,,C,0.052124,0.657692,1,,0,,,0,no_upcoming,9,tailwind,,M,momentum_tailwind|cost_haircut_<=2000bps,financial_score:-20.1;momentum_score:+11.7;clinical_score:+9.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 1363000.0, ""cash_total"": 15670000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 137.96038151137196, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|nonpos,0.05907015209125475,54.470229,1.1322,0,1,,-0.0,1,1,selling,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1656.9,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.133405,price_history,,1,0.8958,price_history,,-0.241822,,65.4061,,-0.228536,-0.013286,late,small,none,platform_devices,morningstar,,,,0,0.8892062507527399735035529327,57.61,41.25000000000000000000000000,49.5,89.55,55.47619047619047619047619048,25.79050792430261865094621726,55.4173,0.4864,3.0,822,15,1.0,0.0016,0,0,0.0,0.5,0.95,oncology,-0.4642,uncrowded,1.0,14,0.05907015209125475,0.947876,1.6246,30.20,0.600386,0.2543
NVCR,NovoCure Limited,125,0.24,C,low_quality,,,C,0.283784,0.503846,1,,0,,89,0,specific_days,9,headwind,deep_drawdown,S,momentum_headwind,financial_score:-13.5;clinical_score:+10.1;smart_money_score:+8.3,tier=;reason=;cat_days=89;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 49031000.0, ""cash_total"": 93548000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 15.755894902313047, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|near_31_90|nonpos,0.021181037037037036,50.033926,1.1271,0,1,,-0.0,1,1,selling,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,603.49,0.85,1,0,1.0,0,1.0,0,89,False,specific_days,-0.355005,price_history,,1,0.5676,price_history,,-0.385805,,39.4565,0.5194,-0.228536,-0.157269,late,small,none,platform_devices,morningstar,,,,0,0.8911063222543352601156069364,36.97,45.56250000000000000000000000,52.0,82.99,53.80952380952380952380952381,30.20761245674740484429065744,55.0421,0.4705,3.0,174,45,1.0,0.8109,2,1,0.0,0.5,0.95,oncology,0.7214,crowded,1.0,74,0.021181037037037036,0.716216,0.5716,30.48,0.604247,0.2644
TWST,Twist Bioscience Corporation,126,0.49,C,low_quality+no_catalyst_data,,,C,0.716216,0.442308,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,M,,catalyst_score:-7.0;clinical_score:+6.6;financial_score:-2.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 24814000.0, ""cash_total"": 197949000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 95.72773434351576, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|nonpos,0.005644702702702703,48.018628,-1.384,,0,,-0.0,1,1,selling,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,402.96,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.044841,price_history,,1,1.2619,price_history,,-0.44843,,53.7756,0.6351,-0.228536,-0.219894,early,mid,none,platform_diagnostics,morningstar,,,,0,0.7460066833489729955166301741,50.28,41.25000000000000000000000000,49.5,50,54.81481481481481481481481482,45.47250588494301342952463208,53.7059,0.414,0.0,,1,0.0,0.0,0,0,0.0,0.0,0.75,cardiovascular,0.7214,highly_crowded,1.0,186,0.005644702702702703,0.283784,-0.5716,35.06,0.689189,0.4936
ARWR,"Arrowhead Pharmaceuticals, Inc.",127,0.57,C,low_quality+no_catalyst_data,,,C,0.766409,0.288462,1,,0,,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,smart_money_score:+10.6;catalyst_score:-9.1;financial_score:+8.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 714967000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",mid|none|pos,-0.0003159506172839506,40.865653,0.4245,0,1,0.1294,-0.2459,2,2,buying,-0.3571,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,234.38,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.178006,price_history,,2,1.0843,price_history,,-0.253344,,56.8965,0.7267,-0.228536,-0.024808,mid,mid,none,commercial_biotech,morningstar,,,,0,0.7632487849821490268340435333,43.97,41.25000000000000000000000000,61.0,15.54,46.36817992503123698458975426,59.18367346938775510204081633,47.2577,0.1413,2.0,66,11,1.0,1.1443,2,1,0.0,0.4,0.5,respiratory,-0.4642,uncrowded,1.0,199,-0.0003159506172839506,0.233591,-0.7271,32.65,0.635135,0.3455
XERS,"Xeris Biopharma Holdings, Inc.",128,0.81,C,low_quality+no_catalyst_data,,,C,0.73166,0.065385,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-25.0;smart_money_score:+24.9;financial_score:-16.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 91598000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",early|none|nonpos,0.005644702702702703,26.58911,-1.4728,,0,-1.2028,1.1388,3,3,buying,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,895.88,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.6845,-0.228536,,early,small,sev1,commercial_biotech,morningstar,,,drawdown,1,0.6842142627345844504021447721,50,50,66.5,15.54,16.62703856119493979576284103,24.77802126450775099423748073,16.802,-1.1468,,,,,,,,,,,,-1.6497,unknown,1.0,190,0.005644702702702703,0.26834,-0.6178,15.13,0.206564,-0.8184
PAHC,Phibro Animal Health Corporatio,129,0.24,C,low_quality+no_catalyst_data,,,C,0.666023,0.057692,1,,0,,,0,no_upcoming,9,headwind,,S,momentum_headwind,clinical_score:-17.9;catalyst_score:+15.5;momentum_score:+9.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 74508000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",early|none|nonpos,0.005644702702702703,26.552904,-1.4728,,0,-1.2878,0.9747,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,831.95,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.198025,price_history,,0,0.3326,price_history,,-0.20744,,45.3452,0.4021,-0.228536,0.021096,early,mid,sev1,commercial_pharma,morningstar,,,,0,0.6750789217852408307556341140,43.92,50,,15.54,16.62703856119493979576284103,27.39978661789361377838744094,16.802,-1.1468,,,,,,,,,,,,-1.6497,unknown,1.0,173,0.005644702702702703,0.333977,-0.429,12.43,0.106178,-1.2471
LFCR,"Lifecore Biomedical, Inc.",130,0.08,C,low_quality+no_catalyst_data,,,C,0.631274,0.034615,1,,0,,,0,no_upcoming,9,headwind,,XS,momentum_headwind|cost_haircut_>2000bps,catalyst_score:+17.9;clinical_score:-15.5;financial_score:-13.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 18856000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",early|none|nonpos,0.005644702702702703,22.563766,-1.4728,,0,-1.2878,0.9747,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.122314,price_history,,0,0.311,price_history,,-0.174491,,42.2892,0.4595,-0.228536,0.054045,early,micro,sev1,commercial_pharma,morningstar,,,,0,0.6888964556421479662645457457,43.04,50,,15.54,16.62703856119493979576284103,18.92614608206743551965316940,16.802,-1.1468,,,,,,,,,,,,-1.6497,unknown,1.0,164,0.005644702702702703,0.368726,-0.3352,10.86,0.07529,-1.4375
ADPT,Adaptive Biotechnologies Corpor,131,0.49,C,low_quality+no_catalyst_data,,,C,0.546332,0.019231,1,,0,,,0,no_upcoming,9,tailwind,deep_drawdown,M,momentum_tailwind|runway_short,financial_score:-30.4;clinical_score:-20.2;momentum_score:+18.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 48041000.0, ""cash_total"": 55034000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.101028752308098, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 1}",early|none|nonpos,0.005644702702702703,19.605854,-1.4728,,0,-1.2028,1.1388,1,1,buying,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,539.77,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.056436,price_history,,1,1.039,price_history,,-0.41674,,68.0077,0.7937,-0.228536,-0.188204,early,mid,sev2,commercial_biotech,morningstar,,,,0,0.6454389341554723629156573442,55.56,50,55.5,15.98,16.62703856119493979576284103,6.446341174278988636556080542,16.802,-1.1468,,,,,,,,,,,,-1.6497,unknown,1.0,142,0.005644702702702703,0.453668,-0.1164,5.44,0.009653,-2.3396
RGEN,Repligen Corporation,132,0.96,C,low_quality+no_catalyst_data,,,C,0.685328,0.588462,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,clinical_score:-34.0;momentum_score:+33.2;smart_money_score:+9.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 748747000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",early|none|nonpos,0.005644702702702703,51.914045,-1.4728,,0,,-0.0,3,3,buying,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,336.3,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.541913,price_history,,3,0.2049,price_history,,0.0,,85.3766,0.4218,-0.228536,0.228536,early,mid,sev1,platform_devices,morningstar,,,,0,0.6923587006453024171497320354,83.76,50,60.5,46.39,16.62703856119493979576284103,42.05676641433385832105539467,16.802,-1.1468,,,,,,,,,,,,-1.6497,unknown,1.0,178,0.005644702702702703,0.314672,-0.4827,17.78,0.337838,-0.4184
ILMN,"Illumina, Inc.",133,0.96,C,low_quality+no_catalyst_data,,,C,0.623552,0.534615,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-25.3;momentum_score:+14.4;smart_money_score:+10.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 215000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 2}",early|none|nonpos,0.005644702702702703,50.844228,-1.4728,,0,,-0.0,2,2,selling,-0.3571,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,196.98,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.041568,price_history,,2,0.3852,price_history,,-0.110243,,43.0538,0.6123,-0.228536,0.118293,early,large,sev1,platform_diagnostics,morningstar,,,,0,0.5529669352954917075449661294,56.33,41.25000000000000000000000000,52.0,57.19,16.62703856119493979576284103,43.47050754458161865569272976,15.227,-1.2134,,,,,0.0,0,0,,0.0,0.5,other,-2.8353,uncrowded,1.0,162,0.005644702702702703,0.376448,-0.3148,13.38,0.144788,-1.0591
VCYT,"Veracyte, Inc.",134,0.81,C,mod_quality+no_catalyst_data,,,C,0.720077,0.619231,1,,0,,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind,clinical_score:-33.5;momentum_score:+18.8;smart_money_score:+10.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 315573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",early|none|nonpos,0.005644702702702703,52.546333,-1.4728,,0,,-0.0,2,2,buying,-0.3571,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,583.25,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.413679,price_history,,2,1.1867,price_history,,-0.370116,,67.6536,0.6453,-0.228536,-0.14158,early,mid,sev1,platform_diagnostics,morningstar,,,,0,0.6777203186813186813186813187,68.93,50,61.0,41.22,16.62703856119493979576284103,54.07407407407407407407407408,16.802,-1.1468,,,,,,,,,,,,-1.6497,unknown,1.0,187,0.005644702702702703,0.279923,-0.5831,16.72,0.279923,-0.5831
PACB,Pacific Biosciences of Californ,135,0.81,C,mod_quality+no_catalyst_data,,,C,0.662162,0.780769,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,L,sponsor_confirmed,clinical_score:-34.6;financial_score:+28.7;smart_money_score:+6.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 111209000.0, ""cash_total"": 279506000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 30.160076972187504, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",early|none|nonpos,0.005644702702702703,63.838,-1.4728,,0,,-0.0,2,2,buying,-0.3571,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,913.25,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.070255,price_history,,2,1.4941,price_history,,-0.389443,,54.4827,1.0113,-0.228536,-0.160907,early,small,sev1,platform_devices,morningstar,,,,0,0.6110938310005184033177812338,51.69,50,58.0,50,16.62703856119493979576284103,80.0,16.802,-1.1468,,,,,,,,,,,,-1.6497,unknown,1.0,172,0.005644702702702703,0.337838,-0.4184,17.95,0.34556,-0.3973
AVTR,"Avantor, Inc.",136,0.96,C,mod_quality+no_catalyst_data,,,C,0.554054,0.719231,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,L,momentum_tailwind,clinical_score:-31.8;momentum_score:+24.4;smart_money_score:+4.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 365400000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|nonpos,0.005644702702702703,58.281667,-1.4728,,0,,-0.0,1,1,neutral,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,310.61,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.219002,price_history,,1,0.1712,price_history,,0.0,,71.926,0.5928,-0.228536,0.228536,early,mid,sev1,platform_devices,morningstar,,,,0,0.6634303839002515585693973532,72.83,50,52.5,60.14,16.62703856119493979576284103,50.37037037037037037037037037,16.802,-1.1468,,,,,,,,,,,,-1.6497,unknown,1.0,144,0.005644702702702703,0.445946,-0.1359,17.75,0.333977,-0.429
MYGN,"Myriad Genetics, Inc.",137,0.4,C,low_quality+no_catalyst_data,,,C,0.646718,0.526923,1,,0,,,0,no_upcoming,9,tailwind,,M,momentum_tailwind|cost_haircut_<=2000bps,clinical_score:-35.0;financial_score:+20.2;momentum_score:+12.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 149600000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 1}",early|none|nonpos,0.005644702702702703,50.652351,-1.4728,,0,,-0.0,1,1,buying,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1416.19,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.237269,price_history,,1,0.6649,price_history,,-0.018549,,59.7021,0.6452,-0.228536,0.209987,early,small,sev1,platform_diagnostics,morningstar,,,,0,0.5995383445578970236802085596,64.31,50,55.5,15.54,16.62703856119493979576284103,71.89189189189189189189189189,16.802,-1.1468,,,,,,,,,,,,-1.6497,unknown,1.0,168,0.005644702702702703,0.353282,-0.3765,14.83,0.198842,-0.8458
PRVA,"Privia Health Group, Inc.",138,0.24,C,low_quality+no_catalyst_data,,,C,0.673745,0.226923,1,,0,,,0,no_upcoming,9,headwind,,S,momentum_headwind,clinical_score:-25.7;smart_money_score:+13.2;financial_score:+10.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 441352000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|nonpos,0.005644702702702703,36.467667,-1.4728,,0,,-0.0,1,1,buying,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,754.69,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.193967,price_history,,1,-0.0149,price_history,,-0.1587,,43.1732,0.2771,-0.228536,0.069836,early,mid,sev1,platform_services,morningstar,,,,0,0.7041093818500657606313020605,36.81,50,55.5,15.54,16.62703856119493979576284103,52.59259259259259259259259259,16.802,-1.1468,,,,,,,,,,,,-1.6497,unknown,1.0,175,0.005644702702702703,0.326255,-0.4503,16.97,0.295367,-0.5378
BRKR,Bruker Corporation,139,0.96,C,mod_quality+no_catalyst_data,,,C,0.569498,0.811538,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,L,momentum_tailwind,clinical_score:-33.1;momentum_score:+24.2;financial_score:+8.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 95700000.0, ""cash_total"": 293100000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.75235109717868, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.005644702702702703,65.373833,-1.4728,,0,,-0.0,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,329.83,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.24998,price_history,,0,-0.0512,price_history,,0.0,,77.4991,0.4312,-0.228536,0.228536,early,mid,sev1,platform_devices,morningstar,,,,0,0.6767420493526612813986942569,73.92,50,,69.59,16.62703856119493979576284103,58.29629629629629629629629630,16.802,-1.1468,,,,,,,,,,,,-1.6497,unknown,1.0,148,0.005644702702702703,0.430502,-0.1751,14.65,0.19112,-0.8738
CSTL,"Castle Biosciences, Inc.",140,0.81,B,high_quality+no_catalyst_data,,,B,0.596525,0.85,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,clinical_score:-34.1;financial_score:+26.1;momentum_score:+8.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 287542000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",early|none|nonpos,0.005644702702702703,66.993541,-1.4728,,0,,-0.0,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,918.38,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.094512,price_history,,0,1.1678,price_history,,-0.211035,,62.4376,0.5471,-0.228536,0.017501,early,small,sev1,platform_diagnostics,morningstar,,,,0,0.6763767942583732057416267943,59.40,50,,58.78,16.62703856119493979576284103,76.75675675675675675675675675,16.802,-1.1468,,,,,,,,,,,,-1.6497,unknown,1.0,155,0.005644702702702703,0.403475,-0.2444,17.81,0.341699,-0.4078
OPCH,"Option Care Health, Inc.",141,0.81,C,low_quality+no_catalyst_data,,,C,0.658301,0.596154,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,L,momentum_tailwind,clinical_score:-30.7;momentum_score:+29.0;catalyst_score:+2.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 232624000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",early|none|nonpos,0.005644702702702703,51.952885,-1.4728,,0,,-0.0,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,411.44,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.311205,price_history,,0,0.5378,price_history,,0.0,,76.5144,0.3048,-0.228536,0.228536,early,mid,sev1,platform_services,morningstar,,,,0,0.7114406966490299823633156966,76.28,50,,45.27,16.62703856119493979576284103,46.33863401581737201307388779,16.802,-1.1468,,,,,,,,,,,,-1.6497,unknown,1.0,171,0.005644702702702703,0.341699,-0.4078,15.38,0.214286,-0.7916
