ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
MAZE,"Maze Therapeutics, Inc.",46,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.292982,,0,0.1,1,0.9,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-18.3;clinical_score:+14.8;momentum_score:-9.6,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 84210000.0, ""cash_total"": 383935000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.71107944424653, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|pos,0.04806494736842105,,-0.2579,0,1,1.308,1.0785,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,700.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.5761,-0.206671,,early,mid,none,drug_developer,morningstar,,,drawdown,1,0.7230626691651051426191963356,50,41.25000000000000000000000000,66.5,50,74.40000000000000000000000000,65.76000000000000000000000000,73.6302,1.2601,1.0,,1,0.0,0.0,0,0,0.0,0.6,0.5,other,-0.4844,uncrowded,1.0,84,0.04806494736842105,0.707018,0.5447,49.01,0.92807,1.4616,0.380433,0.0,0.0,0.0,0.37803,0.002403,0.0
MBX,"MBX Biosciences, Inc.",47,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.296491,,0,0.119355,1,0.880645,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-22.6;smart_money_score:+21.1;momentum_score:-13.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 61648000.0, ""cash_total"": 391673000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 76.2405268621853, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",early|none|pos,0.04806494736842105,,-0.259,0,1,1.2738,1.0104,8,8,buying,1.9437,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,642.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,8,,,series_too_short,,no_price_series,,0.9974,-0.206671,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7385901537826401073382185984,50,41.25000000000000000000000000,85,50,73.60000000000000000000000000,69.50000000000000000000000000,72.1986,1.1998,1.0,419,1,0.0,0.0076,0,0,0.0,0.4,0.5,other,0.2236,moderate,1.0,85,0.04806494736842105,0.703509,0.5345,47.55,0.914035,1.366,0.362343,0.0,0.0,0.0,0.35994,0.002403,0.0
UPB,"Upstream Bio, Inc.",48,0.43,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.324561,,0,0.151613,1,0.848387,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-21.2;financial_score:+15.3;momentum_score:-12.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 102644000.0, ""cash_total"": 372427000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.540041307821205, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|pos,0.04806494736842105,,-1.511,,0,1.1884,0.8401,4,4,buying,0.3887,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1072.05,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.6702,-0.206671,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7738801197357555739058629232,50,41.25000000000000000000000000,71.5,50,71.60000,77.75000000000000000000000000,70.7123,1.1371,1.0,13,1,0.0,0.2243,1,0,0.0,0.4,0.5,respiratory,0.2236,moderate,1.0,93,0.04806494736842105,0.675439,0.455,55.40,0.994737,2.558,0.343533,0.0,0.0,0.0,0.34113,0.002403,0.0
MLTX,MoonLake Immunotherapeutics,49,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.380702,,0,0.229032,1,0.770968,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+23.3;catalyst_score:-20.9;smart_money_score:-6.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 196007000.0, ""cash_total"": 334517000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 20.47990122801737, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 4}",mid|none|pos,0.030078054054054053,,0.2628,0,1,0.8929,0.251,4,4,selling,0.3887,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,513.23,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.120141,price_history,,4,0.7132,price_history,,-0.148057,,43.2808,,-0.206671,0.058614,mid,small,none,drug_developer,morningstar,,,,0,0.7538429142977468940829648347,85.43,41.25000000000000000000000000,56.0,50,64.68085106382978723404255319,63.53191489361702127659574468,63.4726,0.8316,2.0,115,2,0.3333,0.3835,0,1,0.0,0.4,0.5,dermatology,0.6955,crowded,1.0,109,0.030078054054054053,0.619298,0.3036,33.78,0.678947,0.4648,0.501984,0.251,0.0,0.0,0.24948,0.001504,0.0
LBRX,LB Pharmaceuticals Inc,50,0.22,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.282456,,0,0.164516,1,0.835484,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,financial_score:+19.6;catalyst_score:-19.2;momentum_score:-10.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 17105000.0, ""cash_total"": 314479000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 220.6225080385852, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 0}",early|none|pos,0.04806494736842105,,-0.2669,0,1,1.1372,0.7379,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1164.84,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,,-0.206671,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7639655165267847891410216558,50,41.25000000000000000000000000,,50,70.40000000000000000000000000,80.0,68.5802,1.0471,1.0,,1,0.0,0.0,0,0,0.0,0.3,0.6,cns,0.6955,highly_crowded,1.0,81,0.04806494736842105,0.717544,0.5756,54.15,0.991228,2.3751,0.316533,0.0,0.0,0.0,0.31413,0.002403,0.0
LCTX,"Lineage Cell Therapeutics, Inc.",51,0.09,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.285965,,0,0.177419,1,0.822581,,0,no_upcoming,9,headwind,,XS,momentum_headwind|cost_haircut_>2000bps,clinical_score:+23.5;financial_score:-20.0;catalyst_score:-4.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 14041000.0, ""cash_total"": 40486000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.60095434798091, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|pos,0.04806494736842105,,-0.2876,0,1,1.0688,0.6017,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.071655,price_history,,0,0.4552,price_history,,-0.222222,,29.845,0.5717,-0.206671,-0.015551,early,small,none,drug_developer,morningstar,,,,0,0.8074176380368098159509202454,45.79,41.25000000000000000000000000,,61.36,68.80000000000000000000000000,25.25000000000000000000000000,67.3302,0.9944,1.0,,3,0.6667,0.0,0,0,0.0,0.3,0.5,other,-2.3722,uncrowded,1.0,82,0.04806494736842105,0.714035,0.5652,40.04,0.766667,0.7279,0.300723,0.0,0.0,0.0,0.29832,0.002403,0.0
EDIT,"Editas Medicine, Inc.",52,0.43,C,low_opt,C,low_opt,,0.92807,,0,0.190323,1,0.809677,609,0,specific_days,9,tailwind,deep_drawdown,M,catalyst_far_lift|momentum_tailwind|runway_short|cost_haircut_<=2000bps,financial_score:-31.2;clinical_score:+22.3;momentum_score:+9.0,tier=C;reason=low_opt;cat_days=609;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 128854000.0, ""cash_total"": 165648000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.22828421495472, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",early|far_271_540|pos,0.0055146176470588235,,-1.5375,609,1,1.0347,0.5336,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,short,<=2000bps,1626.3,0.7,1,0,1.0,0,1.0,0,609,False,specific_days,0.077516,price_history,,0,1.0897,price_history,,-0.414179,,32.6156,0.8096,-0.206671,-0.207508,early,micro,sev2,drug_developer,morningstar,,,,0,0.7741647033626044120796744485,54.61,45.56250000000000000000000000,,70.45,68.00000000000000000000000000,14.45756049382716049382716050,66.1802,0.9459,1.0,609,3,0.6667,0.0031,0,0,0.0,0.3,0.55,ophthalmology,0.6955,highly_crowded,1.0,265,0.0055146176470588235,0.07193,-1.4616,13.86,0.159649,-0.9959,0.284046,0.0,0.0,0.0,0.28377,0.000276,0.0
PCVX,"Vaxcyte, Inc.",53,1.03,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.384211,,0,0.254839,1,0.745161,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-22.3;smart_money_score:+21.4;momentum_score:+4.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 655577000.0, ""cash_total"": 1560959000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.57255211821037, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|pos,0.030078054054054053,,-0.9881,703,1,0.8384,0.1423,8,8,buying,1.9437,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,341.6,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.113734,price_history,,8,0.7171,price_history,,-0.029961,,58.6508,0.4931,-0.206671,0.17671,mid,mid,none,drug_developer,morningstar,,,,0,0.7543752159391915236669353910,67.57,41.25000000000000000000000000,85,10.00,63.40425531914893617021276596,60.72340425531914893617021277,61.9344,0.7668,2.0,703,2,0.3333,0.0029,0,0,0.0,0.3,0.5,other,-3.552,uncrowded,1.0,110,0.030078054054054053,0.615789,0.2944,44.26,0.847368,1.0252,0.373844,0.1423,0.0,0.0,0.23004,0.001504,0.0
RCKT,"Rocket Pharmaceuticals, Inc.",54,0.88,C,mod_opt+catalyst_far,C,mod_opt+catalyst_far,,0.542105,,0,0.596774,1,0.403226,549,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:-15.0;smart_money_score:+12.1;momentum_score:+11.4,tier=C;reason=mod_opt+catalyst_far;cat_days=549;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 155174000.0, ""cash_total"": 222758000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.070450597731686, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",mid|far_271_540|nonpos,0.009478031746031746,,0.2337,0,1,-0.2072,-1.9424,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,956.37,0.85,1,0,1.0,0,1.0,0,549,False,specific_days,0.116734,price_history,,3,0.9855,price_history,,-0.151767,,57.5898,0.6262,-0.206671,0.054904,mid,small,sev1,drug_developer,morningstar,,,,0,0.7990352358437464820443543848,65.31,45.56250000000000000000000000,66.0,79.73,38.91806247170665459483929379,53.70212765957446808510638298,38.1482,-0.2367,2.0,498,9,1.0,0.0207,0,0,0.0,0.3,0.95,oncology,-1.6642,uncrowded,1.0,155,0.009478031746031746,0.457895,-0.1057,27.44,0.566667,0.1679,0.000474,0.0,0.0,0.0,0.0,0.000474,0.0
TCRX,"TScan Therapeutics, Inc.",55,0.57,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.321053,,0,0.216129,1,0.783871,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|cost_haircut_>2000bps,financial_score:-21.8;momentum_score:+14.3;catalyst_score:-12.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 103317000.0, ""cash_total"": 184453000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.003529947620134, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",early|none|pos,0.04806494736842105,,-1.5471,801,1,0.9322,0.3293,2,2,buying,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.063939,price_history,,2,0.1258,price_history,,-0.453608,,54.8894,,-0.206671,-0.246937,early,micro,sev1,drug_developer,morningstar,,,,0,0.7584115138592750533049040512,67.78,41.25000000000000000000000000,61.0,90.00,65.60000000000000000000000000,31.65601975308641975308641976,64.4802,0.8742,1.0,801,6,1.0,0.0003,0,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,92,0.04806494736842105,0.678947,0.4648,32.53,0.657895,0.4067,0.264663,0.0,0.0,0.0,0.26226,0.002403,0.0
XENE,Xenon Pharmaceuticals Inc.,56,0.88,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.219298,,0,0.558065,1,0.441935,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+24.3;catalyst_score:-11.4;clinical_score:-10.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 197637000.0, ""cash_total"": 462268000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.067699874011446, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|none|nonpos,0.057520273504273495,,0.7671,0,1,-0.062,-1.6531,8,8,buying,1.9437,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,519.29,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.015814,price_history,,8,0.8775,price_history,,-0.192237,,31.4185,0.341,-0.206671,0.014434,late,mid,none,drug_developer,morningstar,,,,0,0.8874476502082093991671624033,50.51,41.25000000000000000000000000,77.0,41.61,42.31640625000000000000000000,52.26666666666666666666666667,42.9466,-0.0342,3.0,56,12,1.0,1.7614,2,2,0.0,0.6,0.6,cns,0.6955,highly_crowded,1.0,63,0.057520273504273495,0.780702,0.7746,31.93,0.640351,0.3594,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
NUVL,"Nuvalent, Inc.",57,0.88,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.64386,,0,0.545161,1,0.454839,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-18.7;clinical_score:-17.0;smart_money_score:+14.0,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 275209000.0, ""cash_total"": 1371952000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 59.82153199931688, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",early|none|nonpos,0.007665645645645646,,-1.5931,1531,1,-0.0346,-1.5983,5,5,buying,0.7775,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,435.14,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.149657,price_history,,5,1.0125,price_history,,-0.125577,,43.3008,0.5143,-0.206671,0.081094,early,mid,none,drug_developer,morningstar,,,,0,0.8090419593538301198540906722,73.29,41.25000000000000000000000000,74.0,50,42.96000000000000000000000000,68.40000000000000000000000000,41.8402,-0.0809,1.0,1531,2,0.3333,0.0,0,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,184,0.007665645645645646,0.35614,-0.3688,41.46,0.780702,0.7746,0.000383,0.0,0.0,0.0,0.0,0.000383,0.0
CABA,"Cabaletta Bio, Inc.",58,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.24386,,0,0.222581,1,0.777419,,0,no_upcoming,9,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,momentum_score:+25.2;financial_score:-20.8;catalyst_score:-17.7,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 95737000.0, ""cash_total"": 159931000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.747412178708867, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 3}",early|none|pos,0.04806494736842105,,-1.5477,671,1,0.898,0.2611,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,998.61,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.339965,price_history,,3,1.1808,price_history,,-0.151743,,54.7232,1.3399,-0.206671,0.054928,early,small,sev1,drug_developer,morningstar,,,,0,0.7316276176653535144101181837,84.11,41.25000000000000000000000000,66.5,50,64.80000000000000000000000000,38.13614540466392318244170095,62.9802,0.8109,1.0,671,2,0.3333,0.0009,0,0,0.0,0.3,0.6,autoimmune,0.6955,highly_crowded,1.0,70,0.04806494736842105,0.75614,0.6939,29.06,0.580702,0.2037,0.245673,0.0,0.0,0.0,0.24327,0.002403,0.0
RVMD,"Revolution Medicines, Inc.",59,1.03,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.521053,,0,0.493548,1,0.506452,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+18.5;catalyst_score:-17.2;momentum_score:+10.5,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 897741000.0, ""cash_total"": 2025679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.077016645112565, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|nonpos,0.014475529411764708,,0.2397,0,1,0.2118,-1.1072,8,8,buying,1.9437,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,174.63,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.240855,price_history,,8,0.9128,price_history,,-0.14408,,42.0283,0.4254,-0.206671,0.062591,mid,large,none,drug_developer,morningstar,,,,0,0.8553730209442669506567270146,69.00,41.25000000000000000000000000,77.0,10.00,48.72843418339117750616166189,56.51063829787234042553191489,47.6195,0.1629,2.0,285,7,1.0,0.1885,0,0,0.0,0.3,0.95,oncology,0.6955,highly_crowded,1.0,149,0.014475529411764708,0.478947,-0.0528,35.59,0.703509,0.5345,0.049594,0.0,0.0,0.0,0.04887,0.000724,0.0
LXEO,"Lexeo Therapeutics, Inc.",60,0.22,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.289474,,0,0.241935,1,0.758065,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,financial_score:-24.3;clinical_score:+17.5;smart_money_score:+8.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 78482000.0, ""cash_total"": 111914000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.111796335465456, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|pos,0.04806494736842105,,-1.5395,412,1,0.8639,0.193,1,1,neutral,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1098.2,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.8592,-0.206671,,early,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7257200304314748396913378981,50,41.25000000000000000000000000,55.0,34.09,64.00000000000000000000000000,22.23593964334705075445816186,62.5302,0.7919,1.0,412,2,0.3333,0.0081,0,0,0.0,0.3,0.6,cns,-0.4844,uncrowded,1.0,83,0.04806494736842105,0.710526,0.5549,26.81,0.552632,0.1323,0.239973,0.0,0.0,0.0,0.23757,0.002403,0.0
IRON,"Disc Medicine, Inc.",61,0.88,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.507018,,0,0.46129,1,0.53871,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-25.4;clinical_score:-16.0;momentum_score:+14.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 180393000.0, ""cash_total"": 791152000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 52.62856097520414, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|nonpos,0.014475529411764708,,0.2438,0,1,0.2933,-0.9446,8,8,buying,1.9437,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,463.13,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.055015,price_history,,8,0.7601,price_history,,-0.19688,,39.5098,0.4392,-0.206671,0.009791,mid,mid,none,drug_developer,morningstar,,,,0,0.8605400250512411751309496698,81.52,41.25000000000000000000000000,80.0,22.97,50.63829787234042553191489362,80.0,49.6554,0.2488,2.0,151,4,1.0,0.2844,0,1,0.0,0.4,0.5,other,-0.4844,uncrowded,1.0,145,0.014475529411764708,0.492982,-0.0176,48.76,0.924561,1.4364,0.075364,0.0,0.0,0.0,0.07464,0.000724,0.0
ANRO,"Alto Neuroscience, Inc.",62,0.43,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.036842,,0,0.474194,1,0.525806,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-11.4;financial_score:+8.5;smart_money_score:+8.3,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 40253000.0, ""cash_total"": 137816000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.08493776861352, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|none|nonpos,0.057520273504273495,,0.9833,0,1,0.2661,-0.9989,2,2,buying,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1346.61,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,2,,,series_too_short,,no_price_series,,0.9516,-0.206671,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8333573290306565719250341318,50,41.25000000000000000000000000,61.0,61.19,50,61.13043478260869565217391304,48.5354,0.2015,2.0,349,3,0.0,0.0546,0,0,0.0,0.4,0.5,other,0.6955,highly_crowded,1.0,11,0.057520273504273495,0.963158,1.7886,32.26,0.647368,0.3782,0.063326,0.0,0.0,0.0,0.06045,0.002876,0.0
