ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall,clinical_rank_pct_dev,clinical_optionality_pct_dev,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,catalyst_days,catalyst_in_window,catalyst_mode,catalyst_strength,runway_bucket,mom_state,risk_flags,size_band,size_reasons,cost_mult,cost_bucket,cost_haircut_applied,est_cost_bps,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,dd_rel_margin_rescued,tier_dev,tier_reason,actionable_rank,target_weight_pct,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_tier1_count,de_beta_xbi_60d,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,returns_source,catalyst_source,catalyst_event_type,cat_priority
GLPG,47,45.33,0.725705,0.5999,45.33,0.851097,1.0412,late,mid,none,drug_developer,37.60,59.246,85,62.44,77.000,20.91387245233399079552925707,0.8706067989325907877944077039,0.980874,0.019126,v1.3.0,96f655ee,1,,3,3,buying,16,1,specific_days,near,adequate,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1593.37,1.0,0,1.0,0,0,C,low_opt,88,0.16,16,True,specific_days,-0.1632,3,,-0.2055,,64.0,-0.023106,-0.182394,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
ALNY,48,45.14,0.763323,0.717,45.14,0.847962,1.0277,late,large,none,commercial_biotech,19.73,52.214,61.95885542023478538536267689,30.58,47.92392377526408862266885582,53.33333333333333333333333334,0.9,,,v1.3.0,96f655ee,1,,6,6,neutral,6,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,151.78,1.0,0,1.0,0,0,,,160,0.45,6,True,specific_days,-0.4163,6,0.4081,-0.2136,,44.5898,-0.023106,-0.190494,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ARDX,49,45.03,0.810345,0.8792,45.12,0.844828,1.0145,late,small,none,commercial_biotech,60.56,45.05002711111111111111111111,43.65856979514760469693866258,48.61,77.000,38.73714989227454601415820252,0.8715364846888376687520579519,,,v1.3.0,96f655ee,1,,1,1,buying,18,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,0.85,<=1000bps,1,565.74,1.0,0,1.0,0,0,,,161,0.64,18,True,specific_days,0.1467,1,,-0.012516,,,-0.023106,0.01059,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
KNSA,50,44.93,0.757053,0.6969,45.00,0.838558,0.9885,late,mid,none,commercial_pharma,46.61,33.42737777777777777777777778,53.71920107546663408343540251,37.01,55.97014925373134328358208955,54.15384615384615384615384615,0.8934948743718592964824120603,,,v1.3.0,96f655ee,1,,2,2,buying,18,1,specific_days,near,adequate,neutral,,L,sponsor_confirmed,0.85,<=1000bps,1,681.84,1.0,0,1.0,0,0,,,162,0.64,18,True,specific_days,-0.0470,2,,-0.031586,,,-0.023106,-0.00848,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
SABS,51,44.89,0.873041,1.1409,45.08,0.841693,1.0014,mid,micro,none,drug_developer,62.52,36.20720400000000000000000000,50.48446723183331558096279240,77.88,71.72413793103448275862068966,63.44827586206896551724137931,0.7532297507520412548345509239,0.887978,0.112022,v1.3.0,96f655ee,1,,1,1,buying,,0,no_upcoming,missing,adequate,tailwind,,M,momentum_tailwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,89,0.25,,False,no_upcoming,0.1647,1,,-0.062921,,,-0.023106,-0.039815,morningstar,,,9
EXEL,52,44.89,0.760188,0.7069,44.89,0.835423,0.9758,late,large,none,commercial_biotech,39.72,49.70027777777777777777777778,,64.29,60.89552238805970149253731343,57.77777777777777777777777778,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,16,1,specific_days,near,adequate,headwind,,S,momentum_headwind,1.0,<=400bps,0,304.4,1.0,0,1.0,0,0,,,163,0.22,16,True,specific_days,-0.1428,0,0.5070,-0.0824,,57.0846,-0.023106,-0.059294,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
RARE,53,44.80,0.866771,1.1113,44.83,0.832288,0.9632,late,mid,none,commercial_biotech,21.11,50.264,37.84139766804822204053401042,53.24,65.07462686567164179104477612,66.29230769230769230769230769,0.8842470327232390460343871326,,,v1.3.0,96f655ee,0,deep_drawdown,5,5,selling,4,1,specific_days,near,adequate,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,0.85,<=1000bps,1,410.24,1.0,0,1.0,0,0,,,,,4,True,specific_days,-0.3918,5,1.7722,-0.5068,,23.8806,-0.023106,-0.483694,morningstar,,,9
TVTX,54,44.68,0.832288,0.9632,44.74,0.829154,0.9508,late,mid,none,commercial_biotech,42.18,41.22733511111111111111111111,73.77990511963911564949390210,38.43,61.49253731343283582089552239,57.66153846153846153846153846,0.8955944006221530941006554827,,,v1.3.0,96f655ee,1,,5,5,buying,46,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,379.29,1.0,0,1.0,0,0,,,164,0.45,46,True,specific_days,-0.1086,5,,-0.25149,,,-0.023106,-0.228384,morningstar,,,9
AVIR,55,44.58,0.744514,0.6573,44.58,0.826019,0.9385,late,small,none,commercial_biotech,43.83,52.298,34.14377780325061293195009330,90.00,52.83582089552238805970149254,63.48421052631578947368421053,0.8808365127980748195143294684,,,v1.3.0,96f655ee,1,,2,2,selling,16,1,specific_days,near,adequate,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,,,165,0.12,16,True,specific_days,-0.0857,2,,-0.06432,,,-0.023106,-0.041214,morningstar,,,9
NVCR,56,44.47,0.80094,0.845,44.47,0.822884,0.9264,late,small,none,platform_devices,35.56,51.020,46.44351775525198843806447317,83.80,59.25373134328358208955223881,68.450,0.8947417686926104066462614779,,,v1.3.0,96f655ee,1,,1,1,selling,16,1,specific_days,near,adequate,headwind,,S,momentum_headwind,0.85,<=1000bps,1,739.92,1.0,0,1.0,0,0,,,166,0.19,16,True,specific_days,-0.1900,1,,-0.2551,,55.8,-0.023106,-0.231994,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ENTA,57,44.34,0.923197,1.4269,44.41,0.819749,0.9144,mid,small,none,drug_developer,54.63,42.94853377777777777777777778,39.83568037741481881196625294,90.00,77.000,61.72727272727272727272727273,0.7625473141592920353982300885,0.986339,0.013661,v1.3.0,96f655ee,1,,1,1,buying,138,0,specific_days,mid,adequate,tailwind,,M,momentum_tailwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1572.06,1.0,0,1.0,0,0,C,low_opt,90,0.31,138,False,specific_days,0.0642,1,,-0.245697,,,-0.023106,-0.222591,morningstar,SEC_8K_FILING,DATA_READOUT,2
TRVI,58,44.28,0.747649,0.6671,44.32,0.816614,0.9025,mid,small,none,drug_developer,39.78,53.846,68.99107368878070429469217704,43.27,77.000,23.52106927864503622079379655,0.8418321546233252800351416648,0.964481,0.035519,v1.3.0,96f655ee,1,,4,4,buying,18,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,714.06,1.0,0,1.0,0,0,C,low_opt,91,0.38,18,True,specific_days,-0.1420,4,,-0.226535,,,-0.023106,-0.203429,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
ACRS,59,44.26,0.819749,0.9144,44.31,0.81348,0.8908,late,small,none,drug_developer,86.09,47.75970844444444444444444444,52.13853943625912815040138955,90.00,76.56716417910447761194029851,50.06315789473684210526315790,0.8492563343205001645278051991,0.942623,0.057377,v1.3.0,96f655ee,1,,3,3,buying,137,0,specific_days,mid,adequate,tailwind,high_vol,M,sponsor_confirmed|momentum_tailwind|high_risk|cost_haircut_<=2000bps,0.7,<=2000bps,1,1213.73,1.0,0,1.0,0,0,C,low_opt,92,0.31,137,False,specific_days,0.5373,3,,-0.145695,,,-0.023106,-0.122589,morningstar,,,9
QSI,60,44.26,0.894984,1.2535,44.26,0.80721,0.8677,late,micro,none,platform_devices,18.39,50.792,,90.00,77.000,63.38805970149253731343283582,0.8371841934787302958324335997,,,v1.3.0,96f655ee,0,deep_drawdown,0,0,neutral,46,1,specific_days,near,adequate,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,0.7,<=2000bps,1,1332.87,1.0,0,1.0,0,0,,,,,46,True,specific_days,-0.4416,0,,-0.547338,,,-0.023106,-0.524232,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
AMRX,61,44.16,0.741379,0.6476,44.26,0.810345,0.8792,late,mid,none,commercial_pharma,58.81,41.25000000000000000000000000,,39.61,72.23880597014925373134328358,36.74556213017751479289940828,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,16,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,0.85,<=1000bps,1,541.65,1.0,0,1.0,0,0,,,167,0.64,16,True,specific_days,0.1223,0,,0.0,,,-0.023106,0.023106,morningstar,,,9
BBOT,62,43.99,0.80721,0.8677,43.99,0.80094,0.845,early,small,none,drug_developer,47.22,24.59193600000000000000000000,77.0,23.21,61.05263157894736842105263158,56.93103448275862068965517241,0.7585945830210898190771865967,0.745902,0.254098,v1.3.0,96f655ee,1,,4,4,buying,,0,no_upcoming,missing,adequate,neutral,,M,sponsor_confirmed|cost_haircut_<=2000bps,0.7,<=2000bps,1,1907.77,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,93,0.31,,False,no_upcoming,-0.0386,4,,-0.00874,,,-0.023106,0.014366,morningstar,,,9
DYN,63,43.90,0.835423,0.9758,43.94,0.797806,0.8338,early,mid,none,drug_developer,33.22,53.870,83.96056313318664670609810044,10.00,57.89473684210526315789473684,63.84210526315789473684210526,0.7707203674658301590858167152,0.70765,0.29235,v1.3.0,96f655ee,1,,8,8,buying,47,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,455.52,1.0,0,1.0,0,0,C,low_opt,94,0.38,47,True,specific_days,-0.2209,8,,-0.276863,,,-0.023106,-0.253757,morningstar,SEC_8K_FILING,DATA_READOUT,2
SLN,64,43.82,0.791536,0.8118,43.82,0.794671,0.8227,mid,micro,none,drug_developer,21.08,42.94853377777777777777777778,50.32153468468399909218492062,72.12,74.82758620689655172413793103,48.04640639450389747654908179,0.7505338518917753584132801552,0.920765,0.079235,v1.3.0,96f655ee,1,,1,1,selling,200,0,specific_days,far,adequate,headwind,deep_drawdown_rel_xbi,S,catalyst_far_lift|momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,C,low_opt,95,0.12,200,False,specific_days,-0.3924,1,,-0.320946,,,-0.023106,-0.29784,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
DVAX,65,43.69,0.782132,0.7794,43.69,0.791536,0.8118,late,small,none,commercial_pharma,59.99,42.79955377777777777777777778,54.53388592358900105688265506,34.42,51.79104477611940298507462687,73.68421052631578947368421053,0.8908211397260273972602739726,,,v1.3.0,96f655ee,1,,2,2,selling,105,0,specific_days,near,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,467.25,1.0,0,1.0,0,0,,,168,0.64,105,False,specific_days,0.1388,2,,-0.3926,,97.5,-0.023106,-0.369494,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
OCUL,66,43.50,0.738245,0.6379,43.55,0.788401,0.8009,late,small,none,drug_developer,25.09,41.22733511111111111111111111,85,69.90,66.56716417910447761194029851,27.29456448137888581101877501,0.8986615670013094718463553034,0.827869,0.172131,v1.3.0,96f655ee,1,,5,5,buying,46,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,536.11,1.0,0,1.0,0,0,C,low_opt,96,0.38,46,True,specific_days,-0.3291,5,,-0.326505,,,-0.023106,-0.303399,morningstar,,,9
ANIP,67,43.34,0.72884,0.6093,43.38,0.785266,0.7901,late,small,none,commercial_pharma,31.72,41.25000000000000000000000000,50.96014596976146523434641183,78.57,59.70149253731343283582089552,38.44444444444444444444444444,0.9,,,v1.3.0,96f655ee,1,,2,2,buying,16,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,518.22,1.0,0,1.0,0,0,,,169,0.38,16,True,specific_days,-0.2406,2,,-0.185811,,,-0.023106,-0.162705,morningstar,,,9
CHRS,68,43.30,0.854232,1.0548,43.36,0.782132,0.7794,late,micro,none,commercial_biotech,92.70,42.65072400000000000000000000,52.79821542550556536958041666,90.00,63.88059701492537313432835821,68.50746268656716417910447761,0.8027123903903903903903903904,,,v1.3.0,96f655ee,1,,1,1,buying,13,1,specific_days,near,adequate,tailwind,,M,momentum_tailwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1579.16,1.0,0,1.0,0,0,,,170,0.31,13,True,specific_days,0.7180,1,,0.0,,,-0.023106,0.023106,morningstar,,,9
TECH,69,43.25,0.688088,0.4904,43.28,0.775862,0.7583,late,mid,none,commercial_biotech,44.50,52.250,30.72781538965565328486706777,39.93,69.55223880597014925373134328,28.56673241288625904010519395,0.8850070682552054336933526333,,,v1.3.0,96f655ee,1,,1,1,buying,2,1,specific_days,near,adequate,headwind,overbought_rsi,S,momentum_headwind,1.0,<=400bps,0,280.89,1.0,0,1.0,0,0,,,171,0.22,2,True,specific_days,-0.0764,1,,-0.2358,,75.4,-0.023106,-0.212694,morningstar,,,9
APLS,70,43.22,0.857367,1.0686,43.29,0.778997,0.7688,late,mid,none,commercial_biotech,28.17,45.56250000000000000000000000,78.08581569785236677995605328,31.82,54.62686567164179104477611940,68.92307692307692307692307692,0.8537048234376740559206861981,,,v1.3.0,96f655ee,1,,6,6,buying,57,1,specific_days,near,adequate,headwind,deep_drawdown|deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,393.69,1.0,0,1.0,0,0,,,172,0.45,57,True,specific_days,-0.2872,6,,-0.3677,,47.2,-0.023106,-0.344594,morningstar,,,9
CDNA,71,43.19,0.775862,0.7583,43.19,0.772727,0.7479,late,small,none,platform_diagnostics,64.72,50.762,50.23209537709248527271654688,33.12,67.16417910447761194029850746,41.99753770390889504462911666,0.8809442743082139341572787925,,,v1.3.0,96f655ee,1,,3,3,buying,16,1,specific_days,near,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,757.46,1.0,0,1.0,0,0,,,173,0.64,16,True,specific_days,0.1937,3,,-0.3517,,41.9,-0.023106,-0.328594,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
CATX,72,43.13,0.913793,1.3645,43.13,0.769592,0.7375,early,small,none,platform_devices,24.39,36.65610844444444444444444444,54.01053741233322971396557135,58.93,74.73684210526315789473684211,62.20689655172413793103448276,0.7502942645596198474969609902,,,v1.3.0,96f655ee,0,deep_drawdown,2,2,buying,76,0,specific_days,near,adequate,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,0.85,<=1000bps,1,781.25,1.0,0,1.0,0,0,,,,,76,False,specific_days,-0.3393,2,,-0.47992,,,-0.023106,-0.456814,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
HALO,73,42.34,0.731975,0.6188,42.34,0.766458,0.7272,late,mid,none,commercial_biotech,39.68,39.59360400000000000000000000,,52.34,73.13432835820895522388059701,33.41091387245233399079552926,0.8874373218728794390409409636,,,v1.3.0,96f655ee,1,,0,0,neutral,230,0,specific_days,far,adequate,headwind,overbought_rsi,M,catalyst_far_lift|momentum_headwind,1.0,<=400bps,0,252.51,1.0,0,1.0,0,0,,,174,0.45,230,False,specific_days,-0.1434,0,,-0.2096,,83.0,-0.023106,-0.186494,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
MDGL,74,42.21,0.710031,0.5535,42.21,0.763323,0.717,late,large,none,commercial_biotech,47.55,32.46777777777777777777777778,85,13.18,57.01492537313432835820895523,43.04496265813138241121780216,0.9,,,v1.3.0,96f655ee,1,,6,6,buying,16,1,specific_days,near,adequate,neutral,deep_drawdown_rel_xbi,L,sponsor_confirmed,1.0,<=400bps,0,246.64,1.0,0,1.0,0,0,,,175,0.75,16,True,specific_days,-0.0340,6,,-0.316,,56.8,-0.023106,-0.292894,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
IRWD,75,42.19,0.945141,1.5995,42.19,0.760188,0.7069,late,small,none,commercial_pharma,96.55,39.59360400000000000000000000,,51.30,77.000,70.52631578947368421052631579,0.8429680365296803652968036530,,,v1.3.0,96f655ee,0,deep_drawdown,0,0,neutral,108,0,specific_days,near,adequate,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,XS,ineligible,0.85,<=1000bps,1,675.2,1.0,0,1.0,0,0,,,,,108,False,specific_days,2.1626,0,,-0.7582,,74.2,-0.023106,-0.735094,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
PTCT,76,42.14,0.788401,0.8009,42.14,0.757053,0.6969,late,mid,none,commercial_biotech,52.13,39.59360400000000000000000000,82.27632374690380848603801550,90.00,46.74969541457994714102236193,77.000,0.8896706771933726231513399311,,,v1.3.0,96f655ee,1,,5,5,buying,76,0,specific_days,near,adequate,neutral,deep_drawdown_rel_xbi,L,sponsor_confirmed,1.0,<=400bps,0,290.81,1.0,0,1.0,0,0,,,176,0.75,76,False,specific_days,0.0296,5,,-0.3397,,54.7,-0.023106,-0.316594,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ARQT,77,42.10,0.73511,0.6283,42.10,0.750784,0.677,late,mid,none,commercial_biotech,48.13,43.26992400000000000000000000,71.08832501571860323854508619,22.69,57.91044776119402985074626865,45.00262984878369493754109138,0.8675898050139275766016713092,,,v1.3.0,96f655ee,1,,4,4,buying,49,1,specific_days,near,adequate,neutral,,L,sponsor_confirmed,0.85,<=1000bps,1,446.45,1.0,0,1.0,0,0,,,177,0.64,49,True,specific_days,-0.0260,4,,-0.18109,,,-0.023106,-0.157984,morningstar,,,9
RIGL,78,42.10,0.750784,0.677,42.12,0.753918,0.6869,late,small,none,commercial_biotech,42.36,51.440,40.06068037741481881196625294,82.47,50.89552238805970149253731343,59.15789473684210526315789473,0.8376416322041355037395512538,,,v1.3.0,96f655ee,1,,1,1,buying,18,1,specific_days,near,adequate,headwind,,S,momentum_headwind,0.85,<=1000bps,1,692.81,1.0,0,1.0,0,0,,,178,0.19,18,True,specific_days,-0.1061,1,,-0.269035,,,-0.023106,-0.245929,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
INVA,79,41.89,0.716301,0.5719,41.89,0.747649,0.6671,late,small,none,commercial_biotech,36.60,39.59360400000000000000000000,,87.66,50.14925373134328358208955224,67.36842105263157894736842105,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,198,0,specific_days,far,adequate,headwind,,M,catalyst_far_lift|momentum_headwind,0.85,<=1000bps,1,758.27,1.0,0,1.0,0,0,,,179,0.38,198,False,specific_days,-0.1764,0,,-0.114901,,,-0.023106,-0.091795,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ARGX,80,41.73,0.644201,0.3697,41.73,0.744514,0.6573,late,large,none,commercial_biotech,40.05,57.506,85,17.89,65.67164179104477611940298507,13.27998780673677793019356805,0.8949929341592108281715989906,,,v1.3.0,96f655ee,1,,6,6,buying,10,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,193.32,1.0,0,1.0,0,0,,,180,0.45,10,True,specific_days,-0.1382,6,0.3292,-0.1383,,25.8517,-0.023106,-0.115194,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
DNA,81,41.46,0.847962,1.0277,41.48,0.741379,0.6476,late,small,none,commercial_biotech,20.81,52.580,36.78568037741481881196625294,90.00,65.97014925373134328358208955,68.04736842105263157894736842,0.8259842337375964718853362734,,,v1.3.0,96f655ee,0,deep_drawdown,1,1,neutral,5,1,specific_days,near,adequate,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,0.7,<=2000bps,1,1043.55,1.0,0,1.0,0,0,,,,,5,True,specific_days,-0.3971,1,,-0.413814,,,-0.023106,-0.390708,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
PTGX,82,41.41,0.678683,0.464,41.41,0.738245,0.6379,late,mid,none,drug_developer,48.36,24.19499377777777777777777778,80.61310508611734874207366890,30.52,48.51433820394984722600375678,41.90532544378698224852071007,0.8689003784505788067675868210,0.565574,0.434426,v1.3.0,96f655ee,0,deep_drawdown,5,5,buying,47,1,specific_days,near,adequate,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,1.0,<=400bps,0,369.06,1.0,0,1.0,0,0,D,ineligible,,,47,True,specific_days,-0.0228,5,,-0.4107,,18.0,-0.023106,-0.387594,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
JANX,83,41.29,0.804075,0.8563,41.32,0.73511,0.6283,early,small,none,drug_developer,11.97,51.068,72.06411777075598123514444531,26.79,60.00000000000000000000000000,65.72413793103448275862068966,0.7158280922431865828092243187,0.734973,0.265027,v1.3.0,96f655ee,0,deep_drawdown,7,7,selling,77,0,specific_days,near,adequate,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,0.85,<=1000bps,1,594.13,1.0,0,1.0,0,0,D,ineligible,,,77,False,specific_days,-0.5851,7,,-0.682965,,,-0.023106,-0.659859,morningstar,,,9
FOLD,84,41.23,0.681818,0.4728,41.23,0.72884,0.6093,late,mid,none,commercial_biotech,79.61,39.59360400000000000000000000,76.99334851765107875299991291,13.64,51.79104477611940298507462687,38.44444444444444444444444444,0.8887842286731175620064508953,,,v1.3.0,96f655ee,1,,6,6,buying,108,0,specific_days,near,adequate,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,261.24,1.0,0,1.0,0,0,,,181,0.75,108,False,specific_days,0.4044,6,1.0869,0.0,,96.1905,-0.023106,0.023106,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
LCTX,85,41.07,0.706897,0.5443,41.25,0.731975,0.6188,early,small,none,drug_developer,38.03,37.47010844444444444444444444,,48.21,71.57894736842105263157894737,18.48394768133174791914387633,0.7942481465517241379310344828,0.882514,0.117486,v1.3.0,96f655ee,1,,0,0,neutral,,0,no_upcoming,missing,adequate,headwind,,XS,momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,97,0.06,,False,no_upcoming,-0.1575,0,,-0.191327,,,-0.023106,-0.168221,morningstar,,,9
SIGA,86,40.84,0.666144,0.4293,40.86,0.725705,0.5999,late,small,none,commercial_pharma,21.57,46.94535511111111111111111111,,90.00,46.86672222084711874568561285,57.26315789473684210526315790,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,77,0,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1958.83,1.0,0,1.0,0,0,,,182,0.08,77,False,specific_days,-0.3841,0,,-0.292721,,,-0.023106,-0.269615,morningstar,,,9
ALT,87,40.70,0.826019,0.9385,40.70,0.722571,0.5905,late,small,none,drug_developer,73.31,48.06766400000000000000000000,30.47438853060572273998648878,82.34,75.52238805970149253731343284,61.87368421052631578947368421,0.8249356907533494399297166703,0.92623,0.07377,v1.3.0,96f655ee,1,,1,1,selling,77,0,specific_days,near,adequate,tailwind,,L,momentum_tailwind,0.85,<=1000bps,1,608.71,1.0,0,1.0,0,0,C,low_opt,98,0.64,77,False,specific_days,0.3068,1,,-0.254643,,,-0.023106,-0.231537,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
MBX,88,40.69,0.860502,1.0826,40.69,0.719436,0.5812,mid,small,none,drug_developer,92.75,49.48482177777777777777777778,85,18.27,63.44827586206896551724137931,52.45454545454545454545454545,0.7851685886875343218012081274,0.784153,0.215847,v1.3.0,96f655ee,1,,8,8,buying,67,0,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,583.95,1.0,0,1.0,0,0,C,low_opt,99,0.64,67,False,specific_days,0.7197,8,,-0.179416,,,-0.023106,-0.15631,morningstar,,,9
AMPH,89,40.64,0.663009,0.4207,40.64,0.716301,0.5719,late,small,none,commercial_pharma,34.76,29.89201111111111111111111111,,75.97,52.37313432835820895522388060,56.00000000000000000000000000,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,,0,no_upcoming,missing,adequate,headwind,deep_drawdown_rel_xbi,S,momentum_headwind,0.85,<=1000bps,1,965.51,1.0,0,1.0,0,0,,,183,0.19,,False,no_upcoming,-0.2005,0,,-0.29903,,,-0.023106,-0.275924,morningstar,,,9
CRL,90,40.53,0.684953,0.4816,40.58,0.713166,0.5627,late,mid,none,platform_diagnostics,52.14,50.588,,41.78,64.77611940298507462686567164,35.06771860618014464168310321,0.8865490990990990990990990991,,,v1.3.0,96f655ee,1,,0,0,neutral,15,1,specific_days,near,adequate,neutral,,M,,1.0,<=400bps,0,245.53,1.0,0,1.0,0,0,,,184,0.45,15,True,specific_days,0.0298,0,,-0.031927,,,-0.023106,-0.008821,morningstar,,,9
SNY,91,40.27,0.606583,0.2704,40.27,0.710031,0.5535,late,large,none,commercial_pharma,29.31,56.084,30.16567320236720483232441306,74.28,76.56716417910447761194029851,16.62703856119493979576284103,0.8730608577357620474982706940,,,v1.3.0,96f655ee,1,,1,1,selling,3,1,specific_days,near,adequate,headwind,,S,momentum_headwind,1.0,<=400bps,0,281.84,1.0,0,1.0,0,0,,,185,0.22,3,True,specific_days,-0.2722,1,,-0.165358,,,-0.023106,-0.142252,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ROIV,92,40.16,0.753918,0.6869,40.16,0.706897,0.5443,mid,large,none,drug_developer,57.51,24.50250000000000000000000000,74.44997428976299060473409424,50,50.72413793103448275862068966,68.450,0.8349607893607893607893607894,0.592896,0.407104,v1.3.0,96f655ee,0,deep_drawdown,5,5,buying,,0,no_upcoming,missing,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,1.0,<=400bps,0,256.82,1.0,0,1.0,0,0,D,ineligible,,,,False,no_upcoming,0.1042,5,,-0.4372,,42.5,-0.023106,-0.414094,morningstar,,,9
AUPH,93,40.08,0.647335,0.3781,40.08,0.703762,0.5353,late,small,none,commercial_biotech,41.57,29.89201111111111111111111111,69.10761218915633260706673574,65.58,49.70176755800874015769686669,44.41551246537396121883656509,0.8852396486150367439231204070,,,v1.3.0,96f655ee,1,,1,1,buying,,0,no_upcoming,missing,adequate,headwind,,S,momentum_headwind,0.85,<=1000bps,1,681.7,1.0,0,1.0,0,0,,,186,0.19,,False,no_upcoming,-0.1171,1,,-0.109957,,,-0.023106,-0.086851,morningstar,,,9
