ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
RNA,"Avidity Biosciences, Inc.",42,0.29,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.144128,,0,0.281457,1,0.718543,,0,no_upcoming,9,headwind,deep_drawdown,S,sponsor_confirmed|momentum_headwind|runway_short,smart_money_score:+36.3;financial_score:-32.5;clinical_score:+13.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 650441000.0, ""cash_total"": 382517000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.0570643609489565, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 11}",mid|none|nonpos,0.1,,-0.4453,109,1,0.7704,0.0658,11,11,buying,3.1297,elite_11,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,298.2,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.161744,price_history,,11,0.8455,price_history,,-0.492673,,36.9987,0.7513,-0.375624,-0.117049,mid,mid,sev2,drug_developer,morningstar,,,,0,0.8006534279500972873984205105,38.46,41.25000000000000000000000000,85,15.28,62.60000000000000000000000000,16.15111111111111111111111111,61.546,0.7483,2.0,1043,3,0.6667,0.101,0,0,0.0,0.4,0.5,other,-0.4728,uncrowded,1.0,41,0.1,0.855872,1.062,19.25,0.38968,-0.2802
NUVL,"Nuvalent, Inc.",43,0.82,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.795374,,0,0.493377,1,0.506623,,0,no_upcoming,9,tailwind,high_beta|overbought_rsi,L,sponsor_confirmed|momentum_tailwind|high_risk,momentum_score:+31.7;catalyst_score:-23.6;clinical_score:-14.9,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 275209000.0, ""cash_total"": 1371952000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 59.82153199931688, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",early|none|nonpos,0.0033383283582089558,,-1.3734,1860,1,0.2233,1.2308,5,5,buying,0.7855,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,435.14,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.330105,price_history,,5,1.8757,price_history,,0.0,,81.9847,0.5143,-0.375624,0.375624,early,mid,none,drug_developer,morningstar,,,,0,0.8090419593538301198540906722,96.55,41.25000000000000000000000000,74.0,50,50,62.55813953488372093023255814,48.877,0.2141,1.0,1860,2,0.3333,0.0,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,224,0.0033383283582089558,0.204626,-0.8252,43.54,0.841637,1.0012
ARTV,"Artiva Biotherapeutics, Inc.",44,0.4,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.688612,,0,0.55298,1,0.44702,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,smart_money_score:+13.4;financial_score:-10.0;catalyst_score:-5.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 62025000.0, ""cash_total"": 122968000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.790665054413545, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 2}",early|none|nonpos,0.0033383283582089558,,-1.3814,673,1,0.0144,1.6755,2,2,neutral,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1301.68,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,2,,,series_too_short,,no_price_series,,,-0.375624,,early,micro,sev1,drug_developer,morningstar,,,drawdown,1,0.7385926609266092660926609266,50,41.25000000000000000000000000,60.0,50,45.18989243434889730184484106,36.64743705306171504116339162,44.0669,0.0113,1.0,673,1,0.0,0.0009,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,194,0.0033383283582089558,0.311388,-0.4919,23.40,0.485765,-0.0357
OABI,"OmniAb, Inc.",45,0.08,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.798932,,0,0.5,1,0.5,,0,no_upcoming,9,headwind,deep_drawdown,XS,momentum_headwind|runway_short|cost_haircut_>2000bps,financial_score:-23.9;clinical_score:+20.7;catalyst_score:+12.3,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 30781000.0, ""cash_total"": 28537000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.125174620707579, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.0033383283582089558,,-1.4698,,0,0.2081,1.263,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.351402,price_history,,0,-0.0818,price_history,,-0.358875,,10.182,0.5798,-0.375624,0.016749,early,micro,sev2,drug_developer,morningstar,,,,0,0.7808184666117065127782357791,19.83,41.25000000000000000000000000,,50,49.65153836908839613004026200,5,48.1785,0.1846,0.0,,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-2.5889,uncrowded,1.0,225,0.0033383283582089558,0.201068,-0.8378,11.04,0.097865,-1.2938
JANX,"Janux Therapeutics, Inc.",46,0.82,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.759786,,0,0.506623,1,0.493377,,0,no_upcoming,9,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,catalyst_score:-21.2;momentum_score:+21.0;financial_score:+14.5,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 53693000.0, ""cash_total"": 988993000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 221.0328348201814, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",early|none|nonpos,0.0033383283582089558,,-1.3751,1707,1,0.163,1.3592,7,7,selling,1.5669,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,600.15,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.367648,price_history,,7,0.9998,price_history,,-0.34407,,69.0296,1.2694,-0.375624,0.031554,early,small,none,drug_developer,morningstar,,,,0,0.7309393123446561723280861640,83.46,41.25000000000000000000000000,62.0,50,48.61066041704224505738837810,77.000,47.4876,0.1555,1.0,1707,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,214,0.0033383283582089558,0.240214,-0.7056,35.44,0.720641,0.5847
AVBP,"ArriVent BioPharma, Inc.",47,0.82,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.692171,,0,0.433775,1,0.566225,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-8.4;clinical_score:+4.6;smart_money_score:+4.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 129930000.0, ""cash_total"": 300266000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.731794042946202, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|nonpos,0.0033383283582089558,,-1.3589,949,1,0.405,0.8437,4,4,selling,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,986.33,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.6474,-0.375624,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.8043198492202829701538779304,50,41.25000000000000000000000000,54.0,50,54.18604651162790697674418604,48.61066041704224505738837810,53.063,0.3906,1.0,949,1,0.0,0.0001,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,195,0.0033383283582089558,0.307829,-0.502,45.22,0.870107,1.1269
TNGX,"Tango Therapeutics, Inc.",48,0.82,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.845196,,0,0.519868,1,0.480132,,0,no_upcoming,9,tailwind,deep_drawdown|overbought_rsi,L,sponsor_confirmed|momentum_tailwind,financial_score:-43.6;momentum_score:+40.3;smart_money_score:+22.9,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 109168000.0, ""cash_total"": 152811000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.79733987981826, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",early|none|nonpos,0.0033383283582089558,,-1.3799,1130,1,0.1031,1.4866,5,5,buying,0.7855,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,564.69,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.944344,price_history,,5,1.072,price_history,,-0.4,,85.9788,0.8943,-0.375624,-0.024376,early,small,sev1,drug_developer,morningstar,,,,0,0.7287291385923084896859127190,94.43,41.25000000000000000000000000,77.0,50,47.23333934258758488071630310,10.49756625202812330989724175,46.1103,0.0974,1.0,1130,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,238,0.0033383283582089558,0.154804,-1.016,17.90,0.343416,-0.4032
ELVN,"Enliven Therapeutics, Inc.",49,0.82,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.734875,,0,0.47351,1,0.52649,,0,no_upcoming,9,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,momentum_score:+33.0;catalyst_score:-22.3;clinical_score:-12.9,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 54463000.0, ""cash_total"": 477565000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 105.22336264987239, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",early|none|nonpos,0.0033383283582089558,,-1.3675,1495,1,0.2536,1.1663,6,6,selling,1.1762,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,575.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,2.542324,price_history,,6,0.7585,price_history,,-0.059471,,66.3787,1.2673,-0.375624,0.316153,early,small,none,drug_developer,morningstar,,,,0,0.7705896626655629139072847682,96.55,41.25000000000000000000000000,62.0,50,50.69767441860465116279069767,67.44186046511627906976744186,49.5747,0.2435,1.0,1495,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,207,0.0033383283582089558,0.265125,-0.6276,39.76,0.781139,0.776
IMRX,Immuneering Corporation,50,0.67,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.756228,,0,0.453642,1,0.546358,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,momentum_score:+31.9;catalyst_score:-23.4;clinical_score:-12.6,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 35503997.0, ""cash_total"": 227563077.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 76.91407037917449, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|nonpos,0.0033383283582089558,,-1.3615,1312,1,0.3142,1.0373,2,2,buying,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1094.84,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,1.175994,price_history,,2,0.4101,price_history,,-0.564797,,59.7737,1.1957,-0.375624,-0.189173,early,small,none,drug_developer,morningstar,,,,0,0.7112309447267447889660893913,96.55,41.25000000000000000000000000,61.0,50,52.09302325581395348837209302,72.32558139534883720930232558,50.97,0.3023,1.0,1312,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,213,0.0033383283582089558,0.243772,-0.6942,32.52,0.649466,0.3839
CGEM,"Cullinan Therapeutics, Inc.",51,0.82,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.717082,,0,0.440397,1,0.559603,,0,no_upcoming,9,neutral,deep_drawdown,L,sponsor_confirmed,catalyst_score:-7.8;clinical_score:+3.7;financial_score:+3.0,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 137641000.0, ""cash_total"": 332596000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.996825073924192, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|nonpos,0.0033383283582089558,,-1.361,1191,1,0.3445,0.9728,4,4,selling,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,848.87,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.020768,price_history,,4,0.7502,price_history,,-0.421656,,59.3949,1.1117,-0.375624,-0.046032,early,small,none,drug_developer,morningstar,,,,0,0.8225459353999566442662042055,51.76,41.25000000000000000000000000,47.5,42.50,52.79069767441860465116279070,52.09302325581395348837209302,51.6677,0.3318,1.0,1191,4,1.0,0.0,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,202,0.0033383283582089558,0.282918,-0.5742,38.05,0.756228,0.6942
ALDX,"Aldeyra Therapeutics, Inc.",52,0.67,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.197509,,0,0.268212,1,0.731788,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,catalyst_score:-16.2;momentum_score:+11.2;clinical_score:+5.7,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 28046337.0, ""cash_total"": 75297339.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 25.71376390435585, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|nonpos,0.09811690510948905,,-0.093,167,1,0.792,0.0197,2,2,buying,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1320.43,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.048851,price_history,,2,0.9626,price_history,,-0.418484,,52.0976,,-0.375624,-0.04286,late,small,none,drug_developer,morningstar,,,,0,0.8101043621013133208255159475,68.60,41.25000000000000000000000000,61.0,90.00,63.09859154929577464788732394,53.21428571428571428571428572,62.7428,0.7988,3.0,176,17,1.0,0.7323,0,2,0.0,0.8,0.55,ophthalmology,0.2326,moderate,1.0,56,0.09811690510948905,0.802491,0.8506,31.12,0.628114,0.3269
NKTX,"Nkarta, Inc.",53,0.16,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.788256,,0,0.34106,1,0.65894,,0,no_upcoming,9,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,momentum_score:-14.2;catalyst_score:-13.4;smart_money_score:+11.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 67052000.0, ""cash_total"": 282331000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 50.52753087156237, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|nonpos,0.0033383283582089558,,-1.3475,705,1,0.6171,0.3922,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.01359,price_history,,3,1.1468,price_history,,-0.334698,,48.6253,,-0.375624,0.040926,early,micro,none,drug_developer,morningstar,,,,0,0.7691208487464036169338265516,40.48,41.25000000000000000000000000,66.5,50,59.06976744186046511627906977,66.04651162790697674418604651,57.9467,0.5965,1.0,705,2,0.3333,0.0009,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,222,0.0033383283582089558,0.211744,-0.8004,46.34,0.905694,1.3147
DYN,"Dyne Therapeutics, Inc.",54,0.82,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.731317,,0,0.374172,1,0.625828,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+25.4;financial_score:-21.7;catalyst_score:-13.3,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 291375000.0, ""cash_total"": 573610000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.382986890781424, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",early|none|nonpos,0.0033383283582089558,,-1.3575,2438,1,0.4959,0.6502,8,8,buying,1.9576,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,520.7,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.064768,price_history,,8,0.7329,price_history,,-0.274436,,44.0443,0.7655,-0.375624,0.101188,early,mid,sev1,drug_developer,morningstar,,,,0,0.7847121111846459298477829252,62.41,41.25000000000000000000000000,80.0,22.50,56.27906976744186046511627907,32.87602908479057748933357370,55.2518,0.4829,1.0,2438,3,0.0,0.0,0,0,0.0,0.4,0.65,rare_disease,-0.4728,uncrowded,1.0,206,0.0033383283582089558,0.268683,-0.6168,33.45,0.66726,0.4324
BCAX,Bicara Therapeutics Inc.,55,0.4,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.699288,,0,0.387417,1,0.612583,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,smart_money_score:+15.3;catalyst_score:-15.0;financial_score:+7.0,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 82948000.0, ""cash_total"": 290167000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.9781549886676, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|nonpos,0.0033383283582089558,,-1.3581,1525,1,0.4505,0.747,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1066.54,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.6287,-0.375624,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7275480669836675625387636965,50,41.25000000000000000000000000,71.5,50,55.23255813953488372093023256,63.25581395348837209302325581,54.1095,0.4347,1.0,1525,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,197,0.0033383283582089558,0.300712,-0.5224,38.48,0.766904,0.7287
ERAS,"Erasca, Inc.",56,0.96,C,mod_opt+catalyst_far,C,mod_opt+catalyst_far,,0.94484,,0,0.321192,1,0.678808,855,0,specific_days,9,neutral,high_vol|deep_drawdown,L,catalyst_far_lift|sponsor_confirmed|high_risk,smart_money_score:+14.4;financial_score:-14.1;clinical_score:+8.4,tier=C;reason=mod_opt+catalyst_far;cat_days=855;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 73744000.0, ""cash_total"": 288400000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.92991972228249, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",early|far_271_540|nonpos,-0.008380274509803921,,-1.1807,181,1,0.6777,0.2632,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,374.33,1.0,0,0,1.0,0,1.0,0,855,False,specific_days,0.043989,price_history,,3,1.1617,price_history,,-0.60621,,54.6563,1.2457,-0.375624,-0.230586,early,mid,none,drug_developer,morningstar,,,,0,0.7635127949484878697241608508,49.80,45.56250000000000000000000000,66.5,12.50,60.46511627906976744186046512,37.92861005949161709031909140,59.3421,0.6554,1.0,181,5,1.0,0.0558,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,266,-0.008380274509803921,0.05516,-1.5968,36.11,0.727758,0.606
NTLA,"Intellia Therapeutics, Inc.",57,0.12,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.791815,,0,0.327815,1,0.672185,,0,no_upcoming,9,headwind,high_vol|deep_drawdown,XS,momentum_headwind|high_risk,financial_score:-18.3;clinical_score:+15.8;smart_money_score:+11.1,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 325451000.0, ""cash_total"": 511044000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.843168403231207, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|nonpos,0.0033383283582089558,,-1.3437,524,1,0.6474,0.3277,1,1,neutral,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,404.59,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.098316,price_history,,1,1.3605,price_history,,-0.609497,,48.4895,1.2984,-0.375624,-0.233873,early,small,sev1,drug_developer,morningstar,,,,0,0.7256705189707806367204535543,38.06,41.25000000000000000000000000,55.0,65.00,59.76744186046511627906976744,25.65771287783186106604170423,58.6444,0.626,1.0,524,3,0.6667,0.0032,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,223,0.0033383283582089558,0.208185,-0.8127,28.57,0.581851,0.2066
LXEO,"Lexeo Therapeutics, Inc.",58,0.2,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.774021,,0,0.307947,1,0.692053,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,financial_score:-26.4;clinical_score:+15.9;smart_money_score:+9.7,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 78482000.0, ""cash_total"": 111914000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.111796335465456, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|nonpos,0.0033383283582089558,,-1.3344,741,1,0.708,0.1987,1,1,neutral,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1098.2,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.8592,-0.375624,,early,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7257200304314748396913378981,50,41.25000000000000000000000000,55.0,52.50,61.16279069767441860465116279,18.87206297698455621657352323,59.6898,0.67,1.0,741,2,0.3333,0.0005,0,0,0.0,0.3,0.6,cns,-0.4728,uncrowded,1.0,218,0.0033383283582089558,0.225979,-0.7522,25.59,0.532028,0.0804
