ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
IKT,"Inhibikase Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.224739,,0,0.130573,1,0.869427,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-31.9;clinical_score:+25.0;momentum_score:+11.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 20270491.0, ""cash_total"": 39052511.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.118834763301983, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",early|none|pos,0.1,,-1.2772,121,1,1.2543,1.1777,1,1,selling,-0.784,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1865.77,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,1.206636,price_history,,1,0.0756,price_history,,-0.530363,,45.2464,,-0.013218,-0.517145,early,micro,sev1,drug_developer,morningstar,,,,0,0.6055976282117965255383335067,59.71,41.25000000000000000000000000,49.5,50,72.83582089552238805970149254,15.93272443751392292269993317,71.0164,1.1504,1.0,121,1,0.0,0.0912,0,0,0.0,0.3,0.5,other,0.6919,highly_crowded,1.0,65,0.1,0.775261,0.7563,32.00,0.667247,0.4323,0.35012,0.0,0.0,0.0,0.34512,0.005,0.0
OCGN,"Ocugen, Inc.",,,D,ineligible,D,ineligible,,0.618467,,0,0.824841,1,0.175159,,0,no_upcoming,9,tailwind,,XS,ineligible,momentum_score:+57.4;financial_score:-34.1;clinical_score:-25.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 43003000.0, ""cash_total"": 37800000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.2385842945173, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",late|none|nonpos,0.09016816720257234,,0.6789,0,1,-1.2305,-1.3709,0,0,neutral,-1.17,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1069.58,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,1.085206,price_history,,0,1.2445,price_history,,-0.09434,,63.4936,0.7585,-0.013218,-0.081122,late,small,sev2,drug_developer,morningstar,,,,0,0.8569526884272997032640949555,96.55,41.25000000000000000000000000,,69.52,13.74488229808339710857682931,5,12.5866,-1.3184,3.0,,9,1.0,0.0012,0,0,0.0,0.4,0.55,ophthalmology,-0.4901,uncrowded,1.0,178,0.09016816720257234,0.381533,-0.3015,4.09,0.005226,-2.5605,0.004508,0.0,0.0,0.0,0.0,0.004508,0.0
IMRX,Immuneering Corporation,,,D,ineligible,D,ineligible,,0.228223,,0,0.156051,1,0.843949,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-32.8;clinical_score:+19.5;financial_score:+14.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 35503997.0, ""cash_total"": 227563077.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 76.91407037917449, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|pos,0.1,,-1.6109,425,1,1.179,1.1005,2,2,buying,-0.3981,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1094.84,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.615449,price_history,,2,1.2688,price_history,,-0.539671,,45.8556,1.1957,-0.013218,-0.526453,early,small,none,drug_developer,morningstar,,,,0,0.7112309447267447889660893913,18.70,41.25000000000000000000000000,61.0,50,71.04477611940298507462686567,65.72413793103448275862068966,69.9253,1.1043,1.0,425,2,0.3333,0.0075,0,0,0.0,0.3,0.85,oncology,0.6919,highly_crowded,1.0,66,0.1,0.771777,0.7447,42.24,0.837979,0.9862,0.33629,0.0,0.0,0.0,0.33129,0.005,0.0
ABOS,"Acumen Pharmaceuticals, Inc.",,,D,ineligible,D,ineligible,,0.008711,,0,0.003185,1,0.996815,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,XS,ineligible,financial_score:-35.6;clinical_score:+27.8;momentum_score:+9.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 96442000.0, ""cash_total"": 126609000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 15.753592832998072, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|pos,0.1,,-0.3163,0,1,1.4294,1.3573,1,1,buying,-0.784,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.322889,price_history,,1,1.424,price_history,,-0.522634,,78.7831,,-0.013218,-0.509416,early,micro,sev2,drug_developer,morningstar,,,,0,0.7056030047334842560197571517,58.70,41.25000000000000000000000000,55.5,50,77.000,13.64367218633202148461671741,75.4918,1.3395,1.0,,1,0.0,0.0,0,0,0.0,0.4,0.6,cns,0.6919,highly_crowded,1.0,3,0.1,0.991289,2.3777,18.08,0.350174,-0.3849,0.40685,0.0,0.0,0.0,0.40185,0.005,0.0
BMEA,"Biomea Fusion, Inc.",,,D,ineligible,D,ineligible,,0.099303,,0,0.812102,1,0.187898,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+24.5;financial_score:-18.3;clinical_score:-16.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 56429000.0, ""cash_total"": 46642000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.918729731166598, ""stage_bucket"": ""mid"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",mid|none|nonpos,0.1,,-1.0699,262,1,-1.1803,-1.3195,1,1,buying,-0.784,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.503003,price_history,,1,1.4257,price_history,,-0.573923,,53.8543,,-0.013218,-0.560705,mid,micro,sev2,drug_developer,morningstar,,,,0,0.7518178833315092481120717960,30.70,41.25000000000000000000000000,55.5,90.00,14.93827160493827160493827160,12.70679012345679012345679012,13.8188,-1.2663,2.0,262,4,1.0,0.0841,0,0,0.0,0.3,0.95,oncology,0.6919,highly_crowded,1.0,29,0.1,0.900697,1.2855,5.52,0.026132,-1.9409,0.005,0.0,0.0,0.0,0.0,0.005,0.0
TENX,"Tenax Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.65331,,0,0.805732,1,0.194268,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-28.9;financial_score:+25.2;clinical_score:-20.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 22385000.0, ""cash_total"": 99400000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 53.28568237659147, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",late|none|nonpos,0.09016816720257234,,0.6817,0,1,-1.1609,-1.2995,1,1,buying,-0.784,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1850.21,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.9462,price_history,,1,0.4487,price_history,,-0.90871,,39.4309,,-0.013218,-0.895492,late,micro,none,drug_developer,morningstar,,,,0,0.8539370391124061414322537263,7.25,41.25000000000000000000000000,55.5,90.00,15.40144947537021006101513460,61.30061349693251533742331289,14.6627,-1.2307,3.0,944,5,1.0,0.0006,0,0,-0.1429,0.4,0.85,cardiovascular,-0.4901,uncrowded,1.0,188,0.09016816720257234,0.34669,-0.3943,22.85,0.506969,0.0175,0.004508,0.0,0.0,0.0,0.0,0.004508,0.0
LEGN,Legend Biotech Corporation,,,D,ineligible,D,ineligible,,0.893728,,0,0.773885,1,0.226115,214,0,specific_days,9,headwind,,XS,ineligible,financial_score:-27.2;smart_money_score:+23.8;catalyst_score:+13.4,tier=D;reason=ineligible;cat_days=214;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 4}",mid|near_181_270|nonpos,0.012125727272727272,,0.1516,0,1,-1.0004,-1.1349,4,4,selling,0.3738,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=1000bps,455.48,0.85,1,0,1.0,0,1.0,0,214,False,specific_days,-0.05829,price_history,,4,0.3693,price_history,,-0.143399,,59.7051,0.3634,-0.013218,-0.130181,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7872667745764540843854537607,35.12,45.56250000000000000000000000,56.0,50,19.21734491693339429964944369,5,18.0979,-1.0855,2.0,496,18,1.0,0.1272,0,0,0.0,0.3,0.95,oncology,0.6919,highly_crowded,1.0,257,0.012125727272727272,0.106272,-1.2466,9.82,0.078397,-1.4159,0.000606,0.0,0.0,0.0,0.0,0.000606,0.0
ELDN,"Eledon Pharmaceuticals, Inc.",,,D,ineligible,D,ineligible,,0.900697,,0,0.767516,1,0.232484,92,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-19.3;smart_money_score:+14.0;financial_score:-7.5,tier=D;reason=ineligible;cat_days=92;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 48250000.0, ""cash_total"": 93401000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.229264248704663, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",mid|near_91_180|nonpos,0.012094035087719297,,0.1516,0,1,-1.0004,-1.1349,1,1,neutral,-0.784,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,92,False,specific_days,0.077414,price_history,,1,0.4715,price_history,,-0.435088,,36.9253,,-0.013218,-0.42187,mid,micro,sev1,drug_developer,morningstar,,,,0,0.7592904001749398644216050733,44.17,45.56250000000000000000000000,52.5,89.29,19.21734491693339429964944369,30.94272976680384087791495199,18.1873,-1.0817,2.0,92,6,1.0,0.5439,0,1,0.0,0.3,0.55,metabolic,-0.4901,uncrowded,1.0,259,0.012094035087719297,0.099303,-1.2855,18.18,0.364111,-0.3475,0.000605,0.0,0.0,0.0,0.0,0.000605,0.0
PRTA,Prothena Corporation plc,,,D,ineligible,D,ineligible,,0.632404,,0,0.761146,1,0.238854,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-20.0;smart_money_score:+18.9;clinical_score:-16.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 140268000.0, ""cash_total"": 330843000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.303789887928822, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|none|nonpos,0.09016816720257234,,0.6887,0,1,-0.9934,-1.1277,2,2,neutral,-0.3981,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1434.82,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.556781,price_history,,2,1.2953,price_history,,-0.636977,,47.7047,0.4848,-0.013218,-0.623759,late,small,none,drug_developer,morningstar,,,,0,0.8474842338662621075971525265,16.12,41.25000000000000000000000000,55.0,85.27,19.38386841808122247732319621,48.90513346117392933500848597,17.9415,-1.0921,3.0,397,9,1.0,0.2534,0,0,0.0,0.4,0.6,cns,0.6919,highly_crowded,1.0,182,0.09016816720257234,0.367596,-0.3382,19.87,0.412892,-0.2201,0.004508,0.0,0.0,0.0,0.0,0.004508,0.0
GHRS,GH Research PLC,,,D,ineligible,D,ineligible,,0.19338,,0,0.436306,1,0.563694,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-37.8;smart_money_score:+28.7;clinical_score:+8.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 5}",mid|none|pos,0.1,,0.1985,0,1,0.3408,0.2407,5,5,buying,0.7598,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=2000bps,1358.9,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.221473,price_history,,5,0.4984,price_history,,-0.399293,,60.394,0.9535,-0.013218,-0.386075,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7621238815647287659390533823,44.89,41.25000000000000000000000000,71.5,50,51.11111111111111111111111111,5,50.0611,0.265,2.0,154,3,0.6667,0.5585,0,1,0.0,0.4,0.6,cns,0.6919,highly_crowded,1.0,56,0.1,0.80662,0.8655,17.20,0.311847,-0.4906,0.3252,0.2407,0.0,0.0,0.0795,0.005,0.0
PHVS,Pharvaris N.V.,,,D,ineligible,D,ineligible,,0.62892,,0,0.754777,1,0.245223,,0,no_upcoming,9,headwind,,XS,ineligible,smart_money_score:+48.7;financial_score:-31.3;clinical_score:-15.8,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 9}",late|none|nonpos,0.09016816720257234,,-0.5837,486,1,-0.9443,-1.0773,9,9,buying,2.3036,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=2000bps,1159.38,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.257639,price_history,,9,0.2422,price_history,,-0.246648,,36.9707,0.7535,-0.013218,-0.23343,late,unknown,sev2,drug_developer,morningstar,,,,0,0.7979579396762031492570414726,29.74,41.25000000000000000000000000,85,50,20.55181268060939858899887505,5,19.0436,-1.0455,3.0,702,3,0.6667,0.0218,0,0,0.0,0.4,0.5,other,0.6919,highly_crowded,1.0,181,0.09016816720257234,0.37108,-0.329,8.77,0.060976,-1.5466,0.004508,0.0,0.0,0.0,0.0,0.004508,0.0
RAPT,"RAPT Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.360627,,0,0.735669,1,0.264331,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+43.6;momentum_score:-26.6;financial_score:-12.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 76143000.0, ""cash_total"": 157344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.797131712698476, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|nonpos,0.1,,0.1524,0,1,-0.8886,-1.0202,5,5,buying,0.7598,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,273.59,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.779903,price_history,,5,1.1354,price_history,,-0.708442,,27.5167,1.4599,-0.013218,-0.695224,mid,small,none,drug_developer,morningstar,,,,0,0.7846554829993244764692636794,7.25,41.25000000000000000000000000,77.5,27.38,21.87623837829599146471574454,21.61084444444444444444444444,22.4924,-0.8998,2.0,84,6,1.0,0.9095,1,2,0.0,0.4,0.95,oncology,0.6919,highly_crowded,1.0,104,0.1,0.639373,0.3568,18.07,0.343206,-0.4037,0.005,0.0,0.0,0.0,0.0,0.005,0.0
PRQR,ProQR Therapeutics N.V.,,,D,ineligible,D,ineligible,,0.353659,,0,0.449045,1,0.550955,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-32.5;smart_money_score:+18.0;clinical_score:+12.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",mid|none|pos,0.1,,0.19,0,1,0.294,0.1928,1,1,buying,-0.784,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.069939,price_history,,1,0.3395,price_history,,-0.459016,,45.8118,,-0.013218,-0.445798,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7467380601861874864689326694,35.57,41.25000000000000000000000000,55.5,50,50,5,48.8805,0.2151,2.0,,5,1.0,0.0,0,0,0.0,0.5,0.55,ophthalmology,0.6919,highly_crowded,1.0,102,0.1,0.646341,0.3755,16.38,0.297909,-0.5304,0.26233,0.1928,0.0,0.0,0.06453,0.005,0.0
ZVRA,"Zevra Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.681185,,0,0.671975,1,0.328025,,0,no_upcoming,9,tailwind,,XS,ineligible,momentum_score:+18.2;clinical_score:-10.5;financial_score:-9.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 7114000.0, ""cash_total"": 54439000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 91.8285071689626, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",late|none|nonpos,0.09016816720257234,,0.71,0,1,-0.5847,-0.7086,0,0,neutral,-1.17,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1120.07,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.148181,price_history,,0,0.8794,price_history,,0.0,,65.024,0.4964,-0.013218,0.013218,late,small,none,drug_developer,morningstar,,,,0,0.8486085822664770033191085823,57.74,41.25000000000000000000000000,,45.55,29.10212821124033439137507788,30.25083206594811435120897528,29.676,-0.5963,3.0,,2,0.3333,0.8465,1,1,0.0,0.6,0.6,cns,-0.9629,moderate,1.0,196,0.09016816720257234,0.318815,-0.471,21.64,0.447735,-0.1314,0.004508,0.0,0.0,0.0,0.0,0.004508,0.0
SRRK,Scholar Rock Holding Corporatio,,,D,ineligible,D,ineligible,,0.649826,,0,0.665605,1,0.334395,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-37.0;smart_money_score:+26.0;momentum_score:+23.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 7}",late|none|nonpos,0.09016816720257234,,-0.5195,292,1,-0.558,-0.6811,7,7,buying,1.5317,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=1000bps,460.05,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.246474,price_history,,7,1.1613,price_history,,-0.228346,,49.6593,0.7098,-0.013218,-0.215128,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8183840430250609891328454203,65.87,41.25000000000000000000000000,68.0,50,29.73795693393721170453452436,5,28.7319,-0.6362,3.0,292,3,0.6667,0.1403,0,0,0.0,0.4,0.75,rare_disease,0.6919,highly_crowded,1.0,187,0.09016816720257234,0.350174,-0.3849,11.42,0.095819,-1.3057,0.004508,0.0,0.0,0.0,0.0,0.004508,0.0
PVLA,"Palvella Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.642857,,0,0.659236,1,0.340764,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+35.0;momentum_score:-19.1;financial_score:-14.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 20080000.0, ""cash_total"": 63567000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 37.98824701195219, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|none|nonpos,0.09016816720257234,,0.7113,0,1,-0.5041,-0.6259,4,4,buying,0.3738,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,491.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.212891,price_history,,4,0.2759,price_history,,-0.884667,,54.0257,,-0.013218,-0.871449,late,small,none,drug_developer,morningstar,,,,0,0.8521463044998834227092562369,17.97,41.25000000000000000000000000,72.0,38.01,31.01965113896311909033501867,22.91558112367475589058608302,30.2502,-0.572,3.0,671,5,1.0,0.0056,0,0,0.0,0.7,0.5,other,-3.5633,uncrowded,1.0,185,0.09016816720257234,0.357143,-0.3661,21.96,0.468641,-0.0787,0.004508,0.0,0.0,0.0,0.0,0.004508,0.0
MCRB,"Seres Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.601045,,0,0.627389,1,0.372611,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+21.3;momentum_score:-16.9;clinical_score:-5.0,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 47638000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 0}",late|none|nonpos,0.09016816720257234,,0.7199,0,1,-0.311,-0.4278,0,0,neutral,-1.17,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.402655,price_history,,0,1.7059,price_history,,-0.812214,,58.656,1.1067,-0.013218,-0.798996,late,micro,none,drug_developer,morningstar,,,,0,0.8030069610863859408878238046,23.74,41.25000000000000000000000000,,90.00,35.61096683269139891519356309,61.96319018404907975460122700,35.1527,-0.3649,3.0,,5,1.0,0.0753,0,0,0.0,0.4,0.95,oncology,-0.4901,uncrowded,1.0,173,0.09016816720257234,0.398955,-0.2561,20.07,0.416376,-0.2112,0.004508,0.0,0.0,0.0,0.0,0.004508,0.0
